frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,1403715886.584058285,4.5945,3.9322,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
1,1403715886.634057999,3.8725,3.5750,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
2,1403715886.684058189,3.7911,3.6917,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
3,1403715886.734058142,3.6487,3.4985,0.0000,0,0,0,0,0,0,0.0000,0.0025,0.0000,0
4,1403715886.784058094,3.5025,3.4938,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
5,1403715886.834058046,3.4736,3.4503,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
6,1403715886.884058237,3.2784,3.2818,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
7,1403715886.934058189,3.1945,3.1835,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
8,1403715886.984058142,3.2406,3.2442,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
9,1403715887.034058094,3.3925,3.3804,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
10,1403715887.084058285,3.6527,3.5522,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
11,1403715887.134057999,3.3728,3.3732,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
12,1403715887.184058189,3.4020,3.3584,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
13,1403715887.234058142,3.3175,3.3212,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
14,1403715887.284058094,3.2800,3.2794,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
15,1403715887.334058046,3.2253,3.2287,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
16,1403715887.384058237,3.3531,3.3456,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
17,1403715887.434058189,3.1878,3.1913,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
18,1403715887.484058142,3.4698,3.4466,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
19,1403715887.534058094,3.7150,3.4798,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
20,1403715887.584058285,3.5965,3.5595,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
21,1403715887.634057999,3.2671,3.2242,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
22,1403715887.684058189,3.2283,3.2320,0.0000,0,0,0,0,0,0,0.0000,0.0001,0.0000,0
23,1403715887.734058142,3.5637,3.5399,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
