frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,1403715886.584058285,5.0798,4.1665,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
1,1403715886.634057999,4.7781,4.0304,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
2,1403715886.684058189,3.9973,3.9363,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
3,1403715886.734058142,3.6423,3.6156,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
4,1403715886.784058094,3.5405,3.5280,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
5,1403715886.834058046,3.4658,3.4417,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
6,1403715886.884058237,3.6147,3.5712,0.0000,0,0,0,0,0,0,0.0000,0.0024,0.0000,0
7,1403715886.934058189,3.5360,3.5315,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
8,1403715886.984058142,3.9756,3.9333,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
9,1403715887.034058094,3.7683,3.7435,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
10,1403715887.084058285,3.4671,3.4527,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
11,1403715887.134057999,3.5965,3.5865,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
12,1403715887.184058189,3.6567,3.6509,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
13,1403715887.234058142,3.4810,3.4827,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
14,1403715887.284058094,3.5627,3.5478,0.0000,0,0,0,0,0,0,0.0000,0.0010,0.0000,0
15,1403715887.334058046,3.5479,3.5322,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
16,1403715887.384058237,4.0828,4.0753,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
17,1403715887.434058189,3.5598,3.5499,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
18,1403715887.484058142,3.6806,3.5915,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
19,1403715887.534058094,3.9738,3.8887,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
20,1403715887.584058285,3.8845,3.7727,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
21,1403715887.634057999,3.6635,3.6498,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
22,1403715887.684058189,3.6201,3.6136,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
23,1403715887.734058142,3.6181,3.6120,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
24,1403715887.784058094,3.5991,3.5534,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
25,1403715887.834058046,3.6194,3.5984,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
26,1403715887.884058237,3.6738,3.6638,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
27,1403715887.934058189,3.5733,3.5702,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
28,1403715887.984058142,3.7143,3.6911,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
29,1403715888.034058094,3.6533,3.6453,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
30,1403715888.084058285,3.8244,3.7720,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
