ms_since_push,fed_t_at_drain,kind,frame_id,is_keyframe,recording_frame,t_ns,engine_t,engine_t_hex,tx,ty,tz,qx,qy,qz,qw,body_tx,body_ty,body_tz,body_qx,body_qy,body_qz,body_qw,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
352.844,268463.418516212,1,1,1,2,268462131783166,268462.13505667,411062b88a4c4bb3,0.0016484419956561149,-0.023740086759839116,-0.0042086067188917406,-0.045894581188031469,0.83878872426014373,0,0.54251937283066576,-0.00065400767890081096,0.0094186964088394335,0.0016697317417288711,0.38361911724697439,-0.38361911724697439,-0.56066081041231131,0.6255655478409875,-0.069148904709046388,-0.068308652618393931,0.061876708007417347,-0.0058111299048255903,0.00098350700915207125,0.0038422948717598037,0.0048852959438124574,-0.035267935609107598,0.00049266915648512851
305.887,268463.418516212,1,6,1,7,268462298466208,268462.30173971201,411062b934fb414c,-0.012585894563370507,-0.045814113987509883,0.016086611286455471,-0.041340662947729756,0.83611865014179099,0.017279035309732405,0.54671568536430037,-0.01531722140092185,-0.012904746634358331,0.023077630245691313,0.39880448093133369,-0.37436823550174314,-0.5619928893301982,0.62045741399285137,-0.091652595756798724,-0.18356326374156201,0.19913896656742466,-0.0058110932553631384,0.00098342210196330029,0.0038423157591453861,0.0046590326284951878,-0.035421853324220633,0.00031298533430517902
261.767,268463.418516212,1,11,1,12,268462465149375,268462.468422879,411062b9dfaa3f48,-0.025922928726030116,-0.079695814145145177,0.053461049068479427,-0.039865402757299218,0.83912631672778082,0.022786180010801294,0.54199503452602027,-0.028684389217712124,-0.046870099898869221,0.060823641827916497,0.39936061606027662,-0.36713609211170012,-0.56516279716902851,0.62154098891785514,-0.085821638563353855,-0.19482844727316778,0.23169590016590996,-0.0058109899497302137,0.00098330541240683727,0.003842341954461692,0.0042576579635918797,-0.035855429030194348,-1.1269226985191693e-05
218.397,268463.418516212,1,16,1,17,268462631832458,268462.63510596205,411062ba8a5937a2,-0.037354950478164839,-0.10820452751005945,0.0855770376825849,-0.046827222746566866,0.83778202287063053,0.024658965899500174,0.54343397204985777,-0.040597322879260302,-0.075389299291175854,0.092788748306410623,0.40170235808039034,-0.36682931499906202,-0.55928948789918553,0.6255131796336828,-0.057557438630099954,-0.14153869354199861,0.13031968093304916,-0.0058109016616643997,0.00098326467571481697,0.0038423447005876158,0.0035985785472198739,-0.03662799323321609,-0.00050740453616712603
174.363,268463.418516212,1,21,1,22,268462798515500,268462.80178900401,411062bb35082d3a,-0.045089922859709558,-0.12973373008845784,0.098887792114858486,-0.055076862547022154,0.84029349557685618,0.025026637063054191,0.53874585952283538,-0.048726660974886725,-0.096904274507652932,0.1058420666360558,0.39864734477584546,-0.36325433616235991,-0.55523199114322896,0.63312243505781463,-0.054923622174056143,-0.1254479884288614,0.056373459012244193,-0.0058109463613009362,0.00098336468840568405,0.0038423039364991296,0.0030500334221524208,-0.03754905593375011,-0.00099155675063850447
127.887,268463.418516212,1,26,1,27,268462965198583,268462.968472087,411062bbdfb72593,-0.053319517663395218,-0.15558849119413179,0.10836401647080163,-0.057033669130282461,0.83792018345834807,0.027941460330228818,0.54208509917333081,-0.057225836474064123,-0.12280655487828179,0.11539582112533864,0.40306963495723674,-0.36355444385706792,-0.55217013492733036,0.63282792117727515,-0.044519029927522817,-0.18350949612629547,0.056246264562297268,-0.0058111111516315969,0.00098351363513365713,0.0038422398888482527,0.002670541479836606,-0.038369379995577914,-0.0013303671959688918
79.794,268463.418516212,1,31,1,32,268463215223250,268463.21849675401,411062bcdfbd9cf3,-0.050957814126790964,-0.20906791668230845,0.11805757114781903,-0.092692116948571712,0.83965918758996905,0.046402167035690001,0.53312992061805875,-0.05735928880108062,-0.17663769155179707,0.12488857194897378,0.40979105819216327,-0.34416848599275862,-0.52818546692055379,0.65927191234657956,0.0231119344763639,-0.22790861496788195,0.01398865425210782,-0.0058113487028721199,0.0009835789565280919,0.0038421624561485969,0.0024135709766299907,-0.039055868692999714,-0.0015990638620248718
31.588,268463.418516212,1,36,1,37,268463381906208,268463.38517971203,411062bd8a6c8ce9,-0.043768011033505833,-0.24413263150035502,0.11388615874763885,-0.11344907410749644,0.84170002308429304,0.057534243962500176,0.52474778961725621,-0.051579656798495868,-0.21200214797461303,0.12066636308164949,0.4117355635526036,-0.33036985760478899,-0.51495117072611696,0.67539238569887139,0.082617424615466298,-0.17309266314451199,-0.056163373834494136,-0.0058114058741353357,0.00098357204429126385,0.003842139081752018,0.0024360651651102699,-0.039186292001431457,-0.0016247715147593169
391.021,268463.518526045,2,1,1,2,268462131783166,268462.13505667,411062b88a4c4bb3,0.0016484419956561149,-0.023740086759839116,-0.0042086067188917406,-0.045894581188031469,0.83878872426014373,0,0.54251937283066576,-0.00065400767890081096,0.0094186964088394335,0.0016697317417288711,0.38361911724697439,-0.38361911724697439,-0.56066081041231131,0.6255655478409875,-0.069920337533771845,-0.072255238200953156,0.066671291700979546,-0.005403624633917488,0.00019376887078276434,0.0041579842924299101,0.0051088309269171316,-0.030430385605842859,-0.00075314756907422981
344.061,268463.518526045,2,6,1,7,268462298466208,268462.30173971201,411062b934fb414c,-0.01274999221626036,-0.046486204454035111,0.016842004657713912,-0.041359823956010733,0.83614293243967763,0.017354961496857391,0.54667469304644722,-0.015484381869044611,-0.013577861711842984,0.023836648548274504,0.39882918290653158,-0.37428556163622645,-0.56199651062871037,0.62048813304842232,-0.092901368309232887,-0.18777353613647396,0.20356949093391663,-0.0054036109227617712,0.00019370786774279797,0.0041580043386541844,0.0049330759284146233,-0.030505573470313227,-0.00087347073431749949
