timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 2.185499926348766635e-07, -1.562919579070757880e-07, -7.694398700648935414e-08, 5.205816513691582381e-01, -1.786796126716740929e-01, -2.094543903812194074e-01, 8.082061609659334511e-01, 1.963404080881606950e-01, 3.196118835367019878e-02, 3.895130301342217966e-02, -1.329600864721537136e-02, -2.857616508574582076e-02, 2.359454662814262568e-02, -4.415088217714157048e-01, -3.949546713558526601e-01, 2.655498391557410409e-01, 0
5073368957500, 3.259644552137206525e-03, 5.324199216580255195e-04, 6.905433169569358005e-04, 5.209007065121538105e-01, -1.786213333629110278e-01, -2.105075856730794504e-01, 8.077397041107278186e-01, 1.946272602521356976e-01, 3.172953255610552747e-02, 4.397486957543678132e-02, -1.329601001634554691e-02, -2.857616707995934424e-02, 2.359454801162311210e-02, -4.415154131982791941e-01, -3.949602209025382948e-01, 2.655538140060372254e-01, 0
5073385625750, 6.478165391434778826e-03, 1.040804047016775013e-03, 1.470314176489279047e-03, 5.218761805562321943e-01, -1.788042964872801344e-01, -2.116040208188401661e-01, 8.067825073085235221e-01, 1.913328505528821832e-01, 2.902141208440114223e-02, 4.966831863033421834e-02, -1.329601194959617247e-02, -2.857616943415583824e-02, 2.359454926250526344e-02, -4.415220475217508378e-01, -3.949645312582664713e-01, 2.655577599049910864e-01, 0
5073402293958, 6.664836022941813751e-03, 1.070889279022433195e-03, 1.469206586233669709e-03, 5.234740429310643650e-01, -1.797575541079363126e-01, -2.124815462454927584e-01, 8.053035083890189849e-01, 1.280636751707911296e-02, 3.017209505683865738e-03, -8.592759620835883081e-04, -1.329601194959617247e-02, -2.857616943415583824e-02, 2.359454926250526344e-02, -4.415220475217508378e-01, -3.949645312582664713e-01, 2.655577599049910864e-01, 3
5073418962083, 6.833826972635551403e-03, 1.008443559155745286e-03, 1.538145976032493419e-03, 5.252767128414146391e-01, -1.810944426898033199e-01, -2.128815425269308115e-01, 8.037229787835744599e-01, 1.446257092442874287e-02, 2.431845524575075405e-03, 1.757118143443388682e-04, -1.329601194959617247e-02, -2.857616943415583824e-02, 2.359454926250526344e-02, -4.415220475217508378e-01, -3.949645312582664713e-01, 2.655577599049910864e-01, 3
5073435630375, 6.898614451644175145e-03, 9.657885950110099487e-04, 1.595021052228010614e-03, 5.264996293840745745e-01, -1.823075719149693796e-01, -2.131810063245613285e-01, 8.025683447678132465e-01, 1.448135483168329178e-02, 2.896313153085255162e-03, 1.411312681093741805e-04, -1.329601194959617247e-02, -2.857616943415583824e-02, 2.359454926250526344e-02, -4.415220475217508378e-01, -3.949645312582664713e-01, 2.655577599049910864e-01, 3
5073452298625, 6.975227723244986980e-03, 9.954371372105834479e-04, 1.635654597150172900e-03, 5.268090506832513453e-01, -1.831396999064513198e-01, -2.138966850034428879e-01, 8.019852134428193668e-01, 1.432343038727226445e-02, 3.003654816087954725e-03, 1.705220100815466999e-04, -1.329601194959617247e-02, -2.857616943415583824e-02, 2.359454926250526344e-02, -4.415220475217508378e-01, -3.949645312582664713e-01, 2.655577599049910864e-01, 3
5073468966916, 7.088097389157757902e-03, 1.068089577697615804e-03, 1.667396081031388222e-03, 5.265729634603064646e-01, -1.839225256042751888e-01, -2.150026935534255779e-01, 8.016653045334738437e-01, 1.392778306900778820e-02, 3.106649416432387227e-03, 2.562718592749467419e-04, -1.329601194959617247e-02, -2.857616943415583824e-02, 2.359454926250526344e-02, -4.415220475217508378e-01, -3.949645312582664713e-01, 2.655577599049910864e-01, 3
5073485635166, 7.276226446363634644e-03, 1.132659186156225470e-03, 1.716357158598079934e-03, 5.264656249514525488e-01, -1.849648669440192295e-01, -2.160936268487413103e-01, 8.012025263166702160e-01, 1.393610755149227338e-02, 3.105341624782797724e-03, 3.236268051223003530e-04, -1.329601194959617247e-02, -2.857616943415583824e-02, 2.359454926250526344e-02, -4.415220475217508378e-01, -3.949645312582664713e-01, 2.655577599049910864e-01, 3
5073502303458, 7.707169485049177732e-03, 9.743304759944188247e-04, 1.927795118143507723e-03, 5.268941079619271495e-01, -1.862484419093256849e-01, -2.168596370275442109e-01, 8.004161509550112852e-01, 1.624961881512935677e-02, 1.658827195419568419e-03, 7.080753539393876313e-04, -1.329601194959617247e-02, -2.857616943415583824e-02, 2.359454926250526344e-02, -4.415220475217508378e-01, -3.949645312582664713e-01, 2.655577599049910864e-01, 3
