timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 2.239778853557596261e-05, 3.775659989579745065e-06, 6.095986542663207578e-06, 5.282945946190173991e-01, -1.233615787137135565e-02, -1.170189866161322652e-03, 8.489707127816470411e-01, 2.587726044337752048e-03, 6.859948931622180052e-04, 1.054861653176986276e-03, -8.037959209977229083e-04, 2.797326761415432159e-03, -5.047724023211871459e-05, -2.849119571947799286e-06, 1.827064209382622489e-06, -1.666980153498119312e-06, 
5073385625750, 9.759109843770507101e-05, 4.545614814921646615e-05, 1.681589962416486027e-05, 5.284202754696650794e-01, -1.302846340512426107e-02, -2.218438650733957265e-03, 8.488800563941985011e-01, 3.086044295102481107e-03, 1.981605569964059888e-04, 1.913138879964555424e-03, -8.870202718900921206e-04, 2.954282608487177227e-03, -5.614815796096642191e-05, 7.895943769982006046e-05, -3.507542196532022124e-05, 1.462527929613478784e-04, 
5073402293958, 2.765214564379034822e-04, 2.372333473678762408e-04, -7.243902009647186567e-05, 5.283672062158996097e-01, -1.414527013899266779e-02, -3.097911099781895921e-03, 8.488924606068296574e-01, 3.837334184605059074e-03, 2.301788590896514802e-03, 8.286116904137725246e-04, -1.007993992006174901e-03, 3.070335354155435872e-03, -7.648724443307253890e-05, 2.567705385173556774e-04, 4.651823565864132080e-05, 7.797811797563283191e-04, 
5073418962083, 4.664585123957036648e-04, 5.244548620477770644e-04, -1.844521036859110823e-04, 5.306544079919348622e-01, -1.680914986916363929e-02, -2.792177444258130570e-03, 8.474169903326962405e-01, 5.079433804260417547e-04, 6.104780786910853942e-03, -7.830490160107359942e-04, -1.223455769343385468e-03, 2.960438991936608939e-03, -9.899464765803814260e-05, 9.399570842342731478e-04, 8.801185300370374459e-05, 6.321446243928602890e-04, 
5073435630375, 4.690383816618254797e-04, 6.960550541823806985e-04, -2.193965517594588803e-04, 5.322470139688981750e-01, -1.766196253634602989e-02, -3.414364306541085078e-03, 8.463979639135118527e-01, -3.576412605582391258e-03, 1.205383031923950958e-02, -2.503248427498978076e-03, -1.298431717118294932e-03, 2.956174926981341294e-03, -9.476770684592106448e-05, 9.040649669406081992e-04, -1.936797534634258065e-04, 4.174796910223078483e-04, 
5073452298625, 5.737549881486422258e-04, 8.897365553962471342e-04, -1.444305170577358177e-04, 5.350542099400451557e-01, -1.605166008882270151e-02, -5.773481390112213812e-03, 8.446454898633303232e-01, -1.118739151171241428e-03, 1.802744862162618603e-02, -2.814873578531701566e-03, -2.534260218114476985e-03, 3.486163395787687368e-03, -2.456698845335678733e-04, -9.151026838924045071e-04, -1.213656168011052229e-02, -6.900372505672295806e-03, 
5073468966916, 8.924241444725498689e-04, 1.011629524646741416e-03, 5.537861731768642739e-06, 5.392983515013413109e-01, -1.497124106464609028e-02, -8.154773449226687676e-03, 8.419421890361071803e-01, 3.811449384160839164e-03, 1.787351638420371647e-02, -9.988393155586086040e-04, -4.872798584751661388e-03, 3.474896296993934975e-03, -7.545466466387474669e-04, -2.141891468792050252e-03, -4.154675479446491571e-02, -2.253429949184748357e-02, 
5073485635166, 9.288067939880384136e-04, 1.139405303299612440e-03, 3.672809292131481247e-05, 5.417714601201945035e-01, -1.589292762428824723e-02, -9.404631180291804157e-03, 8.403229455174505702e-01, 2.658074314110153973e-03, 1.432197679781207870e-02, 6.057971910431385982e-05, -5.781627571111951254e-03, 3.542473694037014034e-03, -8.266341853651529422e-04, -2.138989429039746433e-03, -5.116280439168511412e-02, -2.771410506281283756e-02, 
5073502303458, 9.429704045309207031e-04, 1.286453939812088080e-03, 5.576488912934479257e-05, 5.429451907833249269e-01, -1.691309251352020315e-02, -1.040059358069580185e-02, 8.395333791815886570e-01, 7.914880530874429925e-04, 9.197475745934921565e-03, 1.222303417406873276e-03, -5.973392165434022495e-03, 3.612604654945955271e-03, -8.554866424659319374e-04, -2.149861307859536348e-03, -5.153393988547981530e-02, -2.795017644997329492e-02, 
5073518971583, 9.550481054019135507e-04, 1.271720795019951403e-03, 1.101455469203280738e-04, 5.445938900990539011e-01, -1.742554667651738734e-02, -1.134330596714992756e-02, 8.384421116568154808e-01, -2.177818944332011227e-04, 2.450849702395176046e-03, 1.769695738681299887e-03, -6.282674601282308043e-03, 3.781667342357756569e-03, -8.104815540469300196e-04, -2.245615655144735621e-03, -5.282535952237041310e-02, -2.828227490987710729e-02, 
5073535639833, 1.087830626612832285e-03, 1.179354886364948531e-03, 2.041587744514886354e-04, 5.460245851860079380e-01, -1.745780882627787425e-02, -1.232824603472131714e-02, 8.374965024602435415e-01, 8.605473995419205165e-04, -1.968041216352082318e-03, 2.206846954340683023e-03, -6.587286318477937087e-03, 4.300524390540903449e-03, -8.202041408986735296e-04, -2.379211053932669094e-03, -5.772869413881082795e-02, -2.999433388544631499e-02, 
5073552308125, 1.803906084569815212e-03, 1.031920068011312266e-03, 5.408299451166356103e-04, 5.470153184214348041e-01, -1.744038633620886500e-02, -1.325283530465771326e-02, 8.368359676143992676e-01, 5.346208860385161417e-03, -3.695934259842849172e-03, 5.538217873228681865e-03, -6.757155158457550832e-03, 5.008825796849520999e-03, -9.261445708075890767e-04, -2.015121292117930465e-03, -7.575683495120624777e-02, -3.656365276228833866e-02, 
5073568976333, 2.368280374491819450e-03, 8.662047739890069761e-04, 8.864771930060668477e-04, 5.471918054140354482e-01, -1.789585679740304802e-02, -1.382620806437099593e-02, 8.367016806292287834e-01, 7.238753988432168260e-03, -3.685493830317942195e-03, 8.564210352337129142e-03, -6.493914383882187259e-03, 4.801229301002043343e-03, -6.006278328933256595e-04, -1.351480022511622513e-03, -8.552391796056862949e-02, -3.954726110672848044e-02, 
