timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 1.996779015892516144e-11, 2.132102123576259019e-11, -1.768991353264603280e-12, 5.282118202520919015e-01, -3.890492243814677818e-03, -5.139263426496261736e-03, 8.490881726814393238e-01, 1.557049915571186161e-02, -2.150294096329562546e-02, 1.837866758310385470e-02, -2.334414182239516380e-03, -1.850210648716676216e-03, -1.692937829625130140e-04, 8.403943459902787905e-02, -3.005375244129638093e-02, -1.017510896845977703e-01, 0
5073368957500, 2.726898912317800034e-04, -3.614946083766912201e-04, 3.206196756805768794e-04, 5.283874887988002644e-01, -4.074884634741730502e-03, -6.239863456261666476e-03, 8.489706244035529759e-01, 1.717979696382292837e-02, -2.216748126990299855e-02, 2.021732314536558994e-02, -2.334438061405724567e-03, -1.850221161275388861e-03, -1.692961168879644361e-04, 8.403957771533143717e-02, -3.005379928915528215e-02, -1.017512537828533098e-01, 0
5073385625750, 5.713478054227809225e-04, -7.574051144696332654e-04, 6.786116184571216407e-04, 5.292660869187234551e-01, -4.338543080741001819e-03, -7.535444041464889331e-03, 8.484113408982562055e-01, 1.859032408627777494e-02, -2.570378813869737822e-02, 2.287712409079397519e-02, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 0
5073402293958, 6.616554213395093231e-04, -6.574592293782004562e-04, 6.539260388847356956e-04, 5.310542123260412195e-01, -4.978166313412915427e-03, -8.853179102067579298e-03, 8.472769692672582620e-01, 5.777029986413682004e-03, 8.181229932589404938e-03, -2.503395066470743679e-03, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 3
5073418962083, 7.482418773583964042e-04, -6.157426206172304187e-04, 6.594904231167409607e-04, 5.331749456386748465e-01, -5.964447712757707347e-03, -9.746006650812169547e-03, 8.459278444767260874e-01, 6.546554096222237211e-03, 8.673334427896507715e-03, -2.919699986114210680e-03, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 3
5073435630375, 8.199900115146126559e-04, -6.020432665633562632e-04, 6.931825863270823498e-04, 5.347568720265577502e-01, -7.003146790820259128e-03, -1.037640026319417916e-02, 8.449132346418630757e-01, 7.377095898768083575e-03, 9.562489818750651016e-03, -3.062719771415194948e-03, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 3
5073452298625, 8.806850605544657134e-04, -5.490249835063878286e-04, 7.452630174392137251e-04, 5.353157884889613305e-01, -7.889110955006245485e-03, -1.120360438520247477e-02, 8.445408502680975538e-01, 7.860863776702217351e-03, 1.018264724694628934e-02, -2.503913558353530484e-03, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 3
5073468966916, 9.322058142507113135e-04, -4.344707330061619590e-04, 7.626238511489853104e-04, 5.352754986057688402e-01, -8.843640076149461571e-03, -1.232727029461907521e-02, 8.445412772799399947e-01, 7.731034545387614754e-03, 1.001630833084191444e-02, -2.134097202886974746e-03, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 3
5073485635166, 1.150551868592067720e-03, -5.612280030186381696e-04, 8.822632950727886782e-04, 5.353509936884592868e-01, -9.636037466634179288e-03, -1.330363817193319816e-02, 8.444699364394868679e-01, 8.008863571330302258e-03, 7.575106037232640435e-03, -1.201078949697424389e-03, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 3
5073502303458, 1.254144220569947078e-03, -4.837084500800355354e-04, 9.047531199018756486e-04, 5.360132465584150907e-01, -1.063151217554314000e-02, -1.430274183930568474e-02, 8.440214464328777977e-01, 8.386229904535788537e-03, 6.854640282920628283e-03, -1.748763279333233594e-03, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 3
5073518971583, 1.221338164291109777e-03, -4.422557718552694371e-04, 8.976232896417211515e-04, 5.371282053390270539e-01, -1.162970500688420387e-02, -1.496571587661315109e-02, 8.432876545633934962e-01, 8.234739543897773642e-03, 5.406260316455285125e-03, -1.613238147189143164e-03, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 3
5073535639833, 1.175317793760587799e-03, -4.434009565659855910e-04, 9.340689463318143726e-04, 5.381177819221522052e-01, -1.213448944469718363e-02, -1.552033392102215512e-02, 8.426393808623472426e-01, 7.229208393383634683e-03, 4.345123358886060841e-03, -2.260521890510166457e-04, -2.334462443929674526e-03, -1.849822636176903356e-03, -1.691956263415311801e-04, 8.404020227143978172e-02, -3.005405437825502124e-02, -1.017516776503110815e-01, 3
5073552308125, 3.288830622459373940e-03, -4.497307465650235252e-03, 5.095583855081474260e-03, 5.383542447269010767e-01, -1.200890957501719869e-02, -1.597787803032389362e-02, 8.424815729076778892e-01, 1.570960431940469568e-02, -1.941454063728202326e-02, 2.789898118026086851e-02, -2.336024037192266541e-03, -1.848227243712920100e-03, -1.689446437626378975e-04, 8.403878875293256667e-02, -3.004788629401835068e-02, -1.017594841478072082e-01, 0
5073568976333, 3.337771479464766294e-03, -4.389042428256978608e-03, 5.076818247529445161e-03, 5.386457789298728649e-01, -1.257043629783905631e-02, -1.649545111763350488e-02, 8.422770381915550830e-01, 2.927783478837396591e-03, 5.632792189942979928e-03, -1.078196048357332043e-03, -2.336024037192266541e-03, -1.848227243712920100e-03, -1.689446437626378975e-04, 8.403878875293256667e-02, -3.004788629401835068e-02, -1.017594841478072082e-01, 13
5073585644625, 3.814406020804705401e-03, -5.080003862727674492e-03, 6.048945259319544153e-03, 5.388370827953437026e-01, -1.305538142597578548e-02, -1.693249843692056292e-02, 8.421386143130535906e-01, 1.565211338412491465e-02, -1.618223922683520791e-02, 2.959954353365979937e-02, -2.336850932876527454e-03, -1.848101339083345384e-03, -1.685056132615962905e-04, 8.403858341534753418e-02, -3.004614090703069257e-02, -1.017595916577939408e-01, 0
5073602312875, 3.876372317110629313e-03, -4.894114317891719648e-03, 5.991446322700569489e-03, 5.392564709707450277e-01, -1.342854947903388343e-02, -1.730010756442613984e-02, 8.418567804878253069e-01, 3.359966216537596268e-03, 1.130635257489403210e-02, -3.121009219757368662e-03, -2.336850932876527454e-03, -1.848101339083345384e-03, -1.685056132615962905e-04, 8.403858341534753418e-02, -3.004614090703069257e-02, -1.017595916577939408e-01, 15
5073618981000, 4.379939964229748357e-03, -5.641483372410894745e-03, 7.044992942872193437e-03, 5.397650068743312657e-01, -1.363817623156472411e-02, -1.780953010741494202e-02, 8.415168198796642018e-01, 1.885683353267856091e-02, -1.829246102560787637e-02, 3.038057188514230872e-02, -2.337723567599743132e-03, -1.848764309844944326e-03, -1.687017543011403711e-04, 8.403667960961358485e-02, -3.004335576187494236e-02, -1.017612070713942024e-01, 0
5073635649291, 4.465268995352794645e-03, -5.499900078774001486e-03, 6.998125989793019253e-03, 5.405552599782699197e-01, -1.397478074814216542e-02, -1.840747109147667857e-02, 8.409910114982697138e-01, 4.134125912966320378e-03, 9.634482696018567202e-03, -2.754526679279389878e-03, -2.337723567599743132e-03, -1.848764309844944326e-03, -1.687017543011403711e-04, 8.403667960961358485e-02, -3.004335576187494236e-02, -1.017612070713942024e-01, 17
