1347.7943115234375,1347.7943115234375,957.4692993164062,718.9641723632812,449.2647705078125,449.2647705078125,318.82309977213544,239.3213907877604
1286.1873779296875,1286.1873779296875,957.7037963867188,719.0327758789062,428.7291259765625,428.7291259765625,318.90126546223956,239.3442586263021
1280.877685546875,1280.877685546875,957.7169189453125,719.0333251953125,426.959228515625,426.959228515625,318.9056396484375,239.34444173177084
1280.6156005859375,1280.6156005859375,957.714111328125,719.0453491210938,426.8718668619792,426.8718668619792,318.9047037760417,239.34844970703125
1280.4935302734375,1280.4935302734375,957.7252197265625,719.0432739257812,426.8311767578125,426.8311767578125,318.9084065755208,239.3477579752604
1280.4368896484375,1280.4368896484375,957.7213745117188,719.0471801757812,426.8122965494792,426.8122965494792,318.90712483723956,239.34906005859375
1280.371337890625,1280.371337890625,957.7206420898438,719.0623779296875,426.7904459635417,426.7904459635417,318.90688069661456,239.3541259765625
1280.5440673828125,1280.5440673828125,957.7720336914062,719.0442504882812,426.8480224609375,426.8480224609375,318.92401123046875,239.34808349609375
1292.8040771484375,1292.8040771484375,957.93017578125,719.0536499023438,430.9346923828125,430.9346923828125,318.9767252604167,239.3512166341146
1305.3768310546875,1305.3768310546875,958.0103149414062,719.05859375,435.1256103515625,435.1256103515625,319.00343831380206,239.35286458333334
1305.2845458984375,1305.2845458984375,958.1063232421875,719.1211547851562,435.0948486328125,435.0948486328125,319.0354410807292,239.37371826171875
1305.3114013671875,1305.3114013671875,958.1958618164062,719.12939453125,435.1038004557292,435.1038004557292,319.06528727213544,239.37646484375
1305.391845703125,1305.391845703125,958.3204345703125,719.1448974609375,435.130615234375,435.130615234375,319.1068115234375,239.38163248697916
1305.400634765625,1305.400634765625,958.4893188476562,719.1514282226562,435.133544921875,435.133544921875,319.16310628255206,239.3838094075521
1305.3470458984375,1305.3470458984375,958.6151123046875,719.2256469726562,435.1156819661458,435.1156819661458,319.2050374348958,239.4085489908854
1305.3023681640625,1305.3023681640625,958.7803955078125,719.2350463867188,435.1007893880208,435.1007893880208,319.2601318359375,239.41168212890625
1305.2965087890625,1305.2965087890625,958.943359375,719.247314453125,435.0988362630208,435.0988362630208,319.314453125,239.415771484375
1305.314208984375,1305.314208984375,959.1317749023438,719.3025512695312,435.104736328125,435.104736328125,319.37725830078125,239.4341837565104
1305.332275390625,1305.332275390625,959.3492431640625,719.3004760742188,435.1107584635417,435.1107584635417,319.4497477213542,239.4334920247396
1305.326171875,1305.326171875,959.522216796875,719.3471069335938,435.1087239583333,435.1087239583333,319.5074055989583,239.44903564453125
1305.3590087890625,1305.3590087890625,959.718505859375,719.39306640625,435.1196695963542,435.1196695963542,319.5728352864583,239.46435546875
1349.119384765625,1349.119384765625,959.9660034179688,719.4459838867188,449.7064615885417,449.7064615885417,319.65533447265625,239.48199462890625
1364.3958740234375,1364.3958740234375,960.1591796875,719.45263671875,454.7986246744792,454.7986246744792,319.7197265625,239.48421223958334
1364.086181640625,1364.086181640625,960.3872680664062,719.5004272460938,454.6953938802083,454.6953938802083,319.79575602213544,239.5001424153646
