#t_ns(== cam0/data.csv),fx,fy,cx,cy
5079694873083,452.7399495442708,452.7399495442708,320.91713460286456,240.57025146484375
5079711541333,452.7518717447917,452.7518717447917,320.9098307291667,240.5806884765625
5079728209500,452.7865804036458,452.7865804036458,320.9023844401042,240.611083984375
5079744877541,452.78759765625,452.78759765625,320.88954671223956,240.6292724609375
5079761545708,452.7250569661458,452.7250569661458,320.88018798828125,240.6361083984375
5079778213833,452.7429606119792,452.7429606119792,320.8709309895833,240.66263834635416
5079794882083,452.7220458984375,452.7220458984375,320.8689778645833,240.67659505208334
5079811550291,452.7627360026042,452.7627360026042,320.85776774088544,240.6876220703125
5079828218458,452.8004964192708,452.8004964192708,320.8341064453125,240.72296142578125
5079844886500,452.7488606770833,452.7488606770833,320.8257649739583,240.73860677083334
5079861554666,452.7220458984375,452.7220458984375,320.8253173828125,240.7559611002604
5079878222833,452.7101643880208,452.7101643880208,320.81679280598956,240.76725260416666
5079894891041,452.7409261067708,452.7409261067708,320.79954020182294,240.7786865234375
5079911559208,452.7458902994792,452.7458902994792,320.78696695963544,240.8018595377604
5079928227250,452.7458902994792,452.7458902994792,320.7806396484375,240.8184814453125
5079944895458,452.7766520182292,452.7766520182292,320.7561848958333,240.8462117513021
5079961563625,452.9057210286458,452.9057210286458,320.76625569661456,240.84151204427084
5079978231750,452.9444173177083,452.9444173177083,320.74989827473956,240.85530598958334
5079994899916,452.9464111328125,452.9464111328125,320.7316487630208,240.8729451497396
5080011568000,452.9434000651042,452.9434000651042,320.72686767578125,240.89326985677084
5080028236208,453.0665283203125,453.0665283203125,320.72593180338544,240.9097900390625
5080044904375,453.1597900390625,453.1597900390625,320.6980387369792,240.9262898763021
5080061572541,453.1697591145833,453.1697591145833,320.67458089192706,240.9366455078125
5080078240708,453.1588134765625,453.1588134765625,320.678466796875,240.94930013020834
5080094908875,453.0972900390625,453.0972900390625,320.6767171223958,240.95926920572916
5080111577041,453.0793863932292,453.0793863932292,320.6667073567708,240.95894368489584
5080128245041,453.2739664713542,453.2739664713542,320.6492919921875,240.98783365885416
5080144913333,453.346435546875,453.346435546875,320.63531494140625,240.98067220052084
5080161581500,453.5469563802083,453.5469563802083,320.6273193359375,241.00006103515625
5080178249666,453.5509440104167,453.5509440104167,320.61582438151044,240.99932861328125
5080194917875,453.528076171875,453.528076171875,320.6132405598958,241.0235595703125
5080211585833,453.4814453125,453.4814453125,320.6071370442708,241.01395670572916
5080228254083,453.4486490885417,453.4486490885417,320.60060628255206,241.0167236328125
5080244922208,453.4735107421875,453.4735107421875,320.60174560546875,241.020263671875
5080261590416,453.5350341796875,453.5350341796875,320.5864664713542,241.02655029296875
5080278258583,453.5926106770833,453.5926106770833,320.57859293619794,241.03997802734375
5080294926750,453.5757242838542,453.5757242838542,320.5832112630208,241.0389404296875
5080311594833,453.527099609375,453.527099609375,320.5666097005208,241.0537109375
5080328263000,453.5013020833333,453.5013020833333,320.5581868489583,241.0483194986979
5080344931208,453.4834391276042,453.4834391276042,320.5640462239583,241.0400594075521
5080361599333,453.5161539713542,453.5161539713542,320.55869547526044,241.0443115234375
5080378267500,453.5419921875,453.5419921875,320.56040445963544,241.0589396158854
5080394935708,453.5300699869792,453.5300699869792,320.5625406901042,241.0552978515625
5080411603708,453.5360107421875,453.5360107421875,320.54787190755206,241.05535888671875
5080428271958,453.5419921875,453.5419921875,320.53538004557294,241.0438435872396
5080444940041,453.5360107421875,453.5360107421875,320.5472819010417,241.0419921875
5080461608208,453.527099609375,453.527099609375,320.5434163411458,241.05523681640625
5080478276375,453.528076171875,453.528076171875,320.53928629557294,241.0648396809896
5080494944458,453.5290934244792,453.5290934244792,320.5364990234375,241.05517578125
5080511612666,453.5052897135417,453.5052897135417,320.54412841796875,241.0508829752604
5080528280791,453.5022786458333,453.5022786458333,320.5350748697917,241.0594685872396
5080544949041,453.4884033203125,453.4884033203125,320.53403727213544,241.0529988606771
5080561617166,453.6352945963542,453.6352945963542,320.5594889322917,241.05843098958334
5080578285375,453.6997884114583,453.6997884114583,320.54213460286456,241.0472208658854
5080594953416,453.7276204427083,453.7276204427083,320.54156494140625,241.0521036783854
5080611621541,453.6899007161458,453.6899007161458,320.5373942057292,241.04764811197916
5080628289750,453.6749674479167,453.6749674479167,320.5401611328125,241.05314127604166
5080644957916,453.677978515625,453.677978515625,320.54339599609375,241.0508015950521
5080661626083,453.6948649088542,453.6948649088542,320.55076090494794,241.03951009114584
5080678294208,453.7146809895833,453.7146809895833,320.55096435546875,241.0387980143229
5080694962291,453.6978352864583,453.6978352864583,320.5533447265625,241.0377400716146
5080711630500,453.710693359375,453.710693359375,320.5663248697917,241.03605143229166
5080728298625,453.7156575520833,453.7156575520833,320.5565185546875,241.02998860677084
5080744966833,453.724609375,453.724609375,320.56370035807294,241.0389607747396
5080761635000,453.6968180338542,453.6968180338542,320.58274332682294,241.02079264322916
5080778303041,453.6997884114583,453.6997884114583,320.584716796875,241.017333984375
5080794971208,453.7276204427083,453.7276204427083,320.5951334635417,241.00445556640625
5080811639333,453.7285970052083,453.7285970052083,320.5887451171875,241.0135498046875
5080828307541,453.6988118489583,453.6988118489583,320.6072591145833,241.00616455078125
5080844975708,453.6809488932292,453.6809488932292,320.61061604817706,240.9947509765625
5080861643875,453.6968180338542,453.6968180338542,320.62652587890625,240.98504638671875
5080878311916,453.7196858723958,453.7196858723958,320.6368408203125,240.9769490559896
5080894980000,453.7375081380208,453.7375081380208,320.6343587239583,240.97650146484375
5080911648291,453.7027994791667,453.7027994791667,320.6501871744792,240.96368408203125
5080928316458,453.6859130859375,453.6859130859375,320.6494547526042,240.96356201171875
5080944984583,453.6829020182292,453.6829020182292,320.6680094401042,240.9518025716146
5080961652750,453.5657958984375,453.5657958984375,320.67958577473956,240.93896484375
5080978320791,453.5152180989583,453.5152180989583,320.6966145833333,240.92708333333334
5080994989000,453.3623046875,453.3623046875,320.70497639973956,240.9152628580729
5081011657166,453.33154296875,453.33154296875,320.72047932942706,240.91011555989584
5081028325291,453.1985270182292,453.1985270182292,320.7355143229167,240.89310709635416
5081044993458,453.14892578125,453.14892578125,320.7495524088542,240.86981201171875
5081061661500,452.8530680338542,452.8530680338542,320.76548258463544,240.85709635416666
5081078329666,452.7320149739583,452.7320149739583,320.77606201171875,240.8258260091146
5081094997833,452.3359375,452.3359375,320.7841389973958,240.8212890625
5081111666000,452.1810709635417,452.1810709635417,320.8023274739583,240.8016153971354
5081128334166,451.7780354817708,451.7780354817708,320.8279215494792,240.7781982421875
5081145002375,451.6261800130208,451.6261800130208,320.8441569010417,240.76326497395834
5081161670333,451.4762776692708,451.4762776692708,320.8555094401042,240.74114990234375
5081178338541,451.4366048177083,451.4366048177083,320.8775634765625,240.70257568359375
5081195006750,451.295654296875,451.295654296875,320.89206949869794,240.68994140625
5081211674833,451.2440185546875,451.2440185546875,320.9059244791667,240.6698201497396
5081228343000,451.2886962890625,451.2886962890625,320.92238362630206,240.64312744140625
5081245011166,451.3442789713542,451.3442789713542,320.9489339192708,240.63090006510416
5081261679250,451.37109375,451.37109375,320.96547444661456,240.60477701822916
5081278347375,451.3323567708333,451.3323567708333,320.98520914713544,240.5696004231771
5081295015583,451.234130859375,451.234130859375,321.0059814453125,240.5205078125
5081311683708,451.1944173177083,451.1944173177083,321.02549235026044,240.5057576497396
5081328351875,451.2410481770833,451.2410481770833,321.04730224609375,240.4759521484375
5081345019916,451.3125,451.3125,321.0652669270833,240.46820068359375
5081361688041,451.3750406901042,451.3750406901042,321.07261149088544,240.44551595052084
5081378356208,451.355224609375,451.355224609375,321.07334391276044,240.42293294270834
5081395024416,451.3045654296875,451.3045654296875,321.1072591145833,240.3912150065104
5081411692583,451.2549641927083,451.2549641927083,321.1280924479167,240.35152180989584
5081428360708,451.3909505208333,451.3909505208333,321.15028889973956,240.32381184895834
5081445028750,451.4594319661458,451.4594319661458,321.1582845052083,240.30912272135416
5081461696833,451.4743245442708,451.4743245442708,321.16343180338544,240.27459716796875
5081478365041,451.4882405598958,451.4882405598958,321.17974853515625,240.24747721354166
5081495033250,451.507080078125,451.507080078125,321.19203694661456,240.2267862955729
5081511701416,451.4753011067708,451.4753011067708,321.1995849609375,240.1944376627604
5081528369375,451.4296468098958,451.4296468098958,321.2166748046875,240.16778564453125
5081545037625,451.431640625,451.431640625,321.2322184244792,240.14306640625
