#t_ns(== cam0/data.csv),fx,fy,cx,cy
5074777758166,453.6710205078125,453.6710205078125,321.1612955729167,239.70625813802084
5074794426416,453.5509440104167,453.5509440104167,321.1587320963542,239.7027791341146
5074811094708,453.4834391276042,453.4834391276042,321.16050211588544,239.69877115885416
5074827762833,453.4973551432292,453.4973551432292,321.15911865234375,239.70222981770834
5074844431041,453.54296875,453.54296875,321.15321858723956,239.7161865234375
5074861099291,453.557861328125,453.557861328125,321.15342203776044,239.72347005208334
5074877767583,453.5340169270833,453.5340169270833,321.1616617838542,239.7222900390625
5074894435833,453.4864095052083,453.4864095052083,321.15659586588544,239.7183837890625
5074911104125,453.4576009114583,453.4576009114583,321.1641031901042,239.72062174479166
5074927772208,453.4606119791667,453.4606119791667,321.1549886067708,239.712646484375
5074944440500,453.5072428385417,453.5072428385417,321.15380859375,239.71551513671875
5074961108708,453.3712565104167,453.3712565104167,321.15643310546875,239.7214558919271
5074977777041,453.2511393229167,453.2511393229167,321.1508382161458,239.7325439453125
5074994445291,453.2600911458333,453.2600911458333,321.16151936848956,239.73575846354166
5075011113500,453.3106689453125,453.3106689453125,321.1649576822917,239.7838338216146
5075027781625,453.3166910807292,453.3166910807292,321.17185465494794,239.73065185546875
5075044449916,453.3027750651042,453.3027750651042,321.1696370442708,239.75785319010416
5075061118166,453.3494059244792,453.3494059244792,321.17071533203125,239.75677490234375
5075077786416,453.3444417317708,453.3444417317708,321.1718343098958,239.7464803059896
5075094454625,453.2769368489583,453.2769368489583,321.16819254557294,239.7479044596354
5075111122791,453.2769368489583,453.2769368489583,321.17645263671875,239.75531005859375
5075127791083,453.2660319010417,453.2660319010417,321.17315673828125,239.7615966796875
5075144459250,453.2829182942708,453.2829182942708,321.18129475911456,239.77083333333334
5075161127541,453.3275960286458,453.3275960286458,321.1763916015625,239.78584798177084
5075177795791,453.3037516276042,453.3037516276042,321.1597493489583,239.7765096028646
5075194464083,453.2680257161458,453.2680257161458,321.1450602213542,239.77716064453125
5075211132208,453.2799479166667,453.2799479166667,321.16099039713544,239.79439290364584
5075227800333,453.2808837890625,453.2808837890625,321.1668294270833,239.79862467447916
5075244468666,453.2749837239583,453.2749837239583,321.15887451171875,239.8112589518229
