frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,5073.252279750,0.2273,0.2280,nan,-1,-1,-1,-1,-1,-1,nan,0.0000,0.0000,0
1,5073.268948041,0.2304,0.2309,nan,-1,-1,-1,-1,-1,-1,nan,0.0000,0.0000,0
2,5073.285616333,0.1940,0.1945,nan,-1,-1,-1,-1,-1,-1,nan,0.0000,0.0000,0
3,5073.302284583,0.1996,0.2000,nan,-1,-1,-1,-1,-1,-1,nan,0.0000,0.0000,0
4,5073.318952833,102.2271,93.7782,nan,-1,-1,-1,-1,-1,-1,nan,0.0027,0.0000,0
5,5073.335620958,17.5482,17.5495,nan,-1,-1,-1,-1,-1,-1,nan,0.0009,0.0000,0
6,5073.352289208,17.7640,17.6649,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
7,5073.368957500,18.3496,18.3235,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
8,5073.385625750,17.7745,17.6243,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
9,5073.402293958,17.7312,17.7170,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
10,5073.418962083,17.8080,17.7798,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
11,5073.435630375,17.1713,17.1443,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
12,5073.452298625,17.7683,17.7044,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
13,5073.468966916,17.9493,17.9507,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
14,5073.485635166,18.3632,18.3321,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
15,5073.502303458,18.7020,18.6094,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
16,5073.518971583,17.8886,17.8899,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
17,5073.535639833,17.7455,17.7353,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
18,5073.552308125,17.6002,17.6015,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
19,5073.568976333,17.2800,17.2609,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
20,5073.585644625,17.7450,17.4604,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
21,5073.602312875,16.8390,16.8405,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
22,5073.618981000,16.5113,16.4835,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
23,5073.635649291,16.7106,16.6628,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
24,5073.652317541,16.7495,16.6780,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
25,5073.668985791,16.9228,16.8907,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
26,5073.685654083,17.1700,17.0809,nan,-1,-1,-1,-1,-1,-1,nan,0.0009,0.0000,0
27,5073.702322208,17.5680,17.5459,nan,-1,-1,-1,-1,-1,-1,nan,0.0011,0.0000,0
28,5073.718990416,17.6107,17.6023,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
29,5073.735658708,18.0735,17.5061,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
30,5073.752327000,17.6096,17.4421,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
31,5073.768995166,16.9434,16.9449,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
32,5073.785663541,16.9756,16.9437,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
33,5073.802331666,16.7180,16.7056,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
34,5073.818999916,16.8281,16.8295,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
35,5073.835668208,16.8775,16.8789,nan,-1,-1,-1,-1,-1,-1,nan,0.3140,0.0000,0
36,5073.852336500,17.6094,17.5526,nan,-1,-1,-1,-1,-1,-1,nan,0.3719,0.0000,0
37,5073.869004708,16.9761,16.9662,nan,-1,-1,-1,-1,-1,-1,nan,0.3595,0.0000,0
38,5073.885673000,16.8992,16.9008,nan,-1,-1,-1,-1,-1,-1,nan,0.3716,0.0000,0
39,5073.902341125,17.0927,17.0937,nan,-1,-1,-1,-1,-1,-1,nan,0.3957,0.0000,0
40,5073.919009416,17.3604,16.9596,nan,-1,-1,-1,-1,-1,-1,nan,0.3920,0.0000,0
41,5073.935677708,17.8706,17.7624,nan,-1,-1,-1,-1,-1,-1,nan,0.3916,0.0000,0
42,5073.952345958,17.4810,17.3638,nan,-1,-1,-1,-1,-1,-1,nan,0.4040,0.0000,0
43,5073.969014208,17.8835,17.8260,nan,-1,-1,-1,-1,-1,-1,nan,0.4202,0.0000,0
44,5073.985682333,18.0568,17.9893,nan,-1,-1,-1,-1,-1,-1,nan,0.4108,0.0000,0
45,5074.002350625,17.9977,17.7910,nan,-1,-1,-1,-1,-1,-1,nan,0.4391,0.0000,0
46,5074.019018833,17.2597,17.2609,nan,-1,-1,-1,-1,-1,-1,nan,0.4216,0.0000,0
47,5074.035687166,17.9815,17.7347,nan,-1,-1,-1,-1,-1,-1,nan,0.4145,0.0000,0
48,5074.052355416,16.9335,16.9346,nan,-1,-1,-1,-1,-1,-1,nan,0.4228,0.0000,0
49,5074.069023708,17.5500,17.4927,nan,-1,-1,-1,-1,-1,-1,nan,0.4427,0.0000,0
50,5074.085691791,17.1392,17.1328,nan,-1,-1,-1,-1,-1,-1,nan,0.4331,0.0000,0
51,5074.102360083,17.0355,17.0373,nan,-1,-1,-1,-1,-1,-1,nan,0.4161,0.0000,0
52,5074.119028375,17.1659,17.1670,nan,-1,-1,-1,-1,-1,-1,nan,0.4043,0.0000,0
53,5074.135696625,17.3951,17.3882,nan,-1,-1,-1,-1,-1,-1,nan,0.4043,0.0000,0
54,5074.152364916,17.2069,17.1622,nan,-1,-1,-1,-1,-1,-1,nan,0.4009,0.0000,0
55,5074.169033166,17.4915,17.3458,nan,-1,-1,-1,-1,-1,-1,nan,0.4377,0.0000,0
56,5074.185701333,63.8220,60.9352,nan,-1,-1,-1,-1,-1,-1,nan,47.1241,0.0000,0
57,5074.202369541,18.6272,18.5583,nan,-1,-1,-1,-1,-1,-1,nan,0.8595,0.7952,1
58,5074.219037875,18.4735,18.4210,nan,-1,-1,-1,-1,-1,-1,nan,1.7220,1.6517,1
59,5074.235706125,18.8472,18.8391,nan,-1,-1,-1,-1,-1,-1,nan,2.2892,2.2306,1
60,5074.252374375,28.0489,27.8034,nan,-1,-1,-1,-1,-1,-1,nan,11.2559,11.1825,1
61,5074.269042541,17.6893,17.6510,nan,-1,-1,-1,-1,-1,-1,nan,0.8108,0.7375,1
62,5074.285710791,18.2056,18.1744,nan,-1,-1,-1,-1,-1,-1,nan,1.4280,1.3593,1
63,5074.302379083,19.0613,19.0343,nan,-1,-1,-1,-1,-1,-1,nan,2.1880,2.1264,1
64,5074.319047333,35.4876,35.3883,nan,-1,-1,-1,-1,-1,-1,nan,18.4270,18.3574,1
65,5074.335715625,19.6247,19.3919,nan,-1,-1,-1,-1,-1,-1,nan,0.8268,0.7578,1
66,5074.352383875,19.2228,19.1687,nan,-1,-1,-1,-1,-1,-1,nan,1.5473,1.4735,1
67,5074.369052000,19.5417,19.5175,nan,-1,-1,-1,-1,-1,-1,nan,2.2618,2.1874,1
