frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,5073.252279750,0.3528,0.3565,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
1,5073.268948041,0.3723,0.3731,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
2,5073.285616333,0.4673,0.4513,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
3,5073.302284583,0.4024,0.4038,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
4,5073.318952833,140.1493,124.9729,0.0000,0,0,0,0,0,0,0.0000,0.0059,0.0000,0
5,5073.335620958,24.1934,23.5397,0.0000,0,0,0,0,0,0,0.0000,0.0014,0.0000,0
6,5073.352289208,24.4037,24.1418,0.0000,0,0,0,0,0,0,0.0000,0.0016,0.0000,0
7,5073.368957500,24.0620,23.7632,0.0000,0,0,0,0,0,0,0.0000,0.0010,0.0000,0
8,5073.385625750,23.0769,22.4315,0.0000,0,0,0,0,0,0,0.0000,0.0012,0.0000,0
9,5073.402293958,28.4235,27.0540,0.0000,0,0,0,0,0,0,0.0000,0.0015,0.0000,0
10,5073.418962083,24.0350,23.6867,0.0000,0,0,0,0,0,0,0.0000,0.0018,0.0000,0
11,5073.435630375,22.3070,22.1137,0.0000,0,0,0,0,0,0,0.0000,0.0016,0.0000,0
12,5073.452298625,23.2063,22.8723,0.0000,0,0,0,0,0,0,0.0000,0.0012,0.0000,0
13,5073.468966916,23.6128,23.5148,0.0000,0,0,0,0,0,0,0.0000,0.0010,0.0000,0
14,5073.485635166,23.7424,22.9743,0.0000,0,0,0,0,0,0,0.0000,0.0011,0.0000,0
15,5073.502303458,23.5316,23.4878,0.0000,0,0,0,0,0,0,0.0000,0.0012,0.0000,0
16,5073.518971583,23.5400,22.8745,0.0000,0,0,0,0,0,0,0.0000,0.0019,0.0000,0
17,5073.535639833,22.6643,22.4775,0.0000,0,0,0,0,0,0,0.0000,0.0039,0.0000,0
18,5073.552308125,26.0965,25.7390,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
19,5073.568976333,22.4656,22.0777,0.0000,0,0,0,0,0,0,0.0000,0.0016,0.0000,0
