frame_id,registered,qw,qx,qy,qz,tx,ty,tz
9,1,0.995756,0.0678813,-0.0529022,0.0326051,0.862984,4.80431,0.16753
10,1,0.993322,0.071691,-0.0867119,0.0255379,0.236826,4.48716,0.0507325
11,1,0.994059,0.0740739,-0.0731178,0.031835,-0.218382,3.87667,0.261188
8,1,0.995964,0.0784248,-0.0244588,0.0361628,1.34183,3.94205,0.194976
7,1,0.994465,0.087777,-0.0391008,0.0424901,0.567854,3.16023,0.961089
12,1,0.989938,0.115679,-0.0528288,0.0620432,-0.575809,2.56487,0.983094
6,1,0.997116,0.0495714,-0.0351018,0.0455087,0.875723,1.86139,0.988763
5,1,0.997535,0.0648945,0.00711812,0.025747,0.843095,1.35251,-1.25974
13,1,0.97405,0.204424,-0.00478788,0.0970267,-1.03553,-0.27707,1.42217
19,1,0.996907,0.0224476,-0.0640635,-0.0396126,2.65067,-2.95656,0.11318
18,1,0.992616,-0.0226926,-0.0798129,-0.0884731,1.50326,-3.96509,0.479817
16,1,0.993679,0.0122444,-0.0934724,-0.0609451,-0.774359,-4.36969,-0.0640347
0,1,0.994347,-0.0509048,-0.0866783,0.0341975,-1.79658,-2.41371,0.0995946
1,1,0.998876,0.0374807,-0.0213801,0.0196316,-1.85311,-2.12538,-0.995148
14,1,0.98274,0.165824,-0.0490216,0.0657408,-1.27435,-1.38052,0.810533
3,1,0.999746,-0.0162956,0.0147073,-0.00513951,-1.52351,-1.02779,-0.132307
2,1,0.999726,-0.019528,0.0129185,-0.000557499,-1.74956,-1.7911,-0.298184
17,1,0.98888,-0.0404668,-0.113208,-0.0875428,0.13992,-4.57246,0.34186
15,1,0.991844,0.11225,-0.0580935,0.016428,-0.555988,-2.94032,0.219819
4,1,0.999902,-0.00404932,0.0118853,-0.00618134,-0.84993,0.0823971,-0.359621
