timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 3.988834584426986524e-11, -4.328350133469123741e-11, 5.555439271966816329e-12, 5.286061613893494604e-01, -8.583123641773880361e-03, -2.204234634246854049e-03, 8.488209454763968598e-01, 3.413098859883349073e-02, 1.452072892439579266e-02, -3.148933822584440261e-03, -1.736751553812679663e-03, -3.204911635583368446e-03, -5.489339813908440896e-05, 4.374052925563352845e-02, -2.477522230219628141e-02, -1.184300468922595551e-01, 0
5073368957500, 5.723853822671130537e-04, 2.352796591812363915e-04, -3.771906450443651020e-05, 5.287834455967977965e-01, -8.755468906304195512e-03, -3.299093788225693387e-03, 8.487052052433669003e-01, 3.459442522235436912e-02, 1.344774655250597153e-02, -1.231165400878271761e-03, -1.736771163377250115e-03, -3.204932056940297275e-03, -5.489606937976869200e-05, 4.374060641551928696e-02, -2.477525795208747328e-02, -1.184302403909038293e-01, 0
5073385625750, 1.152139556429953703e-03, 4.294607672673866135e-04, -3.639247193546218571e-05, 5.296650085673059172e-01, -9.004234776189286305e-03, -4.585012409847085378e-03, 8.481467326569693821e-01, 3.496303680131257474e-02, 9.481558996855840235e-03, 1.562183764498302528e-03, -1.736658379772047225e-03, -3.204786667542247006e-03, -5.478864513757354188e-05, 4.374033493193706795e-02, -2.477515260703390745e-02, -1.184300521449107163e-01, 0
5073402293958, 1.264843644071314815e-03, 5.603965250382094213e-04, -8.710748960886100000e-05, 5.314894179101774530e-01, -9.630319136137020092e-03, -5.905030646573694239e-03, 8.469896021887752813e-01, 7.229600235286840447e-03, 1.019575050356815414e-02, -4.075565418792673027e-03, -1.736658379772047225e-03, -3.204786667542247006e-03, -5.478864513757354188e-05, 4.374033493193706795e-02, -2.477515260703390745e-02, -1.184300521449107163e-01, 3
5073418962083, 1.355552636011514173e-03, 6.255790735571720943e-04, -1.027563164940186862e-04, 5.336369240444704953e-01, -1.059663478019387713e-02, -6.808671265820640320e-03, 8.456198830581534986e-01, 7.622982239098569437e-03, 1.045080300818126799e-02, -4.198666675826715107e-03, -1.736658379772047225e-03, -3.204786667542247006e-03, -5.478864513757354188e-05, 4.374033493193706795e-02, -2.477515260703390745e-02, -1.184300521449107163e-01, 3
5073435630375, 1.402700954396762355e-03, 6.823577135097640481e-04, -1.015172254820776273e-04, 5.352145027277545042e-01, -1.160056281675164377e-02, -7.481764331997891107e-03, 8.446033898906029069e-01, 7.954061493192826973e-03, 1.077708052643321958e-02, -4.219212354318539748e-03, -1.736658379772047225e-03, -3.204786667542247006e-03, -5.478864513757354188e-05, 4.374033493193706795e-02, -2.477515260703390745e-02, -1.184300521449107163e-01, 3
5073452298625, 1.429205121057512337e-03, 7.740756705265590181e-04, -9.414094496111604618e-05, 5.358113356146021466e-01, -1.247936577912046527e-02, -8.370572383564185356e-03, 8.442040106364210317e-01, 8.059729485781694236e-03, 1.103996108302900299e-02, -3.910843332760319951e-03, -1.736658379772047225e-03, -3.204786667542247006e-03, -5.478864513757354188e-05, 4.374033493193706795e-02, -2.477515260703390745e-02, -1.184300521449107163e-01, 3
5073468966916, 1.471538244409674456e-03, 9.052074655515148687e-04, -9.849026575601210016e-05, 5.358346815358389081e-01, -1.347443014508780020e-02, -9.563296761337948190e-03, 8.441612269884857245e-01, 7.950483471297209101e-03, 1.097570272274073742e-02, -3.577944606201295327e-03, -1.736658379772047225e-03, -3.204786667542247006e-03, -5.478864513757354188e-05, 4.374033493193706795e-02, -2.477515260703390745e-02, -1.184300521449107163e-01, 3
5073485635166, 1.761813293406635237e-03, 8.111054519346085588e-04, -9.029514870610075961e-06, 5.361406197857973011e-01, -1.461230215568519106e-02, -1.073486202736883936e-02, 8.439339305767160626e-01, 9.097137362121402240e-03, 9.582213532434371780e-03, -3.315300677718892482e-03, -1.736658379772047225e-03, -3.204786667542247006e-03, -5.478864513757354188e-05, 4.374033493193706795e-02, -2.477515260703390745e-02, -1.184300521449107163e-01, 3
5073502303458, 1.901087011641182899e-03, 8.192497763394677307e-04, 6.119115612548499449e-05, 5.369380453654816199e-01, -1.577127107242258172e-02, -1.172560924028164323e-02, 8.433927392003089940e-01, 9.275926742787670223e-03, 7.907589163816189370e-03, -3.162522338722207910e-03, -1.736658379772047225e-03, -3.204786667542247006e-03, -5.478864513757354188e-05, 4.374033493193706795e-02, -2.477515260703390745e-02, -1.184300521449107163e-01, 3
