timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 3.457369534866779772e-06, 2.543599360369338017e-06, 1.846376715777834103e-06, 5.283659303737381352e-01, -1.251046208445800827e-02, -1.028446195416329737e-03, 8.489239508089935216e-01, 2.496877107496567848e-04, 5.521603483136733673e-04, 5.605094779319035221e-04, -1.105293401048582287e-04, 4.611890999397063370e-04, 3.835794498686552314e-06, -3.900478611213812491e-07, -1.373867431452300709e-08, -9.986810425519207933e-09, 
5073385625750, 4.005790569822598407e-05, 5.401250867630421411e-05, -3.036044118156596463e-06, 5.272660292327366882e-01, -1.454663712537730864e-02, -1.228270954612200976e-03, 8.495748472712381094e-01, 2.130800125655032571e-04, 8.733105047513914799e-04, 1.200571878134937482e-03, -1.355698954235362780e-04, 5.066351667352193442e-04, -1.299970837596627551e-05, 1.629545232809153626e-05, 2.450863243837606611e-05, 3.316590949781505788e-05, 
5073402293958, 1.683314657482049210e-04, 3.279051812336534902e-04, -1.417503808719673773e-04, 5.275947611015492367e-01, -1.774446919303927783e-02, -8.457654448579620494e-04, 8.493104182524012780e-01, -7.325707934329035676e-04, 4.540629012977873136e-03, -6.571838476146330899e-04, -3.649870995878782480e-04, 8.161770516174623276e-04, -1.069512582006629849e-04, 5.763916827284245941e-05, 2.682649260024361259e-04, 1.781769838046252995e-04, 
5073418962083, 2.918857019197495660e-04, 6.210649230577029202e-04, -3.165274223843503017e-04, 5.318429096913431797e-01, -1.987386992690040599e-02, -9.594921383270123283e-04, 8.466092534812096337e-01, -4.596338873150989171e-03, 6.622970645771583502e-03, -2.843187745509265056e-03, -1.141519490969623374e-03, 1.468765176172796101e-03, -1.546383016153531011e-04, 5.152526446428535624e-05, -4.469460969681563096e-04, -2.238102185070571883e-04, 
5073435630375, 4.310965942450062914e-04, 7.807855467548766026e-04, -3.203942181453462378e-04, 5.362157804876103162e-01, -1.582763959555017613e-02, -4.796905934934290322e-03, 8.439189014794892252e-01, -2.183940206407435081e-03, 9.310160797520616871e-03, -3.111391772741686854e-03, -5.235449966022516846e-03, 5.008390790308546621e-03, 2.000694066858446532e-04, -2.917946849901936952e-04, -9.580073709267281773e-03, -4.642597670198078501e-03, 
5073452298625, 4.144333642906590206e-04, 9.023662388600987329e-04, -3.123225711181130569e-04, 5.379807238846121553e-01, -1.530654380114692195e-02, -6.573701053603099760e-03, 8.427925230446161597e-01, -1.543981091976195583e-03, 1.504104148293080971e-02, -3.450494554729079642e-03, -7.255865062297714094e-03, 6.617778461239009168e-03, -7.119101553429565488e-05, -5.933571008997927301e-04, -2.393111665259013005e-02, -1.139353598158453565e-02, 
5073468966916, 4.529599896572590405e-04, 1.163397215151697498e-03, -3.485368169392870363e-04, 5.391682798320290848e-01, -1.589746444090063549e-02, -8.003791685658708313e-03, 8.420099619161127702e-01, -5.577859881010514874e-04, 1.978077403327643466e-02, -3.940551319479214387e-03, -8.424493739590407926e-03, 7.586356510717501105e-03, -4.451872628436858272e-04, -8.355594133272804293e-04, -3.685490667384209995e-02, -1.747239257597387602e-02, 
5073485635166, 4.877497576864138224e-04, 1.438538927158687555e-03, -3.850938505760194289e-04, 5.404342250052659447e-01, -1.686215678195882028e-02, -9.351361773383602694e-03, 8.411653036975560438e-01, -1.301374339678883869e-03, 1.911867432403397890e-02, -3.347789999311231307e-03, -9.388453790467552254e-03, 8.473269113571879618e-03, -6.997083760995988959e-04, -9.776184761937495565e-04, -4.404320382094783354e-02, -2.086929275696107478e-02, 
5073502303458, 5.105104152120571630e-04, 1.572297447121386634e-03, -3.802145372351699000e-04, 5.425213334774715568e-01, -1.776437650360785520e-02, -1.061497766892831318e-02, 8.397870872419701538e-01, -2.455533118508324442e-03, 1.233207256513053213e-02, -1.945808189511604586e-03, -1.060298173364708496e-02, 9.986859275521052862e-03, -1.089895447720895093e-03, -1.052227671825718084e-03, -4.634414991410026885e-02, -2.198567952834238476e-02, 
