frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,1403715273.262143135,7.4472,7.1112,nan,-1,-1,-1,-1,-1,-1,nan,0.0010,0.0000,0
1,1403715273.312143087,7.9823,6.5112,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
2,1403715273.362143040,7.6671,7.0473,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
3,1403715273.412143230,8.0067,6.6511,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
4,1403715273.462142944,9.1659,8.2378,nan,-1,-1,-1,-1,-1,-1,nan,0.0016,0.0000,0
5,1403715273.512143135,7.9903,7.5529,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
6,1403715273.562143087,5.6680,5.6717,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
7,1403715273.612143278,5.5498,5.5343,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
8,1403715273.662142992,16.8379,9.5736,nan,-1,-1,-1,-1,-1,-1,nan,0.0020,0.0000,0
9,1403715273.712143183,8.6271,6.6253,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
10,1403715273.762143135,11.4128,10.0611,nan,-1,-1,-1,-1,-1,-1,nan,0.0010,0.0000,0
11,1403715273.812143087,6.2906,6.2943,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
12,1403715273.862143040,9.2280,6.9892,nan,-1,-1,-1,-1,-1,-1,nan,0.0016,0.0000,0
13,1403715273.912143230,10.3824,8.3395,nan,-1,-1,-1,-1,-1,-1,nan,0.0012,0.0000,0
14,1403715273.962142944,5.5330,5.2456,nan,-1,-1,-1,-1,-1,-1,nan,0.0009,0.0000,0
15,1403715274.012143135,6.9995,6.8375,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
16,1403715274.062143087,7.9272,7.8463,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
17,1403715274.112143278,5.3445,5.3180,nan,-1,-1,-1,-1,-1,-1,nan,0.0015,0.0000,0
18,1403715274.162142992,6.2444,6.1934,nan,-1,-1,-1,-1,-1,-1,nan,0.0013,0.0000,0
19,1403715274.212143183,7.8138,7.0109,nan,-1,-1,-1,-1,-1,-1,nan,0.0009,0.0000,0
20,1403715274.262143135,6.7650,5.8626,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
21,1403715274.312143087,5.3180,5.3215,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
22,1403715274.362143040,5.8783,5.5222,nan,-1,-1,-1,-1,-1,-1,nan,0.0010,0.0000,0
23,1403715274.412143230,4.7318,4.3955,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
24,1403715274.462142944,13.8968,11.0240,nan,-1,-1,-1,-1,-1,-1,nan,0.0030,0.0000,0
25,1403715274.512143135,10.2885,8.9787,nan,-1,-1,-1,-1,-1,-1,nan,0.0012,0.0000,0
26,1403715274.562143087,9.3864,7.4055,nan,-1,-1,-1,-1,-1,-1,nan,0.0010,0.0000,0
27,1403715274.612143278,9.1432,6.9822,nan,-1,-1,-1,-1,-1,-1,nan,0.0012,0.0000,0
28,1403715274.662142992,9.2524,7.1845,nan,-1,-1,-1,-1,-1,-1,nan,0.0023,0.0000,0
29,1403715274.712143183,7.8341,7.5389,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
30,1403715274.762143135,7.6145,5.4292,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
31,1403715274.812143087,6.9239,6.7986,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
32,1403715274.862143040,8.2502,7.3884,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
33,1403715274.912143230,5.7350,5.1126,nan,-1,-1,-1,-1,-1,-1,nan,0.0009,0.0000,0
34,1403715274.962142944,8.7940,6.6845,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
35,1403715275.012143135,9.1671,7.4623,nan,-1,-1,-1,-1,-1,-1,nan,1.0740,0.0000,0
36,1403715275.062143087,5.4645,5.4682,nan,-1,-1,-1,-1,-1,-1,nan,0.4057,0.0000,0
37,1403715275.112143278,7.2092,6.7363,nan,-1,-1,-1,-1,-1,-1,nan,0.3851,0.0000,0
38,1403715275.162142992,7.8011,6.0264,nan,-1,-1,-1,-1,-1,-1,nan,0.3997,0.0000,0
39,1403715275.212143183,4.9188,4.9228,nan,-1,-1,-1,-1,-1,-1,nan,0.3908,0.0000,0
40,1403715275.262143135,6.9628,6.5603,nan,-1,-1,-1,-1,-1,-1,nan,0.3955,0.0000,0
41,1403715275.312143087,5.3462,5.3500,nan,-1,-1,-1,-1,-1,-1,nan,0.3912,0.0000,0
42,1403715275.362143040,5.4167,4.6481,nan,-1,-1,-1,-1,-1,-1,nan,0.4016,0.0000,0
43,1403715275.412143230,4.4632,4.4324,nan,-1,-1,-1,-1,-1,-1,nan,0.4125,0.0000,0
44,1403715275.462142944,4.7562,4.6877,nan,-1,-1,-1,-1,-1,-1,nan,0.3990,0.0000,0
45,1403715275.512143135,8.4152,6.9293,nan,-1,-1,-1,-1,-1,-1,nan,0.9048,0.0000,0
46,1403715275.562143087,4.7626,4.7647,nan,-1,-1,-1,-1,-1,-1,nan,0.4134,0.0000,0
47,1403715275.612143278,5.6220,5.3913,nan,-1,-1,-1,-1,-1,-1,nan,0.4123,0.0000,0
48,1403715275.662142992,5.4630,5.3579,nan,-1,-1,-1,-1,-1,-1,nan,0.4495,0.0000,0
49,1403715275.712143183,5.0592,5.0633,nan,-1,-1,-1,-1,-1,-1,nan,0.4117,0.0000,0
50,1403715275.762143135,5.5280,5.2436,nan,-1,-1,-1,-1,-1,-1,nan,0.4190,0.0000,0
51,1403715275.812143087,8.6277,7.7410,nan,-1,-1,-1,-1,-1,-1,nan,0.6573,0.0000,0
52,1403715275.862143040,6.0639,6.0675,nan,-1,-1,-1,-1,-1,-1,nan,0.4305,0.0000,0
53,1403715275.912143230,7.7944,7.2693,nan,-1,-1,-1,-1,-1,-1,nan,0.4440,0.0000,0
54,1403715275.962142944,9.2467,8.9900,nan,-1,-1,-1,-1,-1,-1,nan,0.9955,0.0000,0
55,1403715276.012143135,5.8208,5.6845,nan,-1,-1,-1,-1,-1,-1,nan,0.7280,0.0000,0
56,1403715276.062143087,5.9358,5.9398,nan,-1,-1,-1,-1,-1,-1,nan,0.4372,0.0000,0
57,1403715276.112143278,7.4766,6.9725,nan,-1,-1,-1,-1,-1,-1,nan,1.1514,0.0000,0
58,1403715276.162142992,8.1073,6.1329,nan,-1,-1,-1,-1,-1,-1,nan,0.6256,0.0000,0
59,1403715276.212143183,5.0454,5.0494,nan,-1,-1,-1,-1,-1,-1,nan,0.4569,0.0000,0
60,1403715276.262143135,5.4553,5.3987,nan,-1,-1,-1,-1,-1,-1,nan,0.4285,0.0000,0
61,1403715276.312143087,6.6384,5.8086,nan,-1,-1,-1,-1,-1,-1,nan,0.5095,0.0000,0
62,1403715276.362143040,6.8645,6.8303,nan,-1,-1,-1,-1,-1,-1,nan,0.9884,0.0000,0
63,1403715276.412143230,5.4205,5.4243,nan,-1,-1,-1,-1,-1,-1,nan,0.4503,0.0000,0
64,1403715276.462142944,12.9807,9.0361,nan,-1,-1,-1,-1,-1,-1,nan,0.4664,0.0000,0
65,1403715276.512143135,8.1437,7.7720,nan,-1,-1,-1,-1,-1,-1,nan,0.8984,0.0000,0
66,1403715276.562143087,6.6372,6.6407,nan,-1,-1,-1,-1,-1,-1,nan,0.4808,0.0000,0
67,1403715276.612143278,11.4995,11.1639,nan,-1,-1,-1,-1,-1,-1,nan,1.2870,0.0000,0
68,1403715276.662142992,6.9132,6.7336,nan,-1,-1,-1,-1,-1,-1,nan,0.4818,0.0000,0
69,1403715276.712143183,12.4065,11.1976,nan,-1,-1,-1,-1,-1,-1,nan,1.1308,0.0000,0
70,1403715276.762143135,6.6201,6.6208,nan,-1,-1,-1,-1,-1,-1,nan,0.4906,0.0000,0
71,1403715276.812143087,6.9970,6.9535,nan,-1,-1,-1,-1,-1,-1,nan,0.4640,0.0000,0
72,1403715276.862143040,9.1080,9.0720,nan,-1,-1,-1,-1,-1,-1,nan,0.4775,0.0000,0
73,1403715276.912143230,7.2190,7.2227,nan,-1,-1,-1,-1,-1,-1,nan,0.4850,0.0000,0
74,1403715276.962142944,10.6876,8.6560,nan,-1,-1,-1,-1,-1,-1,nan,0.4788,0.0000,0
75,1403715277.012143135,5.8867,5.8796,nan,-1,-1,-1,-1,-1,-1,nan,0.4848,0.0000,0
76,1403715277.062143087,6.4888,6.4304,nan,-1,-1,-1,-1,-1,-1,nan,0.4604,0.0000,0
77,1403715277.112143278,7.2792,7.1559,nan,-1,-1,-1,-1,-1,-1,nan,0.5081,0.0000,0
78,1403715277.162142992,7.4468,7.2927,nan,-1,-1,-1,-1,-1,-1,nan,0.9796,0.0000,0
79,1403715277.212143183,8.4486,8.3380,nan,-1,-1,-1,-1,-1,-1,nan,0.8714,0.0000,0
80,1403715277.262143135,5.7420,5.7456,nan,-1,-1,-1,-1,-1,-1,nan,0.4859,0.0000,0
81,1403715277.312143087,8.3342,7.3054,nan,-1,-1,-1,-1,-1,-1,nan,0.4763,0.0000,0
82,1403715277.362143040,7.5235,7.2382,nan,-1,-1,-1,-1,-1,-1,nan,0.4800,0.0000,0
83,1403715277.412143230,7.5381,6.5076,nan,-1,-1,-1,-1,-1,-1,nan,0.4799,0.0000,0
84,1403715277.462142944,5.3929,5.3961,nan,-1,-1,-1,-1,-1,-1,nan,0.4804,0.0000,0
