frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,1403715273.262143135,3.9389,3.6297,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
1,1403715273.312143087,3.3442,3.3117,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
2,1403715273.362143040,3.5765,3.5375,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
3,1403715273.412143230,3.4389,3.4056,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
4,1403715273.462142944,3.0326,3.0360,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
5,1403715273.512143135,3.2211,3.1928,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
6,1403715273.562143087,3.1912,3.1805,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
7,1403715273.612143278,3.2392,3.2069,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
8,1403715273.662142992,3.0603,3.0613,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
9,1403715273.712143183,3.1145,3.1108,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
10,1403715273.762143135,3.0360,3.0361,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
11,1403715273.812143087,3.4140,3.3795,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
12,1403715273.862143040,3.1714,3.1230,0.0000,0,0,0,0,0,0,0.0000,0.0001,0.0000,0
13,1403715273.912143230,3.1599,3.0560,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
14,1403715273.962142944,3.1818,3.1779,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
15,1403715274.012143135,3.3500,3.3148,0.0000,0,0,0,0,0,0,0.0000,0.0001,0.0000,0
16,1403715274.062143087,3.1210,3.1247,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
17,1403715274.112143278,3.3200,3.2014,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
18,1403715274.162142992,3.7478,3.6623,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
19,1403715274.212143183,3.3381,3.3158,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
20,1403715274.262143135,3.1898,3.1933,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
21,1403715274.312143087,3.1264,3.1201,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
22,1403715274.362143040,3.1350,3.1315,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
23,1403715274.412143230,3.1342,3.1167,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
24,1403715274.462142944,3.5014,3.3650,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
25,1403715274.512143135,3.5530,3.5071,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
26,1403715274.562143087,3.0955,3.0970,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
27,1403715274.612143278,3.1820,3.1044,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
28,1403715274.662142992,3.2538,3.2367,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
29,1403715274.712143183,3.4932,3.4248,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
30,1403715274.762143135,3.1066,3.1100,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
31,1403715274.812143087,3.3898,3.3805,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
32,1403715274.862143040,3.4548,3.3992,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
33,1403715274.912143230,3.1918,3.1928,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
34,1403715274.962142944,3.3514,3.2697,0.0000,0,0,0,0,0,0,0.0000,0.0002,0.0000,0
35,1403715275.012143135,3.4550,3.4584,0.0000,0,0,0,0,0,0,0.0000,0.3282,0.0000,0
36,1403715275.062143087,3.5591,3.5495,0.0000,0,0,0,0,0,0,0.0000,0.3664,0.0000,0
37,1403715275.112143278,3.6791,3.5897,0.0000,0,0,0,0,0,0,0.0000,0.3827,0.0000,0
38,1403715275.162142992,3.8111,3.7429,0.0000,0,0,0,0,0,0,0.0000,0.3888,0.0000,0
39,1403715275.212143183,3.8017,3.7486,0.0000,0,0,0,0,0,0,0.0000,0.3780,0.0000,0
40,1403715275.262143135,3.7149,3.6823,0.0000,0,0,0,0,0,0,0.0000,0.3758,0.0000,0
41,1403715275.312143087,3.6823,3.6841,0.0000,0,0,0,0,0,0,0.0000,0.3732,0.0000,0
42,1403715275.362143040,3.5623,3.5639,0.0000,0,0,0,0,0,0,0.0000,0.3898,0.0000,0
43,1403715275.412143230,3.6855,3.6493,0.0000,0,0,0,0,0,0,0.0000,0.3756,0.0000,0
44,1403715275.462142944,3.5425,3.5398,0.0000,0,0,0,0,0,0,0.0000,0.3756,0.0000,0
45,1403715275.512143135,3.5011,3.5047,0.0000,0,0,0,0,0,0,0.0000,0.3776,0.0000,0
46,1403715275.562143087,3.5630,3.5622,0.0000,0,0,0,0,0,0,0.0000,0.3760,0.0000,0
47,1403715275.612143278,3.6327,3.5950,0.0000,0,0,0,0,0,0,0.0000,0.3880,0.0000,0
48,1403715275.662142992,3.8384,3.7961,0.0000,0,0,0,0,0,0,0.0000,0.4095,0.0000,0
49,1403715275.712143183,3.7535,3.7255,0.0000,0,0,0,0,0,0,0.0000,0.3925,0.0000,0
50,1403715275.762143135,3.6794,3.6789,0.0000,0,0,0,0,0,0,0.0000,0.3922,0.0000,0
51,1403715275.812143087,3.5640,3.5658,0.0000,0,0,0,0,0,0,0.0000,0.3908,0.0000,0
52,1403715275.862143040,3.8281,3.8269,0.0000,0,0,0,0,0,0,0.0000,0.3951,0.0000,0
53,1403715275.912143230,3.6084,3.6120,0.0000,0,0,0,0,0,0,0.0000,0.4144,0.0000,0
54,1403715275.962142944,3.6042,3.6109,0.0000,0,0,0,0,0,0,0.0000,0.3973,0.0000,0
55,1403715276.012143135,3.6269,3.6218,0.0000,0,0,0,0,0,0,0.0000,0.4028,0.0000,0
56,1403715276.062143087,3.5056,3.5089,0.0000,0,0,0,0,0,0,0.0000,0.4010,0.0000,0
57,1403715276.112143278,3.7027,3.6705,0.0000,0,0,0,0,0,0,0.0000,0.3989,0.0000,0
58,1403715276.162142992,3.7713,3.7290,0.0000,0,0,0,0,0,0,0.0000,0.4368,0.0000,0
59,1403715276.212143183,3.8048,3.7895,0.0000,0,0,0,0,0,0,0.0000,0.4111,0.0000,0
