frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,1403715886.584058285,4.0194,3.7255,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
1,1403715886.634057999,5.0427,4.1574,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
2,1403715886.684058189,3.6440,3.5562,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
3,1403715886.734058142,3.9767,3.8614,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
4,1403715886.784058094,3.2835,3.2874,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
5,1403715886.834058046,3.3829,3.3651,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
6,1403715886.884058237,3.5560,3.5482,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
7,1403715886.934058189,3.3014,3.3032,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
8,1403715886.984058142,3.4633,3.4590,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
9,1403715887.034058094,3.2458,3.2491,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
10,1403715887.084058285,3.3678,3.2843,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
11,1403715887.134057999,3.4004,3.3865,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
12,1403715887.184058189,3.5424,3.4838,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
13,1403715887.234058142,3.3112,3.3147,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
14,1403715887.284058094,3.2334,3.2367,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
15,1403715887.334058046,3.2808,3.2842,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
16,1403715887.384058237,3.2127,3.2158,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
17,1403715887.434058189,3.3582,3.3569,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
18,1403715887.484058142,3.3935,3.3946,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
19,1403715887.534058094,3.2765,3.2799,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
20,1403715887.584058285,3.3319,3.3285,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
21,1403715887.634057999,3.2921,3.2953,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
22,1403715887.684058189,3.9331,3.8525,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
23,1403715887.734058142,3.3645,3.3544,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
24,1403715887.784058094,3.5129,3.4959,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
25,1403715887.834058046,3.4685,3.4588,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
26,1403715887.884058237,4.0453,3.9147,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
27,1403715887.934058189,4.1122,4.0397,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
28,1403715887.984058142,3.9380,3.7848,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
29,1403715888.034058094,3.9264,3.8829,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
30,1403715888.084058285,3.9084,3.8612,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
31,1403715888.134057999,3.7482,3.7155,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
32,1403715888.184058189,3.7019,3.6890,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
33,1403715888.234058142,3.6807,3.6726,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
34,1403715888.284058094,3.6018,3.5523,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
35,1403715888.334058046,4.0323,4.0285,nan,-1,-1,-1,-1,-1,-1,nan,0.3978,0.0000,0
36,1403715888.384058237,4.3180,4.2770,nan,-1,-1,-1,-1,-1,-1,nan,0.4791,0.0000,0
37,1403715888.434058189,3.8004,3.8025,nan,-1,-1,-1,-1,-1,-1,nan,0.4527,0.0000,0
38,1403715888.484058142,4.0390,3.9760,nan,-1,-1,-1,-1,-1,-1,nan,0.4615,0.0000,0
39,1403715888.534058094,3.8167,3.8201,nan,-1,-1,-1,-1,-1,-1,nan,0.4649,0.0000,0
40,1403715888.584058285,3.8207,3.8180,nan,-1,-1,-1,-1,-1,-1,nan,0.4705,0.0000,0
41,1403715888.634057999,3.8090,3.8109,nan,-1,-1,-1,-1,-1,-1,nan,0.4727,0.0000,0
42,1403715888.684058189,3.8533,3.8570,nan,-1,-1,-1,-1,-1,-1,nan,0.4730,0.0000,0
43,1403715888.734058142,4.1405,4.1265,nan,-1,-1,-1,-1,-1,-1,nan,0.4646,0.0000,0
44,1403715888.784058094,4.0835,4.0780,nan,-1,-1,-1,-1,-1,-1,nan,0.4875,0.0000,0
45,1403715888.834058046,4.4770,4.3543,nan,-1,-1,-1,-1,-1,-1,nan,0.4983,0.0000,0
46,1403715888.884058237,4.0700,4.0657,nan,-1,-1,-1,-1,-1,-1,nan,0.5112,0.0000,0
47,1403715888.934058189,4.4494,4.3815,nan,-1,-1,-1,-1,-1,-1,nan,0.5039,0.0000,0
48,1403715888.984058142,3.9058,3.9030,nan,-1,-1,-1,-1,-1,-1,nan,0.4878,0.0000,0
49,1403715889.034058094,3.9517,3.9183,nan,-1,-1,-1,-1,-1,-1,nan,0.4963,0.0000,0
50,1403715889.084058285,3.9328,3.9288,nan,-1,-1,-1,-1,-1,-1,nan,0.5093,0.0000,0
51,1403715889.134057999,4.0466,4.0391,nan,-1,-1,-1,-1,-1,-1,nan,0.5326,0.0000,0
52,1403715889.184058189,3.8378,3.8413,nan,-1,-1,-1,-1,-1,-1,nan,0.5197,0.0000,0
53,1403715889.234058142,3.9359,3.9072,nan,-1,-1,-1,-1,-1,-1,nan,0.5249,0.0000,0
54,1403715889.284058094,3.9550,3.9570,nan,-1,-1,-1,-1,-1,-1,nan,0.5210,0.0000,0
55,1403715889.334058046,3.8327,3.8312,nan,-1,-1,-1,-1,-1,-1,nan,0.4824,0.0000,0
56,1403715889.384058237,3.8644,3.8679,nan,-1,-1,-1,-1,-1,-1,nan,0.5186,0.0000,0
57,1403715889.434058189,3.7392,3.7458,nan,-1,-1,-1,-1,-1,-1,nan,0.4947,0.0000,0
58,1403715889.484058142,3.8003,3.8036,nan,-1,-1,-1,-1,-1,-1,nan,0.5060,0.0000,0
59,1403715889.534058094,3.8730,3.8674,nan,-1,-1,-1,-1,-1,-1,nan,0.5255,0.0000,0
60,1403715889.584058285,4.2042,4.1452,nan,-1,-1,-1,-1,-1,-1,nan,0.5442,0.0000,0
61,1403715889.634057999,4.0221,4.0258,nan,-1,-1,-1,-1,-1,-1,nan,0.5319,0.0000,0
62,1403715889.684058189,4.4560,4.3835,nan,-1,-1,-1,-1,-1,-1,nan,0.5347,0.0000,0
63,1403715889.734058142,4.0779,4.0665,nan,-1,-1,-1,-1,-1,-1,nan,0.5159,0.0000,0
64,1403715889.784058094,4.2969,4.2382,nan,-1,-1,-1,-1,-1,-1,nan,0.5192,0.0000,0
65,1403715889.834058046,3.9773,3.9670,nan,-1,-1,-1,-1,-1,-1,nan,0.5093,0.0000,0
66,1403715889.884058237,4.0462,4.0435,nan,-1,-1,-1,-1,-1,-1,nan,0.5244,0.0000,0
67,1403715889.934058189,3.9207,3.9193,nan,-1,-1,-1,-1,-1,-1,nan,0.4905,0.0000,0
68,1403715889.984058142,4.0581,4.0384,nan,-1,-1,-1,-1,-1,-1,nan,0.5579,0.0000,0
69,1403715890.034058094,3.8803,3.8840,nan,-1,-1,-1,-1,-1,-1,nan,0.4972,0.0000,0
70,1403715890.084058285,3.9718,3.9710,nan,-1,-1,-1,-1,-1,-1,nan,0.5637,0.0000,0
71,1403715890.134057999,3.8702,3.8735,nan,-1,-1,-1,-1,-1,-1,nan,0.5375,0.0000,0
72,1403715890.184058189,4.1525,4.1225,nan,-1,-1,-1,-1,-1,-1,nan,0.5120,0.0000,0
73,1403715890.234058142,4.0858,4.0832,nan,-1,-1,-1,-1,-1,-1,nan,0.5217,0.0000,0
74,1403715890.284058094,4.0355,4.0309,nan,-1,-1,-1,-1,-1,-1,nan,0.5011,0.0000,0
75,1403715890.334058046,3.8650,3.8688,nan,-1,-1,-1,-1,-1,-1,nan,0.5364,0.0000,0
76,1403715890.384058237,3.8683,3.8608,nan,-1,-1,-1,-1,-1,-1,nan,0.5089,0.0000,0
77,1403715890.434058189,3.8265,3.8300,nan,-1,-1,-1,-1,-1,-1,nan,0.5064,0.0000,0
78,1403715890.484058142,4.0890,4.0863,nan,-1,-1,-1,-1,-1,-1,nan,0.5443,0.0000,0
79,1403715890.534058094,4.4960,4.3973,nan,-1,-1,-1,-1,-1,-1,nan,0.5440,0.0000,0
80,1403715890.584058285,3.9033,3.9066,nan,-1,-1,-1,-1,-1,-1,nan,0.5303,0.0000,0
81,1403715890.634057999,4.2470,4.2161,nan,-1,-1,-1,-1,-1,-1,nan,0.5347,0.0000,0
82,1403715890.684058189,4.1014,4.1047,nan,-1,-1,-1,-1,-1,-1,nan,0.5353,0.0000,0
83,1403715890.734058142,3.9677,3.9714,nan,-1,-1,-1,-1,-1,-1,nan,0.5648,0.0000,0
84,1403715890.784058094,3.8992,3.8980,nan,-1,-1,-1,-1,-1,-1,nan,0.5038,0.0000,0
