frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,1403715886.584058285,4.1904,3.7267,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
1,1403715886.634057999,4.2635,3.4745,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
2,1403715886.684058189,3.2176,3.2196,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
3,1403715886.734058142,3.5225,3.4906,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
4,1403715886.784058094,3.3171,3.3080,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
5,1403715886.834058046,3.3462,3.3456,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
6,1403715886.884058237,3.5311,3.5154,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
7,1403715886.934058189,3.3669,3.3703,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
8,1403715886.984058142,3.3540,3.3576,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
9,1403715887.034058094,3.2791,3.2805,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
10,1403715887.084058285,3.8103,3.6514,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
11,1403715887.134057999,3.7457,3.6868,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
12,1403715887.184058189,3.6117,3.6008,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
13,1403715887.234058142,3.5147,3.4920,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
14,1403715887.284058094,3.4012,3.4023,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
15,1403715887.334058046,3.4088,3.4090,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
16,1403715887.384058237,3.3743,3.3752,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
17,1403715887.434058189,3.3262,3.3297,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
18,1403715887.484058142,3.5778,3.5697,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
19,1403715887.534058094,3.3680,3.3714,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
20,1403715887.584058285,3.5398,3.5397,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
21,1403715887.634057999,3.6081,3.6001,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
22,1403715887.684058189,3.9151,3.8789,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
23,1403715887.734058142,4.0416,3.8948,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
24,1403715887.784058094,4.6764,4.4991,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
25,1403715887.834058046,3.4800,3.4509,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
26,1403715887.884058237,3.8152,3.7154,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
27,1403715887.934058189,3.7627,3.6433,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
28,1403715887.984058142,3.7392,3.7088,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
29,1403715888.034058094,3.4728,3.4739,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
30,1403715888.084058285,6.7295,5.9636,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
31,1403715888.134057999,3.4876,3.4912,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
32,1403715888.184058189,3.6162,3.6016,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
33,1403715888.234058142,3.4165,3.4203,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
34,1403715888.284058094,3.4163,3.4200,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
35,1403715888.334058046,3.8743,3.8780,0.0000,0,0,0,0,0,0,0.0000,0.4106,0.0000,0
36,1403715888.384058237,4.2517,4.2291,0.0000,0,0,0,0,0,0,0.0000,0.4805,0.0000,0
37,1403715888.434058189,4.5066,4.3020,0.0000,0,0,0,0,0,0,0.0000,0.4593,0.0000,0
38,1403715888.484058142,10.1738,9.7050,0.0000,0,0,0,0,0,0,0.0000,0.8416,0.0000,0
39,1403715888.534058094,4.2213,4.1582,0.0000,0,0,0,0,0,0,0.0000,0.4754,0.0000,0
40,1403715888.584058285,4.3926,4.3544,0.0000,0,0,0,0,0,0,0.0000,0.4735,0.0000,0
41,1403715888.634057999,4.0973,4.0638,0.0000,0,0,0,0,0,0,0.0000,0.4505,0.0000,0
42,1403715888.684058189,4.1012,4.0845,0.0000,0,0,0,0,0,0,0.0000,0.4746,0.0000,0
43,1403715888.734058142,3.8935,3.8975,0.0000,0,0,0,0,0,0,0.0000,0.4504,0.0000,0
44,1403715888.784058094,3.8955,3.8989,0.0000,0,0,0,0,0,0,0.0000,0.4737,0.0000,0
45,1403715888.834058046,3.9628,3.9464,0.0000,0,0,0,0,0,0,0.0000,0.4668,0.0000,0
46,1403715888.884058237,4.0315,4.0150,0.0000,0,0,0,0,0,0,0.0000,0.4770,0.0000,0
47,1403715888.934058189,3.9180,3.9108,0.0000,0,0,0,0,0,0,0.0000,0.4932,0.0000,0
48,1403715888.984058142,4.0234,4.0186,0.0000,0,0,0,0,0,0,0.0000,0.4903,0.0000,0
49,1403715889.034058094,3.9421,3.9457,0.0000,0,0,0,0,0,0,0.0000,0.5137,0.0000,0
50,1403715889.084058285,4.0744,3.9190,0.0000,0,0,0,0,0,0,0.0000,0.4846,0.0000,0
51,1403715889.134057999,3.8826,3.8867,0.0000,0,0,0,0,0,0,0.0000,0.4915,0.0000,0
52,1403715889.184058189,3.8854,3.8727,0.0000,0,0,0,0,0,0,0.0000,0.4958,0.0000,0
53,1403715889.234058142,4.0149,4.0058,0.0000,0,0,0,0,0,0,0.0000,0.4846,0.0000,0
54,1403715889.284058094,4.2898,4.2492,0.0000,0,0,0,0,0,0,0.0000,0.5020,0.0000,0
55,1403715889.334058046,3.8827,3.8867,0.0000,0,0,0,0,0,0,0.0000,0.5025,0.0000,0
56,1403715889.384058237,3.8447,3.8483,0.0000,0,0,0,0,0,0,0.0000,0.5005,0.0000,0
57,1403715889.434058189,3.9653,3.9347,0.0000,0,0,0,0,0,0,0.0000,0.5082,0.0000,0
58,1403715889.484058142,3.9776,3.9732,0.0000,0,0,0,0,0,0,0.0000,0.5093,0.0000,0
59,1403715889.534058094,3.8005,3.8048,0.0000,0,0,0,0,0,0,0.0000,0.5063,0.0000,0
60,1403715889.584058285,4.0886,4.0663,0.0000,0,0,0,0,0,0,0.0000,0.5063,0.0000,0
61,1403715889.634057999,4.1036,3.9453,0.0000,0,0,0,0,0,0,0.0000,0.5079,0.0000,0
62,1403715889.684058189,4.0391,4.0202,0.0000,0,0,0,0,0,0,0.0000,0.5044,0.0000,0
63,1403715889.734058142,4.0475,4.0082,0.0000,0,0,0,0,0,0,0.0000,0.5056,0.0000,0
64,1403715889.784058094,3.9340,3.9303,0.0000,0,0,0,0,0,0,0.0000,0.5075,0.0000,0
65,1403715889.834058046,4.1750,4.1352,0.0000,0,0,0,0,0,0,0.0000,0.5318,0.0000,0
66,1403715889.884058237,4.1690,4.1358,0.0000,0,0,0,0,0,0,0.0000,0.5248,0.0000,0
67,1403715889.934058189,4.0262,4.0164,0.0000,0,0,0,0,0,0,0.0000,0.5113,0.0000,0
68,1403715889.984058142,4.0049,3.9981,0.0000,0,0,0,0,0,0,0.0000,0.5354,0.0000,0
69,1403715890.034058094,4.2614,4.2065,0.0000,0,0,0,0,0,0,0.0000,0.5373,0.0000,0
70,1403715890.084058285,4.3579,4.2996,0.0000,0,0,0,0,0,0,0.0000,0.5520,0.0000,0
71,1403715890.134057999,3.9116,3.9151,0.0000,0,0,0,0,0,0,0.0000,0.5140,0.0000,0
72,1403715890.184058189,3.9676,3.9710,0.0000,0,0,0,0,0,0,0.0000,0.5301,0.0000,0
73,1403715890.234058142,4.1347,4.1383,0.0000,0,0,0,0,0,0,0.0000,0.5254,0.0000,0
74,1403715890.284058094,3.9932,3.9967,0.0000,0,0,0,0,0,0,0.0000,0.5201,0.0000,0
75,1403715890.334058046,4.1406,4.1442,0.0000,0,0,0,0,0,0,0.0000,0.5406,0.0000,0
