timestamp_ns,wx,wy,wz,ax,ay,az
249533223959042,-0.0005797701887786388,-0.002496979897841811,0.002636263146996498,0.03965396499633789,0.14185644836425781,9.717765263366699
249533233930042,-0.004059989005327225,-0.0022423816844820976,0.0017675400013104081,0.04055179061889648,0.13721768264770506,9.713725048065186
249533243901042,-0.0028594359755516052,-0.0014540859265252948,0.0013190637109801173,0.03456628646850586,0.1322796417236328,9.701903677368163
249533253871042,-0.0036218990571796894,-0.0023118900135159492,0.0006506102508865297,0.04234744186401367,0.14080898513793944,9.715670336914062
249533263842500,-0.002695385366678238,-0.0019598202779889107,-0.0002860235108528286,0.05132569808959961,0.1327285545349121,9.69846201248169
249533273813500,-0.003525758860632777,-0.0012293151812627912,0.0013486248208209872,0.040102877807617184,0.1393126091003418,9.708338094329834
249533283784500,-0.003879959462210536,-0.0026852653827518225,0.0017012272728607059,0.050128597259521485,0.1327285545349121,9.72913772125244
249533293755500,-0.0033310819417238235,-0.002380333375185728,0.001139300293289125,0.04519055633544922,0.13811550827026367,9.720159465026855
249533303725500,-0.002841326640918851,-0.0005893575726076961,0.0012412993237376213,0.03486556167602539,0.13302782974243163,9.694421797180174
249533313696500,-0.003388339886441827,-0.00039068571641109884,0.0007882956997491419,0.04713584518432617,0.13467384338378904,9.701754039764404
249533323667500,-0.0033489251509308815,-0.0014769891276955605,0.0010894992155954242,0.02483984222412109,0.12554594955444334,9.709834470367431
249533333638500,-0.003742540255188942,-0.00180855265352875,0.0007105313707143068,0.04129997863769531,0.127042325592041,9.702202952575684
249533343609500,-0.0031462584156543016,-0.0026370619889348745,0.0016498282784596086,0.04249707946777344,0.12958616485595703,9.720159465026855
249533353579500,-0.0027329358272254467,-0.000815193576272577,0.002222141483798623,0.03890577697753906,0.13721768264770506,9.726743519592285
249533363550500,-0.001698830397799611,-0.0015611450653523207,0.0013528858544304967,0.03681085052490234,0.13198036651611328,9.71058265838623
249533373521500,-0.0027305390685796738,-0.002567020943388343,0.0019148128340020776,0.03516483688354492,0.1349731185913086,9.707739543914794
249533383492500,-0.003183809109032154,-0.0006183860241435468,0.0017393104499205947,0.03336918563842773,0.12913725204467771,9.706692080688477
249533393463500,-0.003162237349897623,-0.001187503570690751,-0.0002665824140422046,0.035763387298583985,0.13482348098754882,9.705943892669676
249533403434500,-0.0024168186355382204,-0.0021635519806295633,0.0011049455497413874,0.029179332733154296,0.13826514587402344,9.702951140594482
249533413404500,-0.0038599856197834015,-0.0014953649369999766,0.000958205375354737,0.03621230010986328,0.13242927932739257,9.708188456726074
249533423375500,-0.0022972426377236843,-0.001546763931401074,0.0027569043450057507,0.046238019561767575,0.13467384338378904,9.70354969100952
249533433346500,-0.0036133769899606705,-0.0023963123094290495,0.0008649947121739388,0.03920505218505859,0.12195464706420897,9.718513451385498
249533443317500,-0.0015686018159613013,-0.0015630092239007354,0.0023901870008558035,0.03142389678955078,0.12988544006347655,9.715221424102783
249533453288500,-0.002924949862062931,-0.000529702752828598,0.0030008498579263687,0.037708676147460936,0.13467384338378904,9.706243167877197
249533463258500,-0.0004596615908667445,-0.0021315941121429205,0.0004884237423539162,0.050427872467041016,0.13587094421386717,9.6917283203125
249533473229500,-0.0026080335956066847,-0.0024825986474752426,0.0009531453251838684,0.049829322052001954,0.13811550827026367,9.693673609161376
249533483200500,-0.0023273364640772343,-0.0020804614759981632,0.0007281082216650248,0.03860650177001953,0.13631985702514648,9.708487731933593
249533493171500,-0.0029800771735608578,-0.003622964257374406,0.0029409287963062525,0.04129997863769531,0.13721768264770506,9.702202952575684
249533503142500,-0.0015928366919979453,-0.002433063928037882,0.0005520732956938446,0.04519055633544922,0.14649521408081054,9.700556938934326
249533513112500,-0.0022021678742021322,-0.0011435613268986344,0.002016545506194234,0.04339490509033203,0.14829086532592772,9.706991355895996
