frame_id,registered,qw,qx,qy,qz,tx,ty,tz
138,1,-0.24516715195308508,-0.65860411669666874,0.67293479235174092,-0.23085157637740597,0.070119796744463697,-0.44196848284260376,-0.4945326809068758
137,1,0.30212225201282422,0.6398364273640591,-0.63313264390106516,0.31380654276726511,0.10787022385357477,-0.82711652265555158,-0.46000564570008085
136,1,-0.28336718264321131,-0.61736503442780943,0.64750908630882575,-0.34539171561331244,0.25793753232110744,-1.134119845679739,-0.49839071918615613
135,1,-0.33930486595871845,-0.61131970678527237,0.65047813969312318,-0.29671301591618482,0.25878540960471719,-1.0726945637564615,-0.47942500958322087
134,1,-0.2947047085229812,-0.62123653968266579,0.66888861450808301,-0.28249304047878587,0.38487140086799015,-0.91605199361770107,-0.71482596996119685
133,1,-0.25374745246375147,-0.63397693536100996,0.67129738002731587,-0.28817582023285632,0.48155734595154664,-0.82273985436080677,-0.95602971097559519
132,1,-0.14282225761522727,-0.64769471245389909,0.69563208236314678,-0.27602421664785515,0.63838167048508299,-0.85510465923592782,-1.103938661042658
131,1,0.030414649200634705,-0.70193766886588571,0.70608596917433863,-0.088323622413606126,0.65347807026599491,-0.315476843223151,-1.419249085284308
130,1,-0.058923605922753683,0.71883955729400151,-0.69111462228916121,0.046457274915060888,0.56990212505396221,-0.061895886553627696,-1.3638092078860444
129,1,-0.017323954334968684,0.71028524054154385,-0.69564470722553073,0.1061753219168462,0.60413037426163518,-0.19175249111065035,-1.2755938721384414
128,1,0.036968852078640653,0.70711737299230282,-0.6989684647368456,0.10030658050132739,0.535569926773102,-0.22257025784578754,-1.6262492997550939
127,1,0.28637017857424996,-0.67607258726395647,0.67854858418262398,-0.022131346035148554,0.33850471513682046,0.70053217175166071,-2.2803484569639694
126,1,-0.32590223241634342,0.70395184138817413,-0.63106205523873238,0.0004715401458957208,0.44206331940849181,1.062601466199059,-2.4124842943461853
125,1,-0.36664912874900052,0.70580105811673566,-0.60285414773494606,-0.06308850376785638,0.32061313242979778,1.6500641164628425,-2.3034249962299933
124,1,-0.45585196766437486,0.68196107314658327,-0.55273839729305163,-0.14699776340879106,0.23301008966028749,2.4308733950161989,-1.8354333901709279
123,1,-0.4933076749831023,0.65639971565407906,-0.52456564192578847,-0.22498408477711182,0.0041612061089011717,2.9190296760498913,-1.2880099761293293
122,1,0.50515127099570178,-0.70038865564821484,0.41258184624281302,0.28992092818833648,-0.59041377074138035,3.0230478167965487,-0.90114415544633153
121,1,0.57471077439708829,-0.67275869733093763,0.37363201565441556,0.27839248882737055,-0.20262706001024894,3.3411169513902004,-0.34929675820814432
120,1,0.65495786212682561,-0.57272107948972528,0.22609781494239772,0.43806454093507102,-0.80865645773455186,3.2386816806849357,1.1780668338884572
119,1,0.70358657973077476,0.056386113823971629,-0.23216348051851074,0.66924334087393933,-2.0302966642825964,-1.9120442640946729,2.5241764976838392
118,1,0.73114445371598114,0.00095291541190967643,-0.16098250521823129,0.66295664471082882,-2.0051957399288542,-1.2495402630924104,2.8537324314336137
117,1,0.72188329851792832,-0.034712956928636365,-0.11879228533569863,0.68085821349739761,-1.9487578544612505,-0.8852569125104699,2.9718811026625542
116,1,0.43005238944001112,0.38470742679748982,-0.52063991439882551,0.62927674169523717,-0.72301203366328215,-3.5746024987278879,-0.28597283262246032
115,1,0.42470261806406007,0.41888910225714149,-0.55562589748122926,0.57917136347364284,-0.86656074990474619,-3.5775509468288234,-0.72019357692704045
114,1,-0.39848458297322764,-0.43234685503291792,0.58186920289862198,-0.56188474333614058,-0.87016230826391272,-3.5655103568020028,-1.0438725248323737
113,1,0.44694928020603547,0.31630428087257106,-0.56753360960519605,0.61489311656050294,-1.0921243876371953,-3.536214857661558,-0.36915690191651895
