timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 3.467385987389997821e-06, 2.551153305641345973e-06, 1.880676504139498651e-06, 5.283607743154306036e-01, -1.250960099055594722e-02, -1.028728830749686077e-03, 8.489271722384956753e-01, 2.510638765063031306e-04, 5.540281522652743115e-04, 5.644473912782747935e-04, -1.144676807365415722e-04, 4.626514345679483709e-04, -6.755841696060260281e-07, -3.909959044572317319e-07, -1.646179472469574305e-08, -1.154869106350026721e-08, 
5073385625750, 4.223374009493931311e-05, 5.589987520009013589e-05, -3.818016597601102519e-06, 5.273166143379373061e-01, -1.447394782586828958e-02, -1.276715257713433808e-03, 8.495446210033114065e-01, 3.077213641159898044e-04, 9.098762450127798138e-04, 1.177199677107416444e-03, -1.352112860596853153e-04, 5.132418655620753570e-04, -1.811051507065506680e-05, 1.573666429447209117e-05, 3.068172426185846737e-05, 3.571850316197145131e-05, 
5073402293958, 1.079841950031766801e-04, 1.947467980653996085e-04, -5.135952157532839906e-05, 5.280779592945402667e-01, -1.622130069502772734e-02, -1.801888541494199060e-03, 8.490390400380654068e-01, -1.057499883836482673e-03, 1.594440810352151837e-03, 1.168504364213993930e-03, -2.084747037020332188e-04, 6.593621310884060062e-04, -8.487576798830884185e-05, 3.493739305589378934e-05, 1.640762736357295596e-04, 1.188655929187306548e-04, 
5073418962083, 1.641185622612512736e-04, 3.655597603184538680e-04, -1.219645941580476859e-04, 5.312765906504536284e-01, -1.771290040937002416e-02, -2.298853427974140943e-03, 8.470101254759797582e-01, -4.846597616680491626e-03, 3.216626685700976675e-03, 1.080420113104915312e-04, -4.683598947418640473e-04, 9.759602816425045659e-04, -1.301567398066733928e-04, 3.311281010892447275e-05, -2.165663748384421996e-04, -9.519676001232850384e-05, 
5073435630375, 1.771635610199862564e-04, 5.196062769991428463e-04, -1.515052231267928603e-04, 5.339818997111230869e-01, -1.701197701039774621e-02, -4.015816587644221655e-03, 8.453152054921480030e-01, -6.363422190946502188e-03, 8.292432953294450945e-03, -1.423677977952798315e-03, -1.381661781972169482e-03, 2.483983157429369391e-03, -2.543179932250426824e-04, -1.134233296699609279e-04, -4.143965364527144035e-03, -2.047611603115113803e-03, 
5073452298625, 1.505211632290669318e-04, 6.806106566173422082e-04, -1.677542025392596628e-04, 5.359691265605083244e-01, -1.555632910191809964e-02, -6.395244152745839863e-03, 8.440700189267864584e-01, -4.476971659682257333e-03, 1.505789612845147632e-02, -2.690870026611279740e-03, -3.535099486499554498e-03, 5.491299699349717726e-03, -9.874784205028618814e-04, -4.116656409364244005e-04, -1.510738413589857859e-02, -7.336833334592536907e-03, 
5073468966916, 2.404791719958677021e-04, 9.150263553970121571e-04, -1.862740112062049355e-04, 5.388090044720944549e-01, -1.508759851163401014e-02, -8.649163927837724697e-03, 8.422484271486007090e-01, -1.173416640705993077e-03, 1.806031943596334358e-02, -2.067408877105332554e-03, -7.801216112001001061e-03, 1.161360685518047706e-02, -4.114271888060047448e-03, -9.439072298814158921e-04, -4.544718184376253522e-02, -2.160306522744273594e-02, 
5073485635166, 3.128413625050063276e-04, 1.138055557851237656e-03, -1.870560460023833324e-04, 5.409032453501038118e-01, -1.587598936687766721e-02, -1.019358461795645369e-02, 8.408731907749140699e-01, -7.870526344042610024e-04, 1.604342669527674195e-02, -1.435394518511849118e-03, -9.285488346734753484e-03, 1.394216094049875905e-02, -5.725422048448867290e-03, -1.029129613493997729e-03, -5.093131306914443907e-02, -2.421318454439404591e-02, 
5073502303458, 4.067409019770823779e-04, 1.195722912011567586e-03, -1.439061499459610169e-04, 5.438435789737676718e-01, -1.672377705249455948e-02, -1.148640844069191702e-02, 8.389413205410944929e-01, -9.486219617670620108e-04, 7.343349536040607618e-03, -1.656246803069988979e-04, -9.891296369810760949e-03, 1.558887034819102582e-02, -7.231523308277604950e-03, -1.061032523334772167e-03, -5.048582723836966130e-02, -2.406433767001186011e-02, 
