point_index,track_length,stored_reprojection_error_px,mean_reprojection_error_px,max_reprojection_error_px,max_triangulation_angle_deg,frame_span
42,2,0.297863,0.297863,0.298259,5.11844,1
43,2,1.67096,1.67096,3.0095,7.12974,2
44,2,0.988155,0.988155,1.37512,15.4085,3
45,2,0.988155,0.988155,1.37512,15.4085,3
46,2,2.07077,2.07077,3.89934,6.53608,2
47,3,0.830239,0.830239,1.08254,8.43935,3
48,6,1.59729,1.59729,2.65962,14.133,5
49,2,0.0160935,0.0160935,0.0162412,4.46883,2
50,11,2.20173,2.20173,3.49996,35.3505,12
51,6,1.13098,1.13098,2.70566,24.7479,9
52,5,1.7574,1.7574,3.93984,17.0291,6
53,5,1.86846,1.86846,3.28786,7.56197,5
54,5,1.8143,1.8143,3.69324,8.11734,5
55,8,1.40614,1.40614,2.20029,31.5905,12
56,3,0.108324,0.108324,0.163208,4.68193,2
57,5,1.21569,1.21569,3.03468,6.15609,4
58,5,0.931307,0.931307,3.20185,22.624,9
59,4,1.8565,1.8565,2.91147,21.187,13
60,11,1.2236,1.2236,3.13977,31.6565,19
61,8,1.3334,1.3334,2.54437,22.9109,11
62,7,1.35095,1.35095,2.94726,22.1334,7
63,7,1.14294,1.14294,2.88707,13.888,7
64,8,1.06528,1.06528,2.9771,26.363,12
65,5,0.713828,0.713828,1.62075,30.2977,9
66,6,1.74713,1.74713,3.0865,11.8719,5
67,7,1.72286,1.72286,3.61711,12.0368,5
68,10,1.60708,1.60708,3.82245,31.0787,15
69,5,1.05848,1.05848,3.76226,33.1167,9
70,4,1.11134,1.11134,2.81667,8.85302,4
71,5,1.2826,1.2826,2.26841,7.84915,5
72,6,1.74713,1.74713,3.0865,11.8719,5
73,11,1.34679,1.34679,2.69253,37.3187,15
74,5,1.69621,1.69621,3.21505,9.18614,5
75,7,1.39166,1.39166,2.63458,31.2734,10
76,10,1.37485,1.37485,3.39257,32.372,14
77,5,0.858904,0.858904,3.24016,17.7563,5
78,8,1.78633,1.78633,3.78952,18.6664,7
79,7,1.73331,1.73331,3.44693,24.5574,9
80,7,1.94502,1.94502,3.80795,15.2499,6
81,5,1.15405,1.15405,3.08965,11.7631,5
82,5,1.55458,1.55458,2.82816,7.06809,4
83,4,0.822712,0.822712,2.29962,11.4699,4
84,7,1.58613,1.58613,3.12352,11.1133,6
85,3,1.08831,1.08831,2.42281,6.92396,2
86,5,1.09959,1.09959,3.37245,6.11563,4
87,3,1.16826,1.16826,2.09638,7.63091,2
88,2,0.0041573,0.0041573,0.00420115,5.77734,2
89,2,0.674854,0.674854,0.689042,27.7701,6
90,3,0.491962,0.491962,0.768537,5.41499,4
91,3,0.777715,0.777715,1.26878,5.3369,2
92,3,1.03751,1.03751,1.66711,5.83509,2
93,3,1.05717,1.05717,2.27087,5.08037,2
94,2,0.701358,0.701358,0.757466,9.24993,2
95,2,0.701358,0.701358,0.757466,9.24993,2
96,3,0.557431,0.557431,1.10834,7.83686,2
97,2,0.154997,0.154997,0.155189,3.70862,1
98,2,0.154997,0.154997,0.155189,3.70862,1
99,2,0.31375,0.31375,0.314021,3.79779,1
100,2,0.485562,0.485562,0.493845,2.7151,1
101,3,1.56443,1.56443,3.66066,5.35239,2
102,3,0.7382,0.7382,0.978566,17.2708,4
103,3,0.808549,0.808549,0.904715,17.0103,5
104,3,1.84368,1.84368,3.05101,17.0323,5
105,2,1.9983,1.9983,3.7239,4.85305,2
106,3,1.28781,1.28781,3.55618,3.65702,2
107,2,0.922569,0.922569,1.04019,2.44666,1
108,2,0.558677,0.558677,0.560147,26.4168,7
109,3,0.391897,0.391897,0.513466,5.01656,2
110,2,0.364978,0.364978,0.377611,10.4205,3
111,2,1.67553,1.67553,3.04285,7.8745,2
112,2,0.0801542,0.0801542,0.0804346,5.99209,2
113,2,1.50241,1.50241,2.64925,7.73803,2
114,3,0.594505,0.594505,1.08529,6.19718,2
115,2,0.364789,0.364789,0.371466,4.22532,1
116,2,0.27011,0.27011,0.270503,3.55114,1
117,3,0.788858,0.788858,1.37202,5.7398,2
118,3,0.540814,0.540814,1.07285,6.65688,3
119,2,0.582674,0.582674,0.63084,19.2986,7
120,2,1.67247,1.67247,3.02903,6.93214,2
121,3,0.913704,0.913704,1.0312,8.00652,3
122,3,1.00942,1.00942,2.33037,22.2384,6
123,2,0.0536811,0.0536811,0.0538259,6.14622,2
124,2,0.196649,0.196649,0.197331,3.2894,1
125,2,0.692428,0.692428,0.692923,3.76716,1
126,2,0.201591,0.201591,0.205489,5.0115,1
127,3,0.928123,0.928123,2.11483,6.41821,2
128,3,0.949675,0.949675,1.85683,10.5559,3
129,3,1.71862,1.71862,3.57655,6.21791,2
130,2,0.799566,0.799566,0.846408,10.4755,3
131,2,0.917794,0.917794,0.984275,3.40036,1
132,3,1.39317,1.39317,3.12345,5.79499,2
133,2,0.731042,0.731042,0.742181,3.09601,1
134,2,0.731042,0.731042,0.742181,3.09601,1
135,3,1.2534,1.2534,2.248,5.61487,2
136,2,0.0845551,0.0845551,0.0860862,9.11335,2
137,2,0.274664,0.274664,0.275739,4.23683,1
138,3,1.10501,1.10501,2.77147,7.31133,2
139,3,0.879557,0.879557,1.2729,5.44247,3
140,2,0.40526,0.40526,0.413441,2.24566,1
141,3,0.985896,0.985896,2.26497,6.13477,3
142,3,1.12164,1.12164,3.02062,4.45233,2
143,2,0.45071,0.45071,0.465643,5.16451,2
144,2,0.358137,0.358137,0.371195,5.73574,2
145,2,0.0800743,0.0800743,0.0809641,3.60301,1
146,2,0.717189,0.717189,0.75658,1.9224,1
147,2,0.443875,0.443875,0.459017,6.99139,2
148,2,1.02868,1.02868,1.3716,7.65721,3
149,2,1.31968,1.31968,2.20227,14.4664,4
150,3,0.619839,0.619839,1.13965,6.56467,2
151,3,1.5078,1.5078,2.41534,9.26615,3
152,3,0.857403,0.857403,2.15368,7.84323,2
153,3,0.988255,0.988255,2.29562,7.88175,2
154,3,1.18297,1.18297,2.16199,5.37992,2
155,3,1.62136,1.62136,2.57391,9.87982,4
156,3,0.702915,0.702915,1.4074,6.22565,2
157,3,1.0171,1.0171,2.67385,6.12438,2
158,3,0.757035,0.757035,1.66097,6.84448,3
159,2,0.648615,0.648615,0.661363,29.1028,6
160,4,1.31661,1.31661,3.33392,5.71729,3
161,2,0.898148,0.898148,1.10247,13.7875,3
162,3,2.27252,2.27252,3.93829,7.99638,4
163,2,0.396771,0.396771,0.400105,3.1952,1
164,2,0.396771,0.396771,0.400105,3.1952,1
165,3,0.785271,0.785271,1.52044,5.15746,4
166,2,0.990136,0.990136,1.12173,4.15353,1
167,2,0.50004,0.50004,0.517615,6.89107,2
168,3,1.77261,1.77261,3.09273,4.42847,2
169,3,1.77261,1.77261,3.09273,4.42847,2
170,3,0.689604,0.689604,1.38073,4.98605,2
171,2,0.257068,0.257068,0.260529,3.6346,1
172,3,1.39545,1.39545,3.46534,4.9956,2
173,2,1.12045,1.12045,1.70613,5.45761,2
174,2,0.2888,0.2888,0.295643,5.23941,2
175,2,1.04419,1.04419,1.47548,5.35212,2
176,3,1.84116,1.84116,3.58939,16.9352,4
177,3,1.63083,1.63083,2.86047,3.60765,2
178,2,0.993197,0.993197,1.29551,1.88887,1
179,3,1.69259,1.69259,3.50315,3.64507,2
180,2,0.995803,0.995803,1.30066,1.83686,1
181,3,0.587588,0.587588,1.07916,7.70652,2
182,2,0.813934,0.813934,0.820756,3.08032,1
183,3,0.635365,0.635365,1.37614,6.93783,2
184,2,0.0798559,0.0798559,0.079974,3.25455,1
185,3,0.558926,0.558926,0.874986,4.91611,2
186,3,1.48511,1.48511,3.51273,3.61743,2
187,2,1.34802,1.34802,2.26604,3.64488,2
188,2,1.34802,1.34802,2.26604,3.64488,2
189,2,1.03496,1.03496,1.41154,2.73712,1
190,3,1.5996,1.5996,2.32073,6.17403,2
191,3,0.802785,0.802785,1.46272,5.18808,2
192,2,1.59185,1.59185,2.85594,5.65377,1
193,2,1.06806,1.06806,1.40789,5.17702,2
194,3,1.04315,1.04315,2.22712,4.88356,2
195,3,0.522809,0.522809,0.549226,6.23173,2
196,2,1.27873,1.27873,2.11823,5.47631,2
197,2,0.684169,0.684169,0.719454,4.91721,2
198,2,0.843128,0.843128,0.860898,6.02375,2
199,2,0.910958,0.910958,1.00358,6.81683,2
200,2,1.74836,1.74836,3.20199,9.97008,2
201,4,0.856874,0.856874,2.57063,5.75453,3
202,2,0.116077,0.116077,0.119046,5.98593,2
203,2,1.45367,1.45367,2.53429,6.78663,2
204,2,1.46274,1.46274,2.50656,1.93326,1
205,2,0.592468,0.592468,0.606048,2.72666,1
206,2,1.50058,1.50058,2.59784,1.89976,1
207,2,1.57545,1.57545,2.8297,5.35025,1
208,3,1.7521,1.7521,2.55457,9.38187,3
209,2,0.267913,0.267913,0.271218,1.88022,1
210,2,1.11958,1.11958,1.69789,6.8604,2
211,2,0.714428,0.714428,0.744388,6.84207,1
212,3,0.74343,0.74343,1.33728,5.23309,2
213,3,0.926884,0.926884,2.00638,5.90864,3
214,2,0.600411,0.600411,0.603098,3.42929,1
215,2,1.07514,1.07514,1.52533,2.67165,1
216,2,0.454197,0.454197,0.461982,6.72071,2
217,2,1.01841,1.01841,1.31858,4.74086,2
218,2,1.0881,1.0881,1.68363,5.33824,2
219,2,0.132291,0.132291,0.134099,2.18371,1
220,3,1.11167,1.11167,2.30175,6.45194,2
221,2,1.2113,1.2113,1.90631,2.9565,1
222,4,1.96297,1.96297,3.80094,8.96979,3
223,2,1.84187,1.84187,3.41851,6.41039,1
224,2,0.105177,0.105177,0.10792,5.89629,2
225,2,1.00755,1.00755,1.2726,6.50519,2
226,2,1.51912,1.51912,2.67304,3.65979,1
227,3,1.89403,1.89403,2.86868,13.6218,4
228,2,0.609702,0.609702,0.661182,15.5125,3
229,2,0.221995,0.221995,0.223953,6.08643,2
230,2,1.31919,1.31919,2.23592,15.3604,3
231,2,0.273275,0.273275,0.277947,2.59583,1
232,2,1.08499,1.08499,1.55094,3.08406,1
233,2,0.951134,0.951134,1.01876,3.27685,1
234,2,0.432718,0.432718,0.452224,13.67,3
235,2,0.625411,0.625411,0.650406,2.79019,1
236,2,1.07666,1.07666,1.53854,2.92259,1
237,2,1.05801,1.05801,1.47186,3.16726,1
238,2,0.517721,0.517721,0.52323,8.63321,3
239,2,0.53337,0.53337,0.544728,3.51376,1
240,2,1.05297,1.05297,1.46158,3.20616,1
241,2,0.273876,0.273876,0.274066,5.13252,1
242,2,0.381563,0.381563,0.383096,2.92537,1
243,2,0.158752,0.158752,0.159192,3.58441,1
244,2,0.260395,0.260395,0.273554,5.61743,3
245,2,0.737275,0.737275,0.787206,2.61861,1
246,2,1.44264,1.44264,2.47696,2.92123,1
247,3,1.1399,1.1399,2.9346,7.56499,4
248,3,1.1399,1.1399,2.9346,7.56499,4
249,3,1.30407,1.30407,2.06007,17.4208,6
250,9,1.64394,1.64394,3.31768,17.8257,9
251,5,1.19392,1.19392,1.98842,24.7519,8
252,10,0.765386,0.765386,1.46834,30.8782,9
253,6,0.96808,0.96808,3.19273,21.0146,6
254,9,1.36124,1.36124,2.0424,33.776,9
255,8,1.21178,1.21178,2.40871,22.702,10
256,6,1.2204,1.2204,3.74875,11.0353,5
257,5,1.22633,1.22633,2.96874,6.08448,4
258,10,0.815908,0.815908,2.37239,21.9782,9
259,4,1.24558,1.24558,3.64697,8.42013,3
260,7,1.61959,1.61959,3.48376,20.7919,6
261,7,1.58126,1.58126,3.41689,12.6548,5
262,6,1.01153,1.01153,2.38289,23.067,11
263,9,1.98409,1.98409,3.05786,25.5322,12
264,7,1.62463,1.62463,3.27896,14.9583,6
265,8,0.541301,0.541301,1.57502,24.9565,9
266,9,1.71516,1.71516,3.95381,22.9777,8
267,6,0.94897,0.94897,2.11062,12.4719,6
268,15,1.7128,1.7128,3.54977,31.1143,18
269,6,1.23739,1.23739,2.68349,8.94357,5
270,5,1.19976,1.19976,2.53882,7.82328,5
271,6,1.56601,1.56601,2.35646,14.8333,6
272,11,0.910025,0.910025,1.93156,27.7719,12
273,4,0.768465,0.768465,2.12686,9.81696,4
274,10,1.20102,1.20102,2.99952,33.539,12
275,3,0.939221,0.939221,2.3983,27.2877,7
276,3,0.760393,0.760393,1.07688,11.7661,4
277,3,0.86578,0.86578,1.96543,11.7683,4
278,4,0.998863,0.998863,2.58732,30.3602,9
279,3,0.640461,0.640461,1.10718,8.84268,3
280,3,0.447391,0.447391,0.619384,7.02285,2
281,3,0.574779,0.574779,0.9428,8.11387,3
282,2,0.653162,0.653162,0.660991,3.11937,1
283,3,0.575729,0.575729,1.0406,6.52926,2
284,3,1.24077,1.24077,2.7543,10.9165,3
285,3,0.46223,0.46223,0.755061,6.35827,2
286,2,1.14591,1.14591,1.75854,5.76304,3
287,2,0.744529,0.744529,0.782842,5.62134,3
288,3,1.29793,1.29793,3.02066,7.47916,3
289,3,1.03907,1.03907,2.34906,12.5841,5
290,3,1.03907,1.03907,2.34906,12.5841,5
291,3,0.504159,0.504159,0.839548,9.57733,2
292,3,0.821523,0.821523,2.01944,7.6755,2
293,3,0.798963,0.798963,1.82169,6.75214,2
294,3,0.774822,0.774822,1.53935,14.1404,5
295,3,0.895017,0.895017,1.76947,7.5922,2
296,3,1.09597,1.09597,2.0294,15.9502,4
297,3,0.89856,0.89856,1.86863,7.56862,2
298,2,1.29677,1.29677,2.15196,6.70804,3
299,2,0.994002,0.994002,1.0595,22.3639,8
300,2,1.01809,1.01809,1.37449,1.92512,1
301,2,1.01809,1.01809,1.37449,1.92512,1
302,2,0.522324,0.522324,0.58439,24.7152,8
303,2,1.27387,1.27387,2.09491,2.70707,1
304,2,0.802192,0.802192,0.823954,3.78593,1
305,3,0.695366,0.695366,0.748573,6.63507,2
306,2,0.488114,0.488114,0.490662,4.05916,1
307,2,0.87663,0.87663,0.970599,6.79401,2
308,4,0.795694,0.795694,1.33511,11.9978,4
309,3,0.879818,0.879818,1.39387,9.94635,2
310,3,1.17928,1.17928,2.76724,9.97521,2
311,2,0.445091,0.445091,0.445674,5.26005,1
312,3,1.65242,1.65242,3.84832,15.413,4
313,3,1.11823,1.11823,2.29095,7.87747,2
314,3,0.808578,0.808578,1.76669,7.59025,2
315,2,2.09991,2.09991,3.93614,16.1893,4
316,2,1.67246,1.67246,3.0167,4.1447,1
317,2,0.940534,0.940534,1.00015,4.17659,1
318,2,1.34218,1.34218,2.24356,4.10868,1
319,2,0.612064,0.612064,0.627935,2.38067,1
320,3,0.635898,0.635898,1.31398,5.43263,2
321,3,0.967176,0.967176,1.39023,5.49559,2
322,3,0.94212,0.94212,2.0999,5.54841,2
323,3,0.94212,0.94212,2.0999,5.54841,2
324,3,0.94212,0.94212,2.0999,5.54841,2
325,3,0.587961,0.587961,0.851637,5.45905,2
326,3,0.642332,0.642332,1.20882,5.96296,2
327,3,0.780865,0.780865,1.45413,5.36833,4
328,3,1.13654,1.13654,2.00173,6.36274,2
329,3,1.18332,1.18332,1.51886,6.50159,2
330,3,1.18237,1.18237,2.9239,8.1477,3
331,2,0.19447,0.19447,0.195807,3.41933,1
332,2,0.378463,0.378463,0.387793,9.53422,2
333,4,1.11,1.11,2.3673,11.1473,5
334,3,0.571511,0.571511,1.12695,5.90478,2
335,3,0.62146,0.62146,1.07121,5.938,2
336,2,0.641761,0.641761,0.649439,4.42752,1
337,3,0.843653,0.843653,1.4796,6.99246,3
338,3,0.744082,0.744082,0.932402,6.91802,3
339,3,0.681095,0.681095,1.10738,11.9622,4
340,3,0.548363,0.548363,0.996233,4.90528,2
341,3,0.760643,0.760643,1.197,4.64863,2
342,3,0.936843,0.936843,2.35523,12.3154,5
343,3,0.35926,0.35926,0.573009,5.17999,2
344,2,1.75023,1.75023,3.19448,22.1908,9
345,3,0.495262,0.495262,0.814318,4.77997,3
346,4,1.34896,1.34896,2.48616,24.0644,9
347,4,1.34896,1.34896,2.48616,24.0644,9
348,3,0.42328,0.42328,0.648158,5.6205,2
349,4,0.780149,0.780149,1.89192,11.8785,4
350,5,0.681028,0.681028,1.15254,12.2226,5
351,3,0.519882,0.519882,0.892368,12.3002,4
352,3,0.123812,0.123812,0.190485,22.3264,6
353,3,1.34335,1.34335,3.33345,33.248,10
354,2,0.0408098,0.0408098,0.0412733,2.69607,1
355,3,0.722429,0.722429,1.27175,5.60083,3
356,3,0.314392,0.314392,0.455221,4.78908,2
357,3,1.1489,1.1489,2.0183,21.8036,5
358,4,1.67993,1.67993,2.92247,10.1342,5
359,2,0.865409,0.865409,0.938436,2.31076,1
360,4,0.598811,0.598811,1.07595,4.40791,3
361,2,0.59222,0.59222,0.605962,2.70183,1
362,2,0.699835,0.699835,0.725308,2.80258,1
363,3,0.881441,0.881441,2.16446,24.4418,9
364,4,1.11222,1.11222,1.48653,23.2696,8
365,3,1.88247,1.88247,2.60065,13.3422,4
366,3,0.450347,0.450347,0.631109,6.40444,2
367,3,0.464822,0.464822,0.627308,6.21538,2
368,2,1.82927,1.82927,3.36631,3.53917,1
369,3,1.00515,1.00515,2.30106,3.78115,4
370,3,1.1847,1.1847,2.82206,6.56166,2
371,3,0.894156,0.894156,1.36411,6.59106,2
372,3,1.48154,1.48154,3.30633,6.21773,2
373,3,0.434827,0.434827,0.575899,6.24192,2
374,4,0.902276,0.902276,2.30272,12.2241,4
375,3,1.05479,1.05479,2.02719,6.32053,2
376,3,0.413456,0.413456,0.761145,6.72908,3
377,3,0.535804,0.535804,0.94523,6.21835,2
378,2,1.80623,1.80623,3.31861,3.09999,1
379,3,1.4377,1.4377,3.19412,25.6695,9
380,3,1.24913,1.24913,1.77478,5.56139,2
381,3,1.24913,1.24913,1.77478,5.56139,2
382,4,1.05588,1.05588,2.8648,5.47923,4
383,4,0.925325,0.925325,2.82456,8.82503,3
384,2,1.69559,1.69559,3.10058,23.2076,8
385,3,1.82493,1.82493,3.4033,4.71871,2
386,4,1.2873,1.2873,2.61867,8.27944,3
387,3,0.434601,0.434601,0.73153,6.17229,2
388,3,0.546169,0.546169,1.02091,6.34838,3
389,3,0.503598,0.503598,0.925223,6.18869,2
390,3,1.07266,1.07266,2.24477,6.30601,2
391,3,0.37183,0.37183,0.520492,10.7745,4
392,3,0.832471,0.832471,2.05992,5.26983,2
393,3,0.621078,0.621078,1.0621,6.60098,2
394,3,1.0227,1.0227,1.48829,6.61278,2
395,2,0.25381,0.25381,0.254513,3.72736,1
396,3,0.89324,0.89324,1.46007,7.62828,2
397,3,0.89324,0.89324,1.46007,7.62828,2
398,3,0.840359,0.840359,1.46452,7.84338,2
399,2,0.881575,0.881575,0.908131,4.15402,1
400,2,1.06894,1.06894,1.47413,4.11282,1
401,3,0.900568,0.900568,1.44658,7.86761,2
402,2,1.6655,1.6655,3.00095,4.12585,1
403,2,1.77862,1.77862,3.23796,7.08166,2
404,3,1.11737,1.11737,2.93063,3.54603,2
405,3,1.38178,1.38178,2.35732,3.76119,2
406,2,0.634648,0.634648,0.666475,4.63844,1
407,3,0.449554,0.449554,0.808008,5.00059,2
408,3,0.449554,0.449554,0.808008,5.00059,2
409,3,0.758439,0.758439,1.27916,6.1452,3
410,3,0.882362,0.882362,1.51457,12.3537,5
411,3,0.493249,0.493249,0.81838,4.8538,2
412,3,1.07264,1.07264,1.98089,12.4959,6
413,3,0.542272,0.542272,0.863126,4.71685,2
414,3,0.939578,0.939578,1.2778,4.72974,2
415,3,0.808525,0.808525,1.96604,22.3708,6
416,2,0.720023,0.720023,0.735101,3.07575,1
417,3,1.14731,1.14731,2.01197,6.73515,2
418,3,0.540814,0.540814,1.07285,6.65688,3
419,3,0.715712,0.715712,1.59871,6.32379,2
420,2,0.525039,0.525039,0.529877,3.07233,1
421,3,1.39317,1.39317,3.12345,5.79499,2
422,3,0.637924,0.637924,0.862447,6.44969,2
423,3,0.318525,0.318525,0.484227,6.56186,2
424,4,0.981719,0.981719,2.57757,7.69756,3
425,3,0.478445,0.478445,0.803251,15.9327,6
426,3,0.912705,0.912705,2.1073,4.06917,2
427,3,1.66441,1.66441,2.1001,5.10755,2
428,2,0.990942,0.990942,1.14287,2.36427,1
429,4,0.531171,0.531171,1.3752,28.9429,13
430,3,0.672588,0.672588,0.961597,6.40292,2
431,2,0.0292537,0.0292537,0.0297647,2.40086,1
432,3,0.62608,0.62608,1.32688,5.59523,2
433,4,1.16243,1.16243,2.72805,5.59255,4
434,2,0.490431,0.490431,0.511516,4.37751,1
435,4,1.48381,1.48381,2.52313,10.6407,5
436,3,0.450273,0.450273,0.614911,10.9271,3
437,3,0.393294,0.393294,0.640603,5.77068,2
438,2,0.00850497,0.00850497,0.00856705,3.48104,1
439,3,0.899724,0.899724,2.2881,6.09995,2
440,3,0.62132,0.62132,1.31423,5.73554,2
441,3,1.94334,1.94334,3.49947,5.38641,2
442,3,1.00283,1.00283,2.38168,5.31976,2
443,3,1.01352,1.01352,1.37718,6.22369,2
444,3,1.33748,1.33748,2.11614,5.1179,2
445,3,1.23462,1.23462,2.21146,6.92542,3
446,3,1.75808,1.75808,3.99397,9.36184,3
447,3,0.151006,0.151006,0.230245,6.09739,2
448,3,0.186529,0.186529,0.248219,6.01719,2
449,4,0.707747,0.707747,2.01085,6.90321,4
450,3,0.708679,0.708679,1.46077,6.93579,3
451,3,0.991489,0.991489,2.08875,6.85741,2
452,3,0.646046,0.646046,1.26377,5.15405,2
453,3,1.23024,1.23024,2.51964,5.53929,2
454,3,0.817809,0.817809,1.82302,8.25017,3
455,2,0.109651,0.109651,0.11556,6.82379,2
456,2,0.710627,0.710627,0.725758,2.59042,1
457,2,0.710627,0.710627,0.725758,2.59042,1
458,3,1.18827,1.18827,2.3459,5.63209,2
459,3,0.66538,0.66538,1.46875,5.66179,2
460,2,1.13153,1.13153,1.68823,3.02765,1
461,3,1.56071,1.56071,3.71555,5.56827,2
462,3,0.950338,0.950338,1.74775,6.6222,2
463,2,0.461022,0.461022,0.461241,31.8806,9
464,3,0.52251,0.52251,0.798278,4.80462,2
465,3,0.765907,0.765907,1.19431,4.93849,2
466,3,0.807151,0.807151,1.618,22.1423,7
467,3,0.700468,0.700468,1.37612,5.03622,2
468,3,0.77716,0.77716,1.17135,4.14454,2
469,3,0.77716,0.77716,1.17135,4.14454,2
470,2,0.157008,0.157008,0.157252,5.63916,1
471,2,0.616563,0.616563,0.677782,4.06692,3
472,3,1.28946,1.28946,1.8743,30.8867,8
473,2,0.849397,0.849397,0.851066,5.2641,1
474,2,0.443875,0.443875,0.459017,6.99139,2
475,3,0.679056,0.679056,0.90858,7.80681,2
476,3,1.25573,1.25573,2.33583,7.69343,2
477,2,0.758887,0.758887,0.827584,7.18152,1
478,3,0.691275,0.691275,0.994069,6.17036,2
479,3,1.76002,1.76002,2.65649,9.99744,2
480,3,0.527883,0.527883,0.761904,7.8107,2
481,3,0.527883,0.527883,0.761904,7.8107,2
482,2,0.50004,0.50004,0.517615,6.89107,2
483,3,0.86621,0.86621,2.1819,9.95044,2
484,2,0.271854,0.271854,0.277452,1.99857,1
485,3,1.24752,1.24752,1.8671,5.20971,2
486,2,0.484138,0.484138,0.49043,6.03688,2
487,2,0.0964715,0.0964715,0.0970129,3.48437,1
488,3,0.585499,0.585499,0.773954,6.06743,2
489,3,0.68004,0.68004,1.14026,6.22883,2
490,3,0.558855,0.558855,1.13873,5.42904,2
491,4,1.0183,1.0183,2.70882,5.73278,3
492,4,0.524936,0.524936,0.730308,5.99888,3
493,4,1.3349,1.3349,2.65923,24.7913,9
494,3,1.13077,1.13077,2.3478,6.67899,2
495,3,0.552547,0.552547,0.847533,5.47185,2
496,5,1.5118,1.5118,3.50483,22.5564,10
497,3,0.447386,0.447386,0.680056,6.21624,2
498,3,0.555969,0.555969,1.08508,5.85461,2
499,3,1.57268,1.57268,2.73378,6.11331,2
500,3,0.993119,0.993119,2.45885,5.46637,4
501,3,0.746467,0.746467,1.47605,5.50018,2
502,3,1.00247,1.00247,2.66897,8.73207,5
503,3,0.912249,0.912249,1.2026,5.1935,2
504,3,0.373365,0.373365,0.521921,4.84161,2
505,3,1.0029,1.0029,2.64824,5.49938,2
506,3,0.319077,0.319077,0.429468,5.41534,2
507,3,0.813829,0.813829,1.40003,5.45365,2
508,4,1.14476,1.14476,2.02744,7.42623,3
509,3,0.459069,0.459069,0.836934,3.76395,2
510,3,0.515899,0.515899,0.839191,4.29854,2
511,3,1.02327,1.02327,2.69538,6.98736,13
512,3,1.43459,1.43459,3.91404,4.48326,2
513,4,0.917316,0.917316,1.54549,12.3617,6
514,3,0.818708,0.818708,1.37939,12.1978,5
515,3,0.539949,0.539949,0.855654,4.74105,2
516,2,0.400339,0.400339,0.400842,5.5348,1
517,3,1.37624,1.37624,2.54276,7.5085,2
518,3,1.0076,1.0076,2.37289,6.32707,2
519,2,0.307574,0.307574,0.307854,5.55665,1
520,3,1.17425,1.17425,1.95191,9.31189,2
521,2,1.54074,1.54074,2.73471,6.01085,1
522,3,1.17425,1.17425,1.95191,9.31189,2
523,3,1.57047,1.57047,2.78443,9.43944,3
524,3,0.690342,0.690342,1.1483,4.7361,2
525,2,1.48447,1.48447,2.53212,11.6909,18
526,2,0.320686,0.320686,0.341916,5.84498,2
527,2,1.64306,1.64306,2.97064,3.20443,2
528,4,1.00141,1.00141,1.9211,6.0435,4
529,3,1.04171,1.04171,2.32659,6.44118,2
530,3,0.847836,0.847836,1.02006,6.03951,2
531,2,1.88022,1.88022,3.47797,2.91837,1
532,3,1.49447,1.49447,2.66144,5.97119,2
