point_index,track_length,stored_reprojection_error_px,mean_reprojection_error_px,max_reprojection_error_px,max_triangulation_angle_deg,frame_span
141,2,-1,0.830921,0.838905,4.18814,1
142,2,-1,0.151001,0.152524,3.94222,1
143,2,-1,0.151001,0.152524,3.94222,1
144,2,-1,1.936,1.94487,5.49143,1
145,2,-1,2.82417,2.83025,6.11205,1
146,2,-1,1.61346,1.61966,5.21838,1
147,2,-1,2.49721,2.49873,5.54019,1
148,2,-1,0.503149,0.503871,4.72905,1
149,2,-1,0.503149,0.503871,4.72905,1
150,2,-1,0.447204,0.448099,4.46399,1
151,2,-1,0.151762,0.15206,4.49991,1
152,2,-1,0.317831,0.319393,4.7553,1
153,2,-1,0.316096,0.317426,4.98179,1
154,2,-1,0.26471,0.265556,4.93993,1
155,2,-1,0.025711,0.0258138,4.67873,1
156,2,-1,0.547953,0.549792,4.93011,1
157,2,-1,0.10591,0.106398,4.71602,1
158,2,-1,0.116258,0.11671,4.73899,1
159,2,-1,0.0218826,0.0219677,4.33108,1
160,2,-1,0.406105,0.408554,4.73414,1
161,2,-1,0.0822265,0.0826591,4.78444,1
162,2,-1,0.578561,0.581792,4.96048,1
163,2,-1,0.346864,0.348808,4.66641,1
164,2,-1,0.265824,0.266955,4.7937,1
165,2,-1,0.322437,0.323926,4.87573,1
166,2,-1,0.145037,0.145282,4.81587,1
167,2,-1,0.42517,0.426486,4.89729,1
168,2,-1,0.415226,0.415345,4.37036,1
169,2,-1,0.212761,0.212858,4.24818,1
170,2,-1,0.198156,0.198628,3.95002,1
171,2,-1,1.52492,1.53004,4.66012,1
172,2,-1,0.189936,0.190815,5.29269,1
173,2,-1,2.3834,2.39006,5.92424,1
174,2,-1,1.02295,1.02438,3.83808,1
175,2,-1,0.586648,0.588313,4.0091,1
176,2,-1,0.527662,0.528953,3.84698,1
177,2,-1,1.65009,1.65472,4.10736,1
178,2,-1,2.46406,2.46722,5.02685,1
179,2,-1,0.119484,0.120011,3.57583,1
180,2,-1,0.0459211,0.0460935,3.59806,1
181,2,-1,2.11878,2.12545,5.97528,1
182,2,-1,1.24895,1.25041,5.37206,1
183,2,-1,2.27268,2.2799,5.93279,1
184,2,-1,2.27268,2.2799,5.93279,1
185,2,-1,1.44427,1.45045,6.23379,1
186,2,-1,2.32366,2.33414,6.21165,1
187,2,-1,0.0459211,0.0460935,3.59806,1
188,2,-1,0.675474,0.680431,5.10035,1
189,2,-1,1.47766,1.48938,5.41065,1
190,2,-1,1.29375,1.3002,3.63322,1
191,2,-1,0.31863,0.31881,3.3494,1
192,2,-1,1.33265,1.33307,3.35091,1
193,2,-1,0.958997,0.959293,3.45562,1
194,2,-1,0.42353,0.424648,3.00397,1
195,2,-1,1.50831,1.50838,3.36622,1
196,2,-1,0.346129,0.348535,5.82971,1
197,2,-1,0.116809,0.117378,5.824,1
198,2,-1,1.69409,1.70203,6.08062,1
199,2,-1,1.73588,1.74437,6.04885,1
200,2,-1,0.333491,0.335536,5.94933,1
201,2,-1,0.333491,0.335536,5.94933,1
202,2,-1,0.147116,0.147239,3.37699,1
203,2,-1,0.938362,0.941974,2.94672,1
204,2,-1,0.978398,0.982696,3.76564,1
205,2,-1,0.752444,0.7583,3.09403,1
206,2,-1,0.739776,0.745385,3.10656,1
207,2,-1,0.867267,0.873584,3.25696,1
208,2,-1,1.93787,1.95442,5.51201,1
209,2,-1,1.93787,1.95442,5.51201,1
210,2,-1,1.93787,1.95442,5.51201,1
211,2,-1,1.79146,1.80754,5.58028,1
212,2,-1,1.21534,1.22619,3.1622,1
213,2,-1,0.782717,0.786987,2.78642,1
214,2,-1,1.37085,1.38091,2.53966,1
215,2,-1,0.254952,0.257445,5.0185,1
216,2,-1,1.19472,1.20258,5.58599,1
217,2,-1,0.643351,0.648487,5.48404,1
218,2,-1,1.37085,1.38091,2.53966,1
219,2,-1,1.23465,1.24283,5.55316,1
220,2,-1,2.07409,2.08494,5.74563,1
221,2,-1,0.293436,0.29645,3.97849,1
222,2,-1,0.293436,0.29645,3.97849,1
223,2,-1,0.400089,0.400703,4.80363,1
224,2,-1,0.379289,0.381344,3.63353,1
225,2,-1,1.46589,1.46718,5.24971,1
226,2,-1,1.93287,1.9481,5.34402,1
227,2,-1,1.04177,1.05023,3.16952,1
228,2,-1,1.93414,1.95007,3.43675,1
229,2,-1,0.877308,0.884674,3.34237,1
230,2,-1,0.804982,0.811265,3.12725,1
231,2,-1,0.477664,0.480239,3.50928,1
232,2,-1,0.883316,0.888495,3.43744,1
233,2,-1,0.883316,0.888495,3.43744,1
234,2,-1,1.20343,1.2126,3.14232,1
235,2,-1,0.28938,0.291025,3.59182,1
236,2,-1,0.251123,0.252356,3.77275,1
237,2,-1,0.352685,0.354646,3.59843,1
238,2,-1,0.00509019,0.00511574,3.78082,1
239,2,-1,0.00509019,0.00511574,3.78082,1
240,2,-1,0.0214151,0.0215069,3.98227,1
241,2,-1,0.529388,0.531109,4.04036,1
242,2,-1,0.339959,0.340929,3.96201,1
243,2,-1,0.00377361,0.00378636,3.99381,1
244,2,-1,0.0240504,0.0241533,4.20273,1
245,2,-1,1.56229,1.57029,2.83853,1
246,2,-1,0.90213,0.905374,3.94961,1
247,2,-1,0.90213,0.905374,3.94961,1
248,2,-1,0.659999,0.661919,2.9876,1
249,2,-1,2.59,2.59246,3.44686,1
250,2,-1,0.488854,0.490225,3.00114,1
251,2,-1,0.236638,0.239175,4.72655,1
252,2,-1,0.224394,0.226372,5.39168,1
253,2,-1,0.0782157,0.0788884,5.37986,1
254,2,-1,0.800003,0.807571,5.39773,1
255,2,-1,0.741354,0.746739,5.87209,1
256,2,-1,0.550146,0.554684,5.49509,1
257,2,-1,0.781108,0.787644,5.48469,1
258,2,-1,1.13745,1.14649,5.59189,1
259,2,-1,0.927949,0.933454,5.76382,1
260,2,-1,2.03711,2.04969,5.59403,1
261,2,-1,1.45689,1.46551,5.57789,1
262,2,-1,2.57361,2.58755,5.6635,1
263,2,-1,1.24811,1.25444,5.70841,1
264,2,-1,1.51474,1.52389,5.61504,1
265,2,-1,2.76262,2.7789,5.63074,1
266,2,-1,2.76262,2.7789,5.63074,1
267,2,-1,1.35986,1.37224,4.75658,1
268,2,-1,1.13956,1.14601,5.78972,1
269,2,-1,0.998073,1.00386,5.84363,1
270,2,-1,1.21391,1.22222,5.78493,1
271,2,-1,0.736095,0.739043,6.07797,1
272,2,-1,0.300648,0.301365,5.99803,1
273,2,-1,1.49451,1.50073,5.66346,1
274,2,-1,1.21866,1.22214,5.45579,1
275,2,-1,2.62691,2.62927,5.05714,1
276,2,-1,2.33582,2.33835,5.04593,1
277,2,-1,2.5929,2.61752,4.17009,1
278,2,-1,0.833613,0.83979,4.93253,1
279,2,-1,0.251762,0.254058,4.06079,1
280,2,-1,1.30573,1.3169,4.24753,1
281,2,-1,1.30573,1.3169,4.24753,1
282,2,-1,1.50014,1.50985,5.24169,1
283,2,-1,0.481165,0.484575,4.94459,1
284,2,-1,0.683517,0.687988,4.93785,1
285,2,-1,0.285041,0.286472,5.0974,1
286,2,-1,1.19575,1.2021,4.80462,1
287,2,-1,0.520816,0.522975,4.93961,1
288,2,-1,0.292636,0.293995,4.82931,1
289,2,-1,1.03144,1.03356,4.73687,1
290,2,-1,0.48964,0.490462,4.61946,1
291,2,-1,0.890611,0.891952,4.76384,1
292,2,-1,1.98279,1.99122,5.52702,1
293,2,-1,0.213656,0.213777,5.23821,1
294,2,-1,2.80873,2.81109,5.57928,1
295,2,-1,1.41834,1.41959,5.31691,1
296,2,-1,1.1729,1.17477,4.68261,1
297,2,-1,1.49022,1.49854,3.57114,1
298,2,-1,1.49022,1.49854,3.57114,1
299,2,-1,1.51832,1.52681,3.53648,1
300,2,-1,0.567293,0.570464,3.53454,1
301,2,-1,1.03766,1.04306,3.64428,1
302,2,-1,0.355258,0.356865,3.54828,1
303,2,-1,1.19539,1.2019,3.60166,1
304,2,-1,0.398994,0.400199,4.69348,1
305,2,-1,0.239666,0.240744,3.67273,1
306,2,-1,0.313873,0.315076,3.53016,1
307,2,-1,0.103218,0.103629,3.52238,1
308,2,-1,0.291359,0.292489,4.02106,1
309,2,-1,1.07069,1.07298,4.05311,1
310,2,-1,0.419721,0.420722,4.05116,1
311,2,-1,0.272661,0.272986,3.93803,1
312,2,-1,0.449584,0.449872,3.91187,1
313,2,-1,0.449584,0.449872,3.91187,1
314,2,-1,0.127246,0.127327,4.29888,1
315,2,-1,0.198861,0.199179,3.8832,1
316,2,-1,0.0512656,0.051346,3.86522,1
317,2,-1,0.254369,0.254634,4.36635,1
318,2,-1,0.377955,0.378273,3.56938,1
319,2,-1,0.859412,0.859796,3.56755,1
320,2,-1,1.41733,1.42306,4.60782,1
321,2,-1,2.9752,2.99654,4.68861,1
322,2,-1,0.446168,0.446442,4.05862,1
323,2,-1,0.213526,0.21467,3.57148,1
324,2,-1,0.357335,0.358456,4.12278,1
325,2,-1,0.856849,0.858018,3.97879,1
326,2,-1,1.02848,1.0296,4.32956,1
327,2,-1,1.71531,1.71645,3.5519,1
328,2,-1,1.07492,1.07592,3.52673,1
329,2,-1,1.16067,1.16121,3.51898,1
330,2,-1,0.361765,0.363166,4.57005,1
331,2,-1,0.645269,0.647798,4.54107,1
332,2,-1,0.305204,0.306419,4.58202,1
333,2,-1,0.0176701,0.0177404,4.47932,1
334,2,-1,0.237516,0.238537,4.70349,1
335,2,-1,2.17605,2.18374,4.70878,1
336,2,-1,0.681855,0.685176,4.72089,1
337,2,-1,2.81078,2.82635,4.93747,1
338,2,-1,2.70572,2.72515,2.63333,1
339,2,-1,0.295415,0.296773,2.83552,1
340,2,-1,0.790765,0.798665,5.05704,1
341,2,-1,0.0211034,0.0212034,3.41064,1
342,2,-1,1.63896,1.65238,5.56846,1
343,2,-1,0.616563,0.620759,5.60243,1
344,2,-1,1.40331,1.41283,5.62353,1
345,2,-1,2.17272,2.18364,5.53125,1
346,2,-1,0.198636,0.199613,5.46549,1
347,2,-1,0.0324625,0.0325232,3.09212,1
348,2,-1,0.0324625,0.0325232,3.09212,1
349,2,-1,1.0801,1.08576,3.63107,1
350,2,-1,0.886579,0.890825,4.63494,1
351,2,-1,2.05337,2.06307,5.74899,1
352,2,-1,1.23313,1.24066,5.02107,1
353,2,-1,1.02196,1.02287,3.20008,1
354,2,-1,0.514484,0.51508,3.497,1
355,2,-1,0.684491,0.691466,4.18737,1
356,2,-1,1.73149,1.73692,4.3731,1
357,2,-1,1.99071,1.99312,4.8559,1
358,2,-1,0.141408,0.141577,4.41678,1
359,2,-1,0.196214,0.196693,4.58383,1
360,2,-1,1.31909,1.3243,5.22814,1
361,2,-1,0.385809,0.386893,4.63138,1
362,2,-1,0.33886,0.340251,4.9791,1
363,2,-1,0.134002,0.134317,4.46817,1
364,2,-1,0.311959,0.313722,4.84343,1
365,2,-1,0.228526,0.229568,4.71664,1
366,2,-1,0.627386,0.63048,5.07741,1
367,2,-1,0.89078,0.896199,4.93532,1
368,2,-1,0.0610004,0.0612487,4.99897,1
369,2,-1,0.599238,0.602811,4.84614,1
370,2,-1,1.35527,1.36498,4.96068,1
371,2,-1,0.674135,0.67814,5.25714,1
372,2,-1,0.0782241,0.0787494,5.20076,1
373,2,-1,0.340721,0.343789,4.09393,1
374,2,-1,0.340721,0.343789,4.09393,1
375,2,-1,1.08591,1.09545,4.79456,1
376,2,-1,1.66566,1.67832,5.05021,1
377,2,-1,0.815733,0.823904,4.71259,1
378,2,-1,0.566911,0.570775,5.86944,1
379,2,-1,2.82011,2.83246,6.53544,1
380,2,-1,0.839439,0.842369,5.76403,1
381,2,-1,2.11001,2.11887,5.50476,1
382,2,-1,2.46893,2.4782,5.77379,1
383,2,-1,0.196648,0.197487,5.01646,1
384,2,-1,0.00671123,0.00671451,5.17451,1
385,2,-1,0.274576,0.2749,5.22545,1
386,2,-1,2.73865,2.74623,5.48754,1
387,2,-1,0.201399,0.201487,4.90295,1
388,2,-1,0.629774,0.62981,5.02021,1
389,2,-1,2.26972,2.27209,5.11902,1
390,2,-1,2.26972,2.27209,5.11902,1
391,2,-1,0.538137,0.538176,5.11745,1
392,2,-1,0.463828,0.464817,3.0386,1
393,2,-1,0.514828,0.515254,3.46335,1
394,2,-1,0.836531,0.838758,3.00654,1
395,2,-1,0.224847,0.225904,4.077,1
396,2,-1,2.64723,2.65999,4.18849,1
397,2,-1,2.64723,2.65999,4.18849,1
398,2,-1,0.435142,0.438046,3.33087,1
399,2,-1,1.93476,1.95039,3.09303,1
400,2,-1,0.983252,0.990787,5.05466,1
401,2,-1,0.167148,0.168809,3.96937,1
402,2,-1,0.649759,0.65352,5.25269,1
403,2,-1,0.511282,0.514627,5.24281,1
404,2,-1,0.11833,0.119135,5.19419,1
405,2,-1,0.907894,0.913005,4.87167,1
406,2,-1,0.145971,0.146974,5.10723,1
407,2,-1,0.0825612,0.0830827,4.85064,1
408,2,-1,0.0825612,0.0830827,4.85064,1
409,2,-1,0.471518,0.474712,5.11803,1
410,2,-1,0.306791,0.308511,5.55418,1
411,2,-1,0.590598,0.593501,5.09429,1
412,2,-1,1.52446,1.53173,5.06783,1
413,2,-1,0.573112,0.574571,4.49896,1
414,2,-1,0.230844,0.23199,5.15401,1
415,2,-1,1.17101,1.17649,5.10012,1
416,2,-1,2.18647,2.1961,5.46637,1
417,2,-1,1.92425,1.93301,5.52379,1
418,2,-1,1.82878,1.83199,4.62552,1
419,2,-1,1.22483,1.22575,5.28079,1
420,2,-1,1.72297,1.72389,5.27445,1
421,2,-1,0.102322,0.103145,5.0171,1
422,2,-1,2.09851,2.09991,5.08149,1
423,2,-1,2.07906,2.08476,5.59266,1
424,2,-1,1.44352,1.44433,5.23787,1
425,2,-1,1.44352,1.44433,5.23787,1
426,2,-1,0.864921,0.867768,5.67026,1
427,2,-1,2.85346,2.86329,5.68681,1
428,2,-1,1.98975,1.9918,5.08438,1
429,2,-1,1.98975,1.9918,5.08438,1
430,2,-1,0.817777,0.82119,5.72857,1
431,2,-1,1.04633,1.0507,6.0749,1
432,2,-1,1.66731,1.67627,5.83508,1
433,2,-1,0.794729,0.802015,4.83147,1
434,2,-1,0.794729,0.802015,4.83147,1
435,2,-1,1.33372,1.34677,4.72246,1
436,2,-1,0.223145,0.224823,3.26097,1
437,2,-1,0.81605,0.821296,3.45218,1
438,2,-1,0.454976,0.456557,4.01356,1
439,2,-1,0.454976,0.456557,4.01356,1
440,2,-1,1.01119,1.01166,3.18927,1
441,2,-1,0.75025,0.753689,3.60268,1
442,2,-1,0.218554,0.219636,4.74158,1
443,2,-1,0.287789,0.289326,4.76012,1
444,2,-1,0.165481,0.166241,3.2556,1
445,2,-1,0.585717,0.587071,4.6123,1
446,2,-1,0.168058,0.168812,4.56064,1
447,2,-1,0.336996,0.337723,4.93747,1
448,2,-1,0.967105,0.968692,4.83267,1
449,2,-1,0.147871,0.14841,4.01058,1
450,2,-1,1.86338,1.87879,5.47401,1
451,2,-1,0.487801,0.487855,4.15243,1
452,2,-1,0.487801,0.487855,4.15243,1
453,2,-1,0.587772,0.588852,3.99757,1
454,2,-1,1.95059,1.96002,5.55223,1
455,2,-1,2.73475,2.75689,5.65252,1
456,2,-1,2.62935,2.6423,5.51868,1
457,2,-1,0.0653336,0.0658792,5.54847,1
458,2,-1,0.889537,0.897167,5.43276,1
459,2,-1,0.858434,0.864489,5.77365,1
460,2,-1,1.26496,1.27196,3.90674,1
461,2,-1,0.786271,0.789024,3.74814,1
462,2,-1,2.24389,2.25567,4.50052,1
463,2,-1,1.60904,1.61792,3.57017,1
464,2,-1,0.372932,0.374267,3.61629,1
465,2,-1,0.688306,0.692269,3.77321,1
466,2,-1,0.615238,0.619684,3.29998,1
467,2,-1,2.39213,2.39719,3.77695,1
468,2,-1,0.00446176,0.00448208,3.84695,1
469,2,-1,0.389967,0.39004,4.37114,1
470,2,-1,0.389967,0.39004,4.37114,1
471,2,-1,0.718401,0.726335,4.68536,1
472,2,-1,1.44949,1.45083,3.49843,1
473,2,-1,0.871971,0.879185,5.43823,1
474,2,-1,0.336607,0.338931,4.52152,1
475,2,-1,0.039301,0.0395891,4.48241,1
476,2,-1,0.039301,0.0395891,4.48241,1
477,2,-1,1.23008,1.23986,5.54378,1
478,2,-1,1.24418,1.2547,5.36064,1
479,2,-1,0.710929,0.714473,5.6747,1
480,2,-1,2.46479,2.48071,5.58403,1
481,2,-1,2.60571,2.61996,5.63367,1
482,2,-1,1.14766,1.15423,2.81363,1
483,2,-1,1.47647,1.48334,2.73035,1
484,2,-1,0.805913,0.810416,2.81128,1
485,2,-1,1.45654,1.46696,5.14965,1
486,2,-1,0.773734,0.774667,4.3963,1
487,2,-1,0.773734,0.774667,4.3963,1
488,2,-1,1.26239,1.27143,5.10406,1
489,2,-1,1.97453,1.99039,4.85643,1
490,2,-1,1.16644,1.17363,5.31081,1
491,2,-1,0.23768,0.238497,4.82844,1
492,2,-1,1.16135,1.16895,5.18794,1
493,2,-1,0.724052,0.725812,4.49798,1
494,2,-1,0.95153,0.957392,2.79843,1
495,2,-1,1.10681,1.1121,5.80965,1
496,2,-1,1.10681,1.1121,5.80965,1
497,2,-1,2.3614,2.36767,5.7871,1
498,2,-1,0.136834,0.137295,5.70385,1
499,2,-1,0.441065,0.44123,4.91445,1
500,2,-1,0.441065,0.44123,4.91445,1
501,2,-1,0.91445,0.914651,4.20568,1
502,2,-1,1.53783,1.55223,5.48934,1
503,2,-1,0.906179,0.911408,5.6195,1
504,2,-1,1.86216,1.87686,2.51634,1
505,2,-1,1.13924,1.14608,2.81949,1
506,2,-1,1.24745,1.24934,4.17034,1
507,2,-1,0.271457,0.273165,3.89691,1
508,2,-1,1.07062,1.07386,3.11534,1
509,2,-1,0.448178,0.451287,4.46439,1
510,2,-1,0.921355,0.925587,5.28913,1
511,2,-1,0.316191,0.317936,5.10007,1
512,2,-1,0.316191,0.317936,5.10007,1
513,2,-1,0.878102,0.882747,4.94426,1
514,2,-1,1.15154,1.15761,3.60922,1
515,2,-1,0.831544,0.835623,2.84768,1
516,2,-1,0.862811,0.863702,4.03676,1
517,2,-1,1.40778,1.41649,3.61101,1
518,2,-1,2.8666,2.86977,5.0503,1
519,2,-1,2.8666,2.86977,5.0503,1
520,2,-1,1.97593,1.9762,4.92753,1
521,2,-1,2.29881,2.30236,4.9725,1
522,2,-1,2.76668,2.7752,5.44264,1
523,2,-1,1.64886,1.65282,5.78761,1
524,2,-1,1.01489,1.01954,5.60589,1
525,2,-1,0.208332,0.209333,4.78083,1
526,2,-1,0.313555,0.315012,4.68079,1
527,2,-1,0.355175,0.356736,5.0234,1
528,2,-1,0.13636,0.137292,5.14911,1
529,2,-1,0.273407,0.275241,5.24251,1
530,2,-1,0.255607,0.257172,5.47017,1
531,2,-1,1.89502,1.91286,4.69482,1
532,2,-1,1.89502,1.91286,4.69482,1
533,2,-1,1.6152,1.6286,4.8759,1
534,2,-1,1.15154,1.15761,3.60922,1
535,2,-1,0.818855,0.82173,4.35926,1
536,2,-1,0.818855,0.82173,4.35926,1
537,2,-1,1.19006,1.19895,3.2405,1
538,2,-1,1.12579,1.12665,4.99337,1
539,2,-1,0.367129,0.368188,5.49861,1
540,2,-1,0.429409,0.4307,5.62918,1
541,2,-1,0.429409,0.4307,5.62918,1
542,2,-1,0.300238,0.30189,5.92991,1
543,2,-1,0.300238,0.30189,5.92991,1
544,2,-1,0.364394,0.365746,5.78423,1
545,2,-1,0.0905799,0.0909276,5.61826,1
546,2,-1,1.89053,1.89985,5.39397,1
547,2,-1,0.798223,0.803502,5.30478,1
548,2,-1,0.231237,0.233203,5.22137,1
549,2,-1,2.20298,2.21443,4.5605,1
550,2,-1,0.499656,0.502704,4.65699,1
551,2,-1,0.729074,0.729711,5.28135,1
552,2,-1,0.604839,0.608815,3.61797,1
553,2,-1,1.82541,1.83603,3.46093,1
554,2,-1,1.573,1.57907,4.63608,1
555,2,-1,1.42762,1.43721,3.10191,1
556,2,-1,0.653178,0.65553,3.88609,1
557,2,-1,1.69325,1.69431,3.65392,1
558,2,-1,2.50717,2.50957,3.69917,1
559,2,-1,2.50717,2.50957,3.69917,1
560,2,-1,0.381524,0.381605,4.11889,1
561,2,-1,0.887313,0.888282,3.53257,1
562,2,-1,2.33266,2.35119,5.57749,1
563,2,-1,2.33266,2.35119,5.57749,1
564,2,-1,0.143159,0.143754,3.27991,1
565,2,-1,0.452705,0.454095,4.469,1
566,2,-1,2.75691,2.77165,5.53718,1
567,2,-1,2.75691,2.77165,5.53718,1
568,2,-1,1.92568,1.9402,5.6413,1
569,2,-1,0.0411837,0.0412575,4.55104,1
570,2,-1,1.70843,1.71674,5.50566,1
571,2,-1,1.70843,1.71674,5.50566,1
572,2,-1,2.34796,2.35162,5.86926,1
573,2,-1,0.50131,0.506579,3.97913,1
574,2,-1,0.0967142,0.0971395,4.11823,1
