timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 3.565738790357603493e-05, 4.214616052634495071e-06, 9.451213379026385678e-06, 5.283743607918675034e-01, -1.215129618044198841e-02, -1.401892577438055123e-03, 8.489233861522027524e-01, 4.232917341829128474e-03, 7.212055347242446370e-04, 1.455828852533513776e-03, -1.156955613783294898e-03, 4.540319134964760847e-03, 1.107518660644367164e-04, -3.841762149129219136e-06, 1.526705877825094599e-07, -8.045907988901701812e-07, 
5073385625750, 1.790039362757601081e-04, 1.095633455367099162e-04, -5.231593296772141949e-06, 5.278583984771828552e-01, -1.227109223420437718e-02, -2.806883407840847933e-03, 8.492391022898191366e-01, 6.210956089130328234e-03, 2.349716927373175605e-03, 1.345689415474374479e-03, -1.196753966086366991e-03, 4.596680214161153778e-03, 1.281252013841562151e-04, -3.716208647501713684e-05, -1.967209294153423227e-04, 2.112342484512743149e-04, 
5073402293958, 3.123124350210871604e-04, 2.888577436236451938e-04, -4.693168958912343576e-05, 5.288330422535173492e-01, -1.337020080889330526e-02, -3.732430190317659758e-03, 8.486123497310734676e-01, 5.290150778294707735e-03, 3.064061650051330774e-03, 1.412049899317157492e-03, -1.168386933202074200e-03, 4.570058505814290732e-03, 1.432088742893615041e-04, 1.270224353449367404e-04, -3.044564291245944066e-04, 4.145833419916000219e-04, 
5073418962083, 4.165485176191127030e-04, 7.280037746204889165e-04, -1.812541604963243975e-04, 5.315336200909727138e-01, -1.659132959245999961e-02, -3.090124480063928362e-03, 8.468690510498287916e-01, 1.082644065676411586e-04, 8.461028012041583654e-03, -6.772785848762844646e-04, -9.480627533536931800e-04, 4.134528233646502481e-03, 2.167592027947214074e-04, 9.806549383241799315e-04, -4.364660794451788884e-04, -2.894743474285662904e-05, 
5073435630375, 4.152409806578287476e-04, 9.290284263154202854e-04, -2.114300110538113494e-04, 5.332385595385670252e-01, -1.715243105233450749e-02, -3.911582822109407713e-03, 8.457819649590874178e-01, -3.557558655299445077e-03, 1.386759300708194712e-02, -2.323486867961855641e-03, -9.748245979683322964e-04, 4.126136877765773994e-03, 2.350979011561571581e-04, 7.821479140941397547e-04, -8.641829799682007856e-04, -3.704002890207061896e-04, 
5073452298625, 4.556287424486373146e-04, 1.175777905952394946e-03, -2.156832817118833282e-04, 5.344352312563682705e-01, -1.658420747131312753e-02, -5.608436807763416548e-03, 8.450281019534638949e-01, -2.742650736903089886e-03, 2.161844261890803753e-02, -3.999404334336918200e-03, -1.303707818913135523e-03, 4.433699838691830541e-03, 2.536312067559477962e-04, -1.398817464946065922e-04, -3.912090377362844977e-03, -2.311511080150532946e-03, 
5073468966916, 1.145894943538527857e-03, 1.207634456101126883e-03, 9.877798566982075356e-05, 5.372971922064327943e-01, -1.200856047860489849e-02, -1.021590357251302324e-02, 8.432456089636711782e-01, 1.020225357913370594e-02, 2.227146516260374368e-02, -6.930670581234391232e-04, -4.397458100107330334e-03, 5.716017961164359361e-03, 2.914145545255878681e-04, -2.739680631055425777e-03, -3.489787054737378269e-02, -1.809115233347786608e-02, 
5073485635166, 1.281159665048901830e-03, 1.480914290163917908e-03, 1.160699983424863605e-04, 5.384638563014925161e-01, -1.322571941419926379e-02, -1.128970299324768937e-02, 8.424691676312118238e-01, 9.694094710656697006e-03, 2.203306792343263931e-02, -3.285652816174469281e-04, -4.842700227344538290e-03, 5.862507380727828912e-03, 3.494543319415941308e-04, -2.405427189375846080e-03, -3.906268577520776580e-02, -2.046099569033984003e-02, 
5073502303458, 1.278929140100224003e-03, 1.611015512977061583e-03, 1.162494632364480794e-04, 5.406581791829301320e-01, -1.476377471878347579e-02, -1.199606930592529534e-02, 8.410272638623904617e-01, 7.041879016406416177e-03, 1.536761628742704978e-02, 5.880027661862626681e-04, -5.374771313881189679e-03, 6.066635256337359235e-03, 2.745798573525218235e-04, -1.962798897072556836e-03, -3.936969538818397424e-02, -2.116952648952837024e-02, 
5073518971583, 1.337343080957019252e-03, 1.716440451531283350e-03, 1.372040240312174554e-04, 5.423770681334404431e-01, -1.575595397996924080e-02, -1.265079699662307808e-02, 8.398921497504930889e-01, 5.597922075983789540e-03, 9.414835218313646545e-03, 7.337876567878295940e-04, -5.574616781109591190e-03, 6.127045017772028007e-03, 2.374952848035748502e-04, -1.844178611177248704e-03, -3.970302077869194285e-02, -2.146220128851742542e-02, 
5073535639833, 1.420311668730382323e-03, 1.714786501283559845e-03, 1.760358047072592468e-04, 5.440900842313954877e-01, -1.622936972017635995e-02, -1.333317525974776589e-02, 8.387638608315524102e-01, 5.541997003713880661e-03, 5.025968417433794577e-03, 7.059297284175622671e-04, -5.650766491518996286e-03, 5.991851947188014081e-03, 2.475552988831443597e-04, -1.832503740716944027e-03, -4.406718432063968377e-02, -2.352376755458250243e-02, 
5073552308125, 1.577152096116341516e-03, 1.647695381144577724e-03, 2.554788254384182016e-04, 5.452793942144505968e-01, -1.668927321672178388e-02, -1.393539970396697435e-02, 8.379723474194780142e-01, 6.215507002516838624e-03, 3.232657226385796286e-03, 1.386895204582982684e-03, -5.595162179888897927e-03, 5.702438953038489050e-03, 2.095503323451992103e-04, -1.733973481216280997e-03, -5.030070194313945864e-02, -2.623145541181627627e-02, 
