timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 1.721471097479821829e-08, 1.568992480994910943e-08, 2.172705428283481681e-08, 5.321045598452044390e-01, -7.262149026734582291e-03, -2.333983978269471050e-03, 8.466442884129343760e-01, 2.318353814779870389e-02, -2.209882612879471991e-02, 5.878472571450538836e-03, -5.332390131448642122e-03, -1.056451938320220399e-02, -3.004150522173634329e-03, 2.651310786567943195e-02, -9.931051597339131398e-02, -1.910710127919472423e-02, 0
5073368957500, 3.957115419168715452e-04, -3.695830068437488090e-04, 1.160188615652091223e-04, 5.323077496661738905e-01, -7.393859053831191262e-03, -3.376362326607461502e-03, 8.465118963553115439e-01, 2.429461542298429894e-02, -2.250696593620195307e-02, 8.094057020033969263e-03, -5.332390582358444674e-03, -1.056451987641801940e-02, -3.004150696461795056e-03, 2.651364546376030681e-02, -9.931201645174968229e-02, -1.910722604610983269e-02, 0
5073385625750, 8.093152929185552010e-04, -7.693088113269613577e-04, 2.753081567210251420e-04, 5.332120907290684997e-01, -7.599412849735451107e-03, -4.611671639820209313e-03, 8.459348956683141463e-01, 2.527449464091358414e-02, -2.580006555118599318e-02, 1.110396957370721888e-02, -5.332475307254531428e-03, -1.056455165424992695e-02, -3.003960514995805079e-03, 2.649787661017993443e-02, -9.933850034125507600e-02, -1.911948793448513262e-02, 0
5073402293958, 9.366523382044738156e-04, -6.020371862817033154e-04, 2.510957506968447008e-04, 5.349835924861058301e-01, -8.156689264331563535e-03, -5.902458419282916730e-03, 8.448024533436879757e-01, 8.437177474460719542e-03, 1.174784892241490311e-02, -2.290513890448452917e-03, -5.332475307254531428e-03, -1.056455165424992695e-02, -3.003960514995805079e-03, 2.649787661017993443e-02, -9.933850034125507600e-02, -1.911948793448513262e-02, 3
5073418962083, 1.187129544082553192e-03, -5.689395495168393354e-04, 3.494916857019250960e-04, 5.370829231486121680e-01, -9.041332954505546665e-03, -6.782717953779620994e-03, 8.434537229141306769e-01, 1.151690961569473703e-02, 1.001839706674100341e-02, 2.135669203263762192e-04, -5.332475307254531428e-03, -1.056455165424992695e-02, -3.003960514995805079e-03, 2.649787661017993443e-02, -9.933850034125507600e-02, -1.911948793448513262e-02, 3
5073435630375, 1.320467704124979975e-03, -5.172398632984419146e-04, 4.109640367187260865e-04, 5.385745487429789424e-01, -9.938435251308035817e-03, -7.428346619725158945e-03, 8.424864999616014094e-01, 1.137806984427651262e-02, 9.903507824884234464e-03, 2.653328118573769663e-04, -5.332475307254531428e-03, -1.056455165424992695e-02, -3.003960514995805079e-03, 2.649787661017993443e-02, -9.933850034125507600e-02, -1.911948793448513262e-02, 3
5073452298625, 1.387829217692808370e-03, -4.319819396676268138e-04, 4.438271565278858045e-04, 5.390794477576527077e-01, -1.070187183879488246e-02, -8.293533374948296871e-03, 8.421460896118967421e-01, 1.074557368565452233e-02, 9.873624766771877878e-03, 1.860718337740932256e-04, -5.332475307254531428e-03, -1.056455165424992695e-02, -3.003960514995805079e-03, 2.649787661017993443e-02, -9.933850034125507600e-02, -1.911948793448513262e-02, 3
5073468966916, 1.491141702198800273e-03, -2.387064220165040869e-04, 4.555929699046836921e-04, 5.390185367388735660e-01, -1.155383489363165199e-02, -9.440431760054197527e-03, 8.421617446781338723e-01, 1.052577950983672392e-02, 9.922530114213424027e-03, 2.021457390366339021e-04, -5.332475307254531428e-03, -1.056455165424992695e-02, -3.003960514995805079e-03, 2.649787661017993443e-02, -9.933850034125507600e-02, -1.911948793448513262e-02, 3
5073485635166, 1.614972226312885858e-03, -1.691408866785423532e-05, 4.626247827191719958e-04, 5.391465956997978370e-01, -1.259897384952042218e-02, -1.059936602341028482e-02, 8.420509887430568385e-01, 1.034937250934733766e-02, 1.017508003562874082e-02, 7.615287590898652155e-05, -5.332475307254531428e-03, -1.056455165424992695e-02, -3.003960514995805079e-03, 2.649787661017993443e-02, -9.933850034125507600e-02, -1.911948793448513262e-02, 3
5073502303458, 3.386899404023222069e-03, -3.457097824265410822e-03, 2.097316052371818364e-03, 5.398605218867745803e-01, -1.300148954284255191e-02, -1.086733816787629862e-02, 8.415839109316146649e-01, 2.022690018831660788e-02, -1.507660924288835476e-02, 1.799883609800749865e-02, -5.332319339290516116e-03, -1.056490332768520585e-02, -3.001767070526025795e-03, 2.644336259237288489e-02, -9.947551536261298177e-02, -1.916223680264426271e-02, 0
5073518971583, 3.580738915589779317e-03, -3.465307005998244372e-03, 2.241650434980904140e-03, 5.409373331737441504e-01, -1.389012908826821498e-02, -1.152535101461787080e-02, 8.408692122897465371e-01, 1.196662676279198687e-02, 2.470440821586126351e-03, 7.991362015821221187e-03, -5.332319339290516116e-03, -1.056490332768520585e-02, -3.001767070526025795e-03, 2.644336259237288489e-02, -9.947551536261298177e-02, -1.916223680264426271e-02, 10
