timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 4.704528616750824466e-06, 2.902247200111389113e-06, 1.743629161051227207e-06, 5.283982580383815852e-01, -1.291172639319742264e-02, -8.480258292865828443e-04, 8.488980204216194370e-01, 2.834652339425930510e-04, 4.742445386908696026e-04, 5.345461343626814639e-04, -1.379490298576218580e-04, 4.543120423911890392e-04, 9.434953737706445470e-06, -1.631714595713457211e-06, 7.826454012222650222e-07, -7.936496378619850604e-07, 
5073385625750, 4.688935053959164805e-05, 8.358874609041316481e-05, -1.656424330778244269e-05, 5.222277812620800264e-01, -1.346684925409598332e-02, -2.052632818667053834e-03, 8.526972353348898359e-01, 9.089543191869342738e-04, 3.690589282610587038e-03, 8.121137195554522722e-04, -1.904362660646413111e-04, 6.154515845862820918e-04, -1.157306793810998781e-05, -9.412204368485775120e-07, 4.752514146474349387e-05, 4.116943419970902940e-05, 
5073402293958, 1.275297521302541062e-04, 2.802070196663538140e-04, -8.381046785321057168e-05, 5.218068404585095577e-01, -1.505793974489409541e-02, -2.866662678792329493e-03, 8.529259416540410088e-01, 2.654517971970548869e-04, 6.942596805261981759e-03, 4.997199140660062936e-04, -2.893052944703394520e-04, 8.241600034238866050e-04, -4.928278151764866455e-05, 3.070799264020257824e-06, 2.066630902701402091e-04, 1.327286630650579451e-04, 
5073418962083, 1.908274592933548619e-04, 5.208907641620348465e-04, -1.384296119663073262e-04, 5.245461879216886114e-01, -1.651483551082073842e-02, -3.628792010424270863e-03, 8.512140675608105278e-01, -3.035738535959893285e-03, 1.071810200808787777e-02, -1.669402193542787976e-04, -3.451871866241987882e-04, 1.147270098872925619e-03, -9.720520924267299486e-05, -1.175928756307710721e-05, -2.647338008270685734e-04, -1.171043647345288975e-04, 
5073435630375, 1.867577233605431371e-04, 7.936489053637752573e-04, -1.746363962811033500e-04, 5.275139557563096604e-01, -1.733004869667430226e-02, -4.650751289704285578e-03, 8.493568545711175366e-01, -5.738671830928849041e-03, 1.783765315803250220e-02, -1.901899172520649323e-03, -5.122937729162520878e-04, 1.592931459507588784e-03, -2.033268067286251571e-04, -5.308066417721763223e-05, -1.612859952140711668e-03, -8.160139099530625342e-04, 
5073452298625, 1.978401972271914909e-04, 1.113626346608287366e-03, -2.086741593341276803e-04, 5.330129205570015571e-01, -1.695293449269295524e-02, -6.591679035615808507e-03, 8.459115641122738616e-01, -4.429810352743035473e-03, 2.290305758961296012e-02, -2.898494657803782522e-03, -1.354130022276758176e-03, 4.905663336578046027e-03, -1.080676208379031077e-03, -3.507657689224004762e-04, -1.355979799800224005e-02, -6.770134175283336157e-03, 
5073468966916, 2.058292324194016607e-04, 1.457610679323637515e-03, -2.467019361013446008e-04, 5.349562711114846936e-01, -1.766648188819423468e-02, -8.110248839964263531e-03, 8.446560881683999877e-01, -3.487081263641234660e-03, 2.806825307241384015e-02, -3.899259153254713145e-03, -2.133889386341155173e-03, 6.311457974762202730e-03, -1.692675536001077546e-03, -5.093793600133376259e-04, -2.061586273978692485e-02, -1.017926361171407092e-02, 
5073485635166, 2.737602983152785207e-04, 1.654151154028226994e-03, -2.483888268590628756e-04, 5.383400779517639734e-01, -1.853259236029037443e-02, -9.689562824748965825e-03, 8.424681690506539145e-01, -3.524295189578096482e-03, 2.394499612257594556e-02, -3.012157333090504947e-03, -3.504331284538798625e-03, 9.266136604263281243e-03, -3.019670241863543422e-03, -7.115002398982801703e-04, -2.984706459095734163e-02, -1.457690449870348987e-02, 
5073502303458, 2.985077356092539504e-04, 1.776198127968350209e-03, -2.394574054276963195e-04, 5.409852019041325732e-01, -1.956768983555830926e-02, -1.101579527213668655e-02, 8.407322814604935024e-01, -4.555139469844987285e-03, 1.623526314357019718e-02, -1.706167177830949155e-03, -4.333810264032811679e-03, 1.168279927733885393e-02, -3.944060904832623858e-03, -8.035529291118163669e-04, -3.328827035390567735e-02, -1.613628808325283381e-02, 
5073518971583, 3.893032254609966295e-04, 1.467804088579945966e-03, -1.336727280817178712e-04, 5.448962310249090280e-01, -1.984009381031259442e-02, -1.255651514948170899e-02, 8.381746846688629127e-01, -3.480612392583680957e-03, 3.168845126350283963e-03, -3.155651250069643797e-04, -5.461287933042468373e-03, 1.763916816157325498e-02, -5.647604167639972729e-03, -9.883661605465431446e-04, -4.071491441403431860e-02, -1.913738761353554405e-02, 
5073535639833, 5.795387743873134899e-04, 1.153656404581469971e-03, 5.271682843377258548e-05, 5.467342425593471056e-01, -1.978788485954391038e-02, -1.377289650723443823e-02, 8.369590282371315304e-01, -1.018596299369687545e-03, -3.218815394610096206e-03, 1.607583521563812640e-03, -5.335702080241589741e-03, 2.101079094027598002e-02, -6.879123254177706669e-03, -9.866297997432262219e-04, -5.099133082885223128e-02, -2.315820632083609443e-02, 
5073552308125, 3.422074842559104076e-04, 7.799211445053502202e-04, -7.054969698936705135e-06, 5.450913666967219795e-01, -1.910313152249283261e-02, -1.576733681587399669e-02, 8.380106582904952583e-01, 1.378732584780016212e-03, 1.036393390935555665e-03, 1.869245358197385663e-03, -1.148349272614189280e-02, 3.577114431006959971e-02, -9.301208444294217781e-03, -2.397270624908904094e-04, -4.239234854618544740e-02, -1.620699615197936094e-02, 
