timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 5.014493864626745716e-06, 3.047612331984449428e-06, 1.709002294637399202e-06, 5.283077476620982038e-01, -1.305033906656125238e-02, -7.643151506705633770e-04, 8.489523121075758239e-01, 2.884265782616297078e-04, 5.069033553887110355e-04, 5.349069205414151533e-04, -1.495880873058591347e-04, 4.816594404404853568e-04, -7.027938720760659661e-07, -1.720064692994433288e-06, 7.643207996388612507e-07, -7.788619325056196365e-07, 
5073385625750, 5.588580272235347006e-05, 9.749499455311478908e-05, -2.743487747197661863e-05, 5.234921679355516444e-01, -1.424547387165015985e-02, -1.601827434649088968e-03, 8.519098841621558504e-01, 8.815463577273971625e-04, 3.615213425517091114e-03, 4.834339403905811789e-04, -2.083850377687085484e-04, 6.448112308786728593e-04, -2.124002648882248793e-05, -3.349160638863728595e-07, 3.305980299424771086e-05, 3.082599849621026468e-05, 
5073402293958, 1.005810263734608880e-04, 2.348208926906570769e-04, -5.943516202450540090e-05, 5.242109078538388367e-01, -1.590579069525023537e-02, -2.379158699739537287e-03, 8.514365915987487377e-01, -8.160641129862788870e-04, 4.643916145915964744e-03, 1.018986686589712105e-03, -2.498547294785589761e-04, 8.095913127496170243e-04, -4.801139326352310359e-05, 1.043265015541463767e-06, 6.446742748573344847e-05, 5.177514958495207551e-05, 
5073418962083, 1.240731177305159721e-04, 4.203086830085617513e-04, -1.031422585389071709e-04, 5.269163835979951971e-01, -1.723537114344180984e-02, -3.241555269335481999e-03, 8.497361702299097708e-01, -4.594363479661980887e-03, 7.420140274754141729e-03, 4.006656995600075513e-04, -3.423129971611314423e-04, 1.063410634886895103e-03, -6.062213412587961597e-05, -8.037604910577975629e-06, -1.799668857228713939e-04, -7.696226405003898116e-05, 
5073435630375, 1.044097562714225709e-04, 6.629297524449196668e-04, -1.369024139902455658e-04, 5.296522951781268418e-01, -1.780597456505806850e-02, -4.516424751165868008e-03, 8.480159169436608524e-01, -6.964284748167903771e-03, 1.428000049248087482e-02, -1.311050553819448003e-03, -5.273388635189387797e-04, 1.656235959935341544e-03, -1.687511609358238014e-04, -5.708545783549331249e-05, -1.641632548087993467e-03, -8.223085087717147551e-04, 
5073452298625, 8.580469466014432845e-05, 9.706286287113822901e-04, -1.742006033023253393e-04, 5.329127125383958941e-01, -1.764783404023704400e-02, -6.302210633803503534e-03, 8.459626923864814740e-01, -6.074359367240031449e-03, 2.174532674337225496e-02, -2.801206766720181797e-03, -1.276833788995500882e-03, 3.885958682568699165e-03, -8.795792336594518293e-04, -2.505351622489229821e-04, -8.934295344901848485e-03, -4.446042323718934347e-03, 
5073468966916, 7.794441149701041428e-05, 1.326885051701149959e-03, -2.073100042211487861e-04, 5.356509525883544898e-01, -1.820731049039585325e-02, -8.012904525305362957e-03, 8.442051552774143541e-01, -4.828727702094936548e-03, 2.611652577427955174e-02, -3.262023408101212291e-03, -2.376165747244053487e-03, 7.300201115319639340e-03, -2.198476844706985338e-03, -5.555849708836263414e-04, -2.169426230448314244e-02, -1.062017771820000789e-02, 
5073485635166, 1.740287693355630915e-04, 1.491515359410636567e-03, -1.960486448418788320e-04, 5.414693746249101824e-01, -1.846538268414839312e-02, -1.015392871599556796e-02, 8.404563306426261482e-01, -3.169432489317856004e-03, 1.781540570979038562e-02, -1.767003611571569491e-03, -4.304635710801184637e-03, 1.597140197063214029e-02, -6.379493503455297386e-03, -9.571862198412963785e-04, -3.864202522812638929e-02, -1.844800032833686376e-02, 
5073502303458, 2.380844814663201606e-04, 1.471085387054649196e-03, -1.491692488124840110e-04, 5.447931368573382116e-01, -1.910491725466783794e-02, -1.183329208069843104e-02, 8.382692964485618514e-01, -2.842094873744298138e-03, 7.205292799209008295e-03, -4.710953682273053521e-04, -4.188910627230073985e-03, 2.129439796264060575e-02, -8.361848972750472037e-03, -1.065207441635988937e-03, -4.203549250429333001e-02, -1.976678202254123287e-02, 
5073518971583, 3.061863131786006866e-04, 1.284912197621043478e-03, -6.368071788913427420e-05, 5.462609376063292110e-01, -1.952080285782582456e-02, -1.312976398908926277e-02, 8.372846204241605195e-01, -2.176302254210948049e-03, -8.203426462127383226e-04, 2.903651618242961531e-05, -3.078754825240012996e-03, 2.455526842921377031e-02, -9.493993094008472064e-03, -1.018536812292738288e-03, -4.150325438744267847e-02, -1.906628614312762607e-02, 
