frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,1403715523.912143230,5.3041,4.8964,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
1,1403715523.962142944,4.2534,4.2457,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
2,1403715524.012143135,3.9895,3.9804,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
3,1403715524.062143087,4.1102,4.1117,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
4,1403715524.112143278,4.1177,4.1112,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
5,1403715524.162142992,3.9870,3.9700,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
6,1403715524.212143183,4.3818,4.2794,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
7,1403715524.262143135,3.9895,3.9825,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
8,1403715524.312143087,3.8701,3.8740,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
9,1403715524.362143040,4.0532,4.0412,0.0000,0,0,0,0,0,0,0.0000,0.0004,0.0000,0
10,1403715524.412143230,3.9582,3.9594,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
11,1403715524.462142944,4.2703,4.1786,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
12,1403715524.512143135,4.0488,4.0327,0.0000,0,0,0,0,0,0,0.0000,0.0003,0.0000,0
13,1403715524.562143087,5.0997,4.9728,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
14,1403715524.612143278,4.5795,4.4567,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
15,1403715524.662142992,4.4675,4.2931,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
16,1403715524.712143183,4.0916,4.0953,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
17,1403715524.762143135,4.2305,4.2345,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
18,1403715524.812143087,4.5652,4.5206,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
19,1403715524.862143040,4.4270,4.3706,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
20,1403715524.912143230,4.2822,4.2606,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
21,1403715524.962142944,4.1958,4.1717,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
22,1403715525.012143135,4.0831,4.0865,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
