frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,1403715523.912143230,5.0358,4.7123,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
1,1403715523.962142944,5.1998,4.4119,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
2,1403715524.012143135,4.2674,4.2600,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
3,1403715524.062143087,4.2197,4.2075,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
4,1403715524.112143278,4.0642,4.0515,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
5,1403715524.162142992,4.1549,4.1558,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
6,1403715524.212143183,4.3425,4.2953,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
7,1403715524.262143135,4.0997,4.0965,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
8,1403715524.312143087,4.2365,4.2100,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
9,1403715524.362143040,4.0585,4.0620,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
10,1403715524.412143230,4.1918,4.1220,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
11,1403715524.462142944,4.0998,4.0912,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
12,1403715524.512143135,4.0284,4.0254,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
13,1403715524.562143087,3.9511,3.9508,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
14,1403715524.612143278,3.9023,3.9020,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
15,1403715524.662142992,3.9415,3.9450,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
16,1403715524.712143183,3.9485,3.9451,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
17,1403715524.762143135,3.9025,3.9037,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
18,1403715524.812143087,4.0624,4.0616,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
19,1403715524.862143040,4.0819,4.0729,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
20,1403715524.912143230,4.6641,4.5341,nan,-1,-1,-1,-1,-1,-1,nan,0.0001,0.0000,0
21,1403715524.962142944,4.0097,4.0131,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
22,1403715525.012143135,4.1971,4.1853,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
23,1403715525.062143087,3.9180,3.9212,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
24,1403715525.112143278,4.0548,3.9923,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
25,1403715525.162142992,3.9940,3.9975,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
26,1403715525.212143183,4.0052,4.0089,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
27,1403715525.262143135,4.0155,4.0112,nan,-1,-1,-1,-1,-1,-1,nan,0.0002,0.0000,0
28,1403715525.312143087,4.5989,4.5485,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
29,1403715525.362143040,4.3216,4.3045,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
30,1403715525.412143230,4.2214,4.1735,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
31,1403715525.462142944,4.0342,4.0204,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
32,1403715525.512143135,4.3516,4.2444,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
33,1403715525.562143087,4.0644,4.0547,nan,-1,-1,-1,-1,-1,-1,nan,0.0003,0.0000,0
34,1403715525.612143278,4.0850,4.0902,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
35,1403715525.662142992,4.4087,4.4122,nan,-1,-1,-1,-1,-1,-1,nan,0.3744,0.0000,0
36,1403715525.712143183,4.7170,4.6679,nan,-1,-1,-1,-1,-1,-1,nan,0.3706,0.0000,0
37,1403715525.762143135,4.5987,4.5731,nan,-1,-1,-1,-1,-1,-1,nan,0.3598,0.0000,0
38,1403715525.812143087,4.5559,4.5444,nan,-1,-1,-1,-1,-1,-1,nan,0.3858,0.0000,0
39,1403715525.862143040,5.0007,4.9593,nan,-1,-1,-1,-1,-1,-1,nan,0.3761,0.0000,0
40,1403715525.912143230,4.6274,4.6131,nan,-1,-1,-1,-1,-1,-1,nan,0.3813,0.0000,0
41,1403715525.962142944,4.9403,4.8893,nan,-1,-1,-1,-1,-1,-1,nan,0.3858,0.0000,0
42,1403715526.012143135,4.5067,4.5101,nan,-1,-1,-1,-1,-1,-1,nan,0.3714,0.0000,0
