point_index,track_length,stored_reprojection_error_px,mean_reprojection_error_px,max_reprojection_error_px,max_triangulation_angle_deg,frame_span
80,2,-1,2.76589,2.78567,7.05536,1
81,2,-1,0.10181,0.102046,6.06603,1
82,2,-1,2.45293,2.48035,3.08593,1
83,2,-1,1.36201,1.36831,3.67136,1
84,2,-1,2.86276,2.88152,4.43158,1
85,2,-1,1.79422,1.84416,10.1143,1
86,2,-1,1.79422,1.84416,10.1143,1
87,2,-1,0.0515008,0.0536232,9.2036,1
88,2,-1,1.76322,1.86617,3.90568,1
89,2,-1,1.6933,1.79824,3.9238,1
90,2,-1,2.77377,2.8335,3.39792,1
91,2,-1,2.21804,2.32097,6.93514,1
92,2,-1,2.18023,2.19699,5.56327,1
93,2,-1,2.88974,2.92687,4.05994,1
94,2,-1,1.59526,1.6978,3.82356,1
95,2,-1,1.62267,1.66349,10.4814,1
96,2,-1,2.48148,2.54389,3.81916,1
97,2,-1,1.45495,1.53735,3.93024,1
98,2,-1,1.42402,1.50935,3.84041,1
99,2,-1,1.84586,1.96946,3.80853,1
100,2,-1,2.27178,2.29605,4.42416,1
101,2,-1,1.84398,1.9618,4.57914,1
102,2,-1,2.10686,2.16533,6.92707,1
103,2,-1,0.579462,0.599154,9.03664,1
104,2,-1,1.85438,1.9147,5.99468,1
105,2,-1,2.74773,2.80084,3.38753,1
106,2,-1,0.6331,0.646001,10.2928,1
107,2,-1,0.6331,0.646001,10.2928,1
108,2,-1,2.60912,2.63196,4.24487,1
109,2,-1,1.84969,1.94008,4.4777,1
110,2,-1,1.41846,1.45842,11.9681,1
111,2,-1,0.966075,1.00991,4.30521,1
112,2,-1,0.516544,0.535383,8.36681,1
113,2,-1,0.969639,1.00122,8.36954,1
114,2,-1,0.476472,0.494364,4.92868,1
115,2,-1,2.6385,2.6973,4.86006,1
116,2,-1,2.08802,2.12859,5.53061,1
117,2,-1,0.901547,0.930818,7.83833,1
118,2,-1,1.85624,1.89827,11.237,1
119,2,-1,0.476932,0.482304,6.97052,1
120,2,-1,2.80012,2.91774,4.34899,1
121,2,-1,0.479298,0.490099,4.88082,1
122,2,-1,1.15511,1.20601,4.33785,1
123,2,-1,0.0357326,0.0372951,4.5008,1
124,2,-1,0.82251,0.856648,4.5588,1
125,2,-1,1.03094,1.07572,4.3847,1
126,2,-1,1.42734,1.49294,4.2762,1
127,2,-1,1.97905,2.06793,4.23061,1
128,2,-1,0.37609,0.39364,4.25645,1
129,2,-1,0.0606135,0.0635119,4.3093,1
130,2,-1,1.03476,1.08375,4.17069,1
131,2,-1,0.329729,0.34549,4.27493,1
132,2,-1,0.329729,0.34549,4.27493,1
133,2,-1,0.0204598,0.0213881,4.48514,1
134,2,-1,0.978642,1.01452,4.8,1
135,2,-1,1.51205,1.58032,4.25432,1
136,2,-1,0.723704,0.754941,4.43816,1
137,2,-1,0.318416,0.33191,4.66633,1
138,2,-1,0.64406,0.667158,4.77918,1
139,2,-1,1.48552,1.54959,4.36309,1
140,2,-1,2.86195,2.89218,6.31,1
141,2,-1,0.75733,0.774121,11.2234,1
142,2,-1,0.634971,0.665724,4.19781,1
143,2,-1,0.634971,0.665724,4.19781,1
144,2,-1,0.607075,0.635343,4.43153,1
145,2,-1,0.852328,0.89229,4.30504,1
146,2,-1,0.647521,0.67711,4.33012,1
147,2,-1,1.1341,1.18309,4.33161,1
148,2,-1,0.951052,0.992948,4.44091,1
149,2,-1,0.951052,0.992948,4.44091,1
150,2,-1,1.56559,1.63922,4.1728,1
151,2,-1,0.00453288,0.00474017,4.53126,1
152,2,-1,0.258634,0.268009,6.98746,1
153,2,-1,1.29326,1.34768,4.64792,1
154,2,-1,0.803738,0.840703,4.32915,1
155,2,-1,0.603214,0.63074,4.35137,1
156,2,-1,0.00149016,0.00156018,4.29083,1
157,2,-1,0.944904,0.986809,4.2058,1
158,2,-1,2.65999,2.71083,4.94639,1
159,2,-1,1.56211,1.63357,4.19049,1
160,2,-1,0.789676,0.824667,4.45288,1
161,3,-1,1.30331,1.48264,14.8172,2
162,2,-1,0.208391,0.217272,4.69714,1
163,2,-1,0.383127,0.39968,4.56553,1
164,2,-1,2.36191,2.40444,4.98438,1
165,2,-1,2.11212,2.13505,6.25597,1
166,2,-1,2.55222,2.6269,5.21028,1
167,2,-1,2.55222,2.6269,5.21028,1
168,2,-1,2.32924,2.34132,4.19165,1
169,2,-1,2.02805,2.07106,3.16772,1
170,2,-1,2.89593,2.95865,3.19411,1
171,2,-1,2.28917,2.3206,3.2817,1
172,2,-1,2.17667,2.22353,2.97964,1
173,2,-1,2.21451,2.24751,3.30369,1
174,2,-1,0.172109,0.174663,5.05967,1
175,2,-1,2.31419,2.36532,2.57277,1
176,2,-1,1.05411,1.07731,7.58477,1
177,2,-1,1.05411,1.07731,7.58477,1
178,2,-1,2.53891,2.59086,3.81058,1
179,2,-1,1.86215,1.90085,3.13681,1
180,2,-1,2.70299,2.75763,3.19476,1
181,2,-1,2.71494,2.77177,3.20721,1
182,2,-1,2.41418,2.43797,6.50812,1
183,2,-1,0.450756,0.453737,3.43806,1
184,2,-1,0.455839,0.46597,6.4587,1
185,2,-1,0.474987,0.485009,7.53285,1
186,2,-1,0.119339,0.121936,6.67116,1
187,2,-1,0.689566,0.70527,7.14213,1
188,2,-1,1.25033,1.27932,7.29456,1
189,2,-1,0.635885,0.65021,7.12774,1
190,2,-1,2.4395,2.4953,3.09111,1
191,2,-1,1.9862,2.03099,3.0955,1
192,2,-1,0.698604,0.711231,7.3654,1
193,2,-1,2.06961,2.11083,6.07438,1
194,2,-1,0.430921,0.439216,6.95843,1
195,2,-1,0.0891044,0.0910867,6.96863,1
196,2,-1,0.809774,0.828004,7.39076,1
197,2,-1,1.99797,2.03808,3.46051,1
198,2,-1,1.91111,1.94887,3.56473,1
199,2,-1,0.542351,0.545676,4.55637,1
200,2,-1,2.53782,2.58887,3.20365,1
201,2,-1,2.53782,2.58887,3.20365,1
202,2,-1,2.33917,2.38907,3.22089,1
203,2,-1,2.90066,2.95788,3.3332,1
204,2,-1,2.34104,2.39126,3.16417,1
205,2,-1,1.97767,2.02422,5.84459,1
206,2,-1,0.0773878,0.077691,3.32419,1
207,2,-1,2.2107,2.2434,4.73333,1
208,2,-1,1.76825,1.80134,5.21937,1
209,2,-1,1.1302,1.15046,5.09296,1
210,2,-1,2.55597,2.59552,3.40551,1
211,2,-1,2.55597,2.59552,3.40551,1
212,2,-1,2.93376,2.97843,7.40995,1
213,2,-1,2.46774,2.52016,3.20653,1
214,2,-1,2.11136,2.15449,3.17787,1
215,2,-1,2.2972,2.33351,3.25694,1
216,2,-1,1.96779,2.00226,3.53707,1
217,2,-1,2.53602,2.58255,3.57785,1
218,2,-1,2.32474,2.36109,7.40444,1
219,2,-1,1.30245,1.32066,4.61488,1
220,2,-1,2.5356,2.58439,4.31376,1
221,2,-1,1.63556,1.67392,13.2199,1
222,2,-1,2.25755,2.26689,13.9509,1
223,2,-1,1.91922,1.93431,14.3581,1
224,2,-1,1.47446,1.48371,12.6293,1
225,2,-1,2.34683,2.34936,14.127,1
226,2,-1,2.5345,2.60417,8.14046,1
227,2,-1,1.8784,1.91421,4.48866,1
228,2,-1,2.22598,2.27476,3.38747,1
229,2,-1,2.26929,2.3479,7.8974,1
230,2,-1,2.19728,2.2312,5.57073,1
231,2,-1,2.48769,2.52955,5.44718,1
232,2,-1,0.927574,0.957876,7.46779,1
233,2,-1,2.55506,2.6447,7.68295,1
234,2,-1,2.26446,2.29724,2.7763,1
235,2,-1,0.810664,0.817214,2.95921,1
236,2,-1,0.422579,0.425977,3.12139,1
237,2,-1,0.459105,0.461646,2.59735,1
238,2,-1,2.86154,2.88061,2.96841,1
239,2,-1,2.23078,2.24384,3.89978,1
240,2,-1,1.83835,1.86094,5.13519,1
241,2,-1,2.07597,2.08617,2.44069,1
242,2,-1,2.57291,2.59628,2.75123,1
243,2,-1,2.51334,2.53589,4.39545,1
244,2,-1,2.51334,2.53589,4.39545,1
245,2,-1,2.48107,2.49731,3.1114,1
246,2,-1,1.44401,1.46229,5.64713,1
247,2,-1,2.51025,2.53101,4.26128,1
248,2,-1,0.00154578,0.00155974,2.39082,1
249,2,-1,2.40045,2.41777,3.4217,1
250,2,-1,2.40045,2.41777,3.4217,1
251,2,-1,2.21217,2.22661,3.17417,1
252,2,-1,2.36445,2.37765,2.72381,1
253,2,-1,2.36445,2.37765,2.72381,1
254,2,-1,1.79346,1.81154,3.61173,1
255,2,-1,2.23447,2.2489,3.08585,1
256,2,-1,2.21044,2.22382,3.09655,1
257,2,-1,0.309502,0.309992,3.89314,1
258,2,-1,0.758514,0.766087,5.27471,1
259,2,-1,2.5336,2.56075,2.07369,1
260,2,-1,2.47506,2.51911,2.81579,1
261,2,-1,2.13533,2.13591,3.42545,1
262,2,-1,0.611388,0.61694,5.09763,1
263,2,-1,2.22653,2.24018,3.10926,1
264,2,-1,2.90674,2.91845,4.66957,1
265,2,-1,1.71104,1.73747,2.92478,1
266,2,-1,2.28746,2.32267,2.06218,1
267,2,-1,2.47337,2.48994,3.17509,1
268,2,-1,0.685867,0.688887,4.72487,1
269,2,-1,2.19741,2.21358,4.99796,1
270,2,-1,2.75912,2.77523,4.82136,1
271,2,-1,2.94564,2.96699,4.9215,1
272,2,-1,2.94564,2.96699,4.9215,1
273,2,-1,2.5942,2.62717,5.12633,1
274,2,-1,2.40857,2.42114,4.79466,1
275,2,-1,2.52283,2.53685,4.82934,1
276,2,-1,2.32336,2.34523,5.16964,1
277,2,-1,2.9293,2.975,2.08913,1
278,2,-1,2.31595,2.34191,5.09999,1
279,2,-1,2.61181,2.65091,2.10561,1
280,2,-1,2.25982,2.27799,5.00851,1
281,2,-1,2.41725,2.43082,4.83067,1
282,2,-1,2.21945,2.22849,4.66211,1
283,2,-1,2.89651,2.91727,4.94522,1
284,2,-1,2.28277,2.28733,3.38109,1
285,2,-1,0.161203,0.16251,2.79845,1
286,2,-1,2.25967,2.27519,4.93134,1
287,2,-1,2.29011,2.31016,5.14012,1
288,2,-1,2.29011,2.31016,5.14012,1
289,2,-1,2.19049,2.21474,5.30364,1
290,2,-1,1.7768,1.79991,2.13641,1
291,2,-1,1.7768,1.79991,2.13641,1
292,2,-1,2.51867,2.57493,2.82155,1
293,2,-1,2.51867,2.57493,2.82155,1
294,2,-1,2.68082,2.70007,4.96092,1
295,2,-1,2.30623,2.31708,4.74252,1
296,2,-1,2.34017,2.36697,3.12971,1
297,2,-1,2.58121,2.61491,3.52122,1
298,2,-1,2.12305,2.138,4.40927,1
299,2,-1,1.8342,1.852,2.55696,1
300,2,-1,2.81819,2.84469,5.54556,1
301,2,-1,2.8883,2.89152,5.88815,1
302,2,-1,1.43511,1.43582,4.94535,1
303,2,-1,1.84535,1.8544,4.49455,1
304,2,-1,2.5651,2.57014,5.88607,1
305,2,-1,2.19784,2.20437,4.87182,1
306,2,-1,2.73935,2.74712,4.73131,1
307,2,-1,2.11135,2.16628,4.25764,1
308,2,-1,2.60516,2.72493,6.4754,1
309,2,-1,2.23932,2.28774,4.043,1
310,2,-1,2.66469,2.76801,5.89486,1
311,2,-1,0.0816954,0.0843495,5.39444,1
312,2,-1,2.37399,2.42202,3.72014,1
313,2,-1,2.7644,2.8117,2.89334,1
314,2,-1,0.0638122,0.0643507,6.0231,1
315,2,-1,0.343659,0.351239,4.14243,1
316,2,-1,2.86414,2.88578,7.28108,1
317,2,-1,2.86414,2.88578,7.28108,1
318,2,-1,1.90394,1.90764,7.22972,1
319,2,-1,2.88776,2.97044,6.53072,1
320,2,-1,2.06387,2.06582,7.36509,1
321,2,-1,2.85077,2.89016,5.65876,1
322,2,-1,1.91754,1.92138,6.91748,1
323,2,-1,2.76654,2.7875,4.53365,1
324,2,-1,0.488011,0.489613,5.00483,1
325,2,-1,2.12341,2.15036,6.51186,1
326,2,-1,2.39281,2.40526,5.90084,1
327,2,-1,2.22009,2.24434,3.62854,1
328,2,-1,1.77469,1.77882,7.15176,1
329,2,-1,1.77469,1.77882,7.15176,1
330,2,-1,0.211031,0.212279,3.64456,1
331,2,-1,0.664102,0.665906,5.17386,1
332,2,-1,1.68617,1.89304,4.26342,1
333,2,-1,0.0952278,0.106704,4.20623,1
334,2,-1,0.396363,0.451413,4.25633,1
335,2,-1,2.38713,2.63315,4.67976,1
336,2,-1,0.091731,0.101281,2.30114,1
337,2,-1,0.857054,0.941484,2.12284,1
338,2,-1,0.114671,0.130445,4.87134,1
339,2,-1,2.48836,2.79856,3.97482,1
340,2,-1,2.37832,2.66835,4.75196,1
341,2,-1,2.40579,2.73281,6.49691,1
342,2,-1,2.39036,2.69788,4.73187,1
343,2,-1,2.49396,2.84486,5.7802,1
344,2,-1,0.383407,0.423591,2.26629,1
345,2,-1,0.248544,0.275149,2.30974,1
346,2,-1,1.50171,1.56679,2.64189,1
347,2,-1,2.17296,2.26919,2.11975,1
348,2,-1,2.21375,2.41647,3.54725,1
349,2,-1,0.135675,0.149575,2.161,1
350,2,-1,2.2835,2.46011,3.38296,1
351,2,-1,0.465429,0.513394,2.09136,1
352,2,-1,0.0514245,0.056471,2.01409,1
353,2,-1,2.39309,2.6703,5.75865,1
354,2,-1,0.529929,0.586608,2.27976,1
355,2,-1,2.53946,2.79046,3.70355,1
356,2,-1,0.160566,0.177531,2.25549,1
357,2,-1,2.70564,2.97048,5.17193,1
358,2,-1,2.41735,2.66356,3.90153,1
359,2,-1,0.321433,0.352992,2.16565,1
360,2,-1,2.33904,2.6604,4.71679,1
361,2,-1,0.279759,0.309147,2.35025,1
362,2,-1,2.65579,2.92446,3.51889,1
363,2,-1,2.36097,2.64531,4.38492,1
364,2,-1,0.611004,0.683677,2.30835,1
365,2,-1,2.51931,2.77136,3.94962,1
366,2,-1,2.51931,2.77136,3.94962,1
367,2,-1,2.1059,2.22048,2.50951,1
368,2,-1,2.42859,2.52424,13.8182,1
369,2,-1,2.1922,2.28271,13.6709,1
370,2,-1,2.08671,2.14657,7.68942,1
371,2,-1,2.68614,2.80742,10.4252,1
372,2,-1,2.18723,2.27536,6.1078,1
373,2,-1,2.70467,2.7305,3.5795,1
374,2,-1,1.99216,2.00427,7.68111,1
375,2,-1,1.82672,1.83809,7.80098,1
376,2,-1,0.390189,0.393812,5.0929,1
377,2,-1,1.97836,1.9903,7.65939,1
378,2,-1,2.52108,2.53755,4.42903,1
379,2,-1,2.41588,2.44012,4.92846,1
380,2,-1,2.93543,2.9589,8.37276,1
381,2,-1,0.279081,0.28118,5.99446,1
382,2,-1,2.07093,2.07906,5.39907,1
383,2,-1,2.14179,2.16324,8.53673,1
384,2,-1,2.13281,2.15064,7.12851,1
385,2,-1,2.13281,2.15064,7.12851,1
386,2,-1,0.0284329,0.0286418,8.12923,1
387,2,-1,0.0284329,0.0286418,8.12923,1
388,2,-1,1.65774,1.6751,5.07473,1
389,2,-1,1.65774,1.6751,5.07473,1
390,2,-1,2.38322,2.4125,4.26968,1
391,2,-1,2.21952,2.23833,3.6271,1
392,2,-1,2.84834,2.86305,2.67647,1
393,2,-1,2.84834,2.86305,2.67647,1
394,2,-1,2.75744,2.77679,3.56087,1
395,2,-1,2.80941,2.82372,2.07434,1
396,2,-1,0.0828139,0.0837461,3.97823,1
397,2,-1,2.37463,2.39503,3.26941,1
398,2,-1,2.8453,2.89147,6.44485,1
399,2,-1,2.13167,2.14638,3.54226,1
400,2,-1,0.0887664,0.0893656,3.03646,1
401,2,-1,0.493242,0.49696,3.11597,1
402,2,-1,2.16221,2.17454,2.94354,1
403,2,-1,2.16221,2.17454,2.94354,1
404,2,-1,1.91716,1.92654,2.07985,1
405,2,-1,2.24941,2.26298,3.10298,1
406,2,-1,2.90995,2.93347,4.01301,1
407,2,-1,2.38327,2.40125,3.75799,1
408,2,-1,2.59022,2.60939,3.74351,1
409,2,-1,2.59361,2.62348,5.28084,1
410,2,-1,2.26106,2.28624,5.17244,1
411,2,-1,0.444662,0.447893,3.14007,1
412,2,-1,0.428579,0.432983,4.95948,1
413,2,-1,2.18382,2.2235,2.52816,1
414,2,-1,2.63275,2.7186,2.61061,1
415,2,-1,2.15667,2.26419,2.176,1
416,2,-1,2.14446,2.23465,2.84837,1
417,2,-1,1.41347,1.47588,2.14879,1
418,2,-1,0.0683298,0.0731408,2.60224,1
419,2,-1,1.33232,1.39818,2.24858,1
420,2,-1,0.177261,0.185787,2.07017,1
421,2,-1,1.08323,1.13539,2.22793,1
422,2,-1,2.27024,2.30368,7.54313,2
423,2,-1,2.69244,2.73038,7.31208,2
424,2,-1,2.38151,2.4237,12.4935,2
425,2,-1,1.05945,1.07363,7.95062,2
426,3,-1,2.55973,2.76255,14.1534,2
427,2,-1,2.3014,2.33473,7.42304,2
428,2,-1,2.41219,2.44511,6.39467,2
429,2,-1,2.12019,2.15065,11.3461,2
430,2,-1,1.84143,1.85047,6.16963,2
431,2,-1,2.1076,2.12615,14.2508,2
432,2,-1,2.63055,2.65929,6.07091,2
433,2,-1,2.7707,2.77867,5.6087,2
434,2,-1,0.86045,0.874365,14.6794,2
435,2,-1,1.63805,1.65394,14.2551,2
436,2,-1,1.79745,1.8131,6.07595,2
437,2,-1,1.63294,1.65264,6.37826,2
438,2,-1,1.63294,1.65264,6.37826,2
439,2,-1,2.02633,2.04999,13.9069,2
440,2,-1,0.858783,0.861996,5.50405,2
441,2,-1,0.115448,0.125698,12.9865,2
442,2,-1,1.65958,1.8318,8.58948,2
443,2,-1,1.52673,1.67638,13.0192,2
444,2,-1,2.74063,2.94791,15.2527,2
445,2,-1,1.44768,1.52966,21.5136,2
446,2,-1,0.332094,0.346533,22.2548,2
447,3,-1,0.49622,0.894336,8.47943,2
448,2,-1,0.839692,0.867566,23.4274,2
449,2,-1,1.02916,1.06291,21.601,2
450,2,-1,2.11044,2.18867,23.686,2
451,2,-1,2.29587,2.5243,9.12371,2
452,2,-1,2.7525,2.92435,14.8791,2
453,2,-1,0.279824,0.291088,18.3332,2
454,2,-1,2.40519,2.56191,7.52751,2
455,2,-1,1.90393,2.03816,7.28497,2
456,2,-1,0.0387827,0.0410935,7.46429,2
457,2,-1,0.193619,0.201203,18.223,2
458,3,-1,0.595912,0.926768,18.2772,2
459,2,-1,0.504468,0.528818,17.5962,2
460,2,-1,1.48124,1.56151,8.10845,2
461,2,-1,2.61326,2.76667,7.99461,2
462,2,-1,2.47467,2.62388,7.92367,2
463,2,-1,2.121,2.18186,11.5998,2
464,2,-1,2.77391,2.96824,7.21806,2
465,3,-1,2.84849,2.98577,7.36959,2
466,2,-1,1.16698,1.25576,6.94232,2
467,2,-1,1.49639,1.61223,6.90608,2
468,3,-1,0.937573,2.7798,7.6508,2
469,2,-1,0.0478823,0.0502099,18.2793,2
470,2,-1,0.0478823,0.0502099,18.2793,2
471,2,-1,0.33053,0.346276,18.2633,2
472,2,-1,0.407211,0.426335,17.3882,2
473,2,-1,1.75168,1.87305,7.68183,2
474,2,-1,2.47074,2.65513,7.01882,2
475,2,-1,2.54731,2.68306,10.7573,2
476,2,-1,2.10747,2.2287,7.80477,2
477,2,-1,2.75192,2.91041,7.97593,2
478,2,-1,1.68479,1.79984,6.88726,2
479,2,-1,2.39699,2.5334,12.7939,2
480,2,-1,0.503137,0.522497,18.0616,2
481,4,-1,0.87186,2.87618,30.4364,3
482,2,-1,2.54208,2.71834,7.21395,2
483,2,-1,2.54208,2.71834,7.21395,2
484,2,-1,2.54245,2.68926,7.97787,2
485,2,-1,1.23394,1.29516,17.9564,2
486,2,-1,0.445302,0.465697,18.092,2
487,2,-1,0.590092,0.604208,8.14697,2
488,3,-1,1.38509,1.70148,18.2438,2
489,2,-1,0.406369,0.42593,17.2456,2
490,2,-1,1.15202,1.2159,7.5047,2
491,2,-1,1.76697,1.88572,6.89232,2
492,2,-1,2.28816,2.44764,6.82518,2
493,2,-1,0.673759,0.675346,21.1555,2
494,2,-1,1.99436,2.00662,20.9986,2
495,2,-1,1.87077,1.87177,12.7214,2
496,2,-1,0.619919,0.631797,10.3984,2
497,2,-1,0.619919,0.631797,10.3984,2
498,2,-1,2.43113,2.49212,8.87134,2
499,2,-1,1.38796,1.41696,6.94613,2
500,2,-1,1.91188,1.95825,6.53172,2
501,2,-1,1.91188,1.95825,6.53172,2
502,2,-1,1.09247,1.11704,5.43132,2
503,2,-1,2.80093,2.81143,6.53234,2
504,2,-1,2.32929,2.34354,5.28483,2
505,2,-1,2.43283,2.45028,5.39432,2
506,2,-1,0.291934,0.294748,6.49791,2
507,2,-1,0.291934,0.294748,6.49791,2
508,2,-1,0.0852934,0.085533,4.60239,2
509,2,-1,0.285065,0.288185,6.70178,2
510,2,-1,2.19458,2.21027,6.30928,2
511,2,-1,0.884197,0.892241,6.94325,2
512,2,-1,2.26823,2.28309,6.51078,2
513,2,-1,2.5719,2.60324,5.28213,2
514,2,-1,2.57783,2.60436,7.01974,2
515,2,-1,2.57783,2.60436,7.01974,2
516,2,-1,1.41488,1.43572,6.89334,2
517,2,-1,0.977425,0.991282,6.9335,2
518,2,-1,2.23487,2.24288,6.69674,2
519,2,-1,2.53987,2.59125,7.23692,2
520,2,-1,1.70826,1.74303,7.21196,2
521,2,-1,2.82009,2.87296,7.31507,2
522,2,-1,0.547106,0.558568,7.12888,2
523,2,-1,1.43056,1.44825,6.8897,2
524,2,-1,2.27902,2.29173,6.14931,2
525,2,-1,2.27902,2.29173,6.14931,2
526,2,-1,2.28272,2.2978,6.41999,2
527,2,-1,2.25707,2.26583,6.69702,2
528,2,-1,2.2282,2.25726,5.16065,2
529,2,-1,1.74689,1.80055,3.50395,2
530,2,-1,2.82398,2.93519,9.21358,2
531,2,-1,2.67761,2.74092,4.62531,2
532,2,-1,2.48548,2.53305,5.03931,2
533,2,-1,2.47112,2.50936,5.32765,2
534,2,-1,2.42872,2.5132,8.67106,2
535,2,-1,2.47363,2.52239,6.07212,2
536,2,-1,2.93815,2.98067,3.97418,2
537,2,-1,2.87988,2.95087,5.75328,2
538,2,-1,1.26898,1.29362,5.6485,2
539,2,-1,2.17671,2.23037,5.76725,2
540,2,-1,2.73936,2.79305,6.36523,2
541,2,-1,0.302921,0.30915,6.62466,2
542,2,-1,2.02047,2.0629,6.70914,2
543,2,-1,2.1676,2.20871,5.62302,2
544,2,-1,2.04565,2.11426,11.3258,2
545,2,-1,1.89176,1.96317,11.4434,2
546,2,-1,2.73786,2.83288,11.4151,2
547,2,-1,2.55815,2.62019,8.90958,2
548,2,-1,2.06865,2.15461,6.6212,2
549,2,-1,1.66859,1.73314,8.24977,2
550,3,-1,0.865851,1.50302,8.94452,2
551,2,-1,2.05962,2.15339,4.42759,2
552,2,-1,2.61835,2.8107,4.12345,2
553,2,-1,2.39628,2.56101,4.70564,2
554,2,-1,2.33994,2.46482,3.46943,2
555,2,-1,0.89774,0.965066,4.62286,2
556,2,-1,1.44523,1.51053,4.5353,2
557,2,-1,1.30835,1.37223,3.55296,2
558,2,-1,2.46809,2.71979,9.31907,2
559,2,-1,0.0860517,0.091016,6.31509,2
560,2,-1,2.47346,2.67531,9.29313,2
561,2,-1,2.54067,2.70818,6.16933,2
562,2,-1,1.44181,1.50204,4.37984,2
563,2,-1,2.05657,2.14738,3.88416,2
564,2,-1,1.08806,1.20664,8.78694,2
565,2,-1,1.79303,1.97908,9.56997,2
566,2,-1,2.17755,2.42195,8.45878,2
567,2,-1,2.43603,2.70529,8.41974,2
568,2,-1,2.58221,2.87176,8.42293,2
569,3,-1,2.7699,2.93563,9.02188,2
570,2,-1,2.68704,2.77099,9.02188,2
571,2,-1,2.56308,2.81395,10.6453,2
572,2,-1,2.65358,2.94919,8.88479,2
573,2,-1,1.02909,1.12638,10.5787,2
574,2,-1,2.26176,2.29566,9.6993,2
575,2,-1,1.62085,1.79837,8.6326,2
576,2,-1,1.92276,2.12378,9.26621,2
