frame_id,registered,qw,qx,qy,qz,tx,ty,tz
104,1,0.015130241662849854,-0.6176009648459061,0.72901116694676538,-0.29475895656543721,1.0343401348414121,2.9587871262945615,0.39955765839711344
103,1,0.083084675940867062,-0.65417214630812881,0.68736979428809653,-0.30443144633686764,0.5473268568110502,3.1630661976827077,0.68691285935934865
102,1,0.22640734037871399,0.69822793511311043,-0.67670729327666357,0.057312355356338725,0.9331996479473178,3.2560766317232943,-0.024176432846109458
101,1,-0.15710957923343319,-0.67908897948963998,0.69919370479471554,-0.15900597858022378,0.81317322024362559,3.2253832168683365,0.023217900307369328
100,1,-0.090065770352060204,-0.65116480538943322,0.71325900156404654,-0.24317514248148542,0.73267912073287556,3.2096355693060263,0.089822639948249836
99,1,0.0050684345005757372,-0.64460268917316133,0.71842887116050524,-0.2613840874374051,0.50814827659106288,3.2938211439343483,0.49544446489651545
98,1,0.092146269275022688,-0.60870291751219252,0.71813013881447352,-0.32446714317037495,0.33502039783491894,3.2891846600074581,0.66482525776098822
97,1,0.643888978530617,-0.47161319140878183,0.33148222046116549,0.50309792141705045,-0.28910309420747937,-1.7668915918001038,2.2634846315040442
96,1,0.64310898439152697,-0.49023332284955529,0.3302783268576362,0.48682476330904056,-0.42051306695266405,-1.7691947097142959,2.4823631190247917
95,1,0.6376695397215536,-0.50144482462979501,0.30601769481105917,0.49828086098687546,-0.38978218556605077,-1.9464289035206215,2.5145095525942183
94,1,0.62733540040660718,-0.52089684053682028,0.31285788149632882,0.48706952573638729,-0.43395187913053934,-1.9583922289857898,2.6314848802474211
93,1,0.57221906182753024,-0.55451937402298979,0.37919335737296839,0.47041046633614558,-0.22164975540046905,-1.7659022512936946,2.9022296926421971
92,1,0.7013868265515153,-0.27431250376323446,0.35294580679194626,0.55519224354012886,0.21637565708998971,-3.2025205594967119,1.6690862160751621
91,1,0.65756658222062625,-0.26785145063947419,0.37502447871774203,0.59600203917394479,0.61634669185177271,-3.0363141399642459,1.6255014846823976
90,1,0.5899902071059574,-0.3580452884728535,0.42860342528846529,0.58310739212640295,0.90384311718324084,-2.3754469816019514,2.2037100135063006
