timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, -3.592795844350954816e-12, -3.912997462824382004e-11, 8.675522698743754702e-12, 5.288585814319939349e-01, -7.460964224807111779e-03, -2.911127157901968743e-03, 8.486721747513852332e-01, 2.985206064571701429e-02, 7.081587251529343659e-03, 9.667419290272188893e-04, -2.329245328496016600e-03, -1.677539813818993775e-03, 2.030500478844015245e-04, 4.783201488117763689e-02, -2.497604532490776269e-02, -1.124643738402674731e-01, 0
5073368957500, 5.041639684231204134e-04, 1.112099031155229701e-04, 3.053001270348947911e-05, 5.290363697515058083e-01, -7.638817715004127956e-03, -4.013631787109526138e-03, 8.485552773414013483e-01, 3.076135514426019818e-02, 5.980101121307837726e-03, 2.924868593296036171e-03, -2.329274606554859392e-03, -1.677540312039601340e-03, 2.030473369660083826e-04, 4.783210433194845512e-02, -2.497607649307412650e-02, -1.124645535102318933e-01, 0
5073385625750, 1.023573173425691837e-03, 1.807196054135891633e-04, 1.012849032903695738e-04, 5.299180289715127445e-01, -7.894273285373260007e-03, -5.307850148213568396e-03, 8.479955128106793083e-01, 3.165722276799962098e-02, 1.961515476701697260e-03, 5.850911435183932599e-03, -2.329251740790145436e-03, -1.677676128069772359e-03, 2.031178937652576588e-04, 4.783266659560621303e-02, -2.497457482808715379e-02, -1.124667716971850806e-01, 0
5073402293958, 1.137694384941753678e-03, 3.427521251598833127e-04, 2.783728507698637487e-05, 5.317374544517746715e-01, -8.517249084335961132e-03, -6.627878468014736582e-03, 8.468404851140475254e-01, 7.271093061124816320e-03, 1.223143168723384196e-02, -5.436984261110592090e-03, -2.329251740790145436e-03, -1.677676128069772359e-03, 2.031178937652576588e-04, 4.783266659560621303e-02, -2.497457482808715379e-02, -1.124667716971850806e-01, 3
5073418962083, 1.222325456137049156e-03, 4.032782740825759408e-04, 6.432171312864646282e-06, 5.339046185242551923e-01, -9.491838976777073125e-03, -7.539855336895279724e-03, 8.454578131951985265e-01, 7.174076597736614262e-03, 1.181136281219089153e-02, -5.209894549272485638e-03, -2.329251740790145436e-03, -1.677676128069772359e-03, 2.031178937652576588e-04, 4.783266659560621303e-02, -2.497457482808715379e-02, -1.124667716971850806e-01, 3
5073435630375, 1.263153908620359440e-03, 4.502755652654876102e-04, 3.746061903381388432e-06, 5.354993640212016848e-01, -1.050926724794821673e-02, -8.220262992165307259e-03, 8.444302302210285882e-01, 7.229847221423947937e-03, 1.196779229436816493e-02, -5.134771272866179952e-03, -2.329251740790145436e-03, -1.677676128069772359e-03, 2.031178937652576588e-04, 4.783266659560621303e-02, -2.497457482808715379e-02, -1.124667716971850806e-01, 3
5073452298625, 1.290448338021026346e-03, 5.199367157029382430e-04, 1.411638543315217630e-05, 5.361225954672690364e-01, -1.141140162120388504e-02, -9.122142500947361468e-03, 8.440137019377536021e-01, 7.142527498431225190e-03, 1.226727101951756611e-02, -4.664185821565794074e-03, -2.329251740790145436e-03, -1.677676128069772359e-03, 2.031178937652576588e-04, 4.783266659560621303e-02, -2.497457482808715379e-02, -1.124667716971850806e-01, 3
5073468966916, 1.343949079035538195e-03, 5.740767018252094633e-04, 2.784343254472169027e-05, 5.361908304391241886e-01, -1.241682547565855013e-02, -1.032580976007254313e-02, 8.439422927255798568e-01, 6.951174592458002864e-03, 1.177584385709027313e-02, -3.969273704681593185e-03, -2.329251740790145436e-03, -1.677676128069772359e-03, 2.031178937652576588e-04, 4.783266659560621303e-02, -2.497457482808715379e-02, -1.124667716971850806e-01, 3
5073485635166, 1.518405399929920576e-03, 4.070552970529332749e-04, 2.191043378796466736e-04, 5.364479030902984391e-01, -1.368381384789684775e-02, -1.168140443820286055e-02, 8.437416342097555644e-01, 7.043742876590734434e-03, 8.225316946912777233e-03, -2.226576659443590955e-03, -2.329251740790145436e-03, -1.677676128069772359e-03, 2.031178937652576588e-04, 4.783266659560621303e-02, -2.497457482808715379e-02, -1.124667716971850806e-01, 3
5073502303458, 1.612412273328563041e-03, 4.814437626690072853e-04, 2.315353163123146909e-04, 5.372655659146459151e-01, -1.500919247067624210e-02, -1.273387073658626550e-02, 8.431834227259555892e-01, 6.625836524391796878e-03, 8.061423981249780935e-03, -2.815325313775119635e-03, -2.329251740790145436e-03, -1.677676128069772359e-03, 2.031178937652576588e-04, 4.783266659560621303e-02, -2.497457482808715379e-02, -1.124667716971850806e-01, 3
