timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 3.359139842919542836e-06, 2.556155896613812883e-06, 1.839478059347829691e-06, 5.283498902928093210e-01, -1.250718382886879462e-02, -1.030098637732029853e-03, 8.489339801639724792e-01, 2.393036628814507758e-04, 5.553248397068674593e-04, 5.590122176517867917e-04, -1.095907545653062876e-04, 4.506584112334686585e-04, 1.298973345345264131e-06, -3.807531537475613360e-07, -1.230631715471484892e-08, -1.149135606422818347e-08, 
5073385625750, 3.519753631105933955e-05, 5.703013277769997564e-05, -2.460895333692476888e-06, 5.269723462524421587e-01, -1.425639092241960323e-02, -1.404681244844046802e-03, 8.497616892244930220e-01, 1.789332216950877867e-04, 1.079437351907194288e-03, 1.218983533573980444e-03, -1.287346296383184031e-04, 4.921420476910889170e-04, -1.364863918133649464e-05, 1.368449852776827103e-05, 2.163668332297505112e-05, 3.496818346244743116e-05, 
5073402293958, 1.740637263012471351e-04, 3.994249024377931161e-04, -1.787748432911854504e-04, 5.270074296651564572e-01, -1.814353689849730958e-02, -5.845765200486228259e-04, 8.496667814012917042e-01, -8.566327295368856209e-04, 6.314709432661142971e-03, -1.403401816915205054e-03, -4.022588793487469859e-04, 9.042648117946500575e-04, -1.557298337819246193e-04, 6.520063021367059584e-05, 3.086590181855603443e-04, 2.065626871356817469e-04, 
5073418962083, 5.783154798627677213e-04, 1.150567666723065121e-03, -6.537898630755412631e-04, 5.350220505918571456e-01, -1.975194742256289326e-02, -1.048818464829133273e-03, 8.446065154457005342e-01, -2.448668977586903554e-04, 1.208141943594968903e-02, -7.887753165505854633e-03, -2.395556075212550238e-03, 2.072405093290870075e-03, -8.759789906147524667e-05, 8.668330038467991200e-06, -1.272123392523146802e-03, -6.868895802221745492e-04, 
5073435630375, 4.755159468580930473e-04, 1.025623613598018128e-03, -4.817820570352827902e-04, 5.375567784597634624e-01, -1.561747512453813894e-02, -4.895249067719883475e-03, 8.430687047561784553e-01, -1.494001573469197052e-03, 1.091914724386736264e-02, -5.022023472296678788e-03, -4.809420327377323182e-03, 4.346434390242790054e-03, 2.614201302754110652e-04, -3.232527593295742626e-04, -9.893488950204799154e-03, -4.754890552103645252e-03, 
5073452298625, 4.273210058915745922e-04, 1.072992020517985574e-03, -4.442151824434495367e-04, 5.388233571933892518e-01, -1.502640158325593486e-02, -6.709258115738294878e-03, 8.422580262923234917e-01, -1.163531165866297677e-03, 1.575930798668663882e-02, -4.744681045322779109e-03, -7.186398234001282852e-03, 6.226888149417166007e-03, 1.399004063169812667e-05, -6.052195963453016383e-04, -2.377943014785302914e-02, -1.122777112569558339e-02, 
5073468966916, 4.541378593418947548e-04, 1.226359374355433804e-03, -4.276444817947722371e-04, 5.406335041215057924e-01, -1.505543529908485480e-02, -8.553479032100594001e-03, 8.410800117026349110e-01, 4.525037575412730250e-04, 1.836458118715366891e-02, -3.976367033246264865e-03, -1.014289649539208173e-02, 8.593720647046467626e-03, -5.870834703715102588e-04, -9.634607858565692393e-04, -4.542659107555353792e-02, -2.126714721371052511e-02, 
5073485635166, 4.857822410439339772e-04, 1.449987126331327798e-03, -4.492132102375185395e-04, 5.419372746212990366e-01, -1.593649048931854856e-02, -1.000774954695110922e-02, 8.402082263319778921e-01, 4.234434074418735525e-05, 1.692098675564874741e-02, -3.078844274452837912e-03, -1.133372343275028046e-02, 1.011401206146208057e-02, -9.473121115546219440e-04, -1.086530699347482316e-03, -5.300963467965428416e-02, -2.480754754237763510e-02, 
5073502303458, 5.199860813950147025e-04, 1.512414987490895380e-03, -4.291204675310914354e-04, 5.442881118378350980e-01, -1.679595442787336010e-02, -1.138248532907208156e-02, 8.386529593667423343e-01, -7.153841094098469661e-04, 8.908006199764170047e-03, -1.647280145229827178e-03, -1.302615162045093512e-02, 1.239606096019128106e-02, -1.439824094878806989e-03, -1.122095175080963002e-03, -5.349944229009286067e-02, -2.512968503546883503e-02, 
