timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 5.014493864626745716e-06, 3.047612331984449428e-06, 1.709002294637399202e-06, 5.283077476620982038e-01, -1.305033906656125238e-02, -7.643151506705633770e-04, 8.489523121075758239e-01, 2.884265782616297078e-04, 5.069033553887110355e-04, 5.349069205414151533e-04, -1.495880873058591347e-04, 4.816594404404853568e-04, -7.027938720760659661e-07, -1.720064692994433288e-06, 7.643207996388612507e-07, -7.788619325056196365e-07, 
5073385625750, 4.502549349547745733e-05, 9.255156859391320645e-05, -2.368785687696942972e-05, 5.227308749736664373e-01, -1.487016540842267358e-02, -1.165220657195207340e-03, 8.523672640304831294e-01, 3.044741243035322016e-04, 3.762581610411321401e-03, 5.974500691047343257e-04, -2.128705564321998903e-04, 6.496902279820422838e-04, -3.212825774444342467e-05, 1.258008956549112558e-06, 4.545541157208470609e-05, 3.870423976775519116e-05, 
5073402293958, 1.488872382534416061e-04, 3.809284670900120093e-04, -1.495346319306145480e-04, 5.212145417392672897e-01, -1.736977296846789129e-02, -1.395664316263442103e-03, 8.532477627205745652e-01, -6.546777325386746779e-04, 9.297766122594669502e-03, -8.294992686932523614e-04, -3.723237022327944082e-04, 1.065115505497998220e-03, -1.570150515743994686e-04, 8.793891415357062163e-06, 2.292190982336984265e-04, 1.475348845632241013e-04, 
5073418962083, 2.508448497637787242e-04, 7.513560458885796189e-04, -3.131577388506516643e-04, 5.253047665663570509e-01, -1.930645711661311756e-02, -1.880656042510485881e-03, 8.506930269310541970e-01, -4.235708566026156856e-03, 1.358324329804570622e-02, -2.797221767961594833e-03, -7.203777992421509955e-04, 1.748450175817285995e-03, -2.421168305362720642e-04, -2.038352878075542671e-05, -6.535607600995840469e-04, -3.198733818701776557e-04, 
5073435630375, 2.216435548954370457e-04, 1.016453765840523655e-03, -3.741992010517557828e-04, 5.290750713217077239e-01, -1.929918114959678146e-02, -3.443232794174974545e-03, 8.483485455052127699e-01, -7.112458609454828072e-03, 1.903586203959775972e-02, -4.186914068610874708e-03, -1.146306515820154316e-03, 2.400820869694362224e-03, -3.469938293351420406e-04, -9.722691296316671606e-05, -2.690903172054434200e-03, -1.364629295776706311e-03, 
5073452298625, 2.187987386656744995e-04, 1.181755232097409913e-03, -3.824940463395860727e-04, 5.344245928729348671e-01, -1.773294693064724620e-02, -6.125646331373564221e-03, 8.450079133255355979e-01, -4.933283109185442918e-03, 2.206701791324731932e-02, -4.408324853702879145e-03, -3.158087934669495840e-03, 5.448586809423577697e-03, -1.327219238634187856e-03, -4.385197398448420817e-04, -1.452780356691620207e-02, -7.194379291662045088e-03, 
5073468966916, 3.114709288302059428e-04, 1.354687209456483660e-03, -3.823048120829181953e-04, 5.391669519058316373e-01, -1.782399237215360338e-02, -8.072591896622143340e-03, 8.419715770312929948e-01, -2.657399523318555550e-03, 2.154510821405378543e-02, -2.719498165941383779e-03, -6.639658548928358169e-03, 1.093006702470510072e-02, -3.409895248824291927e-03, -1.114644152958215242e-03, -4.375001463706455762e-02, -2.099082276582941650e-02, 
5073485635166, 3.327055767117857829e-04, 1.555813041976136183e-03, -3.901947896176641804e-04, 5.411344224953035242e-01, -1.887692199389892286e-02, -9.585465868110300269e-03, 8.406695649604556397e-01, -3.137972791744894196e-03, 1.879200825775588155e-02, -2.252102057495689383e-03, -8.064329681631591737e-03, 1.340523776545547545e-02, -4.507565638481466318e-03, -1.234092520785906588e-03, -4.876972448395307941e-02, -2.326270810507539283e-02, 
5073502303458, 3.941724068205318312e-04, 1.411097605877039991e-03, -3.312787098569623906e-04, 5.444471582584288205e-01, -1.924700279175220116e-02, -1.136291838903063893e-02, 8.384973040108953946e-01, -2.521763624355704073e-03, 7.474338428423786540e-03, -1.234315612161978161e-03, -1.018136751042897879e-02, 1.887539674943888163e-02, -6.672919859407253074e-03, -1.253302108536841165e-03, -4.704840424613099953e-02, -2.210466826431689916e-02, 
5073518971583, 4.089769305876927020e-04, 1.154928834672309078e-03, -2.351966609832939936e-04, 5.463365874113625953e-01, -1.942753121905399505e-02, -1.282704572494383979e-02, 8.372421221990742346e-01, -2.098334296317460462e-03, -1.518930158787443196e-03, -7.451885864301348479e-04, -1.078180022043495265e-02, 2.175140668328829144e-02, -7.250080788919956165e-03, -1.187518126329725797e-03, -4.503965227359688073e-02, -2.085956940078418503e-02, 
