timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, -4.743640728143790577e-12, -3.324426759084820406e-12, 4.427259886332054695e-12, 5.340216602043783567e-01, -9.873140068441692285e-03, -1.496096031463924276e-03, 8.454118222703141949e-01, 7.351070671707889137e-02, 4.851156475346968255e-02, -1.074681850481916737e-02, -1.728363920456311769e-03, -4.784734964567882070e-04, 5.323370702055755339e-04, 4.000343020829651847e-02, -7.087157820242508122e-02, -6.248719565002652798e-02, 0
5073368957500, 1.225269309986491738e-03, 7.940588062462432088e-04, -1.620618853210381246e-04, 5.341852180147962370e-01, -1.004538207616307958e-02, -2.604577535675191551e-03, 8.453037674879305685e-01, 7.367680800288436971e-02, 4.663274083213128640e-02, -8.231943844922781292e-03, -1.728380518929933593e-03, -4.784734655683069268e-04, 5.323398125547904340e-04, 4.003149862217519200e-02, -7.091570591761255093e-02, -6.252836229413533120e-02, 0
5073385625750, 2.453633402099527055e-03, 1.534279486281612355e-03, -2.734747150796780382e-04, 5.350715159887798889e-01, -1.029928931192761535e-02, -3.906668155261705695e-03, 8.447349497688980691e-01, 7.377533082935071318e-02, 4.188294991524511152e-02, -4.849689571297188286e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 0
5073402293958, 2.537837749557431567e-03, 1.703272894208195370e-03, -3.356908654028985185e-04, 5.368294725438196302e-01, -1.112143592777484029e-02, -5.332789729709153451e-03, 8.436006119159276118e-01, 5.777702334869382235e-03, 1.174481049292624979e-02, -4.637158824556328329e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073418962083, 2.620143490460035557e-03, 1.788308559419874745e-03, -3.664008419422884726e-04, 5.389972582522679634e-01, -1.232306003812837746e-02, -6.325001975731595581e-03, 8.421936191505144942e-01, 6.825599012859032318e-03, 1.211595006134478722e-02, -5.311235839562669474e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073435630375, 2.652462840299870013e-03, 1.843416045132975764e-03, -3.568340470299753925e-04, 5.406795628754645922e-01, -1.359464419678871154e-02, -7.041300146066907170e-03, 8.410893032432479322e-01, 7.379617841395655180e-03, 1.225818807435775752e-02, -5.267405136706976645e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073452298625, 2.658838444416956100e-03, 1.849533696697022549e-03, -2.956187445934277554e-04, 5.413913098728588835e-01, -1.467199840691307822e-02, -7.867752393549141618e-03, 8.406059008412749556e-01, 7.351719351089033329e-03, 1.207682895155026172e-02, -4.245399166336737314e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073468966916, 2.669444252297955514e-03, 1.870512722503988451e-03, -2.497822980478096194e-04, 5.413879188992948288e-01, -1.580055353390338174e-02, -9.084585524691289604e-03, 8.405753589558508931e-01, 6.666658378317340782e-03, 1.095636107060386256e-02, -3.221051103787522362e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073485635166, 2.539092477136033980e-03, 1.901011066237163517e-03, -3.587934025785953973e-04, 5.418164004061505334e-01, -1.775353722616301172e-02, -1.051942945915253398e-02, 8.402435014748612652e-01, 3.879930569635132217e-03, 9.314519578034504213e-03, -3.569252486657921615e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073502303458, 2.557339906078912907e-03, 2.023905311807175020e-03, -3.985438861819788820e-04, 5.426530247190474165e-01, -1.951752669145608021e-02, -1.172042455692408336e-02, 8.396483743587686011e-01, 2.985608115684992674e-03, 8.454020234869906100e-03, -4.135560112613027341e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073518971583, 2.571120689199797582e-03, 2.051031640943808913e-03, -3.957153394010916921e-04, 5.439325329213217097e-01, -2.101777202958741639e-02, -1.257124186906691254e-02, 8.387714925810110245e-01, 2.836431146733384926e-03, 7.527876388842542552e-03, -4.335074613316747608e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073535639833, 2.551402300733799332e-03, 2.073755337185725564e-03, -4.000592938715539625e-04, 5.452039243927299106e-01, -2.216681985438197222e-02, -1.334805262135123349e-02, 8.379040174241483285e-01, 2.636985661084420823e-03, 6.638517444612309672e-03, -4.119491963729410809e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073552308125, 2.529878495080413459e-03, 2.134890831670017974e-03, -3.939815737856282849e-04, 5.460885934945574061e-01, -2.321769020149979171e-02, -1.408548828528469188e-02, 8.372871585881443979e-01, 2.391526502587996549e-03, 6.792620270956576702e-03, -4.047746703806536991e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073568976333, 2.522268550551747240e-03, 2.204845505822210922e-03, -4.236800845011237725e-04, 5.465404231784635192e-01, -2.425629579720483403e-02, -1.474347762347388846e-02, 8.369515086393420900e-01, 2.656369212949168286e-03, 7.166097868025416047e-03, -3.803369834545194689e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
5073585644625, 2.524133907357564103e-03, 2.237595260262915595e-03, -4.316645692897442578e-04, 5.469082678690234678e-01, -2.526170550074324783e-02, -1.533151215777752395e-02, 8.366708656972908775e-01, 2.683207950130448664e-03, 7.091210864067655668e-03, -3.740886121265735425e-03, -1.728551684952267476e-03, -4.785835735339564741e-04, 5.320118190908106797e-04, 4.007510912455131830e-02, -7.095303554618699604e-02, -6.255406055099357876e-02, 3
