timestamp_ns,wx,wy,wz,ax,ay,az
245418105801625,-0.5009930729866028,0.9632725715637207,-0.40049707889556885,0.1767220100402832,9.424625197601317,2.3783400741577148
245418115772625,-0.49451306462287903,0.8053699731826782,-0.4383707046508789,0.19318214645385742,9.438840769958496,2.129792014312744
245418125742625,-0.4185594320297241,0.5111951231956482,-0.424803227186203,-0.6265326469421386,9.134477883911133,3.0419828468322754
245418135713625,-0.3029332458972931,0.2859579920768738,-0.3487473428249359,-1.4417583122253417,8.821884929656981,3.5519478004455562
245418145684625,-0.24441108107566833,-0.047143545001745224,-0.165237694978714,-2.222268053436279,8.630797709655761,4.040813851928711
245418155654625,-0.30649256706237793,-0.49149090051651,0.08120270818471909,-2.7636569038391112,8.369380815887451,4.586542192840576
245418165625625,-0.3312162756919861,-0.7264690399169922,0.10260893404483795,-2.858227869415283,8.048857068634033,4.25853656539917
245418175595625,-0.32956698536872864,-0.7617018818855286,0.01835610345005989,-2.129642376708984,8.698284268951415,4.574720822143554
245418185566625,-0.2912062704563141,-0.6578385829925537,0.016895093023777008,-1.3910311645507811,10.139294393157959,4.984428581237792
245418195537625,-0.20086732506752014,-0.5159091353416443,0.08768617361783981,-1.2951134605407715,10.399214910888672,5.179556016540527
245418205507625,-0.0489712692797184,-0.3770977556705475,0.1305241882801056,-1.4481927291870116,10.137049829101562,5.434538493347167
245418215478625,0.1259038746356964,-0.2274603247642517,0.13997547328472137,-1.3904326141357422,10.437073224639892,5.5446717697143555
245418225448625,0.26639652252197266,-0.0794743224978447,0.15659759938716888,-1.3774141426086426,10.749366903686523,5.607669200897217
245418235419625,0.3467627465724945,0.06620032340288162,0.17724855244159698,-1.4915876342773438,10.784980653381346,5.501576139831543
245418245390625,0.3837639093399048,0.20144283771514893,0.20007769763469696,-1.500865165710449,10.781389350891112,5.17132594833374
245418255361375,0.39584293961524963,0.29678505659103394,0.23219196498394012,-1.5011644409179687,10.73096147842407,4.842422495269775
245418265332375,0.39468926191329956,0.31137892603874207,0.26564180850982666,-1.54500825881958,10.587459016418457,4.650886362457275
245418275302375,0.3676757514476776,0.25346076488494873,0.28966617584228516,-1.5168763893127442,10.421660551452636,4.511573753356934
245418285273375,0.31248441338539124,0.17267483472824097,0.29734858870506287,-1.4841057540893554,10.23386535873413,4.242974254608154
245418295244375,0.23908396065235138,0.06973940134048462,0.2812705636024475,-1.3961188430786131,9.971550639343262,3.9887399658203124
245418305214375,0.16095159947872162,-0.00962919183075428,0.24717196822166443,-1.197100830078125,9.65327145614624,3.7205893798828122
245418315185375,0.10247284173965454,-0.07647053897380829,0.2101050317287445,-1.0054150596618652,9.363423417663574,3.60058002166748
245418325155375,0.07830013334751129,-0.10574933141469955,0.1750652939081192,-0.948702407836914,9.067290599822998,3.617937983703613
245418335126375,0.08546749502420425,-0.10847241431474686,0.13891127705574036,-1.0114005638122558,8.838943616485595,3.6941035240173337
245418345097375,0.1100814938545227,-0.10610965639352798,0.10153540968894958,-1.1231798538208007,8.666710734558105,3.8757635749816894
245418355067375,0.1440301388502121,-0.0930258110165596,0.07582578808069229,-1.143380930328369,8.608202431488037,3.949834188842773
245418365038375,0.19070710241794586,-0.04410780593752861,0.06763603538274765,-1.2541127571105957,8.624213655090331,3.9852983009338376
245418375008375,0.24640631675720215,0.02178385853767395,0.07201134413480759,-1.4472949035644531,8.63872850265503,3.9438486846923824
245418384979375,0.2859739661216736,0.10659168660640717,0.084225133061409,-1.5164274765014647,8.63768103942871,3.8394016372680664
245418394949375,0.291058748960495,0.20809967815876007,0.10356128215789795,-1.4236521621704101,8.61897633895874,3.6571430358886716
245418404920375,0.2639802396297455,0.2918614149093628,0.1281648874282837,-1.2424410240173338,8.558373109436035,3.4524387939453125
245418414891375,0.23021189868450165,0.3142751157283783,0.14766083657741547,-1.106420442199707,8.476222064971923,3.3077392311096188
245418424861375,0.20230090618133545,0.25978603959083557,0.15529797971248627,-1.0133458526611328,8.425494917297362,3.312976547241211
245418434832375,0.17961716651916504,0.1609361618757248,0.14783260226249695,-0.9380781379699706,8.381651099395752,3.365648983764648
245418444802375,0.1528465300798416,0.020744159817695618,0.12340795248746872,-0.939125601196289,8.306383384704588,3.4383728591918943
245418454773375,0.1243605688214302,-0.11000613123178482,0.07766550034284592,-0.9196727127075195,8.233060958862303,3.407397875213623
245418464744375,0.09086492657661438,-0.1840105801820755,0.021986791864037514,-0.8689455650329589,8.168716789245606,3.350385948181152
245418474714375,0.059065982699394226,-0.16929341852664948,-0.03813327103853226,-0.847248112487793,8.079233502197265,3.2236428977966307
245418484685375,0.05023467540740967,-0.12556378543376923,-0.08133799582719803,-0.830638338470459,8.074894011688231,3.1344588859558105
245418494655375,0.06315580010414124,-0.09465993195772171,-0.08391966670751572,-0.8285434120178222,8.204779451751708,3.19206936340332
245418504626375,0.09422450512647629,-0.0655321404337883,-0.05808141082525253,-0.9341875602722167,8.336011630249024,3.2692823669433593
245418514597375,0.12602823972702026,-0.04745353385806084,-0.01889539323747158,-1.0935516082763672,8.413673546600341,3.3659482589721677
245418524567375,0.14555613696575165,-0.044648427516222,0.011476360261440277,-1.1472715080261229,8.51108762664795,3.432237717437744
245418534538375,0.14444932341575623,-0.040460873395204544,0.019786754623055458,-1.0905588562011719,8.592640120697022,3.3891420875549314
245418544508375,0.11261549592018127,-0.07322867214679718,0.022761238738894463,-1.0322001907348632,8.607753518676757,3.2755671463012694
245418554479375,0.0688973069190979,-0.1216643825173378,0.0057585532777011395,-0.9949404273986816,8.51004016342163,3.097199122619629
245418564449375,0.02894589677453041,-0.15526841580867767,-0.02791738510131836,-0.8731354179382323,8.506748136138915,2.8413188201904296
245418574420375,-0.012344017624855042,-0.17221570014953613,-0.06335686892271042,-0.8731354179382323,8.506748136138915,2.8413188201904296
245418584391375,-0.052393168210983276,-0.17454171180725098,-0.08602862805128098,-0.8143278396606445,8.572738319396972,2.794931163024902
245418594361375,-0.07818135619163513,-0.14873994886875153,-0.10374796390533447,-0.7867945205688476,8.646060745239257,2.766948931121826
245418604332375,-0.07149868458509445,-0.0910303071141243,-0.1163785383105278,-0.7528267845153808,8.728511064910888,2.835482953643799
245418614302375,-0.015366972424089909,-0.06554518640041351,-0.11361471563577652,-0.6862380508422851,8.82278275527954,3.0526071166992184
245418624273375,0.07766922563314438,-0.08097181469202042,-0.1021394208073616,-0.776319888305664,8.88054287033081,3.4051533111572265
245418634244375,0.16550107300281525,-0.11354706436395645,-0.0862525999546051,-0.946158568572998,8.922740674591063,3.6742017227172847
245418644214375,0.21322785317897797,-0.14157044887542725,-0.06494810432195663,-1.1200374641418456,8.95730696105957,3.7982512962341306
245418654185375,0.21783965826034546,-0.14198777079582214,-0.04770573601126671,-1.2265794380187987,9.011176498413086,3.6661212921142576
245418664155375,0.20161673426628113,-0.12869246304035187,-0.03888827562332153,-1.2062287239074707,9.08539674987793,3.42834713973999
245418674126375,0.1780373752117157,-0.1173015907406807,-0.034496456384658813,-1.1156979736328125,9.111134417724609,3.2231939849853513
245418684096375,0.14099200069904327,-0.09975908696651459,-0.04030720889568329,-1.0386346076965332,9.092728992462158,3.0137013397216794
245418694067375,0.10596664994955063,-0.06090462952852249,-0.04534990340471268,-0.9762357269287109,9.066692049407958,2.855085479736328
245418704038375,0.08633675426244736,-0.027475565671920776,-0.052253350615501404,-0.9431658164978027,9.063848934936523,2.81558115234375
245418714008375,0.08652263879776001,-0.015670040622353554,-0.06047133356332779,-0.9142857589721679,9.070133714294434,2.906710453033447
245418723979375,0.09593825042247772,0.0014285196084529161,-0.05956825613975525,-0.9165303230285644,9.089137689971924,3.0359973426818847
245418733949375,0.11308448016643524,0.008557002991437912,-0.05289756879210472,-1.009305637359619,9.079560883331299,3.1639374938964844
245418743920375,0.1253264993429184,0.010527209378778934,-0.04355946183204651,-1.115997248840332,9.118017747497557,3.2665888900756834
245418753890375,0.13488218188285828,0.01709270104765892,-0.0321427546441555,-1.1528080993652343,9.201515530395508,3.2769138847351074
245418763861375,0.14658331871032715,-0.00014034859486855567,-0.023198796436190605,-1.1831845329284667,9.21962168045044,3.3117794464111325
245418773832375,0.15905356407165527,-0.03320562466979027,-0.014737932942807674,-1.18108960647583,9.200617704772949,3.3316812477111815
245418783802375,0.157915860414505,-0.0604308545589447,-0.006925550289452076,-1.17480482711792,9.176077137756348,3.318513138580322
245418793773375,0.135012686252594,-0.09028808772563934,-8.255799002654385e-06,-1.160738892364502,9.133131145477295,3.2881367050170898
245418803743375,0.10252344608306885,-0.09928450733423233,0.004996356554329395,-1.153556287384033,9.113528619384764,3.1302690330505367
245418813714375,0.07987672090530396,-0.11163731664419174,-0.0028727517928928137,-1.1617863555908203,9.09751739578247,3.0488661766052245
245418823684375,0.08328983187675476,-0.12543195486068726,-0.011354919523000717,-1.105073703765869,9.093926093292236,3.0942063705444336
245418833655375,0.1103813648223877,-0.11817643791437149,-0.017703363671898842,-1.0736498069763183,9.106944564819335,3.167678433990478
245418843626375,0.1481947898864746,-0.09366390854120255,-0.02864895574748516,-1.099387474822998,9.077914869689941,3.3180642257690427
245418853596375,0.18223504722118378,-0.05307227373123169,-0.04621010646224022,-1.0911574066162109,9.062202921295166,3.379116368103027
245418863567375,0.20643173158168793,0.011159177869558334,-0.05766409635543823,-1.041328084564209,9.067440237426757,3.3158196617126463
245418873537375,0.2131815105676651,0.048411209136247635,-0.06010568141937256,-1.0619780738830567,9.036764528656006,3.237559194946289
245418883508375,0.19597457349300385,0.0602249912917614,-0.04957181215286255,-1.1206360145568848,9.028983373260498,3.1015386131286617
245418893478375,0.15876461565494537,0.06449563801288605,-0.037465084344148636,-1.1887211242675781,9.031078299713133,2.9138930580139157
245418903449375,0.11783982068300247,0.04885009676218033,-0.022780679166316986,-1.2056301734924315,9.012223961639403,2.7838579803466796
245418913420375,0.08408771455287933,0.011906460858881474,-0.01272538211196661,-1.1894693122863769,9.020154754638671,2.7425580017089843
245418923390375,0.06440722197294235,-0.026093918830156326,-0.005450425669550896,-1.1900678627014158,9.011775048828124,2.768744582366943
245418933361375,0.0653931200504303,-0.05107809603214264,-0.007552192080765963,-1.1987468437194824,8.972420359039306,2.8679543136596677
245418943331375,0.0831843689084053,-0.05193590372800827,-0.02184564433991909,-1.1953051788330078,8.93770443496704,2.955193036651611
245418953302375,0.10477568209171295,-0.03147350251674652,-0.04204625263810158,-1.1700164237976074,8.914510606384276,3.020883944702148
245418963272375,0.11669758707284927,0.005397694651037455,-0.06260932236909866,-1.1028291397094725,8.894159892272949,3.0201357566833495
245418973243375,0.11363042145967484,0.057249706238508224,-0.07406677305698395,-1.0582371337890624,8.877101205444335,2.936039423370361
245418983214375,0.11049242317676544,0.10230160504579544,-0.0766092911362648,-1.025316860961914,8.904035974121093,2.8438626594543455
245418993184375,0.1137089878320694,0.11735671758651733,-0.0680147334933281,-1.0730512565612793,8.926930527496337,2.8303952751159667
245419003155375,0.12221059948205948,0.09913643449544907,-0.06444929540157318,-1.1629834564208983,8.924237050628662,2.8848633628845213
245419013125375,0.12310994416475296,0.07201214134693146,-0.0699029192328453,-1.1921627891540527,8.948478342437744,2.9435213035583496
245419023096375,0.11782170832157135,0.048593901097774506,-0.08578813821077347,-1.196352642059326,8.943091388702392,2.9803321540832517
245419033066375,0.103062205016613,0.024321051314473152,-0.0961233377456665,-1.1936591651916504,8.927529077911377,2.9782372276306153
245419043037375,0.07572725415229797,0.0015728629659861326,-0.09179224073886871,-1.2325649421691893,8.909871840667725,2.95579158706665
245419053007375,0.026551716029644012,-0.03292865678668022,-0.0653233453631401,-1.3099275833129882,8.928726178741455,2.8986300224304196
245419062978375,-0.032158467918634415,-0.07175540924072266,-0.03452122583985329,-1.3778630554199218,8.961945726776122,2.8057050704956055
245419072949375,-0.08138620108366013,-0.1037607491016388,-0.016649283468723297,-1.38549457321167,9.017461277770996,2.7537808219909667
245419082919375,-0.1072140708565712,-0.10190745443105698,-0.013660152442753315,-1.327285545349121,9.053523940277099,2.7862521820068356
245419092890375,-0.10976164788007736,-0.06341332942247391,-0.026275545358657837,-1.300500414276123,9.02135185546875,2.8649615615844723
245419102860375,-0.09244444966316223,-0.003629089565947652,-0.041438255459070206,-1.2611457244873046,9.029581923675536,2.9330466712951657
245419112831375,-0.06009422987699509,0.0522267185151577,-0.04926741495728493,-1.2247837867736815,9.059958357238768,3.0342016914367673
245419122801375,-0.021452827379107475,0.08033904433250427,-0.05107969418168068,-1.260247898864746,9.082852910614013,3.1383494636535643
245419132772375,-0.0030594393610954285,0.06654360890388489,-0.05080592259764671,-1.27042325592041,9.086144937896728,3.2254385490417476
245419142743375,-0.018145980313420296,0.04396506026387215,-0.05447549372911453,-1.2515689178466796,9.077914869689941,3.1925182762145994
245419152713375,-0.05434073507785797,0.01799151673913002,-0.06681524962186813,-1.2081740127563476,9.086743488311766,3.085527389526367
