frame_id,registered,qw,qx,qy,qz,tx,ty,tz
104,1,0.014575378270148751,-0.61774294327710266,0.72918956749885333,-0.29404725645797125,1.0294493766166126,2.9603820293124494,0.39537542051978042
103,1,0.082785967935106231,-0.65408195237429612,0.68789491763689681,-0.30351913511441697,0.54495519864991904,3.1638830797578157,0.68569792735885982
102,1,0.22673055126999053,0.69801341451434795,-0.67688801771080831,0.056507891115841716,0.92843453548875843,3.2562456380330445,-0.021529417215317006
101,1,-0.15683509282989752,-0.67899157939348198,0.69952862450573361,-0.15821786329899534,0.80963246935478816,3.226399106567639,0.026939740261531748
100,1,-0.089700322878701319,-0.65102558734645344,0.71373638891381164,-0.24228063033584243,0.73056545609645052,3.2105464675550093,0.09221721781239553
99,1,0.0053648210333903414,-0.64453682075600272,0.71885163265138019,-0.26037633459949766,0.5065705004632769,3.2942493804498327,0.49839120584661362
98,1,0.092093079901703498,-0.60900722718603162,0.7185222152157541,-0.32304007198928902,0.33302771342628296,3.2896122349686809,0.66691005978916362
97,1,0.64559754050124207,-0.47324336146577661,0.32740957511573376,0.5020433314464543,-0.27130471046097948,-1.7300576737325986,2.15517627423091
96,1,0.64472024042410481,-0.49178297013898703,0.32629170594431633,0.48581791290637744,-0.40840496879208071,-1.7560384861274503,2.4153425019550649
95,1,0.63912936807024023,-0.50314318189434248,0.30178834886505762,0.49727696696375712,-0.37393979401786265,-1.9630246480537017,2.4635445125117532
94,1,0.62898304623928514,-0.52210850374749218,0.30886521833515124,0.48619472926069895,-0.42024772585338266,-2.0094114836268893,2.5888364615499624
93,1,0.57418709966968318,-0.5556547574859183,0.37520024430094656,0.46987417649057162,-0.20122638290307587,-1.8970191734777218,2.8539976297102285
92,1,0.69290506162204291,-0.29480656392159493,0.36531537023713573,0.5472808654756719,0.19007391179251751,-3.0941065313569891,1.8137476221875164
91,1,0.64896144608567241,-0.28901941470526255,0.38606025081988482,0.58845076442698974,0.59887495998315299,-2.9501515827763121,1.7778037319910127
90,1,0.58011816344062428,-0.37747582078297381,0.43578672694611648,0.57538235095290213,0.88122945620209003,-2.2916542379633205,2.3307271805845899
89,1,0.67000123662734434,0.061442486842333124,0.20915301732649511,0.70963242532432358,0.61538096649962126,-3.1999920830975874,-0.82107446840450671
88,1,0.7058958339500101,-0.048820270632964451,0.10128444228184919,0.69933476571596132,0.5977261017664115,-3.2127154062339938,-0.61724261722922058
87,1,0.69063527926835411,-0.3178083384872053,-0.18649499315448279,0.62228642002395829,0.61680977873926157,-3.1440220901576157,-0.30871524237270093
86,1,0.67492152777664827,-0.24866596739762392,-0.22391457897668637,0.6576537305630773,0.92141763543030664,-2.7484349015747638,-0.58019586017815672
85,1,0.72013654651100378,-0.12559051476602553,-0.080802054468868248,0.67757022143363077,0.57831906579251413,-2.8506716328495068,-0.37289614371272695
84,1,0.7308839803735,-0.046844595003353723,-0.10180729041538647,0.67323804614017324,0.54152337417999108,-2.6099972187817086,-0.76371725667195611
83,1,0.72307220753848933,0.01766007294061148,-0.074686432996634217,0.68649591494442808,0.58581684507172793,-2.385821001084417,-0.94014361960370407
82,1,0.69266206699746602,-0.079949350200924738,-0.20009434446895091,0.68832377240422926,0.90101418607479011,-2.2966828494334166,-0.86928152647592716
81,1,0.64337865231838809,-0.029327502761052601,-0.30203573910808451,0.70283584116364506,1.1233440153679366,-1.7508711892571336,-1.0897613878023529
80,1,0.62997004822625924,0.003021316078002846,-0.29015559671615276,0.7203737499945807,1.0844949679835079,-1.5586305919047818,-1.0005127289755358
79,1,0.64170490919022705,-0.0019165388813107455,-0.28466946858207171,0.71216180047590294,1.0327969563255197,-1.5260886695936167,-0.99228756231252802
