timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 3.167407036384500925e-06, 2.505756091344693567e-06, 1.838007314947963146e-06, 5.283574421681761502e-01, -1.248490083118157165e-02, -1.043503056637260515e-03, 8.489295916965723388e-01, 2.216239353074871967e-04, 5.469972363373851220e-04, 5.581774722375355130e-04, -1.028065134348474176e-04, 4.300936806416013930e-04, 5.450957262256377566e-06, -3.595316086231256114e-07, -1.059753688217221594e-08, -1.507788855702737688e-08, 
5073385625750, 3.554011254987504784e-05, 5.431852606884396097e-05, -4.077772188535815746e-06, 5.273316746014938827e-01, -1.375127400851520500e-02, -1.723779797925989975e-03, 8.495464884327020849e-01, 3.773831047314020600e-04, 8.551976038609610496e-04, 1.170845658006048522e-03, -1.264891024713196525e-04, 5.004940697116668684e-04, -1.567740095149148302e-05, 9.232309040277466257e-06, 2.105235120081699486e-05, 3.102054991227120760e-05, 
5073402293958, 8.187609228876567319e-05, 1.597579794780937745e-04, -3.474460166807588049e-05, 5.278986420949807190e-01, -1.487161930832537650e-02, -2.641339725789604558e-03, 8.491730577084254383e-01, -7.963911078638380046e-04, 9.981113036003493814e-04, 1.511560592101168343e-03, -1.816701210615070787e-04, 6.295412497893911660e-04, -6.588848512288088917e-05, 1.962309096905377046e-05, 1.393204504361457538e-04, 1.099115419224144531e-04, 
5073418962083, 4.664322111008986659e-04, 7.802853503356488654e-04, -4.582149451532054030e-04, 5.314779677170263783e-01, -1.689700889597318956e-02, -2.797797174009903579e-03, 8.468989510282334265e-01, 3.002595145391025004e-04, 9.288213008578355065e-03, -4.889785036099712420e-03, -1.719970292202591252e-03, 1.666232487258506026e-03, 8.662577116901955699e-05, 1.102452738070895289e-05, -8.016986494331548169e-04, -3.915084442639501106e-04, 
5073435630375, 4.887623134168525910e-04, 8.572403193476982406e-04, -4.215946295115715215e-04, 5.350117840109941403e-01, -1.499935989852200537e-02, -5.254779733502485534e-03, 8.446950914158081192e-01, -7.440349272079557850e-04, 1.134465606746924010e-02, -4.461291002368758009e-03, -3.667656060161240614e-03, 2.862440951908685940e-03, 3.478574940843789064e-04, -1.969569752690342624e-04, -7.086237748722197527e-03, -3.491685742994638485e-03, 
5073452298625, 4.661253823072628467e-04, 9.090566355353501410e-04, -3.543705778688529314e-04, 5.379129626671057540e-01, -1.427826526956979709e-02, -7.106841232588195258e-03, 8.428494934110617454e-01, -2.054672558944657494e-05, 1.508864469560631388e-02, -3.866759642034916979e-03, -6.208013644201349455e-03, 4.212053295594821514e-03, 2.082901657436925875e-04, -5.471822665311807049e-04, -2.500213322407705829e-02, -1.202769361405925733e-02, 
5073468966916, 5.140682744216485030e-04, 1.139759993653906072e-03, -3.757037768034247167e-04, 5.389184832854710949e-01, -1.492595493131363381e-02, -8.455658997304809493e-03, 8.421832259512160856e-01, 9.817063390816544062e-04, 1.983279975168362672e-02, -4.166751006422929685e-03, -7.463792239906008597e-03, 4.940425792403465785e-03, -1.091879320115878981e-04, -7.487900840852816436e-04, -3.755457096263946359e-02, -1.791044423059987012e-02, 
5073485635166, 5.741129842283051879e-04, 1.377751995241560364e-03, -3.944500687340991613e-04, 5.401045972598462752e-01, -1.588662957818473553e-02, -9.769858292851731768e-03, 8.413912222553564524e-01, 5.517327520497922145e-04, 1.912003113085268546e-02, -3.360344558832914323e-03, -8.920321776953161683e-03, 5.826066182500816079e-03, -3.924678537418836884e-04, -8.745408175583803010e-04, -4.494428444548429630e-02, -2.138092618729478533e-02, 
5073502303458, 6.342912214313011811e-04, 1.450673863756205429e-03, -3.672659075747505700e-04, 5.424683981329840865e-01, -1.668579001277442977e-02, -1.107393492107540747e-02, 8.398374779706178073e-01, -1.186019969828594673e-04, 1.156845063381274456e-02, -1.932401169971796877e-03, -1.102453641425654024e-02, 7.590988398128096365e-03, -8.634194166694700127e-04, -9.501496191199578422e-04, -4.593545047320440194e-02, -2.192695660134242122e-02, 
