timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073535639833, 1.269440684517534712e-04, 1.465612652861183552e-03, -2.623826365129536958e-04, 5.472665326658993079e-01, -2.117192818560352519e-02, -1.403825881873078246e-02, 8.365727816335445377e-01, -4.152260807579643415e-03, -2.243737100231451165e-03, -1.757343343045808526e-04, -1.056769331332365648e-02, 3.091466749210405179e-02, -1.005026153485006485e-02, -1.100217134348336397e-03, -4.936314855489097597e-02, -2.194344413425123111e-02, 
5073552308125, 1.625423813073050971e-04, 1.183069128473961422e-03, -1.282836882358852251e-04, 5.475754905795449101e-01, -2.142044392382602691e-02, -1.530053832049447712e-02, 8.363421191269636568e-01, -2.261710917669160822e-03, -2.726534766901678522e-03, 1.023407813604926969e-03, -1.130458749086244059e-02, 3.604333626434368110e-02, -1.159751814801489658e-02, -7.402638379757087985e-04, -5.179777924867472877e-02, -2.240916616015371787e-02, 
5073568976333, 1.368429679248228410e-04, 1.091663126846405870e-03, -7.977174301712478856e-05, 5.477240907990355012e-01, -2.236119785966853707e-02, -1.607340097750999119e-02, 8.362056822156060942e-01, -2.819620088611942549e-03, -2.142003083120127063e-03, 1.684016950028914463e-03, -1.166365724267317411e-02, 3.726060822933593281e-02, -1.200531925959659810e-02, -6.445242301693589930e-04, -5.143984091231326716e-02, -2.217507957855974557e-02, 
5073585644625, 1.534543205630622042e-04, 9.626851132337024873e-04, -2.908293138938630810e-05, 5.476609017797346990e-01, -2.321950654762471034e-02, -1.684348377225232743e-02, 8.362085195882102973e-01, -2.395324318997356632e-03, -2.396592615854583382e-03, 1.934111779402061413e-03, -1.271405751944447958e-02, 3.955059488325506079e-02, -1.309726497953063798e-02, -4.460170114092464272e-04, -4.992781161345370006e-02, -2.128822476993499219e-02, 
5073602312875, 1.393458658573550545e-04, 8.902679425973854862e-04, -3.876412541774829662e-06, 5.478027575555965978e-01, -2.379183731805345481e-02, -1.746510308732073663e-02, 8.360867523562760528e-01, -2.050176212710924737e-03, -3.990980843073474622e-03, 1.079102027027821140e-03, -1.318552637950730876e-02, 4.061645700759940886e-02, -1.353620272894199422e-02, -2.814285118891490323e-04, -4.716479165050128930e-02, -1.991924365671725317e-02, 
5073618981000, 1.556225245158771649e-04, 8.765972953370462784e-04, -1.438336579605605942e-05, 5.476409688196439696e-01, -2.410622779476467165e-02, -1.819218158235968996e-02, 8.361682268425794096e-01, -2.481378469053238103e-04, -4.820429498583764759e-03, -5.056877563466900295e-04, -1.333167665440755309e-02, 4.210954525310680457e-02, -1.413093979423773322e-02, 1.095229799783229905e-04, -4.133028589705386308e-02, -1.715935238007010658e-02, 
5073635649291, 1.754776488251041857e-04, 7.837312140409930135e-04, -3.383805726048627995e-05, 5.482868341850806182e-01, -2.487956742937554727e-02, -1.898818470640402031e-02, 8.357044952765210200e-01, 1.014398148578490779e-03, -8.056405071654362121e-03, -1.259605539014626348e-03, -1.343447972941528255e-02, 4.242638959757473460e-02, -1.415860393012731075e-02, 1.730554146607506984e-04, -4.056498032342268495e-02, -1.680199871133124245e-02, 
5073652317541, 9.014640808121429346e-04, 2.018424180409725353e-03, -1.651439073837641285e-04, 5.489269358649913055e-01, -2.598765219985926800e-02, -1.971269847925900126e-02, 8.352336622369077590e-01, 3.930934294388986790e-04, -6.729378442427760496e-03, -9.000244341780353494e-04, -1.419268286019459424e-02, 4.259973330870026748e-02, -1.024902575673470283e-02, -4.526357097217986974e-04, -4.976192741427391819e-02, -2.222007120976411329e-02, 
5073668985791, 1.224667420004131981e-03, 2.280590102880712070e-03, -1.642671953055214616e-04, 5.498745238184959971e-01, -2.781318547899759228e-02, -2.068234747641983437e-02, 8.345278157567654898e-01, -1.541429658693200871e-03, -9.168626002109698733e-03, -2.879484450321557684e-06, -1.460900906678016913e-02, 4.216564669472241261e-02, -9.472417897138492304e-03, -6.796499694842506349e-04, -5.601825364124493611e-02, -2.514006409394867886e-02, 
5073685654083, 1.411925589282681751e-03, 2.358150729821798745e-03, -1.580974158697004937e-04, 5.504787507330163310e-01, -3.022277753935913649e-02, -2.206395963926008341e-02, 8.340101380644369122e-01, -3.981212311495902455e-03, -1.057676408884045301e-02, -4.185147458579922147e-04, -1.494268421231200253e-02, 4.188900293588253970e-02, -9.238660005059550970e-03, -8.541124439468012744e-04, -6.086625292378929769e-02, -2.722453057777400598e-02, 
