timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 6.135719742017484688e-10, -1.644893766653224797e-10, -1.646601859091156699e-10, 5.301329699183360278e-01, -1.108275036784320787e-02, -6.549811939044192233e-04, 8.478418353970771371e-01, 2.748074602496533569e-02, 2.248113077514872840e-02, -4.784300878224703041e-03, -8.125982080501094633e-04, -3.137001717508546873e-03, 5.005095152646566814e-04, -4.744706312758938116e-02, -4.161513403130998046e-02, -8.668366737074692518e-02, 0
5073368957500, 4.661601354067999988e-04, 3.678283455916303481e-04, -6.463254333209631527e-05, 5.303118368735406651e-01, -1.124520092888650624e-02, -1.759627428817079871e-03, 8.477262558392255620e-01, 2.854727355762910757e-02, 2.126610328571561237e-02, -2.948380386254465056e-03, -8.126028949820662643e-04, -3.137021486367528970e-03, 5.005105861256680918e-04, -4.747790358159579421e-02, -4.164352679153557335e-02, -8.674065850289044977e-02, 0
5073385625750, 9.502213536429344977e-04, 6.913769283781900270e-04, -9.254117271354825021e-05, 5.311972540651551666e-01, -1.148224886089073589e-02, -3.053634378056623282e-03, 8.471648662166183508e-01, 2.963700922688081857e-02, 1.700582744378646011e-02, -4.096875463690892363e-04, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 0
5073402293958, 1.015668715940008402e-03, 8.476036495928759591e-04, -1.411795781854646595e-04, 5.329598606735753696e-01, -1.231123523141341297e-02, -4.486293074272157573e-03, 8.460390614932219444e-01, 4.756157934204406114e-03, 1.104659231338149528e-02, -3.784066878196936604e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073418962083, 1.056350638659590228e-03, 9.509989374323591597e-04, -1.635028182969087431e-04, 5.351224807889047863e-01, -1.356253039810893270e-02, -5.524602459258317992e-03, 8.446475401557715923e-01, 5.318266280506044053e-03, 1.137809577111552686e-02, -4.182786152796420451e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073435630375, 1.072461778330890438e-03, 1.032605070845202559e-03, -1.561293550926409692e-04, 5.368002208952159515e-01, -1.490808792151678344e-02, -6.251075808759654767e-03, 8.435545007956539720e-01, 6.292751573115908971e-03, 1.212409390659715050e-02, -4.298202648954564664e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073452298625, 1.050900663825707088e-03, 1.171705268016052593e-03, -1.454359784656463622e-04, 5.374997455085730458e-01, -1.610675159210881585e-02, -7.155569353806126402e-03, 8.430797079509102510e-01, 6.597214571192288463e-03, 1.281518816283826537e-02, -4.007566503152442186e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073468966916, 1.034198014355649977e-03, 1.248663134715399109e-03, -1.422981983513355042e-04, 5.375368675852646438e-01, -1.746331357659481123e-02, -8.366146206181186359e-03, 8.430178860873618341e-01, 5.999058238711567695e-03, 1.254068081594432102e-02, -3.479362258002996738e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073485635166, 1.038420642152554840e-03, 1.369862384047887145e-03, -1.504774399537982623e-04, 5.376584699808182322e-01, -1.906201473202222274e-02, -9.636171726653559172e-03, 8.428921363061208094e-01, 5.535578856037858854e-03, 1.269150821324685138e-02, -3.626960236560983295e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073502303458, 1.059279844777034126e-03, 1.352063467729327844e-03, -1.070371534817258759e-04, 5.383869090556674397e-01, -2.073743813816342554e-02, -1.069316591914321220e-02, 8.423747093898155125e-01, 5.119136809375579404e-03, 1.085688153006823461e-02, -3.095785177403049919e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073518971583, 1.054586129666577974e-03, 1.365088786378121886e-03, -7.430578080288690592e-05, 5.396342845044042047e-01, -2.224872441249518829e-02, -1.151512073794595456e-02, 8.415267287756386105e-01, 5.112463219082954285e-03, 1.006652409078118149e-02, -3.098241642760025168e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073535639833, 1.067464668903063104e-03, 1.281965216678857510e-03, -3.401967034981400931e-05, 5.408122516270119640e-01, -2.347039071145194319e-02, -1.222473836449484638e-02, 8.407269503363700158e-01, 5.213791594631586764e-03, 8.917202613947709453e-03, -2.842803087559979749e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073552308125, 1.059798822819000034e-03, 1.235758466535693319e-03, -3.065813111132649764e-06, 5.416509082822875687e-01, -2.452631383816493774e-02, -1.292950350238141095e-02, 8.401461667029532787e-01, 5.267446758186337778e-03, 8.311874280117726235e-03, -2.493842793414089657e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073568976333, 1.069195953153168370e-03, 1.237062509732064861e-03, 1.407678947498861640e-05, 5.420388628423677968e-01, -2.561672990350606291e-02, -1.354915787663176462e-02, 8.398536030990387813e-01, 5.191835704737414806e-03, 7.214915060810422366e-03, -1.551088186392487328e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
5073585644625, 1.067504740669930055e-03, 1.260146309258837905e-03, 2.248734611545609625e-05, 5.423407049221278253e-01, -2.658731369274603198e-02, -1.411267279666462635e-02, 8.396192631197234579e-01, 5.353794964395679028e-03, 6.999821761094228260e-03, -1.455995512689357840e-03, -8.128589563654114135e-04, -3.137230463636436501e-03, 5.007214952002954616e-04, -4.749997413067042623e-02, -4.170079300358763702e-02, -8.676854675391028338e-02, 3
