frame_id,registered,qw,qx,qy,qz,tx,ty,tz
104,1,0.012848260470879303,-0.61813463525572487,0.72936292404533765,-0.2928723611544462,1.0382565716476284,2.9564213371327521,0.40012851611238931
103,1,0.080089563537155281,-0.65483597498197277,0.68762152864668491,-0.30323611431264869,0.55229385989014212,3.1618131030740853,0.68357392244092874
102,1,0.2289410816242452,0.69858385564752712,-0.67553377183014429,0.05675121928463623,0.93180934590127151,3.2544730518734171,-0.029868822802902432
101,1,-0.15810054858874217,-0.67935974508588293,0.69865566412948277,-0.15923195744753535,0.81505272359424763,3.2248113356505845,0.023720772747466302
100,1,-0.090174252451139386,-0.65113915935718081,0.71301457623267461,-0.2439192764548162,0.73518091495910587,3.2093798171977337,0.092220239466682966
99,1,0.0058409789757931565,-0.64451829191078525,0.71838019570022282,-0.26170966505407794,0.50916342273535198,3.2952418402587891,0.50562602541173562
98,1,0.09243279951914149,-0.60889630015809637,0.71804605169938873,-0.32420879208583264,0.33213151281977304,3.2905376606188921,0.67436898157335523
97,1,0.63883933804393433,-0.48353916621130222,0.32775242858834708,0.50065209523351351,-0.24339063117046195,-1.8335499721553172,2.3025939152431478
96,1,0.63787603441347807,-0.50195221492127517,0.32673208356162653,0.48415316195191715,-0.37693246589578555,-1.8330380982776022,2.5222714770173371
95,1,0.63240018230375439,-0.51241654399317671,0.30329668994606229,0.49549007329312772,-0.34534421064329984,-2.005188684170307,2.5552578454151802
94,1,0.62207123416935528,-0.53205416154253604,0.30915131360076525,0.4841190082027414,-0.38955835911165249,-2.0142222401935856,2.6730553046252061
93,1,0.56631798981353665,-0.5649641013354636,0.37513075762603093,0.46837635860351329,-0.17580614909851727,-1.810523454073893,2.9496521645202463
92,1,0.70574658571905147,-0.27090386709654551,0.35025463641995425,0.55304117496291749,0.14058277381410242,-3.0731435330101022,1.5805924679575654
91,1,0.66245311865607559,-0.26428121545164945,0.37286526629741845,0.59353415902641493,0.53931000293888731,-2.9787492292699587,1.5654184565955986
90,1,0.59594960535820263,-0.353679832543283,0.42734742936685627,0.58062795190991145,0.8242577602886646,-2.4209739200940046,2.1619120029450229
89,1,0.68029768480655728,0.075896949809965128,0.18946473383047996,0.70394447770468871,0.51339017161759581,-3.1388860571781612,-1.0086113724523706
88,1,0.7125910946727082,-0.0331741318884834,0.081411768077362973,0.69604994992106295,0.62405671328403545,-3.1560384646356359,-0.81614806256019246
87,1,0.6913079451351436,-0.32728920492876201,-0.18801827302668139,0.61613653546773883,0.62671893280732105,-3.1877425568259734,-0.29837802634372729
86,1,0.67640769838050663,-0.25856054035951054,-0.22559386923983296,0.65171042549738567,0.93219298752455515,-2.7495137520811643,-0.54994009929718646
85,1,0.72226776178646868,-0.13561914706658318,-0.080705785330075011,0.6733671386748491,0.60456437222158455,-2.8628647827176112,-0.26475627128528856
84,1,0.73389388105329068,-0.056667924260150826,-0.10142118971092673,0.66925500370950075,0.57819924064377326,-2.6093122516392886,-0.65093038192374431
83,1,0.72615265551054942,0.0092453959344787444,-0.074538059922590383,0.68341855489294978,0.64407726705274149,-2.3562288538856908,-0.83539101338806476
82,1,0.6957910062959648,-0.089653015938649008,-0.20075737577212455,0.68376435148656578,0.92200545895971686,-2.267811600142259,-0.75952453578130552
81,1,0.64789096528174062,-0.040229595609792605,-0.30431783896122022,0.69714383711924144,1.1149964819469897,-1.7069238559730227,-0.9554665214696596
