#t_ns(== cam0/data.csv),fx,fy,cx,cy
398149542083,1372.1116943359375,1372.1116943359375,964.3814086914062,719.2368774414062
398166210333,1372.159423828125,1372.159423828125,964.3920288085938,719.146728515625
398182878458,1373.38330078125,1373.38330078125,964.3729858398438,719.1783447265625
398199546666,1373.7049560546875,1373.7049560546875,964.403564453125,719.1957397460938
398216214875,1375.476806640625,1375.476806640625,964.406982421875,719.1997680664062
398232882958,1376.22705078125,1376.22705078125,964.3796997070312,719.1937866210938
398249551125,1377.2010498046875,1377.2010498046875,964.4221801757812,719.1712646484375
398266219333,1377.3499755859375,1377.3499755859375,964.4117431640625,719.1704711914062
398282887541,1378.067626953125,1378.067626953125,964.4545288085938,719.1820068359375
398299555708,1378.347412109375,1378.347412109375,964.4376831054688,719.148193359375
398316223791,1378.8597412109375,1378.8597412109375,964.4576416015625,719.1467895507812
398332892000,1379.065185546875,1379.065185546875,964.452880859375,719.112548828125
398349560208,1379.4254150390625,1379.4254150390625,964.500244140625,719.1231689453125
398366228416,1379.493896484375,1379.493896484375,964.5222778320312,719.1132202148438
398382896583,1380.3455810546875,1380.3455810546875,964.5287475585938,719.1236572265625
398399564750,1380.5361328125,1380.5361328125,964.523193359375,719.1526489257812
398416232791,1380.5391845703125,1380.5391845703125,964.4979858398438,719.1449584960938
398432901041,1380.5540771484375,1380.5540771484375,964.540771484375,719.1431884765625
398449569250,1380.98583984375,1380.98583984375,964.5458374023438,719.131103515625
398466237416,1381.0753173828125,1381.0753173828125,964.56787109375,719.136474609375
398482905666,1381.0841064453125,1381.0841064453125,964.565673828125,719.1298828125
398499573833,1381.134765625,1381.134765625,964.5621948242188,719.1282348632812
398516241916,1381.661865234375,1381.661865234375,964.6016235351562,719.1572875976562
398532910041,1381.685791015625,1381.685791015625,964.572021484375,719.1708374023438
398549578250,1381.6053466796875,1381.6053466796875,964.5735473632812,719.2128295898438
398566246458,1381.6053466796875,1381.6053466796875,964.56689453125,719.2018432617188
398582914625,1381.7125244140625,1381.7125244140625,964.5686645507812,719.1637573242188
398599582750,1381.7750244140625,1381.7750244140625,964.5751953125,719.1801147460938
398616250875,1381.7779541015625,1381.7779541015625,964.5696411132812,719.2274780273438
398632919125,1381.7662353515625,1381.7662353515625,964.5596923828125,719.235107421875
398649587250,1381.7572021484375,1381.7572021484375,964.558837890625,719.2233276367188
398666255416,1381.7630615234375,1381.7630615234375,964.5844116210938,719.223876953125
398682923583,1381.7333984375,1381.7333984375,964.5341796875,719.2684326171875
398699591541,1381.70654296875,1381.70654296875,964.5250244140625,719.2691040039062
398716259916,1381.7125244140625,1381.7125244140625,964.5411987304688,719.2642822265625
398732928083,1381.7333984375,1381.7333984375,964.4407348632812,719.3466796875
398749596333,1381.754150390625,1381.754150390625,964.4783325195312,719.333251953125
398766264541,1381.721435546875,1381.721435546875,964.4992065429688,719.3452758789062
398782932666,1381.783935546875,1381.783935546875,964.4381103515625,719.37109375
398799600750,1381.754150390625,1381.754150390625,964.4254150390625,719.3524780273438
398816268916,1381.691650390625,1381.691650390625,964.3745727539062,719.3666381835938
398832937125,1381.6885986328125,1381.6885986328125,964.371826171875,719.4345092773438
398849605333,1381.77197265625,1381.77197265625,964.3516235351562,719.4345092773438
398866273541,1381.79296875,1381.79296875,964.3165283203125,719.421875
398882941541,1381.7095947265625,1381.7095947265625,964.3244018554688,719.4651489257812
398899609750,1381.6678466796875,1381.6678466796875,964.2978515625,719.466796875
398916278000,1381.691650390625,1381.691650390625,964.2606201171875,719.5121459960938
398932946166,1381.730224609375,1381.730224609375,964.2625122070312,719.5175170898438
398949614333,1381.718505859375,1381.718505859375,964.2676391601562,719.5121459960938
398966282541,1381.7601318359375,1381.7601318359375,964.280517578125,719.5518188476562
398982950583,1381.7630615234375,1381.7630615234375,964.2305297851562,719.5542602539062
398999618791,1381.7423095703125,1381.7423095703125,964.2210693359375,719.5536499023438
399016286958,1381.22998046875,1381.22998046875,964.2171630859375,719.5494995117188
399032955125,1380.97998046875,1380.97998046875,964.1988525390625,719.5987548828125
399049623291,1380.8726806640625,1380.8726806640625,964.2227172851562,719.6040649414062
399066291500,1380.9173583984375,1380.9173583984375,964.2386474609375,719.6281127929688
399082959625,1380.7506103515625,1380.7506103515625,964.2220458984375,719.6319580078125
399099627833,1380.822021484375,1380.822021484375,964.1867065429688,719.672119140625
399116295958,1380.813232421875,1380.813232421875,964.1902465820312,719.6726684570312
399132964166,1380.65234375,1380.65234375,964.1896362304688,719.7222290039062
399149632333,1380.488525390625,1380.488525390625,964.2120361328125,719.6735229492188
399166300375,1380.452880859375,1380.452880859375,964.2615356445312,719.6892700195312
399182968625,1380.1043701171875,1380.1043701171875,964.2326049804688,719.7074584960938
399199636791,1380.0626220703125,1380.0626220703125,964.229248046875,719.7289428710938
399216304916,1380.122314453125,1380.122314453125,964.2214965820312,719.7122802734375
399232973125,1380.1640625,1380.1640625,964.1844482421875,719.7711181640625
399249641333,1380.1312255859375,1380.1312255859375,964.2542724609375,719.72998046875
399266309416,1380.0150146484375,1380.0150146484375,964.269287109375,719.7364501953125
399282977541,1379.913818359375,1379.913818359375,964.3059692382812,719.736083984375
399299645708,1379.973388671875,1379.973388671875,964.3002319335938,719.7626342773438
399316313958,1379.4849853515625,1379.4849853515625,964.2570190429688,719.7830810546875
399332982125,1379.4432373046875,1379.4432373046875,964.2943725585938,719.7997436523438
399349788375,1379.490966796875,1379.490966796875,964.30224609375,719.7622680664062
399366441166,1379.068115234375,1379.068115234375,964.3289184570312,719.8073120117188
399383109166,1378.9132080078125,1378.9132080078125,964.3284301757812,719.7691650390625
399399777250,1378.8565673828125,1378.8565673828125,964.3617553710938,719.7852783203125
399416445291,1378.9073486328125,1378.9073486328125,964.3755493164062,719.803466796875
399433113416,1378.972900390625,1378.972900390625,964.3728637695312,719.81201171875
399449781333,1378.63037109375,1378.63037109375,964.367919921875,719.859130859375
399466449500,1378.44580078125,1378.44580078125,964.386962890625,719.8458862304688
399483117416,1377.832275390625,1377.832275390625,964.4112548828125,719.829345703125
399499785416,1377.6773681640625,1377.6773681640625,964.4125366210938,719.840087890625
399516453541,1377.802490234375,1377.802490234375,964.4075927734375,719.8811645507812
399533121583,1377.9007568359375,1377.9007568359375,964.4041748046875,719.8851318359375
399549789708,1377.495849609375,1377.495849609375,964.4075927734375,719.8765869140625
399566457750,1377.2962646484375,1377.2962646484375,964.4232177734375,719.9013061523438
399583125750,1376.688720703125,1376.688720703125,964.4593505859375,719.9192504882812
399599793875,1376.58154296875,1376.58154296875,964.4952392578125,719.9185791015625
399616461750,1376.3641357421875,1376.3641357421875,964.4999389648438,719.9520874023438
399633129833,1376.3670654296875,1376.3670654296875,964.4829711914062,719.9815063476562
399649797833,1375.8818359375,1375.8818359375,964.4878540039062,719.9901123046875
399666465916,1375.5809326171875,1375.5809326171875,964.4796142578125,720.0068359375
399683133958,1375.4141845703125,1375.4141845703125,964.4752807617188,720.040283203125
399699802125,1375.5244140625,1375.5244140625,964.4666137695312,720.0386352539062
399716470166,1375.2177734375,1375.2177734375,964.4835815429688,720.0458374023438
399733138208,1375.1373291015625,1375.1373291015625,964.4862060546875,720.0606689453125
399749806125,1374.53564453125,1374.53564453125,964.5048217773438,720.0450439453125
399766474208,1374.3690185546875,1374.3690185546875,964.4949340820312,720.1148071289062
399783142250,1373.9818115234375,1373.9818115234375,964.4933471679688,720.1026000976562
399799810291,1373.972900390625,1373.972900390625,964.5042724609375,720.0975341796875
399816478333,1373.5589599609375,1373.5589599609375,964.5086669921875,720.112060546875
399833146541,1373.3594970703125,1373.3594970703125,964.51953125,720.1320190429688
399849814416,1372.8055419921875,1372.8055419921875,964.5126953125,720.14208984375
399866482541,1372.7310791015625,1372.7310791015625,964.4985961914062,720.1846923828125
399883150416,1372.335205078125,1372.335205078125,964.4570922851562,720.1824340820312
399899818583,1372.3052978515625,1372.3052978515625,964.4384765625,720.2035522460938
399916486583,1371.8616943359375,1371.8616943359375,964.43408203125,720.2452392578125
399933154583,1371.679931640625,1371.679931640625,964.4457397460938,720.2332153320312
399949822708,1371.57275390625,1371.57275390625,964.4576416015625,720.257568359375
399966490875,1371.5936279296875,1371.5936279296875,964.4691772460938,720.2473754882812
399983158791,1371.09326171875,1371.09326171875,964.4745483398438,720.2799682617188
399999826875,1371.06640625,1371.06640625,964.4479370117188,720.3167724609375
400016494791,1370.7210693359375,1370.7210693359375,964.3916015625,720.3871459960938
400033162916,1370.66748046875,1370.66748046875,964.3908081054688,720.3800048828125
400049830916,1370.21484375,1370.21484375,964.3837280273438,720.4259033203125
400066498958,1370.1044921875,1370.1044921875,964.4005737304688,720.4459228515625
400083167000,1369.9974365234375,1369.9974365234375,964.3980712890625,720.4613037109375
400099835041,1369.8695068359375,1369.8695068359375,964.3681030273438,720.4699096679688
400116503083,1369.4256591796875,1369.4256591796875,964.3467407226562,720.5192260742188
400133171166,1369.48828125,1369.48828125,964.3529052734375,720.5479736328125
400149839208,1369.58642578125,1369.58642578125,964.3385620117188,720.573974609375
400166507291,1369.538818359375,1369.538818359375,964.3487548828125,720.5805053710938
400183175208,1369.032470703125,1369.032470703125,964.3095703125,720.6268310546875
400199843250,1368.8896484375,1368.8896484375,964.30810546875,720.6258544921875
400216511333,1368.988037109375,1368.988037109375,964.3079833984375,720.6690063476562
400233179333,1368.9937744140625,1368.9937744140625,964.2985229492188,720.6943359375
400249847416,1368.576904296875,1368.576904296875,964.2659301757812,720.7227172851562
400266515458,1368.4906005859375,1368.4906005859375,964.2587280273438,720.7133178710938
400283183500,1368.3863525390625,1368.3863525390625,964.257568359375,720.7484741210938
400299851583,1368.3148193359375,1368.3148193359375,964.2651977539062,720.7640991210938
400316519500,1368.3834228515625,1368.3834228515625,964.2163696289062,720.8110961914062
400333187500,1368.4130859375,1368.4130859375,964.203125,720.8092041015625
400349855583,1367.9068603515625,1367.9068603515625,964.19775390625,720.8424072265625
400366523625,1367.8443603515625,1367.8443603515625,964.1962890625,720.8789672851562
400383191708,1367.781982421875,1367.781982421875,964.166748046875,720.8758544921875
400399859791,1367.760986328125,1367.760986328125,964.1568603515625,720.9105834960938
400416527833,1367.7669677734375,1367.7669677734375,964.1608276367188,720.9072265625
400433195916,1367.8057861328125,1367.8057861328125,964.1566772460938,720.9215698242188
400449863791,1367.8206787109375,1367.8206787109375,964.1127319335938,720.9354858398438
400466531791,1367.8563232421875,1367.8563232421875,964.1107788085938,720.982177734375
400483199875,1367.8443603515625,1367.8443603515625,964.1080932617188,720.992919921875
400499867916,1367.8087158203125,1367.8087158203125,964.1245727539062,720.9666137695312
400516536000,1367.2874755859375,1367.2874755859375,964.0720825195312,720.9640502929688
400533204041,1367.1207275390625,1367.1207275390625,964.1060791015625,720.98291015625
400549872083,1367.2071533203125,1367.2071533203125,964.0748291015625,720.9771118164062
400566540125,1367.335205078125,1367.335205078125,964.0652465820312,720.9798583984375
400583208083,1367.4095458984375,1367.4095458984375,964.0546264648438,720.9862060546875
400599876250,1367.3946533203125,1367.3946533203125,964.0213623046875,720.9899291992188
400616544166,1367.2340087890625,1367.2340087890625,964.014404296875,720.9873046875
400633212208,1367.153564453125,1367.153564453125,964.0189819335938,721.0025024414062
400649880250,1367.210205078125,1367.210205078125,964.0032348632812,720.9906616210938
400666548208,1367.2279052734375,1367.2279052734375,964.008544921875,720.990234375
400683216500,1366.796142578125,1366.796142578125,964.00390625,720.958740234375
400699884416,1366.7454833984375,1366.7454833984375,964.0132446289062,720.9597778320312
400716552500,1366.7783203125,1366.7783203125,964.0181884765625,720.9254150390625
400733220500,1366.7664794921875,1366.7664794921875,964.0203247070312,720.931396484375
400749888458,1366.6829833984375,1366.6829833984375,964.0054321289062,720.9301147460938
400766556500,1366.638427734375,1366.638427734375,964.0017700195312,720.899658203125
400783224583,1366.6622314453125,1366.6622314453125,964.0510864257812,720.9095458984375
400799892583,1366.6829833984375,1366.6829833984375,964.0324096679688,720.8842163085938
400816560750,1366.1231689453125,1366.1231689453125,964.0503540039062,720.8817749023438
400833228666,1366.0545654296875,1366.0545654296875,964.050048828125,720.8582153320312
400849896666,1366.2244873046875,1366.2244873046875,964.0704345703125,720.8705444335938
400866564791,1366.2364501953125,1366.2364501953125,964.0819702148438,720.8926391601562
400883232708,1366.1380615234375,1366.1380615234375,964.086669921875,720.8721923828125
400899900750,1366.129150390625,1366.129150390625,964.1044311523438,720.8380737304688
400916568750,1366.02490234375,1366.02490234375,964.1604614257812,720.79833984375
400933236833,1365.983154296875,1365.983154296875,964.1575317382812,720.8076171875
400949904916,1366.0428466796875,1366.0428466796875,964.1301879882812,720.7974243164062
400966572916,1366.1439208984375,1366.1439208984375,964.1497192382812,720.80908203125
400983240958,1366.1529541015625,1366.1529541015625,964.1549072265625,720.743408203125
400999909000,1366.1649169921875,1366.1649169921875,964.1799926757812,720.7296142578125
401016576958,1366.0159912109375,1366.0159912109375,964.2166137695312,720.6879272460938
401033244958,1365.84326171875,1365.84326171875,964.2275390625,720.6602783203125
401049913000,1365.4888916015625,1365.4888916015625,964.228759765625,720.70263671875
401066581041,1365.78369140625,1365.78369140625,964.2299194335938,720.700927734375
401083249083,1365.9385986328125,1365.9385986328125,964.2267456054688,720.6436767578125
401099917208,1365.7569580078125,1365.7569580078125,964.2093505859375,720.5999145507812
401116585166,1365.4234619140625,1365.4234619140625,964.2295532226562,720.5831298828125
401133253250,1365.21484375,1365.21484375,964.2403564453125,720.576416015625
401149921208,1364.8665771484375,1364.8665771484375,964.236572265625,720.6267700195312
401166589333,1365.0748291015625,1365.0748291015625,964.1810913085938,720.60009765625
401183257250,1365.223876953125,1365.223876953125,964.1746215820312,720.5225830078125
401199925291,1365.06298828125,1365.06298828125,964.1688232421875,720.4799194335938
401216593333,1364.8814697265625,1364.8814697265625,964.1607055664062,720.4981079101562
401233261416,1364.8248291015625,1364.8248291015625,964.122802734375,720.5117797851562
401249929375,1364.4554443359375,1364.4554443359375,964.1005859375,720.5438232421875
401266597458,1364.4764404296875,1364.4764404296875,964.062744140625,720.5350341796875
401283265458,1364.4495849609375,1364.4495849609375,964.000244140625,720.5291137695312
401299933583,1364.4019775390625,1364.4019775390625,964.0089721679688,720.5269775390625
401316601500,1364.33935546875,1364.33935546875,963.9644775390625,720.5278930664062
401333269500,1364.4376220703125,1364.4376220703125,963.9097900390625,720.534912109375
401349937583,1364.0445556640625,1364.0445556640625,963.8732299804688,720.5303955078125
401366605541,1363.9464111328125,1363.9464111328125,963.8674926757812,720.5299682617188
401383273625,1363.928466796875,1363.928466796875,963.81689453125,720.5198364257812
