point_index,track_length,stored_reprojection_error_px,mean_reprojection_error_px,max_reprojection_error_px,max_triangulation_angle_deg,frame_span
0,6,3.18569,3.18569,3.88072,19.1728,10
1,4,1.78558,1.78558,3.81042,10.0179,4
2,5,1.18033,1.18033,1.91762,23.5155,11
3,12,0.934875,0.934875,3.04703,32.3319,18
4,13,1.35923,1.35923,2.21476,33.2608,16
5,9,2.19743,2.19743,3.75524,23.3725,11
6,8,1.98255,1.98255,3.44692,23.3541,9
7,6,1.89051,1.89051,3.63603,11.6719,5
8,8,1.21502,1.21502,3.13597,32.4983,10
9,6,1.3858,1.3858,3.3692,16.6692,14
10,6,1.30116,1.30116,3.05808,30.8514,10
11,11,1.5377,1.5377,3.72756,32.1506,16
12,2,0.179912,0.179912,0.181585,4.32174,1
13,4,1.48832,1.48832,2.72149,16.7809,17
14,4,1.51633,1.51633,2.29507,13.3885,15
15,8,1.24444,1.24444,2.9084,17.6114,16
16,3,0.895753,0.895753,1.77836,10.147,12
17,4,1.31771,1.31771,2.97093,15.9323,4
18,5,1.56621,1.56621,3.38873,25.3071,11
19,3,0.491702,0.491702,0.944826,8.98147,3
20,3,1.4853,1.4853,3.45913,12.8815,2
21,11,2.3577,2.3577,3.78043,29.9158,17
22,11,2.3577,2.3577,3.78043,29.9158,17
23,16,1.35866,1.35866,3.4714,32.4955,19
24,6,1.20657,1.20657,2.26115,8.69498,7
25,4,1.1971,1.1971,2.96167,15.0292,18
26,15,1.4101,1.4101,3.34583,32.4865,19
27,3,0.557861,0.557861,0.920177,7.67223,2
28,4,1.98889,1.98889,3.65539,9.19666,4
29,5,1.43283,1.43283,3.1673,20.8675,15
30,4,1.60273,1.60273,2.99929,8.41383,14
31,3,0.507588,0.507588,0.720639,14.9307,2
32,8,1.43132,1.43132,3.46611,40.145,19
33,5,1.30397,1.30397,3.00858,22.6583,12
34,8,1.32643,1.32643,3.55432,33.1289,9
35,2,0.8507,0.8507,0.866328,5.02514,1
36,2,1.46833,1.46833,2.54591,5.1987,1
37,2,1.33878,1.33878,2.23305,5.02073,1
38,2,1.53168,1.53168,2.69358,3.66615,1
39,2,0.662022,0.662022,0.666535,5.01389,1
40,2,1.14778,1.14778,1.72133,4.96127,1
41,2,1.99027,1.99027,3.72269,5.03991,1
42,2,0.304411,0.304411,0.304825,5.11903,1
43,2,1.66808,1.66808,3.00301,7.13052,2
44,2,0.983074,0.983074,1.36137,15.4102,3
45,2,0.983074,0.983074,1.36137,15.4102,3
46,2,2.0711,2.0711,3.90004,6.53705,2
47,6,1.59437,1.59437,2.65188,14.1348,5
48,3,0.830239,0.830239,1.0813,8.43973,3
49,6,1.1294,1.1294,2.70665,24.749,9
50,2,0.0126216,0.0126216,0.0127374,4.46945,2
51,11,2.1999,2.1999,3.49624,35.3517,12
52,5,1.75774,1.75774,3.93734,17.0308,6
53,5,1.86858,1.86858,3.28485,7.56314,5
54,5,1.81258,1.81258,3.68845,8.11829,5
55,8,1.40593,1.40593,2.20367,31.5921,12
56,3,0.107525,0.107525,0.16162,4.68257,2
57,5,1.21557,1.21557,3.03371,6.15707,4
58,5,0.931549,0.931549,3.20016,22.6249,9
59,4,0.820671,0.820671,2.29541,11.4711,4
60,4,1.849,1.849,2.92056,21.1881,13
61,8,1.33564,1.33564,2.53936,22.9122,11
62,11,1.219,1.219,3.12962,31.6578,19
63,4,1.10757,1.10757,2.81738,8.85399,4
64,7,1.34877,1.34877,2.95189,22.1338,7
65,8,1.06294,1.06294,2.97802,26.3638,12
66,5,0.714295,0.714295,1.62047,30.299,9
67,6,1.74433,1.74433,3.08931,11.8732,5
68,5,1.05641,1.05641,3.75926,33.1183,9
69,7,1.72329,1.72329,3.61841,12.0382,5
70,10,1.61062,1.61062,3.82516,31.0804,15
71,5,1.28361,1.28361,2.27348,7.84956,5
72,6,1.74433,1.74433,3.08931,11.8732,5
73,11,1.34396,1.34396,2.69327,37.3205,15
74,5,1.69708,1.69708,3.21497,9.18707,5
75,7,1.14237,1.14237,2.88572,13.8895,7
76,7,1.39152,1.39152,2.6406,31.2747,10
77,11,1.61241,1.61241,3.90945,32.3745,15
78,5,0.860434,0.860434,3.24083,17.7569,5
79,8,1.78739,1.78739,3.78055,18.6667,7
80,7,1.7354,1.7354,3.4507,24.5586,9
81,7,1.94292,1.94292,3.79318,15.2514,6
82,5,1.15104,1.15104,3.07199,11.7649,5
83,5,1.55486,1.55486,2.82811,7.06851,4
84,7,1.58329,1.58329,3.1174,11.1147,6
85,3,1.0803,1.0803,2.40755,6.92425,2
86,5,1.09989,1.09989,3.37194,6.11666,4
87,3,1.1671,1.1671,2.08974,7.63212,2
88,2,0.000963579,0.000963579,0.000973731,5.77826,2
89,2,0.676147,0.676147,0.690426,27.7716,6
90,3,0.492609,0.492609,0.769445,5.41569,4
91,3,0.780918,0.780918,1.27483,5.33756,2
92,3,1.03843,1.03843,1.67009,5.8354,2
93,3,1.0617,1.0617,2.2807,5.08081,2
94,2,0.704727,0.704727,0.761742,9.25092,2
95,2,0.704727,0.704727,0.761742,9.25092,2
96,3,0.551074,0.551074,1.08773,7.83759,2
97,2,0.149823,0.149823,0.15001,3.70913,1
98,2,0.149823,0.149823,0.15001,3.70913,1
99,2,0.316508,0.316508,0.316787,3.79833,1
100,2,0.483391,0.483391,0.491605,2.71555,1
101,3,1.56405,1.56405,3.66096,5.35331,2
102,3,0.735881,0.735881,0.973334,17.272,4
103,3,0.807758,0.807758,0.907285,17.012,5
104,3,1.83991,1.83991,3.024,17.0343,5
105,2,1.99538,1.99538,3.71758,4.85395,2
106,3,1.28876,1.28876,3.55862,3.6574,2
107,2,0.924193,0.924193,1.04377,2.44725,1
108,2,0.558137,0.558137,0.559607,26.4178,7
109,3,0.393171,0.393171,0.516257,5.01723,2
110,2,0.362444,0.362444,0.374942,10.4217,3
111,2,1.67324,1.67324,3.0378,7.87556,2
112,2,0.0789969,0.0789969,0.0792735,5.9928,2
113,2,1.49977,1.49977,2.6432,7.73908,2
114,3,0.592839,0.592839,1.08368,6.19795,2
115,2,0.365649,0.365649,0.372349,4.22598,1
116,2,0.265648,0.265648,0.266029,3.55172,1
117,3,0.790601,0.790601,1.37642,5.74008,2
118,3,0.542623,0.542623,1.07828,6.65789,3
119,2,0.583405,0.583405,0.63173,19.2993,7
120,2,1.67506,1.67506,3.03481,6.93318,2
121,3,0.908714,0.908714,1.02296,8.00763,3
122,3,1.00825,1.00825,2.33008,22.24,6
123,2,0.0520076,0.0520076,0.0521481,6.14694,2
124,2,0.190253,0.190253,0.19091,3.28987,1
125,2,0.694859,0.694859,0.695383,3.7677,1
126,2,0.205811,0.205811,0.209806,5.01229,1
127,3,0.93151,0.93151,2.11646,6.41877,2
128,3,0.948163,0.948163,1.85551,10.5572,3
129,3,1.71778,1.71778,3.57289,6.21866,2
130,2,0.800601,0.800601,0.847782,10.4768,3
131,2,0.918993,0.918993,0.986338,3.40092,1
132,3,1.39432,1.39432,3.12371,5.79527,2
133,2,0.733139,0.733139,0.744388,3.09659,1
134,2,0.733139,0.733139,0.744388,3.09659,1
135,3,1.25493,1.25493,2.25715,5.61575,2
136,2,0.0798372,0.0798372,0.0812808,9.1144,2
137,2,0.274912,0.274912,0.275988,4.23685,1
138,3,1.11313,1.11313,2.79572,7.31198,2
139,3,0.881227,0.881227,1.28025,5.44342,3
140,2,0.406646,0.406646,0.414877,2.24608,1
141,3,0.986353,0.986353,2.2662,6.13573,3
142,3,1.12428,1.12428,3.03043,4.45291,2
143,2,0.451964,0.451964,0.466974,5.16542,2
144,2,0.357723,0.357723,0.370762,5.73668,2
145,2,0.0803917,0.0803917,0.0812854,3.60366,1
146,2,0.720783,0.720783,0.760969,1.92226,1
147,2,0.447229,0.447229,0.462587,6.99143,2
148,2,1.03193,1.03193,1.38053,7.65771,3
149,2,1.31752,1.31752,2.19686,14.4673,4
150,3,0.620353,0.620353,1.13793,6.56486,2
151,3,1.50935,1.50935,2.40995,9.26722,3
152,3,0.853019,0.853019,2.13946,7.84399,2
153,3,0.982989,0.982989,2.28275,7.88252,2
154,3,1.18416,1.18416,2.17105,5.38065,2
155,3,1.62258,1.62258,2.56973,9.88107,4
156,3,0.704057,0.704057,1.41074,6.22591,2
157,3,1.01656,1.01656,2.67233,6.1247,2
158,3,0.757879,0.757879,1.66352,6.84553,3
159,2,0.644849,0.644849,0.657392,29.1036,6
160,4,1.31516,1.31516,3.33213,5.71771,3
161,2,0.90246,0.90246,1.11247,13.789,3
162,3,2.27092,2.27092,3.93845,7.99747,4
163,2,0.397419,0.397419,0.400761,3.19517,1
164,2,0.397419,0.397419,0.400761,3.19517,1
165,3,0.786497,0.786497,1.5264,5.15819,4
166,2,0.991241,0.991241,1.12426,4.15349,1
167,2,0.498173,0.498173,0.515623,6.89108,2
168,3,1.77215,1.77215,3.09222,4.42873,2
169,3,1.77215,1.77215,3.09222,4.42873,2
170,3,0.690332,0.690332,1.38432,4.9867,2
171,2,0.258512,0.258512,0.261995,3.63517,1
172,3,1.39618,1.39618,3.46748,4.99583,2
173,2,1.11863,1.11863,1.7013,5.45849,2
174,2,0.288054,0.288054,0.294876,5.2403,2
175,2,1.04354,1.04354,1.47376,5.35303,2
176,3,1.84239,1.84239,3.58185,16.9361,4
177,3,1.63146,1.63146,2.85442,3.60819,2
178,2,0.996557,0.996557,1.30783,1.88873,1
179,3,1.69295,1.69295,3.49734,3.64551,2
180,2,0.99916,0.99916,1.31303,1.83673,1
181,3,0.592917,0.592917,1.08553,7.70711,2
182,2,0.819055,0.819055,0.826152,3.08075,1
183,3,0.636995,0.636995,1.38277,6.93881,2
184,2,0.0724564,0.0724564,0.072563,3.25498,1
185,3,0.558155,0.558155,0.875305,4.91677,2
186,3,1.4866,1.4866,3.51053,3.61783,2
187,2,1.34542,1.34542,2.25973,3.64545,2
188,2,1.34542,1.34542,2.25973,3.64545,2
189,2,1.0399,1.0399,1.42783,2.73764,1
190,3,1.6,1.6,2.3189,6.17433,2
191,3,0.803309,0.803309,1.46371,5.18839,2
192,2,1.58502,1.58502,2.84058,5.65454,1
193,2,1.07173,1.07173,1.42446,5.17768,2
194,3,1.04174,1.04174,2.2199,4.88413,2
195,3,0.523236,0.523236,0.550229,6.23202,2
196,2,1.2785,1.2785,2.11759,5.47727,2
197,2,0.683719,0.683719,0.718925,4.91746,2
198,2,0.845418,0.845418,0.863479,6.0245,2
199,2,0.909179,0.909179,1.0002,6.81745,2
200,2,1.7475,1.7475,3.20008,9.97074,2
201,4,0.858561,0.858561,2.57238,5.75488,3
202,2,0.117059,0.117059,0.120055,5.98691,2
203,2,1.45214,1.45214,2.53076,6.78663,2
204,2,1.46644,1.46644,2.51555,1.93312,1
205,2,0.590496,0.590496,0.603965,2.72712,1
206,2,1.50428,1.50428,2.60669,1.89962,1
207,2,1.57154,1.57154,2.82095,5.34946,1
208,3,1.75633,1.75633,2.56174,9.38292,3
209,2,0.266792,0.266792,0.270078,1.8801,1
210,2,1.12168,1.12168,1.7037,6.86143,2
211,2,0.714815,0.714815,0.744833,6.84253,1
212,3,0.741019,0.741019,1.33456,5.23361,2
213,3,0.927092,0.927092,2.00657,5.90963,3
214,2,0.600719,0.600719,0.603411,3.42999,1
215,2,1.07335,1.07335,1.51991,2.6721,1
216,2,0.452631,0.452631,0.46037,6.7213,2
217,2,1.01889,1.01889,1.31999,4.74114,2
218,2,1.08428,1.08428,1.67345,5.33838,2
219,2,0.133879,0.133879,0.135711,2.18412,1
220,3,1.10785,1.10785,2.31125,6.45236,2
221,2,1.21921,1.21921,1.9278,2.95685,1
222,4,1.96682,1.96682,3.80928,8.97087,3
223,2,1.84312,1.84312,3.42121,6.41051,1
224,2,0.106159,0.106159,0.10893,5.89726,2
225,2,1.0089,1.0089,1.27788,6.50586,2
226,2,1.5186,1.5186,2.67185,3.66046,1
227,3,1.89244,1.89244,2.87975,13.6236,4
228,2,0.615621,0.615621,0.668448,15.5141,3
229,2,0.222044,0.222044,0.224001,6.08711,2
230,2,1.32435,1.32435,2.24823,15.362,3
231,2,0.271888,0.271888,0.276529,2.59632,1
232,2,1.08868,1.08868,1.5626,3.08463,1
233,2,0.946232,0.946232,1.00841,3.27734,1
234,2,0.436485,0.436485,0.456293,13.6715,3
235,2,0.625947,0.625947,0.650994,2.79065,1
236,2,1.07708,1.07708,1.54021,2.92251,1
237,2,1.06113,1.06113,1.48211,3.16782,1
238,2,0.524106,0.524106,0.529758,8.63366,3
239,2,0.534522,0.534522,0.545929,3.51433,1
240,2,1.05588,1.05588,1.47109,3.20673,1
241,2,0.275146,0.275146,0.275334,5.13259,1
242,2,0.386963,0.386963,0.388526,2.92593,1
243,2,0.165608,0.165608,0.166072,3.58486,1
244,2,0.259253,0.259253,0.272338,5.61765,3
245,2,0.738018,0.738018,0.788119,2.61901,1
246,2,1.44341,1.44341,2.47879,2.92191,1
247,3,1.14037,1.14037,2.94084,7.56601,4
248,3,1.14037,1.14037,2.94084,7.56601,4
249,3,1.30643,1.30643,2.06217,17.4207,6
250,9,1.64686,1.64686,3.32354,17.8266,9
251,5,1.18806,1.18806,1.9608,24.7526,8
252,10,0.76467,0.76467,1.46642,30.8796,9
253,9,1.359,1.359,2.02805,33.7781,9
254,8,1.21211,1.21211,2.39672,22.703,10
255,6,1.22004,1.22004,3.74795,11.0367,5
256,5,1.22823,1.22823,2.96769,6.08493,4
257,10,0.817243,0.817243,2.37167,21.9795,9
258,4,1.241,1.241,3.63455,8.42055,3
259,7,1.61867,1.61867,3.48025,20.7928,6
260,7,1.58175,1.58175,3.41539,12.6563,5
261,6,1.01186,1.01186,2.38921,23.0681,11
262,9,1.98359,1.98359,3.0569,25.5331,12
263,7,1.62413,1.62413,3.26766,14.9599,6
264,8,0.539689,0.539689,1.57583,24.9574,9
265,9,1.7151,1.7151,3.94842,22.9787,8
266,6,1.23899,1.23899,2.69015,8.9448,5
267,6,0.948989,0.948989,2.10962,12.4733,6
268,5,1.20098,1.20098,2.54639,7.82382,5
269,6,1.5693,1.5693,2.34659,14.8347,6
270,11,0.910388,0.910388,1.93754,27.7732,12
271,4,0.76884,0.76884,2.12525,9.81753,4
272,6,0.966338,0.966338,3.18116,21.0156,6
273,10,1.20236,1.20236,3.0001,33.5408,12
274,3,0.939202,0.939202,2.39894,27.2891,7
275,3,0.760375,0.760375,1.07935,11.7675,4
276,3,0.865737,0.865737,1.96678,11.7698,4
277,4,0.998607,0.998607,2.58731,30.3616,9
278,3,0.640769,0.640769,1.10881,8.84387,3
279,3,0.447541,0.447541,0.620299,7.0233,2
280,3,0.576377,0.576377,0.949243,8.11506,3
281,2,0.654156,0.654156,0.662017,3.11934,1
282,3,0.576264,0.576264,1.04266,6.53005,2
283,3,1.24134,1.24134,2.7543,10.9178,3
284,3,0.461047,0.461047,0.751463,6.35902,2
285,2,1.14491,1.14491,1.75577,5.76339,3
286,2,0.745732,0.745732,0.784292,5.62168,3
287,3,1.29376,1.29376,3.01439,7.48004,3
288,3,1.03865,1.03865,2.34775,12.5849,5
289,3,1.03865,1.03865,2.34775,12.5849,5
290,3,0.503086,0.503086,0.838698,9.57795,2
291,3,0.817365,0.817365,2.00394,7.67627,2
292,3,0.794913,0.794913,1.80911,6.75287,2
293,3,0.774607,0.774607,1.53735,14.1412,5
294,3,0.9018,0.9018,1.78559,7.59326,2
295,3,1.10068,1.10068,2.03114,15.9519,4
296,3,0.895589,0.895589,1.87205,7.56927,2
297,2,1.29502,1.29502,2.14758,6.70844,3
298,2,0.985293,0.985293,1.03567,22.3643,8
299,2,1.02137,1.02137,1.38621,1.92499,1
300,2,1.02137,1.02137,1.38621,1.92499,1
301,2,0.530083,0.530083,0.594186,24.7165,8
302,2,1.27498,1.27498,2.09774,2.70699,1
303,2,0.802764,0.802764,0.824604,3.7859,1
304,3,0.690545,0.690545,0.742554,6.63584,2
305,2,0.487947,0.487947,0.490491,4.05918,1
306,2,0.878766,0.878766,0.974172,6.79417,2
307,4,0.791873,0.791873,1.32782,11.9992,4
308,3,0.890727,0.890727,1.42087,9.94747,2
309,3,1.1914,1.1914,2.80683,9.97678,2
310,2,0.446234,0.446234,0.446815,5.26012,1
311,3,1.64942,1.64942,3.8277,15.4147,4
312,3,1.11275,1.11275,2.28289,7.87855,2
313,3,0.815918,0.815918,1.79161,7.59092,2
314,2,2.09612,2.09612,3.92801,16.1903,4
315,2,1.67368,1.67368,3.01942,4.14466,1
316,2,0.941779,0.941779,1.00244,4.17656,1
317,2,1.34332,1.34332,2.2464,4.10864,1
318,2,0.612134,0.612134,0.628005,2.38057,1
319,3,0.637575,0.637575,1.3205,5.43328,2
320,3,0.968937,0.968937,1.39726,5.49622,2
321,3,0.9438,0.9438,2.10682,5.54905,2
322,3,0.9438,0.9438,2.10682,5.54905,2
323,3,0.9438,0.9438,2.10682,5.54905,2
324,3,0.590321,0.590321,0.856695,5.45968,2
325,3,0.643526,0.643526,1.21328,5.96364,2
326,3,0.781862,0.781862,1.45836,5.36867,4
327,3,1.13102,1.13102,1.98883,6.36343,2
328,3,1.1858,1.1858,1.51909,6.50179,2
329,3,1.1765,1.1765,2.90023,8.1492,3
330,2,0.194261,0.194261,0.195597,3.4193,1
331,2,0.378693,0.378693,0.38803,9.53488,2
332,4,1.1072,1.1072,2.35358,11.1489,5
333,3,0.570248,0.570248,1.12227,5.90551,2
334,3,0.620437,0.620437,1.07103,5.93875,2
335,2,0.644391,0.644391,0.652147,4.42814,1
336,3,0.842721,0.842721,1.48447,6.99339,3
337,3,0.74499,0.74499,0.935799,6.91896,3
338,3,0.678795,0.678795,1.09495,11.9637,4
339,3,0.548733,0.548733,0.999036,4.90595,2
340,3,0.762565,0.762565,1.19936,4.64925,2
341,3,0.93826,0.93826,2.36038,12.3167,5
342,3,0.359302,0.359302,0.572635,5.18068,2
343,2,1.76162,1.76162,3.2196,22.1917,9
344,3,0.496588,0.496588,0.816158,4.7808,3
345,4,1.35184,1.35184,2.44738,24.0658,9
346,4,1.35184,1.35184,2.44738,24.0658,9
347,3,0.421988,0.421988,0.648889,5.62073,2
348,4,0.776768,0.776768,1.88297,11.8799,4
349,5,0.680304,0.680304,1.15112,12.224,5
350,3,0.518856,0.518856,0.88993,12.3016,4
351,3,0.125201,0.125201,0.192634,22.3275,6
352,3,1.34145,1.34145,3.3295,33.2484,10
353,2,0.0420037,0.0420037,0.0424807,2.69659,1
354,3,0.722857,0.722857,1.27101,5.60178,3
355,3,0.31303,0.31303,0.453731,4.78975,2
356,3,1.15075,1.15075,2.02182,21.8048,5
357,4,1.67804,1.67804,2.91881,10.1354,5
358,2,0.863425,0.863425,0.935012,2.31065,1
359,4,0.59928,0.59928,1.07668,4.40829,3
360,2,0.590441,0.590441,0.604083,2.70229,1
361,2,0.702552,0.702552,0.728375,2.803,1
362,3,0.885267,0.885267,2.17761,24.442,9
363,4,1.11438,1.11438,1.4804,23.2706,8
364,3,1.87543,1.87543,2.58196,13.3446,4
365,3,0.45081,0.45081,0.632943,6.40522,2
366,3,0.464675,0.464675,0.62763,6.21613,2
367,2,1.82928,1.82928,3.36635,3.53916,1
368,3,1.00518,1.00518,2.30389,3.7813,4
369,3,1.18496,1.18496,2.82008,6.56234,2
370,3,0.894555,0.894555,1.37372,6.59169,2
371,3,1.48199,1.48199,3.30627,6.21848,2
372,3,0.435409,0.435409,0.576943,6.24268,2
373,4,0.901383,0.901383,2.29794,12.2256,4
374,3,1.05451,1.05451,2.02749,6.32129,2
375,3,0.414178,0.414178,0.762936,6.73013,3
376,3,0.535572,0.535572,0.945271,6.21911,2
377,2,1.80649,1.80649,3.31917,3.09995,1
378,3,1.4376,1.4376,3.19865,25.6694,9
379,3,1.25102,1.25102,1.78342,5.5619,2
380,3,1.25102,1.25102,1.78342,5.5619,2
381,4,1.05715,1.05715,2.87225,5.47986,4
382,4,0.923208,0.923208,2.8154,8.82622,3
383,2,1.69412,1.69412,3.09734,23.2076,8
384,3,1.82345,1.82345,3.39475,4.71929,2
385,4,1.2854,1.2854,2.60962,8.27983,3
386,3,0.434602,0.434602,0.731827,6.17305,2
387,3,0.543858,0.543858,1.01491,6.34929,3
388,3,0.503568,0.503568,0.925473,6.18945,2
389,3,1.0731,1.0731,2.24498,6.30676,2
390,3,0.371769,0.371769,0.520639,10.775,4
391,3,0.835066,0.835066,2.06761,5.27049,2
392,3,0.621805,0.621805,1.06931,6.60167,2
393,3,1.02305,1.02305,1.49939,6.61335,2
394,2,0.258927,0.258927,0.259653,3.72785,1
395,3,0.901,0.901,1.48571,7.62896,2
396,3,0.901,0.901,1.48571,7.62896,2
397,3,0.834478,0.834478,1.44753,7.84411,2
398,2,0.882751,0.882751,0.909614,4.15399,1
399,2,1.07023,1.07023,1.47877,4.11278,1
400,3,0.894624,0.894624,1.44431,7.86845,2
401,2,1.66669,1.66669,3.00364,4.12582,1
402,2,1.77882,1.77882,3.23839,7.08171,2
403,3,1.11935,1.11935,2.93467,3.54633,2
404,3,1.38246,1.38246,2.36203,3.76143,2
405,2,0.63423,0.63423,0.666002,4.63857,1
406,3,0.450757,0.450757,0.811647,5.00126,2
407,3,0.450757,0.450757,0.811647,5.00126,2
408,3,0.759004,0.759004,1.2808,6.14623,3
409,3,0.883912,0.883912,1.52023,12.3549,5
410,3,0.494417,0.494417,0.821794,4.85444,2
411,3,1.07199,1.07199,1.97996,12.4972,6
412,3,0.543106,0.543106,0.865748,4.71749,2
413,3,0.941566,0.941566,1.28154,4.73034,2
414,3,0.808469,0.808469,1.96662,22.372,6
415,2,0.720768,0.720768,0.735905,3.07571,1
416,3,1.14733,1.14733,2.01096,6.73599,2
417,3,0.542623,0.542623,1.07828,6.65789,3
418,3,0.716585,0.716585,1.60104,6.32455,2
419,2,0.524078,0.524078,0.528894,3.07229,1
420,3,1.39432,1.39432,3.12371,5.79527,2
421,3,0.641653,0.641653,0.859039,6.45037,2
422,3,0.321069,0.321069,0.489148,6.56257,2
423,4,0.981759,0.981759,2.57386,7.6985,3
424,3,0.480312,0.480312,0.807166,15.9328,6
425,3,0.912435,0.912435,2.10852,4.06945,2
426,3,1.66663,1.66663,2.08939,5.10792,2
427,2,0.988687,0.988687,1.13314,2.36418,1
428,4,0.528323,0.528323,1.36449,28.9444,13
429,3,0.67311,0.67311,0.962495,6.40368,2
430,2,0.0271979,0.0271979,0.027673,2.40075,1
431,3,0.628113,0.628113,1.33311,5.59592,2
432,4,1.16391,1.16391,2.72724,5.59325,4
433,2,0.490414,0.490414,0.511496,4.37767,1
434,4,1.48347,1.48347,2.52399,10.6421,5
435,3,0.448589,0.448589,0.615088,10.9284,3
436,3,0.393354,0.393354,0.639757,5.77142,2
437,2,0.0084493,0.0084493,0.00851096,3.48103,1
438,3,0.900267,0.900267,2.28976,6.10024,2
439,3,0.62261,0.62261,1.31892,5.73624,2
440,3,1.94499,1.94499,3.49688,5.38669,2
441,3,1.00462,1.00462,2.38599,5.32038,2
442,3,1.01393,1.01393,1.37838,6.22445,2
443,3,1.34,1.34,2.11803,5.11846,2
444,3,1.23324,1.23324,2.19662,6.9265,3
445,2,0.643776,0.643776,0.797851,4.54419,1
446,3,0.149489,0.149489,0.227835,6.09812,2
447,3,0.185513,0.185513,0.24649,6.01793,2
448,4,0.707918,0.707918,2.01264,6.90415,4
449,3,0.709348,0.709348,1.46569,6.93686,3
450,3,0.987175,0.987175,2.07571,6.85814,2
451,3,0.648325,0.648325,1.27123,5.15471,2
452,3,1.23074,1.23074,2.52579,5.53999,2
453,3,0.815418,0.815418,1.82085,8.25119,3
454,2,0.105894,0.105894,0.111591,6.82402,2
455,2,0.709584,0.709584,0.724629,2.59034,1
456,2,0.709584,0.709584,0.724629,2.59034,1
457,3,1.19069,1.19069,2.35048,5.63277,2
458,3,0.666819,0.666819,1.4737,5.6625,2
459,2,1.13612,1.13612,1.70183,3.02822,1
460,3,1.56152,1.56152,3.71519,5.56896,2
461,3,0.950861,0.950861,1.73984,6.6228,2
462,2,0.458762,0.458762,0.458979,31.8819,9
463,3,0.522928,0.522928,0.800335,4.8053,2
464,3,0.767461,0.767461,1.19938,4.93909,2
465,3,0.807509,0.807509,1.62384,22.1432,7
466,3,0.70123,0.70123,1.38128,5.03689,2
467,3,0.776646,0.776646,1.17435,4.14512,2
468,3,0.776646,0.776646,1.17435,4.14512,2
469,2,0.159764,0.159764,0.160014,5.63924,1
470,2,0.615276,0.615276,0.676142,4.06705,3
471,3,1.28914,1.28914,1.8716,30.8881,8
472,2,0.851158,0.851158,0.852806,5.26416,1
473,2,0.447229,0.447229,0.462587,6.99143,2
474,3,0.673473,0.673473,0.911313,7.80757,2
475,3,1.26175,1.26175,2.36375,7.69342,2
476,2,0.757625,0.757625,0.825857,7.1823,1
477,3,0.691622,0.691622,0.994695,6.17111,2
478,3,1.77217,1.77217,2.67164,9.99839,2
479,3,0.522467,0.522467,0.749632,7.81145,2
480,3,0.522467,0.522467,0.749632,7.81145,2
481,2,0.498173,0.498173,0.515623,6.89108,2
482,3,0.871351,0.871351,2.19501,9.95123,2
483,2,0.275223,0.275223,0.280912,1.99843,1
484,3,1.24588,1.24588,1.84986,5.21012,2
485,2,0.485929,0.485929,0.492266,6.03719,2
486,2,0.096731,0.096731,0.0972737,3.48435,1
487,3,0.584201,0.584201,0.773827,6.06817,2
488,3,0.682731,0.682731,1.1459,6.22952,2
489,3,0.559687,0.559687,1.14204,5.42964,2
490,4,1.02099,1.02099,2.71421,5.73327,3
491,4,0.524693,0.524693,0.731608,5.99936,3
492,4,1.33772,1.33772,2.65885,24.7912,9
493,3,1.13188,1.13188,2.3588,6.67921,2
494,3,0.551375,0.551375,0.846214,5.47245,2
495,5,1.51377,1.51377,3.50043,22.5577,10
496,3,0.447617,0.447617,0.679819,6.21699,2
497,3,0.557465,0.557465,1.08926,5.85534,2
498,3,1.57307,1.57307,2.73154,6.11403,2
499,3,0.993509,0.993509,2.46016,5.4667,4
500,3,0.748956,0.748956,1.48128,5.50087,2
501,3,1.00107,1.00107,2.66606,8.73247,5
502,3,0.915209,0.915209,1.20626,5.19407,2
503,3,0.375232,0.375232,0.523442,4.84228,2
504,3,1.00502,1.00502,2.65481,5.50003,2
505,3,0.318497,0.318497,0.431093,5.41596,2
506,3,0.815805,0.815805,1.4037,5.45431,2
507,4,1.14478,1.14478,2.02734,7.42664,3
508,3,0.458516,0.458516,0.835512,3.7642,2
509,3,0.51478,0.51478,0.834647,4.29917,2
510,3,1.02216,1.02216,2.69305,6.98755,13
511,3,1.43407,1.43407,3.90941,4.48401,2
512,4,0.919771,0.919771,1.55081,12.3631,6
513,3,0.817853,0.817853,1.37919,12.1992,5
514,3,0.541622,0.541622,0.857912,4.74168,2
515,2,0.398042,0.398042,0.398544,5.53488,1
516,3,1.37196,1.37196,2.53851,7.50927,2
517,3,1.01427,1.01427,2.39056,6.3277,2
518,2,0.305501,0.305501,0.305782,5.55674,1
519,3,1.17314,1.17314,1.94759,9.31255,2
520,2,1.53928,1.53928,2.73139,6.0116,1
521,3,1.17314,1.17314,1.94759,9.31255,2
522,3,1.57767,1.57767,2.82266,9.44148,3
523,3,0.688758,0.688758,1.14351,4.73683,2
524,2,1.48858,1.48858,2.54215,11.6916,18
525,2,0.32477,0.32477,0.346386,5.84514,2
526,2,1.64483,1.64483,2.97458,3.2045,2
527,4,1.00057,1.00057,1.91925,6.04448,4
528,3,1.04254,1.04254,2.33166,6.44156,2
529,3,0.847668,0.847668,1.02009,6.03983,2
530,2,1.87963,1.87963,3.47669,2.9183,1
531,3,1.49513,1.49513,2.65887,5.9719,2
532,3,0.752476,0.752476,1.76267,5.33817,2
533,2,0.948728,0.948728,1.03991,2.42726,1
534,4,1.65283,1.65283,2.68051,6.52056,3
535,3,0.667754,0.667754,1.42068,4.11582,2
