#t_ns(== cam0/data.csv),fx,fy,cx,cy
5094312786791,1357.126953125,1357.126953125,964.3832397460938,719.2562866210938
5094329454875,1356.6802978515625,1356.6802978515625,964.3643188476562,719.2811889648438
5094346122958,1356.6741943359375,1356.6741943359375,964.381591796875,719.2714233398438
5094362790958,1356.7159423828125,1356.7159423828125,964.3887329101562,719.2474975585938
5094379458916,1356.6474609375,1356.6474609375,964.3973999023438,719.203857421875
5094396126958,1356.150146484375,1356.150146484375,964.3790283203125,719.2149047851562
5094412795083,1355.914794921875,1355.914794921875,964.3836059570312,719.196533203125
5094429463125,1355.95654296875,1355.95654296875,964.4345703125,719.1757202148438
5094446130916,1356.10546875,1356.10546875,964.4427490234375,719.1605834960938
5094462799250,1356.1739501953125,1356.1739501953125,964.4212036132812,719.120849609375
5094479467125,1356.1650390625,1356.1650390625,964.46142578125,719.12255859375
5094496135208,1356.0311279296875,1356.0311279296875,964.4775390625,719.1000366210938
5094512803250,1355.9803466796875,1355.9803466796875,964.478515625,719.0581665039062
5094529471333,1355.599365234375,1355.599365234375,964.5235595703125,719.0586547851562
5094546139375,1355.4891357421875,1355.4891357421875,964.5167236328125,719.03369140625
5094562807458,1355.542724609375,1355.542724609375,964.504638671875,719.0380859375
5094579475333,1355.5545654296875,1355.5545654296875,964.5535888671875,719.0046997070312
5094596143375,1355.4920654296875,1355.4920654296875,964.581787109375,718.9816284179688
5094612811458,1355.521728515625,1355.521728515625,964.5949096679688,718.9480590820312
5094629479541,1355.152587890625,1355.152587890625,964.636474609375,718.9192504882812
5094646147541,1354.9678955078125,1354.9678955078125,964.5966186523438,718.9284057617188
5094662815500,1354.458740234375,1354.458740234375,964.6259765625,718.9036254882812
5094679483583,1354.282958984375,1354.282958984375,964.6797485351562,718.875244140625
5094696151666,1353.8780517578125,1353.8780517578125,964.7103881835938,718.8302612304688
5094712819666,1353.8453369140625,1353.8453369140625,964.7385864257812,718.8244018554688
5094729487791,1353.3956298828125,1353.3956298828125,964.692626953125,718.7802734375
5094746155791,1353.196044921875,1353.196044921875,964.7022705078125,718.814208984375
5094762823708,1353.1483154296875,1353.1483154296875,964.7293701171875,718.72021484375
5094779491833,1353.130615234375,1353.130615234375,964.7974853515625,718.7161865234375
5094796159791,1352.728515625,1352.728515625,964.7719116210938,718.6661987304688
5094812827916,1352.6422119140625,1352.6422119140625,964.7713012695312,718.6727905273438
5094829496000,1352.2550048828125,1352.2550048828125,964.753173828125,718.6790161132812
5094846164000,1352.2342529296875,1352.2342529296875,964.7759399414062,718.6599731445312
5094862831916,1351.4659423828125,1351.4659423828125,964.8048706054688,718.6281127929688
5094879500000,1351.1710205078125,1351.1710205078125,964.8023681640625,718.6303100585938
5094896168041,1350.28369140625,1350.28369140625,964.8031616210938,718.5905151367188
5094912836125,1349.843017578125,1349.843017578125,964.821533203125,718.5714111328125
5094929504208,1348.9168701171875,1348.9168701171875,964.829833984375,718.5353393554688
5094946172250,1348.7113037109375,1348.7113037109375,964.8528442382812,718.5313110351562
5094962840166,1348.2706298828125,1348.2706298828125,964.8177490234375,718.5150146484375
5094979508166,1348.190185546875,1348.190185546875,964.7861328125,718.5310668945312
5094996176291,1347.8597412109375,1347.8597412109375,964.7869262695312,718.5433959960938
5095012844333,1347.7376708984375,1347.7376708984375,964.80712890625,718.526611328125
5095029512375,1347.69287109375,1347.69287109375,964.8226318359375,718.5042114257812
5095046180333,1347.5589599609375,1347.5589599609375,964.8355712890625,718.505126953125
5095062848375,1347.550048828125,1347.550048828125,964.8287353515625,718.5260009765625
5095079516416,1347.6512451171875,1347.6512451171875,964.7894287109375,718.5174560546875
5095096184500,1347.6690673828125,1347.6690673828125,964.7847900390625,718.5137329101562
5095112852583,1347.6541748046875,1347.6541748046875,964.7852172851562,718.5186157226562
5095129520625,1347.6600341796875,1347.6600341796875,964.7933349609375,718.5001220703125
5095146188541,1347.5946044921875,1347.5946044921875,964.8204956054688,718.4881591796875
5095162856625,1347.6094970703125,1347.6094970703125,964.8207397460938,718.4974975585938
5095179524666,1347.5887451171875,1347.5887451171875,964.8067626953125,718.48974609375
5095196192708,1347.615478515625,1347.615478515625,964.8297729492188,718.4882202148438
5095212860750,1347.5618896484375,1347.5618896484375,964.8260498046875,718.478515625
5095229528625,1347.541015625,1347.541015625,964.8070068359375,718.5350952148438
5095246196750,1347.6036376953125,1347.6036376953125,964.8060302734375,718.5442504882812
5095262864791,1347.642333984375,1347.642333984375,964.8034057617188,718.5418090820312
5095279532833,1347.7108154296875,1347.7108154296875,964.7606811523438,718.5654296875
5095296200916,1347.7406005859375,1347.7406005859375,964.76513671875,718.5870971679688
5095312869041,1347.672119140625,1347.672119140625,964.7655029296875,718.597900390625
5095329536916,1344.3128662109375,1344.3128662109375,964.7618408203125,718.6246337890625
5095346205000,1343.1365966796875,1343.1365966796875,964.7605590820312,718.6201171875
5095362873083,1343.0831298828125,1343.0831298828125,964.7348022460938,718.6113891601562
5095379541125,1343.11279296875,1343.11279296875,964.7044067382812,718.690185546875
5095396209083,1345.3045654296875,1345.3045654296875,964.6849365234375,718.7034912109375
