frame_id,registered,qw,qx,qy,qz,tx,ty,tz
0,1,0.991292,-0.0381335,-0.117473,0.045681,-1.79309,-2.40137,0.0112873
1,1,0.996764,0.0563541,-0.0499321,0.0281656,-1.82429,-2.11252,-1.02732
2,1,0.999868,-0.00543131,-0.0124868,0.00884078,-1.73563,-1.78808,-0.316743
3,1,0.999938,-0.00330976,-0.00983631,0.0040224,-1.5169,-1.02307,-0.123683
4,1,0.999896,0.00783265,-0.011831,0.0027129,-0.84067,0.0860236,-0.323812
5,1,0.996164,0.0802897,-0.0126318,0.0324233,0.812062,1.36649,-1.30581
6,1,0.994876,0.0635643,-0.0583978,0.0526371,0.879967,1.89593,0.994765
7,1,0.991659,0.101445,-0.062851,0.048702,0.561408,3.18185,0.960654
8,1,0.994023,0.0894612,-0.0456439,0.0428004,1.32538,3.93835,0.193305
9,1,0.993279,0.0770065,-0.0766456,0.0398964,0.843245,4.81808,0.14504
10,1,0.989599,0.0815096,-0.113799,0.0331743,0.215162,4.51033,0.0290781
11,1,0.990502,0.0853084,-0.100442,0.0392348,-0.232136,3.89978,0.213145
12,1,0.985641,0.132072,-0.0800004,0.0683343,-0.570288,2.57144,0.980818
13,1,0.967907,0.228139,-0.0290572,0.101314,-1.03215,-0.352248,1.34994
14,1,0.976491,0.188164,-0.0764892,0.0721748,-1.27652,-1.44538,0.742257
15,1,0.986918,0.134163,-0.0861839,0.0237954,-0.542572,-2.98283,0.16842
16,1,0.990609,0.0303738,-0.12307,-0.0512254,-0.779642,-4.36729,-0.115715
17,1,0.98655,-0.0260088,-0.142233,-0.0762407,0.134197,-4.56692,0.296188
18,1,0.991349,-0.00853469,-0.105562,-0.0775361,1.51774,-3.98138,0.448673
19,1,0.994923,0.0391255,-0.0877261,-0.030016,2.67705,-2.97475,0.104777
