timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, -1.537264494385228892e-12, -1.673455493883889203e-12, -1.917421500359045843e-12, 5.300385358084344078e-01, -9.260147455047383278e-03, -1.821154817395069124e-03, 8.479210361951711183e-01, 3.503368674153899825e-02, 2.049929329311742446e-02, -6.260225151452671923e-03, -1.922104151065908914e-03, -2.322932561769842225e-03, -1.624556356659637027e-04, 1.250456081935362451e-02, -5.539087017728532708e-02, -8.634166589291789040e-02, 0
5073368957500, 5.896781015736203384e-04, 3.360696080392967387e-04, -8.768299133192940578e-05, 5.302217418723127462e-01, -9.425909610940913855e-03, -2.914288727285279431e-03, 8.478016062706600353e-01, 3.586813276355991370e-02, 1.937687234984342838e-02, -4.165158912925319076e-03, -1.922116533981124047e-03, -2.322944257650420060e-03, -1.624574771626719437e-04, 1.251410025752794884e-02, -5.542816135255398263e-02, -8.639780326212248562e-02, 0
5073385625750, 1.193551173008423937e-03, 6.290089202961844390e-04, -1.337038629250324184e-04, 5.311003011902654114e-01, -9.667767427204503397e-03, -4.200046773872775571e-03, 8.472433912139298862e-01, 3.673763458255718123e-02, 1.521490066978569214e-02, -1.108136479536232354e-03, -1.922105462687375733e-03, -2.322883897035216486e-03, -1.624576727422109444e-04, 1.252489721828656949e-02, -5.546696123986061960e-02, -8.644785699169096893e-02, 0
5073402293958, 1.248052055027330277e-03, 7.690672404027955582e-04, -1.736254536303050372e-04, 5.328701712684165148e-01, -1.052135061774936431e-02, -5.632320442356539975e-03, 8.461128522366159199e-01, 4.102663306870734002e-03, 9.570619018057292468e-03, -3.300652466106230708e-03, -1.922105462687375733e-03, -2.322883897035216486e-03, -1.624576727422109444e-04, 1.252489721828656949e-02, -5.546696123986061960e-02, -8.644785699169096893e-02, 3
5073418962083, 1.270489164961006306e-03, 8.782926595413471276e-04, -1.879535551963438221e-04, 5.350092590392392378e-01, -1.177547286605846490e-02, -6.680309680172956746e-03, 8.447377134020014333e-01, 4.461110020125069915e-03, 9.835409386241021623e-03, -3.564505588241011387e-03, -1.922105462687375733e-03, -2.322883897035216486e-03, -1.624576727422109444e-04, 1.252489721828656949e-02, -5.546696123986061960e-02, -8.644785699169096893e-02, 3
5073435630375, 1.272757680141547477e-03, 9.717621220308016259e-04, -1.849148412224225027e-04, 5.366849572984294658e-01, -1.313894153711827641e-02, -7.410580130014756718e-03, 8.436478578927371075e-01, 5.167534851439449864e-03, 1.083057628693222078e-02, -3.965718527914617424e-03, -1.922105462687375733e-03, -2.322883897035216486e-03, -1.624576727422109444e-04, 1.252489721828656949e-02, -5.546696123986061960e-02, -8.644785699169096893e-02, 3
5073452298625, 1.265919663466512314e-03, 1.091560233953984540e-03, -1.573728160214938091e-04, 5.373638869510928284e-01, -1.444779335212412544e-02, -8.273935730642494046e-03, 8.431861338136393824e-01, 5.404252724457831412e-03, 1.298443437271876687e-02, -3.807097685309524578e-03, -1.922105462687375733e-03, -2.322883897035216486e-03, -1.624576727422109444e-04, 1.252489721828656949e-02, -5.546696123986061960e-02, -8.644785699169096893e-02, 3
5073468966916, 1.258183345810070641e-03, 1.263035839891271791e-03, -1.787128990938894604e-04, 5.373831891166982455e-01, -1.578527793161414380e-02, -9.543545289120202238e-03, 8.431364384242345800e-01, 5.368000830112062798e-03, 1.319790399219971169e-02, -3.774526698809727802e-03, -1.922105462687375733e-03, -2.322883897035216486e-03, -1.624576727422109444e-04, 1.252489721828656949e-02, -5.546696123986061960e-02, -8.644785699169096893e-02, 3
5073485635166, 1.269029619921101725e-03, 1.369020322406604108e-03, -1.911689009921345482e-04, 5.375167166961407617e-01, -1.742723381320626999e-02, -1.078361879533943149e-02, 8.430040239284137815e-01, 4.815218759727022194e-03, 1.382266724251542123e-02, -4.143824132112032196e-03, -1.922105462687375733e-03, -2.322883897035216486e-03, -1.624576727422109444e-04, 1.252489721828656949e-02, -5.546696123986061960e-02, -8.644785699169096893e-02, 3
5073502303458, 1.277326381520383063e-03, 1.453098356591561941e-03, -2.012795705074171414e-04, 5.382751129153848790e-01, -1.911178897892227072e-02, -1.186675028604381073e-02, 8.424688852269878181e-01, 4.785446783614276389e-03, 1.303783217623167429e-02, -4.218197435990015710e-03, -1.922105462687375733e-03, -2.322883897035216486e-03, -1.624576727422109444e-04, 1.252489721828656949e-02, -5.546696123986061960e-02, -8.644785699169096893e-02, 3
