frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,1403715273.262143135,5.9047,4.5129,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
1,1403715273.312143087,5.0738,4.3768,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
2,1403715273.362143040,3.4822,3.4314,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
3,1403715273.412143230,3.6909,3.6543,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
4,1403715273.462142944,3.9010,3.8516,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
5,1403715273.512143135,3.5237,3.4995,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
6,1403715273.562143087,4.0225,3.8618,0.0000,0,0,0,0,0,0,0.0000,0.0010,0.0000,0
7,1403715273.612143278,4.2660,4.0963,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
8,1403715273.662142992,5.0103,4.3715,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
9,1403715273.712143183,4.8661,4.5082,0.0000,0,0,0,0,0,0,0.0000,0.0013,0.0000,0
10,1403715273.762143135,4.6730,4.2695,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
11,1403715273.812143087,5.1900,4.7854,0.0000,0,0,0,0,0,0,0.0000,0.0010,0.0000,0
12,1403715273.862143040,4.2605,3.9840,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
13,1403715273.912143230,4.3055,4.1243,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
14,1403715273.962142944,3.7689,3.6339,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
15,1403715274.012143135,5.4068,5.0521,0.0000,0,0,0,0,0,0,0.0000,0.0010,0.0000,0
16,1403715274.062143087,3.8713,3.7724,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
17,1403715274.112143278,4.1874,4.0778,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
18,1403715274.162142992,3.6218,3.5242,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
19,1403715274.212143183,3.9670,3.9495,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
20,1403715274.262143135,3.4855,3.4734,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
21,1403715274.312143087,3.8717,3.6939,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
22,1403715274.362143040,3.4146,3.3860,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
23,1403715274.412143230,3.5790,3.5563,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
24,1403715274.462142944,3.8062,3.6471,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
25,1403715274.512143135,3.4304,3.4199,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
26,1403715274.562143087,3.5749,3.5174,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
27,1403715274.612143278,3.4362,3.3603,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
28,1403715274.662142992,3.9607,3.8681,0.0000,0,0,0,0,0,0,0.0000,0.0010,0.0000,0
29,1403715274.712143183,3.5251,3.5041,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
30,1403715274.762143135,3.4757,3.4746,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
