timestamp_ns,wx,wy,wz,ax,ay,az
248912938305667,-0.00038775624125264585,-0.0023331954143941402,0.0008532768115401268,0.03426701126098632,0.12973580245971678,9.686341366577148
248912948277667,-0.0019829897210001945,-0.0014303837670013309,-0.0008740494376979768,0.06120177993774414,0.11926117019653319,9.696067810821532
248912958250667,-0.0022096247412264347,-0.0026964505668729544,0.0013142699608579278,0.04279635467529297,0.12719196319580078,9.702202952575684
248912968222667,-0.0028903286438435316,-0.004606469534337521,-0.00012144014181103557,0.02259527816772461,0.13587094421386717,9.725097505950927
248912978194667,-0.0023696806747466326,-0.0037638454232364893,3.2490566809428856e-05,0.01601122360229492,0.12165537185668944,9.706841718292235
248912988166667,-0.0029968551825731993,-0.0016130766598507762,0.0019385149935260415,0.025887305450439452,0.12689268798828124,9.701903677368163
248912998138667,-0.00307568465359509,-0.002320678671821952,0.0007968177669681609,0.050128597259521485,0.1414075355529785,9.675567459106444
248913008110667,-0.0022719427943229675,-0.0010522148804739118,0.0013813816476613283,0.06494272003173827,0.13602058181762694,9.668534491729735
248913018083667,-0.000969656917732209,0.00040480049210600555,0.0006149238906800747,0.043544542694091797,0.1227028350830078,9.66628992767334
248913028055667,-0.0029670277144759893,-0.0012855078093707561,6.285060226218775e-05,0.03965396499633789,0.13482348098754882,9.686191728973387
248913038027667,-0.004012051969766617,-0.0020807278342545033,0.0020530307665467262,0.05132569808959961,0.13302782974243163,9.699659113311768
248913047999667,-0.004078631289303303,-0.0023931164760142565,0.002508165081962943,0.04997895965576172,0.14006079711914063,9.712228672027587
248913057971667,-0.0037878139410167933,-0.003519367426633835,0.0012367720482870936,0.04219780426025391,0.13811550827026367,9.714622873687743
248913067943667,-0.0029350698459893465,-0.0040978058241307735,0.001475657569244504,0.004339490509033203,0.14036007232666015,9.709834470367431
248913077915667,-0.003323891432955861,-0.0028943235520273447,0.0008591357618570328,0.0020949264526367185,0.14080898513793944,9.703400053405762
248913087888667,-0.0016564861871302128,-0.001591505017131567,0.0009725864510983229,0.023792378997802732,0.14619593887329102,9.692476508331298
248913097860667,4.394215648062527e-05,0.000660463934764266,0.0018322548130527139,0.05985504150390625,0.11716624374389648,9.67856021118164
248913107832667,-0.0014181332662701607,-0.002267149044200778,0.0015560849569737911,0.07900865478515624,0.13422493057250975,9.665990652465819
248913117804667,-0.0012540825409814715,0.0004010720585938543,0.0019054916920140386,0.0626981559753418,0.1288379768371582,9.70414824142456
248913127776667,-0.0036605149507522583,-0.0004767058417201042,0.0022948458790779114,0.040701428222656245,0.1409586227416992,9.714772511291503
248913137748667,-0.0015430354978889227,-0.003041330026462674,0.0005805690889246762,0.03232172241210937,0.15652093353271485,9.732579386138916
248913147720667,-0.0032208270858973265,-0.003775297198444605,0.0009259810904040933,0.02154781494140625,0.1592144104003906,9.725247143554688
248913157693667,-0.0032147017773240805,-0.002540655666962266,0.0015326491557061672,0.024690204620361325,0.13422493057250975,9.708338094329834
248913167665667,-0.0032658344134688377,-0.0020503676496446133,0.0008149272762238979,0.0282815071105957,0.1183633445739746,9.692326870727538
248913177637667,-0.0049308426678180695,-0.001794171635992825,0.0014745922526344657,0.015562310791015624,0.12165537185668944,9.68454571533203
248913187609667,-0.0026458504144102335,-0.0036008600145578384,0.0016468988033011556,0.050427872467041016,0.12674305038452147,9.694272159576416
248913197581667,-0.003347327234223485,-0.0032581111881881952,0.0010258496040478349,0.04908113403320312,0.15113397979736326,9.696217448425292
248913207553667,-0.0019283948931843042,-0.0014096111990511417,0.0007880293414928019,0.05162497329711914,0.1562216583251953,9.718064538574218
