timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 1.212792570029317327e-10, -9.353600476315653706e-11, -4.208704792355849046e-11, 5.274996650765266804e-01, -6.236679032098308567e-03, -3.636968841721429074e-03, 8.495245609377323204e-01, 3.458111506224762627e-02, -2.657703089811989852e-03, 1.730805071018235320e-03, -2.878087910429448937e-03, -1.027768286862905910e-03, 8.705348216576190698e-04, 8.427613191262946224e-02, -2.904129644822212031e-02, -1.297677490538239331e-01, 0
5073368957500, 5.818451064348970254e-04, -4.855822231205440408e-05, 4.480952608049136880e-05, 5.276757575526446198e-01, -6.419398580866628873e-03, -4.747676290677470962e-03, 8.494083504316057853e-01, 3.539207409419903305e-02, -3.355354398533876969e-03, 3.982811489223453578e-03, -2.878130996207511460e-03, -1.027766239611272716e-03, 8.705377208663066463e-04, 8.427628487568528115e-02, -2.904132420337564302e-02, -1.297679603318770414e-01, 0
5073385625750, 1.177338774793495199e-03, -1.314000864693186529e-04, 1.354279153725032765e-04, 5.285601953915733953e-01, -6.684347901759185757e-03, -6.051656114654503649e-03, 8.488479350266572299e-01, 3.609911236261274803e-02, -6.893085705275279335e-03, 7.216689106265440114e-03, -2.878253985757418722e-03, -1.027747869195362465e-03, 8.707403792449712032e-04, 8.427550992373122885e-02, -2.903954077248896773e-02, -1.297681428027975536e-01, 0
5073402293958, 1.275425071565143304e-03, -3.871462156833069582e-05, 1.166033599570844790e-04, 5.303542470274552612e-01, -7.316486044933911276e-03, -7.353170598767111432e-03, 8.477126710000509879e-01, 6.120573843857205279e-03, 7.711157710229450506e-03, -2.204313380466745194e-03, -2.878253985757418722e-03, -1.027747869195362465e-03, 8.707403792449712032e-04, 8.427550992373122885e-02, -2.903954077248896773e-02, -1.297681428027975536e-01, 3
5073418962083, 1.363114268558988321e-03, 1.969422055162406079e-06, 1.301937496604407309e-04, 5.324688743876235808e-01, -8.282771771929186774e-03, -8.233151484393108274e-03, 8.463690145065487780e-01, 6.706583159993355706e-03, 8.144482695628302987e-03, -2.446555259443330098e-03, -2.878253985757418722e-03, -1.027747869195362465e-03, 8.707403792449712032e-04, 8.427550992373122885e-02, -2.903954077248896773e-02, -1.297681428027975536e-01, 3
5073435630375, 1.417988404668477781e-03, 4.114931885348146849e-05, 1.616780231476311976e-04, 5.340108756249072330e-01, -9.279134122195992554e-03, -8.867295952010245674e-03, 8.453801827856871620e-01, 7.247661533954068321e-03, 8.669942651314618484e-03, -2.480232873626273069e-03, -2.878253985757418722e-03, -1.027747869195362465e-03, 8.707403792449712032e-04, 8.427550992373122885e-02, -2.903954077248896773e-02, -1.297681428027975536e-01, 3
5073452298625, 1.521976289001848032e-03, 5.532988690210252527e-05, 2.312506829374370268e-04, 5.345542095357480594e-01, -1.006609602800010057e-02, -9.633733360445659658e-03, 8.450193263824836709e-01, 8.354448124634454229e-03, 9.890466163338036340e-03, -1.867383700857820367e-03, -2.878253985757418722e-03, -1.027747869195362465e-03, 8.707403792449712032e-04, 8.427550992373122885e-02, -2.903954077248896773e-02, -1.297681428027975536e-01, 3
5073468966916, 1.556127541190151101e-03, -8.522167832512872205e-06, 3.487440631850455275e-04, 5.343220928528977787e-01, -1.058394766184360576e-02, -1.055592380536139394e-02, 8.451487760233734603e-01, 7.564549588105539367e-03, 8.825214824708322095e-03, -1.532427628932820697e-04, -2.878253985757418722e-03, -1.027747869195362465e-03, 8.707403792449712032e-04, 8.427550992373122885e-02, -2.903954077248896773e-02, -1.297681428027975536e-01, 3
5073485635166, 1.830153850024080799e-03, 6.729119086127210276e-05, 4.269077536356598703e-04, 5.343881194004350688e-01, -1.157716677146265923e-02, -1.168731421988318010e-02, 8.450791168521073482e-01, 8.989621192449585504e-03, 8.065887862029408675e-03, 9.812384450972366280e-06, -2.878253985757418722e-03, -1.027747869195362465e-03, 8.707403792449712032e-04, 8.427550992373122885e-02, -2.903954077248896773e-02, -1.297681428027975536e-01, 3
5073502303458, 1.933065843941501622e-03, 1.547228307406082082e-04, 4.678683202746420668e-04, 5.350943267193941644e-01, -1.275277387163698331e-02, -1.263984619007735982e-02, 8.446014815044954327e-01, 8.387635406415358888e-03, 7.858636956632979870e-03, -3.503736982291365243e-04, -2.878253985757418722e-03, -1.027747869195362465e-03, 8.707403792449712032e-04, 8.427550992373122885e-02, -2.903954077248896773e-02, -1.297681428027975536e-01, 3
