frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,5073.252279750,0.2276,0.2285,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
1,5073.268948041,0.2317,0.2324,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
2,5073.285616333,0.2090,0.2095,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
3,5073.302284583,0.2038,0.2044,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
4,5073.318952833,100.8388,97.5135,0.0000,0,0,0,0,0,0,0.0000,0.0033,0.0000,0
5,5073.335620958,19.5407,19.3156,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
6,5073.352289208,18.2423,18.2438,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
7,5073.368957500,18.5852,18.5868,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
8,5073.385625750,18.5827,18.5143,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
9,5073.402293958,19.6003,19.4645,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
10,5073.418962083,18.7400,18.1770,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
11,5073.435630375,17.8471,17.1575,0.0000,0,0,0,0,0,0,0.0000,0.0012,0.0000,0
12,5073.452298625,17.9810,17.8490,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
13,5073.468966916,19.0392,18.7925,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
14,5073.485635166,23.4467,23.3510,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
15,5073.502303458,19.1942,19.0892,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
16,5073.518971583,18.9164,18.6068,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
17,5073.535639833,19.0273,18.5489,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
18,5073.552308125,19.2991,19.0803,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
