frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,5073.252279750,0.2272,0.2281,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
1,5073.268948041,0.2267,0.2274,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
2,5073.285616333,0.2183,0.2190,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
3,5073.302284583,0.2017,0.2023,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
4,5073.318952833,102.7296,98.6201,0.0000,0,0,0,0,0,0,0.0000,0.0038,0.0000,0
5,5073.335620958,18.2313,18.1546,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
6,5073.352289208,18.6968,18.5464,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
7,5073.368957500,19.4535,19.2591,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
8,5073.385625750,19.3981,18.7678,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
9,5073.402293958,19.3100,19.2447,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
10,5073.418962083,19.8830,19.1925,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
11,5073.435630375,18.9647,18.8038,0.0000,0,0,0,0,0,0,0.0000,0.0013,0.0000,0
12,5073.452298625,19.2495,18.8711,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
13,5073.468966916,20.0813,19.6924,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
14,5073.485635166,20.2336,20.0075,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
15,5073.502303458,19.8921,19.5441,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
16,5073.518971583,19.7420,19.5423,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
17,5073.535639833,19.6923,19.4910,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
18,5073.552308125,22.0904,21.3590,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
