frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,5073.252279750,0.4099,0.3913,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
1,5073.268948041,0.2319,0.2327,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
2,5073.285616333,0.2491,0.2501,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
3,5073.302284583,0.2337,0.2345,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0
4,5073.318952833,103.6252,99.8216,0.0000,0,0,0,0,0,0,0.0000,0.0037,0.0000,0
5,5073.335620958,19.1822,18.8845,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
6,5073.352289208,18.5725,18.4220,0.0000,0,0,0,0,0,0,0.0000,0.0006,0.0000,0
7,5073.368957500,17.9320,17.9093,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
8,5073.385625750,18.1504,18.0557,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
9,5073.402293958,18.7172,18.6160,0.0000,0,0,0,0,0,0,0.0000,0.0005,0.0000,0
10,5073.418962083,19.3447,19.0864,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
11,5073.435630375,21.6673,20.2815,0.0000,0,0,0,0,0,0,0.0000,0.0015,0.0000,0
12,5073.452298625,20.6986,20.2177,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
13,5073.468966916,20.6756,20.2230,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
14,5073.485635166,21.0086,20.6545,0.0000,0,0,0,0,0,0,0.0000,0.0024,0.0000,0
15,5073.502303458,19.6230,19.2380,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
16,5073.518971583,19.6484,19.4026,0.0000,0,0,0,0,0,0,0.0000,0.0010,0.0000,0
17,5073.535639833,19.3733,19.3197,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
18,5073.552308125,19.7144,19.6164,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
19,5073.568976333,19.9341,19.7761,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
20,5073.585644625,20.0425,19.1655,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
21,5073.602312875,19.1399,19.0099,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
22,5073.618981000,18.4200,18.3296,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
23,5073.635649291,17.8821,17.7828,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
24,5073.652317541,18.1955,17.8575,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
25,5073.668985791,18.1661,17.9443,0.0000,0,0,0,0,0,0,0.0000,0.0008,0.0000,0
26,5073.685654083,18.1196,17.9997,0.0000,0,0,0,0,0,0,0.0000,0.0001,0.0000,0
27,5073.702322208,17.4141,17.4055,0.0000,0,0,0,0,0,0,0.0000,0.0009,0.0000,0
28,5073.718990416,17.3970,17.2977,0.0000,0,0,0,0,0,0,0.0000,0.0007,0.0000,0
