frame,t,wall_ms,cpu_ms,sw_solver_ms,sw_solves,sw_iters,stop_budget,stop_time,stop_iter,stop_conv,init_solver_ms,bk_work_ms,bk_track_ms,bk_track_n
0,5073.252279750,0.3050,0.3059,nan,-1,-1,-1,-1,-1,-1,nan,0.0000,0.0000,0
1,5073.268948041,0.3822,0.3832,nan,-1,-1,-1,-1,-1,-1,nan,0.0000,0.0000,0
2,5073.285616333,0.2245,0.2252,nan,-1,-1,-1,-1,-1,-1,nan,0.0000,0.0000,0
3,5073.302284583,0.2650,0.2663,nan,-1,-1,-1,-1,-1,-1,nan,0.0000,0.0000,0
4,5073.318952833,111.7200,106.9703,nan,-1,-1,-1,-1,-1,-1,nan,0.0060,0.0000,0
5,5073.335620958,20.2402,20.1679,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
6,5073.352289208,20.4957,20.2782,nan,-1,-1,-1,-1,-1,-1,nan,0.0009,0.0000,0
7,5073.368957500,21.4053,20.3228,nan,-1,-1,-1,-1,-1,-1,nan,0.0013,0.0000,0
8,5073.385625750,20.5502,20.4307,nan,-1,-1,-1,-1,-1,-1,nan,0.0011,0.0000,0
9,5073.402293958,20.7419,20.4900,nan,-1,-1,-1,-1,-1,-1,nan,0.0009,0.0000,0
10,5073.418962083,19.5081,19.2966,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
11,5073.435630375,19.1402,18.4127,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
12,5073.452298625,19.3912,18.9049,nan,-1,-1,-1,-1,-1,-1,nan,0.0004,0.0000,0
13,5073.468966916,21.8448,21.5565,nan,-1,-1,-1,-1,-1,-1,nan,0.0014,0.0000,0
14,5073.485635166,19.5174,19.4928,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
15,5073.502303458,19.1447,19.0981,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
16,5073.518971583,19.3293,19.1678,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
17,5073.535639833,19.7030,19.6693,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
18,5073.552308125,19.3989,19.3583,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
19,5073.568976333,19.1522,18.9611,nan,-1,-1,-1,-1,-1,-1,nan,0.0008,0.0000,0
20,5073.585644625,18.9358,18.8829,nan,-1,-1,-1,-1,-1,-1,nan,0.0005,0.0000,0
21,5073.602312875,19.0670,18.8007,nan,-1,-1,-1,-1,-1,-1,nan,0.0006,0.0000,0
22,5073.618981000,18.8140,18.5858,nan,-1,-1,-1,-1,-1,-1,nan,0.0007,0.0000,0
