timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, -3.206249849388174233e-12, 5.057080401037468185e-12, -3.510406880953964863e-12, 5.300441692401344218e-01, -1.025581487079086328e-02, -1.202698035841877301e-03, 8.479071590883677789e-01, 3.552470442769519593e-02, 4.059905103231835344e-02, -1.842475151852866755e-02, -1.258699731015802854e-03, -3.229672224509650726e-03, 2.346689776185119109e-04, -1.851054787636689444e-02, -4.553161519327009188e-02, -1.053829278442826728e-01, 0
5073368957500, 5.988923569474802113e-04, 6.680999778057619383e-04, -2.904282882284352240e-04, 5.302113741302220129e-01, -1.042189023816256915e-02, -2.303071180025269282e-03, 8.477983125779063878e-01, 3.641065476197452577e-02, 3.929856736864671685e-02, -1.621312782376920641e-02, -1.258711436399233838e-03, -3.229692922307016070e-03, 2.346691411571653148e-04, -1.852222124350235907e-02, -4.556099060728416306e-02, -1.054525989230392091e-01, 0
5073385625750, 1.212602718857349422e-03, 1.291333902004036978e-03, -5.366143492847360447e-04, 5.310839408758815106e-01, -1.066082815758357359e-02, -3.590824001885366702e-03, 8.472445340453518270e-01, 3.735879440185486261e-02, 3.506047241679555171e-02, -1.304462384247859034e-02, -1.259076185606907480e-03, -3.229712772229866025e-03, 2.347149670974572812e-04, -1.854461914460401456e-02, -4.559531658202897048e-02, -1.055112372888922928e-01, 0
5073402293958, 1.252418340459684901e-03, 1.433220160759278959e-03, -5.768167307337624143e-04, 5.328451909021204580e-01, -1.151858182117345905e-02, -5.042467608054511385e-03, 8.461193168376039964e-01, 3.141772642955827175e-03, 9.859902886880799952e-03, -3.300831690753128038e-03, -1.259076185606907480e-03, -3.229712772229866025e-03, 2.347149670974572812e-04, -1.854461914460401456e-02, -4.559531658202897048e-02, -1.055112372888922928e-01, 3
5073418962083, 1.265366397868010213e-03, 1.534216778777672263e-03, -5.922806725347161102e-04, 5.350004969308915781e-01, -1.280973208693495652e-02, -6.116965482532206282e-03, 8.447324794163211248e-01, 3.450012646255305043e-03, 1.024273388193446856e-02, -3.744745807926865878e-03, -1.259076185606907480e-03, -3.229712772229866025e-03, 2.347149670974572812e-04, -1.854461914460401456e-02, -4.559531658202897048e-02, -1.055112372888922928e-01, 3
5073435630375, 1.237320423044941829e-03, 1.631045086579303209e-03, -5.842608288085797841e-04, 5.366788598239126129e-01, -1.419559477580937222e-02, -6.893671963880818564e-03, 8.436390008729567347e-01, 3.785915528878698588e-03, 1.111998937851600006e-02, -3.949943658755241359e-03, -1.259076185606907480e-03, -3.229712772229866025e-03, 2.347149670974572812e-04, -1.854461914460401456e-02, -4.559531658202897048e-02, -1.055112372888922928e-01, 3
5073452298625, 1.193924329983649200e-03, 1.783328279532611291e-03, -5.816496189351162130e-04, 5.373773764730539471e-01, -1.544428127577457399e-02, -7.856206153834881592e-03, 8.431638686848961228e-01, 3.872731737508909328e-03, 1.222044429304161919e-02, -3.889969530179261670e-03, -1.259076185606907480e-03, -3.229712772229866025e-03, 2.347149670974572812e-04, -1.854461914460401456e-02, -4.559531658202897048e-02, -1.055112372888922928e-01, 3
5073468966916, 1.173786965047958009e-03, 1.938081852447682673e-03, -5.965836485842076391e-04, 5.374129307480529638e-01, -1.682586296933310036e-02, -9.135667216382165751e-03, 8.431018750925877159e-01, 3.602398421151996669e-03, 1.299073482562434524e-02, -3.770669503543519745e-03, -1.259076185606907480e-03, -3.229712772229866025e-03, 2.347149670974572812e-04, -1.854461914460401456e-02, -4.559531658202897048e-02, -1.055112372888922928e-01, 3
5073485635166, 1.172933398103624637e-03, 2.135441447289551393e-03, -6.429821064490351921e-04, 5.375722982279858009e-01, -1.852300443564948787e-02, -1.043844400732490962e-02, 8.429495603956765892e-01, 3.355759135137359028e-03, 1.438797462222226806e-02, -4.369069397622334962e-03, -1.259076185606907480e-03, -3.229712772229866025e-03, 2.347149670974572812e-04, -1.854461914460401456e-02, -4.559531658202897048e-02, -1.055112372888922928e-01, 3
5073502303458, 1.158917326448536799e-03, 2.176569602875505320e-03, -6.559592353032225572e-04, 5.383138191457186306e-01, -2.040954300790635140e-02, -1.154589303054684088e-02, 8.424181711152046725e-01, 2.710211800393865032e-03, 1.293792418512378604e-02, -4.344784997632186903e-03, -1.259076185606907480e-03, -3.229712772229866025e-03, 2.347149670974572812e-04, -1.854461914460401456e-02, -4.559531658202897048e-02, -1.055112372888922928e-01, 3
