timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 5.014493864626745716e-06, 3.047612331984449428e-06, 1.709002294637399202e-06, 5.283077476620982038e-01, -1.305033906656125238e-02, -7.643151506705633770e-04, 8.489523121075758239e-01, 2.884265782616297078e-04, 5.069033553887110355e-04, 5.349069205414151533e-04, -1.495880873058591347e-04, 4.816594404404853568e-04, -7.027938720760659661e-07, -1.720064692994433288e-06, 7.643207996388612507e-07, -7.788619325056196365e-07, 
5073385625750, 4.116832138384379596e-05, 9.731385774689341813e-05, -2.373213968799642228e-05, 5.227074306822684369e-01, -1.531481519061573746e-02, -8.795947871476384470e-04, 8.523741107390753191e-01, 1.400568649307328320e-05, 3.918227450471255605e-03, 5.944499683325586009e-04, -1.955933777876903547e-04, 6.360128765773985938e-04, -2.955041042133587357e-05, 2.018188928883279681e-06, 3.926293163108154286e-05, 3.591258370978214000e-05, 
5073402293958, 8.771456309411905614e-05, 3.089874322165965395e-04, -9.173790747755713548e-05, 5.229371029430008866e-01, -1.711277855891072536e-02, -1.565493634173906797e-03, 8.521980335610123136e-01, -1.758605977231615398e-03, 6.859954955324522319e-03, 3.501124379471961656e-04, -2.698870946148998039e-04, 9.496014866210914082e-04, -1.003614669136357492e-04, 5.629200194824345908e-06, 1.459320041470802602e-04, 9.768173158710040447e-05, 
5073418962083, 8.438729055290208132e-05, 5.416468880721120619e-04, -1.583883219392071744e-04, 5.258730624781321472e-01, -1.838091644811639530e-02, -2.477596610244468117e-03, 8.503608208198650820e-01, -6.056185027594944079e-03, 1.002388136555748717e-02, -4.755454495243569891e-04, -4.265223432324847857e-04, 1.325572976019712655e-03, -1.479141962487551146e-04, -6.225370424091724359e-06, -1.416790913815869728e-04, -5.426764750020150090e-05, 
5073435630375, 2.414357297231332190e-05, 7.990109212247710089e-04, -2.067502085995666134e-04, 5.290239681205657352e-01, -1.858331511596076138e-02, -3.965423987241260134e-03, 8.483941165318586997e-01, -8.781321919956192740e-03, 1.648189436259906576e-02, -2.248962252637260687e-03, -7.348641014430139316e-04, 2.058506001506107616e-03, -2.149788260747002627e-04, -6.550727135425908501e-05, -1.754528492977421895e-03, -8.802746644205460425e-04, 
5073452298625, -2.239675545516327015e-05, 1.050247150643052749e-03, -2.572650805775885036e-04, 5.331484643003747692e-01, -1.752610527006968205e-02, -6.450655608987395685e-03, 8.458155470848409685e-01, -6.961384711134284420e-03, 2.224840746727982030e-02, -3.554537920893409680e-03, -2.218181552424159861e-03, 5.490935465603495602e-03, -7.871434867694206920e-04, -3.290364861141812421e-04, -1.126650042907522201e-02, -5.594890388141390489e-03, 
5073468966916, -7.321864762261870246e-05, 1.412104402389374822e-03, -3.103029958377186408e-04, 5.351942054704876828e-01, -1.813842861443475118e-02, -8.197216259308578307e-03, 8.444945029328555508e-01, -5.955244573837168917e-03, 2.749025238267358701e-02, -4.274809509599888403e-03, -3.450415167914953288e-03, 8.479417817435146859e-03, -1.542475897674641617e-03, -5.646607401077282816e-04, -2.129861643091711387e-02, -1.041547066092857014e-02, 
5073485635166, -9.015730448015228389e-05, 1.720790375343282099e-03, -3.510136467950694433e-04, 5.381620372469899660e-01, -1.894063731486103977e-02, -9.999066188101144934e-03, 8.425692212510746959e-01, -5.959578117649958449e-03, 2.487791569329405802e-02, -3.696196212570738906e-03, -5.057956896964161536e-03, 1.285419690649313926e-02, -3.028356172758616717e-03, -7.607453888691202357e-04, -2.983768784079668737e-02, -1.444283171491735594e-02, 
5073502303458, -1.175612360841741096e-04, 1.928927414731194685e-03, -3.827237098438227340e-04, 5.411716335170086989e-01, -1.983947663502612715e-02, -1.163994641902906142e-02, 8.405975076638896315e-01, -6.545075953432122340e-03, 1.704742410081706502e-02, -2.619497468986259261e-03, -6.483735168644976475e-03, 1.716717128926251862e-02, -4.343832387621713968e-03, -8.479957208639669767e-04, -3.319147980140936538e-02, -1.592870087872209559e-02, 
5073518971583, -1.269044428411128230e-04, 1.860293477403806000e-03, -3.761044399567934791e-04, 5.445098223131895621e-01, -2.036932931676461306e-02, -1.327983190942110155e-02, 8.384019262216072521e-01, -6.038259798683815079e-03, 6.608957982691099006e-03, -1.980914413846080954e-03, -8.342480166731492536e-03, 2.347106842276988972e-02, -5.982696661540735407e-03, -9.212295627522021227e-04, -3.666607164393460849e-02, -1.720990447233595316e-02, 
