ms_since_push,fed_t_at_drain,kind,frame_id,is_keyframe,recording_frame,t_ns,engine_t,engine_t_hex,tx,ty,tz,qx,qy,qz,qw,body_tx,body_ty,body_tz,body_qx,body_qy,body_qz,body_qw
359.605,268463.416516212,1,1,1,2,268462131783166,268462.13305667002,411062b8884001f9,0.0016222924417041902,-0.023651793854254421,-0.0042063505563484241,-0.045377551955118334,0.83878174363974645,0,0.54257365466836904,-0.00065199930537348518,0.0095056404185122536,0.0016905289895813519,0.38365750030148843,-0.38365750030148843,-0.56102146923536023,0.62519501693016155
313.065,268463.416516212,1,6,1,7,268462298466208,268462.29973971203,411062b932eef792,-0.011432870333042466,-0.0461499125777226,0.016785091168688225,-0.040660594321642929,0.8364861309277174,0.016984184877445963,0.54621356584354186,-0.014107051554703435,-0.01323793850076182,0.023785924627482753,0.39824093808812744,-0.37422167412765361,-0.56273361860335269,0.62023638101723833
266.978,268463.416516212,1,11,1,12,268462465149375,268462.46642287902,411062b9dd9df58e,-0.023753149626472261,-0.079001597547956673,0.053772360018107423,-0.0392761158335031,0.83952302218377817,0.02390211368586298,0.54137530800940392,-0.026509997663103496,-0.046194581237899879,0.06121953543575339,0.39971148749755114,-0.36590879505298274,-0.56585999904842876,0.6214048132596669
220.298,268463.416516212,1,16,1,17,268462631832458,268462.63310596207,411062ba884cede8,-0.034448170317582238,-0.10619886519754952,0.084488033458574738,-0.045889691834573809,0.8380682573995839,0.025297089491347347,0.54304313143460303,-0.037653742318990033,-0.073395549451345687,0.091770048026346918,0.4018772135453586,-0.36610172744998043,-0.56015482071803724,0.62505264355692636
173.695,268463.416516212,1,21,1,22,268462798515500,268462.79978900403,411062bb32fbe380,-0.042200971278087598,-0.12689738543301868,0.096824631017971993,-0.055113261441484485,0.84068716019559986,0.025811784916858094,0.53809054262960865,-0.045855905503667721,-0.094079489837535113,0.10382378357076175,0.39873914912603492,-0.36223577379877447,-0.5554846161528324,0.63342653587625253
126.722,268463.416516212,1,26,1,27,268462965198583,268462.96647208702,411062bbddaadbd9,-0.050576755520160097,-0.15240938115412034,0.10582389515645511,-0.056725645488773513,0.83835105525817832,0.028228171996716234,0.54143599142427257,-0.054464611926180115,-0.11963164200433463,0.11288543470257215,0.40281338223659341,-0.3628927196199756,-0.55269261289058791,0.63291478794076916
80.306,268463.416516212,1,31,1,32,268463215223250,268463.21649675403,411062bcddb15339,-0.048814970926795952,-0.20496513678596037,0.11367228457021485,-0.091962847615722598,0.83988447890530171,0.046763463621571133,0.5328697105625082,-0.055183087400449346,-0.17253845494883349,0.12055111801625273,0.40986253716134485,-0.34372901444374249,-0.52886044320997838,0.65891554608230629
32.253,268463.416516212,1,36,1,37,268463381906208,268463.38317971205,411062bd8860432f,-0.042740519422626966,-0.23924785815132649,0.10742132170655934,-0.11356024689436001,0.84093606525283904,0.058841536075095735,0.52580255926266495,-0.050619526648160613,-0.20714643485833534,0.1142609722583634,0.41340579339483136,-0.3301912972605901,-0.51433235994794491,0.67493079697946545
398.545,268463.516526045,2,1,1,2,268462131783166,268462.13305667002,411062b8884001f9,0.0016222924417041902,-0.023651793854254421,-0.0042063505563484241,-0.045377551955118334,0.83878174363974645,0,0.54257365466836904,-0.00065199930537348518,0.0095056404185122536,0.0016905289895813519,0.38365750030148843,-0.38365750030148843,-0.56102146923536023,0.62519501693016155
352.005,268463.516526045,2,6,1,7,268462298466208,268462.29973971203,411062b932eef792,-0.011379420690038672,-0.046668545198348337,0.01688882012458235,-0.040677682657462355,0.83650481658321718,0.017074570705377601,0.54618085852069576,-0.014057205452678649,-0.013757815908037188,0.02389412656409156,0.39828172294911701,-0.37413463412833692,-0.56273474807890034,0.62026167704841717
305.917,268463.516526045,2,11,1,12,268462465149375,268462.46642287902,411062b9dd9df58e,-0.023746902617577281,-0.079918128231096092,0.054106968705053271,-0.039330160171206163,0.83954100355842354,0.024109485787319307,0.54133430313677133,-0.026513351102222846,-0.047114112330865682,0.06156379481043029,0.3998291268900897,-0.36573316601498673,-0.56583449868337943,0.62145574312793317
259.268,268463.516526045,2,16,1,17,268462631832458,268462.63310596207,411062ba884cede8,-0.034606446974826448,-0.10748553613694771,0.085108923096192043,-0.045973060129988974,0.83809205565849965,0.025600306486597613,0.54298513930370818,-0.037826360113438859,-0.074686726710147019,0.09240489537758137,0.40205061370524636,-0.36584631403425238,-0.56011269834239363,0.62512842175219396
23.467,268463.516526045,1,39,1,40,268463481915875,268463.48318937904,411062bdeec93253,-0.033721890468446994,-0.25977772587651243,0.10472946766889635,-0.12295292068997066,0.84973116808012827,0.064991575004244823,0.50854269208979352,-0.042048094163044759,-0.2278259332801163,0.11173790785766528,0.40554995871489163,-0.31363799434933215,-0.513909813475247,0.68779149682204932
242.281,268463.616535754,2,21,1,22,268462798515500,268462.79978900403,411062bb32fbe380,-0.042527181347603235,-0.12775213110000147,0.098166266348503645,-0.055347618267219401,0.84069452640306608,0.024530877736666346,0.53811489821228653,-0.046151026764661408,-0.094913917719334495,0.1050858355782788,0.39785063299416223,-0.36315873392507342,-0.55532410955165945,0.63359745986765048
14.584,268463.616535754,1,42,1,43,268463581925708,268463.58319921204,411062be55322c9b,-0.023058666776102688,-0.27795414892187914,0.10403737910287036,-0.13085855787535494,0.84944624803016988,0.06863626521323854,0.50656315089858994,-0.031921352081152342,-0.24613646429804112,0.11099788959623492,0.40672739684572995,-0.30966106229310153,-0.50811821506653232,0.6931801574426415
225.975,268463.716545545,2,26,1,27,268462965198583,268462.96647208702,411062bbddaadbd9,-0.050632953771820879,-0.15351841775018937,0.10783552747091245,-0.057150086567407388,0.83843737701578713,0.027055618888551458,0.54131754001441901,-0.054501462277903027,-0.1207213414995387,0.11481746010550406,0.40190050421164836,-0.36363808205908038,-0.55245352643220214,0.6332759517962453
14.899,268463.716545545,1,45,1,46,268463681935541,268463.68320904503,411062bebb9b26e3,-0.0038262605251192221,-0.2970900520175831,0.099153521918847631,-0.14467439787519598,0.85331627799198995,0.079391336755023884,0.49458843210701653,-0.013618467060620322,-0.26560321224456462,0.10636826822353154,0.40586497602769511,-0.29358867384106091,-0.50108546553136946,0.70568595569098325
209.557,268463.816555212,2,31,1,32,268463215223250,268463.21649675403,411062bcddb15339,-0.049717434058621557,-0.20771860482191262,0.11766541404246664,-0.092625151524247218,0.84019902812968705,0.045509776138791647,0.53236743694868971,-0.056071887354785861,-0.17527038337816145,0.12445472920754429,0.40862088519547629,-0.34426034427182567,-0.52861454352117654,0.65960628553843226
15.552,268463.816555212,1,48,1,49,268463781945250,268463.78321875405,411062bf220418d9,0.019116063878593832,-0.32034769596372986,0.091538315045819288,-0.16361995240719945,0.85358555425680227,0.084663749743988798,0.4872907914481257,0.0081930352046727557,-0.28917672584185145,0.098496692602136643,0.4044329238469454,-0.28470030390326956,-0.48787934287267698,0.71927289248526649
192.061,268463.916564920,2,36,1,37,268463381906208,268463.38317971205,411062bd8860432f,-0.043872793305990809,-0.24078197392858752,0.11161729804217151,-0.11421081363587698,0.84150032599930058,0.057567296463631512,0.52489918173116834,-0.051731332374069308,-0.20865738236401096,0.11837118081367565,0.41186598558718418,-0.33045353634524294,-0.51427133239520795,0.67578980971133185
15.003,268463.916564920,1,51,1,52,268463881954875,268463.88322837907,411062bf886d052c,0.048291726988276718,-0.34641715127279338,0.084688855161351051,-0.17641780306013932,0.85296888556683337,0.086775144200498838,0.4835193549174337,0.036629657645107172,-0.31545738687495722,0.091385875322003249,0.4032590968704674,-0.28054051433032096,-0.47839384553132147,0.72788628862498039
175.209,268464.016574670,2,39,1,40,268463481915875,268463.48318937904,411062bdeec93253,-0.033988410174776718,-0.25500848677706706,0.10539346926364374,-0.12322922001696895,0.85006543001214263,0.063462938399437396,0.50811005962731159,-0.042274474441238996,-0.22302637643494783,0.11231060082254643,0.40416313209457816,-0.31441298628995945,-0.51395079922521858,0.68822322881714015
15.520,268464.016574670,1,54,1,55,268463981964583,268463.98323808704,411062bfeed5f710,0.080765373748470898,-0.37626028644174436,0.082352069860092594,-0.18508663126150143,0.85249333091468626,0.073604202611581071,0.48330170105705794,0.068994647118692812,-0.34513626849736184,0.088018325552469107,0.39379193048959432,-0.28969987167813749,-0.47192779057787643,0.733679807757603
167.283,268464.116584295,2,42,1,43,268463581925708,268463.58319921204,411062be55322c9b,-0.021688932627614031,-0.27656953151023123,0.10357646798153175,-0.13101516733232027,0.84951852710677622,0.070440809940816973,0.50615357702833585,-0.030610848212660548,-0.24479036013657543,0.11063654171087206,0.40771379017225745,-0.30809544405987815,-0.50805858448430696,0.69334200607255958
15.029,268464.116584295,1,57,1,58,268464081974208,268464.08324771206,411062c0553ee363,0.11792212689959727,-0.41301821725081139,0.083632904934791211,-0.20126209566109582,0.85196718513771708,0.088905580019680186,0.47512244248452773,0.10490005864007247,-0.38248109199221758,0.08973787595452834,0.39882802888064994,-0.27309655519141346,-0.46011796907950903,0.74474554678219251
168.486,268464.216593837,2,45,1,46,268463681935541,268463.68320904503,411062bebb9b26e3,-0.003915776341318556,-0.29694204919021955,0.098303028967765618,-0.1445567373737725,0.85331479881358208,0.08083548435045787,0.49439142537860958,-0.01374202057091457,-0.26548588503670356,0.10560478307578562,0.40674683776840176,-0.29242820252057516,-0.50116761813053523,0.70560171121770754
15.622,268464.216593837,1,60,1,61,268464181983833,268464.18325733708,411062c0bba7cfb6,0.15038619385672278,-0.43844512060656593,0.087260252520994078,-0.21050358446944395,0.84913273507026055,0.091424910675949211,0.47571354624184187,0.13675466665157204,-0.40814101753111726,0.093193527739152834,0.40102743808841257,-0.27173309291177278,-0.45157899103842342,0.74927600720266341
170.135,268464.316603420,2,48,1,49,268463781945250,268463.78321875405,411062bf220418d9,0.017713220981596514,-0.31994267666550757,0.09073384216414955,-0.16303837452965292,0.85342662313607875,0.085665553782113241,0.48758891851739405,0.0067889978423203087,-0.2887883402614152,0.097764462619738632,0.40535211392360199,-0.28420272916006523,-0.48817819925252148,0.71874927356499163
16.116,268464.316603420,1,63,1,64,268464281993541,268464.28326704504,411062c12210c19a,0.18092345057278239,-0.45995652500376194,0.088720012822074784,-0.21443069324975711,0.84554378391320051,0.10419571565513835,0.47772219262848697,0.16667741152992369,-0.43005155486196983,0.095208778835306374,0.41147808809335823,-0.26412309779325316,-0.44626433423030532,0.74951512074481363
172.548,268464.416613129,2,51,1,52,268463881954875,268463.88322837907,411062bf886d052c,0.046075516440599817,-0.35038290364724339,0.085008495121512012,-0.17556152445104051,0.85288124924846853,0.087189526568085679,0.4839109065542041,0.034444335557325748,-0.31942170851048018,0.091752453820260912,0.40382897825497488,-0.28052437056617074,-0.47893735769294538,0.72721883999666592
18.001,268464.416613129,1,66,1,67,268464382003041,268464.38327654504,411062c18879a589,0.20814180498255724,-0.47767999014186813,0.087202363456597459,-0.21906080228022407,0.84585633197191945,0.11440571925911269,0.47270584424210349,0.19342787477772067,-0.44811443728692696,0.094183716783530283,0.41515055681915108,-0.25335644133459811,-0.44321135767022418,0.75301010699666826
173.363,268464.516622795,2,54,1,55,268463981964583,268463.98323808704,411062bfeed5f710,0.078400359725150373,-0.38429584407804018,0.084090498967265823,-0.18445122481166581,0.85251342970395938,0.073498353562405888,0.48352522486005256,0.066666055489992049,-0.35316033012534276,0.089769127937777152,0.39387513910378064,-0.28993277344924884,-0.47239130276522129,0.73324471954987935
14.688,268464.516622795,1,69,1,70,268464482012708,268464.48328621202,411062c1eee294ad,0.23291980722374586,-0.49046516312875998,0.085180660372831618,-0.23149028386642845,0.84188591217573061,0.12601644690801697,0.47091428909796018,0.21721661041150839,-0.46147611035542818,0.092419816480259973,0.42209376009817545,-0.24387959654039756,-0.43161487650048208,0.75899156679172008
175.652,268464.616632295,2,57,1,58,268464081974208,268464.08324771206,411062c0553ee363,0.11589798088096304,-0.41683669925457478,0.084857291379804758,-0.20053668137773806,0.85196697496037155,0.089120783769406964,0.47538915859712655,0.10290739964177369,-0.38629266288954051,0.090994684439246729,0.39916879767422225,-0.27313297993154612,-0.46063076580697104,0.7442324528190859
17.488,268464.616632295,1,72,1,73,268464582022416,268464.58329592005,411062c2554b8692,0.25329329641663439,-0.50377760492481705,0.084888107859954529,-0.24178127523592702,0.83978419914336877,0.12993725092987088,0.46842360940465788,0.236948422354196,-0.47512432656782838,0.092043223739278562,0.42310501068192863,-0.23934599304856563,-0.42285191141383571,0.76478226088286505
