ms_since_push,fed_t_at_drain,kind,frame_id,is_keyframe,recording_frame,t_ns,engine_t,engine_t_hex,tx,ty,tz,qx,qy,qz,qw,body_tx,body_ty,body_tz,body_qx,body_qy,body_qz,body_qw
353.438,268463.426516212,1,1,1,2,268462131783166,268462.14305667003,411062b8927d729d,0.0016427868667999355,-0.023608689513592525,-0.004185106264399197,-0.045879935949060313,0.83855941112822707,0,0.54287498736868911,-0.00066451540049787419,0.0095498164878585548,0.0016928929505794074,0.38387057469160885,-0.38387057469160885,-0.56050901729354508,0.62539304322719513
306.872,268463.426516212,1,6,1,7,268462298466208,268462.30973971204,411062b93d2c6836,-0.012332769540490264,-0.044088183966156422,0.014169829979144722,-0.041345445223121946,0.83566666741321849,0.017138386452497489,0.54741036166305079,-0.015071388443620094,-0.011177285172242897,0.021150779702986122,0.39919623748176952,-0.37495889956832068,-0.56166990770707947,0.62014119552827129
261.630,268463.426516212,1,11,1,12,268462465149375,268462.47642287903,411062b9e7db6632,-0.025172107305543794,-0.074552768986299367,0.049128531009562257,-0.0397697910355021,0.83863106550565547,0.021807977964698133,0.54280822119733285,-0.027908054907584783,-0.041713063865597859,0.056438066581050855,0.39924393257286661,-0.3684027951878236,-0.56488020937583505,0.62112318573457193
216.344,268463.426516212,1,16,1,17,268462631832458,268462.64310596208,411062ba928a5e8c,-0.035886840041882931,-0.099297149433890439,0.077884640900926741,-0.046718281991045107,0.83730023159349676,0.023440077418052652,0.5442392307472862,-0.039094139421624541,-0.066463978762833706,0.085030065054926954,0.40140987766299152,-0.36826060315728365,-0.55902584277399936,0.62509546901864177
172.277,268463.426516212,1,21,1,22,268462798515500,268462.80978900404,411062bb3d395424,-0.04379789815026229,-0.11797337553923051,0.08913396211762932,-0.054379920359385936,0.83964035081582011,0.023470578222103078,0.53990377912549703,-0.047360853271317158,-0.085121925035295504,0.096022249463512663,0.39836581782808483,-0.36517340867277326,-0.55526296059975255,0.63216777944661684
127.310,268463.426516212,1,26,1,27,268462965198583,268462.97647208703,411062bbe7e84c7d,-0.052130696826215614,-0.14188283770516225,0.098227728741355172,-0.056427478697553435,0.83718976349148777,0.026367079919229819,0.54335446060736181,-0.055969575330776164,-0.10907784237908191,0.10518878077748242,0.40285395397597051,-0.365565272946132,-0.55208229138365961,0.63188279492506727
79.525,268463.426516212,1,31,1,32,268463215223250,268463.22649675404,411062bce7eec3dd,-0.050141295420284941,-0.19136409970421742,0.1083414143254869,-0.092119137969999487,0.83897415406740827,0.044351506965058185,0.53448052375081878,-0.056463195780869981,-0.15889677716610695,0.11506952661674202,0.40929604319734791,-0.34657354220448777,-0.52810623239474486,0.65838236319987853
30.929,268463.426516212,1,36,1,37,268463381906208,268463.39317971206,411062bd929db3d3,-0.043656010584834183,-0.22252472569281481,0.10510186865822443,-0.11244781971610607,0.8415034475165899,0.054827083458350023,0.52556776898009971,-0.051334495491172964,-0.19033663935244016,0.11175986529792883,0.4104011250057627,-0.33286392205657589,-0.51552016456388472,0.67454539203462327
390.727,268463.526526045,2,1,1,2,268462131783166,268462.14305667003,411062b8927d729d,0.0016427868667999355,-0.023608689513592525,-0.004185106264399197,-0.045879935949060313,0.83855941112822707,0,0.54287498736868911,-0.00066451540049787419,0.0095498164878585548,0.0016928929505794074,0.38387057469160885,-0.38387057469160885,-0.56050901729354508,0.62539304322719513
344.161,268463.526526045,2,6,1,7,268462298466208,268462.30973971204,411062b93d2c6836,-0.013058114564789048,-0.044759806736457027,0.015356157925554078,-0.041325632866529627,0.83565778660481804,0.017118279301837847,0.54742604384623672,-0.015795183372829275,-0.011848685556523596,0.022336667146691927,0.39919310855734558,-0.37498420644830371,-0.56167763747872901,0.62012090639727091
