ms_since_push,fed_t_at_drain,kind,frame_id,is_keyframe,recording_frame,t_ns,engine_t,engine_t_hex,tx,ty,tz,qx,qy,qz,qw,body_tx,body_ty,body_tz,body_qx,body_qy,body_qz,body_qw
332.305,268541.161618005,1,1,1,2,268539951998500,268539.961503005,411063efd8943e66,0.00027424267124591108,-0.025397400253860648,-0.0046553989258423436,-0.040197082706594334,0.89802798530273664,0,0.43809820654728793,-8.4247173529009123e-05,0.00780198211488165,0.0014301200223035722,0.30978220443311244,-0.30978220443311244,-0.60657803219834838,0.6634252902173553
288.710,268541.161618005,1,6,1,7,268540118681041,268540.12818554603,411063f083431260,0.0038601356469521644,-0.012984499997500214,-0.0063674637696068473,-0.036310199227723439,0.89815162326292919,0.003277369328943569,0.43817181918166548,0.003639784744537659,0.020158055571745419,2.6549663743902349e-05,0.31215170643996709,-0.30751680640938672,-0.60941389902855247,0.66076427386262759
245.976,268541.161618005,1,11,1,12,268540285363833,268540.29486833804,411063f12df1f732,0.0047902491980648292,0.00050474126738538072,-0.010016221352177668,-0.035944675786110103,0.89822823104523164,0.0025616892343546527,0.43804967320696875,0.0046141191902709386,0.03365376833525266,-0.0036544657265066499,0.31155927396068273,-0.30793649839926163,-0.60972653300683965,0.66055997964617352
203.462,268541.161618005,1,16,1,17,268540452046416,268540.46155092103,411063f1d8a0cdfd,0.0044196840925412213,0.017838816207303751,-0.024377384948454622,-0.038215615954174664,0.89251626680495832,0.012128182809565929,0.4492296078621727,0.00365777845031676,0.050875684927311156,-0.017496559639238945,0.32622921365749741,-0.30907737349761499,-0.6040817673163259,0.65812680825522607
160.445,268541.161618005,1,21,1,22,268540618729041,268540.62823354604,411063f2834fa79a,0.0057769104085056335,0.038971830114864346,-0.05553314148585177,-0.038457168753668058,0.89037590128724875,0.017312396970488031,0.45326828115586004,0.0047834160061491441,0.071938088716865148,-0.048349847351188052,0.33275077974525774,-0.30826735380381859,-0.60239749676681142,0.65678414494169535
117.811,268541.161618005,1,26,1,27,268540785411625,268540.79491613002,411063f32dfe7e76,0.0065740401323884836,0.062513716461825089,-0.084624554870669402,-0.034082015311832692,0.89199011487884339,-0.012155052387249871,0.45060443751105606,0.006751309356898853,0.095805162314051867,-0.079055967917330675,0.31003052517936908,-0.32722036465941634,-0.60663261869848417,0.65483186570308471
75.377,268541.161618005,1,31,1,32,268540952094416,268540.96159892104,411063f3d8ad6337,0.014032023538880993,0.087745821093674514,-0.11208698669424824,-0.049144383155945603,0.88489076266589661,-0.0065548792610596318,0.46315251756105419,0.012965530706339171,0.12103872169159183,-0.10662747071003001,0.32286327772551088,-0.3321332766295797,-0.59096191658031783,0.66046256790476499
32.593,268541.161618005,1,36,1,37,268541118776916,268541.12828142103,411063f4835c3470,0.019424082867084309,0.10254977758394841,-0.13660235366473203,-0.042938797358643199,0.87865386683495017,-0.0040391536249797799,0.47550749776197754,0.018464829389120037,0.13578679792420367,-0.13079363060083307,0.3333784543841169,-0.33909068006909093,-0.59093977704379796,0.65166440500472722
8.652,268541.261627505,1,39,0,40,268541218786500,268541.22829100501,411063f4e9c51e02,0.01907058435471401,0.10719019379588607,-0.15033327678378072,-0.039649649992824887,0.87353013045265882,-0.0039799799830883276,0.48513629983605822,0.018156365500699156,0.14040852575119467,-0.14441148837482123,0.34022888752658714,-0.34585742904688976,-0.58964252674407447,0.64571559801538014
9.038,268541.361637130,1,42,0,43,268541318796083,268541.32830058801,411063f5502e0783,0.01576131680726478,0.10942963517863667,-0.16168236057571042,-0.035793199256138108,0.86226421758276339,-0.0041060479098616876,0.50517567196613655,0.014764781504096562,0.14262346661911954,-0.15563774117851503,0.35430971958993662,-0.36011654807731891,-0.58440324596413529,0.6350224724461011
