ms_since_push,fed_t_at_drain,kind,frame_id,is_keyframe,recording_frame,t_ns,engine_t,engine_t_hex,tx,ty,tz,qx,qy,qz,qw,body_tx,body_ty,body_tz,body_qx,body_qy,body_qz,body_qw
363.303,268463.414516212,1,1,1,2,268462131783166,268462.13105667004,411062b88633b83f,0.0016190052676769763,-0.023669437640624673,-0.0042118349100712035,-0.045293978034502469,0.83885178661511905,0,0.54247234221791962,-0.00064897619911795845,0.0094878487826973532,0.0016883054282720799,0.38358586158266306,-0.38358586158266306,-0.56113009278132853,0.6251854491072788
318.155,268463.414516212,1,6,1,7,268462298466208,268462.29773971206,411062b930e2add8,-0.011172788599754062,-0.046589009653824426,0.017280409462085339,-0.040558531639306838,0.83668527619101574,0.016966184346650426,0.54591661993167329,-0.013835485698641622,-0.013676864589844177,0.024284815462146784,0.39801823732873431,-0.37402442996236412,-0.56294660477859126,0.62030502876674531
273.312,268463.414516212,1,11,1,12,268462465149375,268462.46442287904,411062b9db91abd4,-0.02333473975784487,-0.080030688973147052,0.054710943849296215,-0.039286231713684394,0.83975564476419862,0.02442384794305047,0.54099036770402731,-0.026103675344302264,-0.047231427197084286,0.062187732908107328,0.39980821542592843,-0.365267679338522,-0.56601733504084117,0.6215764552666464
220.420,268463.414516212,1,16,1,17,268462631832458,268462.63110596209,411062ba8640a42e,-0.034025243505052261,-0.10783817501092653,0.085947384441156557,-0.045796484009730631,0.83830067774204764,0.025719375856752436,0.5426722976784325,-0.037233956447100161,-0.075041389553294507,0.093257376019003344,0.40191359603329013,-0.36554090684864016,-0.56038507459715914,0.62515108166954292
174.294,268463.414516212,1,21,1,22,268462798515500,268462.79778900405,411062bb30ef99c6,-0.041695872753066951,-0.12900271820985809,0.098555548745409782,-0.055319929621275854,0.84095395159344211,0.026393342212390092,0.53762403348940013,-0.045374682808764284,-0.096193212348620064,0.10558147456924881,0.39882050045466272,-0.3614946789346461,-0.55552712968689189,0.63376132234530758
127.324,268463.414516212,1,26,1,27,268462965198583,268462.96447208704,411062bbdb9e921f,-0.050036048911863668,-0.15484662084650194,0.1075154893437248,-0.056867515360705223,0.83865023609141232,0.028754988227776057,0.54092982083170349,-0.053941559709683715,-0.12207664719346416,0.11460327913701866,0.40282798090718375,-0.36216228765154534,-0.55280384853512021,0.63322665787694132
78.962,268463.414516212,1,31,1,32,268463215223250,268463.21449675405,411062bcdba5097f,-0.048228761409824822,-0.20811397261787959,0.11492470333037452,-0.092025260576103607,0.8401215922804427,0.047449932026060376,0.53242428453562896,-0.054616197033595999,-0.17569939048575817,0.12184254138273844,0.41003297985657139,-0.3429286442370294,-0.52898397505464456,0.65912734317966271
31.115,268463.414516212,1,36,1,37,268463381906208,268463.38117971207,411062bd8653f975,-0.042123756426042262,-0.24319110192686039,0.10812409531333424,-0.11391945359892747,0.84090681652393551,0.059910029709455581,0.52565095412069252,-0.050056078687271202,-0.21111306039389899,0.11501165416391512,0.41405413144814052,-0.32932855716508236,-0.51405768048405698,0.67516411249535635
399.387,268463.514526045,2,1,1,2,268462131783166,268462.13105667004,411062b88633b83f,0.0016190052676769763,-0.023669437640624673,-0.0042118349100712035,-0.045293978034502469,0.83885178661511905,0,0.54247234221791962,-0.00064897619911795845,0.0094878487826973532,0.0016883054282720799,0.38358586158266306,-0.38358586158266306,-0.56113009278132853,0.6251854491072788
354.238,268463.514526045,2,6,1,7,268462298466208,268462.29773971206,411062b930e2add8,-0.011287706879551759,-0.047035193469676384,0.017445433287622911,-0.040556502119430293,0.83669896065986693,0.017013061198735913,0.54589433806155496,-0.013951572025774323,-0.014123723886866326,0.024452568533150067,0.39803562860680369,-0.37397552736221673,-0.56295771624628455,0.62031327005998049
