ms_since_push,fed_t_at_drain,kind,frame_id,is_keyframe,recording_frame,t_ns,engine_t,engine_t_hex,tx,ty,tz,qx,qy,qz,qw,body_tx,body_ty,body_tz,body_qx,body_qy,body_qz,body_qw,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
208.265,254668.054020958,1,1,1,2,254666711706916,254666.72021142099,410f1655c2fe349b,0.0041216855091045475,-0.028665594182653572,-0.0036454661661497701,-0.094677708184879195,0.84782969052281754,0,0.52174807509544796,-0.0006446795228731314,0.0044836292652300049,0.00057019272169406342,0.36893159215513688,-0.36893159215513688,-0.53255885980585838,0.66645335521288773,-0.042002683733498546,-0.040081536416483654,0.022917410949507697,-0.009413995399375515,-0.00052035161877550691,0.0029345015874858342,-0.011650573793317387,-0.025426338799251432,0.0030326554777217133
180.179,254668.054020958,1,6,1,7,254666878390916,254666.88689542099,410f1657185ca061,-0.00026797337841382926,-0.036524151624145539,0.0013177349496626134,-0.096688077371862968,0.85083528543728582,0.012427076460858499,0.51631032696635171,-0.005490200093302932,-0.0035355244831545224,0.0062003346114789821,0.37387379348297184,-0.35629925387897077,-0.53326259064785042,0.67000017734884521,-0.014162289155801712,-0.056975503646145488,0.055161531165180466,-0.0094140498485190301,-0.00052033402131156873,0.002934455142031256,-0.011607843376408321,-0.025409744784456446,0.0028181800263580056
155.534,254668.054020958,1,11,1,12,254667045075500,254667.0540755,410f16586ebf22c0,0.0027789312111225818,-0.043823535702431582,0.014210101173287484,-0.11447013384402999,0.85585679407044823,0.019670708147488697,0.50400283030419646,-0.0035328447838744287,-0.011007593917617357,0.01896787381721057,0.37029310031503387,-0.34247451881152025,-0.52423952097930482,0.68612473244103866,0.028779924177525711,-0.050994860647016152,0.089300303070786194,-0.0094139356950916717,-0.0005202893573229327,0.0029343738063004783,-0.011434565399927772,-0.025572155752500176,0.0023203809652589135
128.820,254668.054020958,1,16,1,17,254667211606791,254667.220606791,410f1659c3cd7e45,0.0092662571674566284,-0.050945626957178428,0.028727283910601469,-0.13118076618967439,0.85765372133132822,0.036873704960297127,0.49584481842951172,0.0015531378517127069,-0.018504659987771132,0.033966788131185956,0.37668887033034387,-0.324541578067991,-0.51369393926182993,0.69921155299383531,0.027498041092493635,-0.038888894573952976,0.089181951828056133,-0.0094138114535492982,-0.00052022321684912372,0.0029342907364194948,-0.011069300013328884,-0.026078957669804052,0.0018028343447079908
103.336,254668.054020958,1,21,1,22,254667378289666,254667.38728966599,410f165b192b530c,0.01056271413622894,-0.057145622508807066,0.043417310863854509,-0.13836464447706098,0.85360659348838119,0.039498293245452981,0.50065052357415396,0.0022807662915335521,-0.024824185367953132,0.048525636716242285,0.38194288106097046,-0.32608386054885974,-0.50575241887881728,0.70142957044497534,-0.014775374340360796,-0.045372469232352039,0.082125235480029299,-0.0094137561884352731,-0.00052020828737538117,0.0029342210748407632,-0.010572991564678676,-0.02674739314164289,0.001423225989305419
76.952,254668.054020958,1,26,1,27,254667544972375,254667.553972375,410f165c6e89118c,0.0071303664964689232,-0.067078888937475017,0.056410609895035047,-0.13776626995556812,0.8500062410976108,0.03993591862088991,0.50686785316690375,-0.0012207735503730376,-0.034773906707116262,0.061510368220763605,0.38664864472226379,-0.33017072848543805,-0.50362970002695673,0.69846062225195604,-0.021080477605586696,-0.08517921467819646,0.071425786011432124,-0.0094138160636665705,-0.00052030957999800247,0.0029342124446802343,-0.010221256269390151,-0.027269182246843014,0.0012106657565578612
51.146,254668.054020958,1,31,1,32,254667845001625,254667.854001625,410f165ed4fecdd1,0.0047539431452860393,-0.095875706701736119,0.071184258477310011,-0.16036896008254825,0.84371786447734221,0.063362921921356924,0.5083376389191574,-0.005659542208231551,-0.064265197239244717,0.076814175553112887,0.40425333262281898,-0.31464463147419913,-0.48320063135780472,0.70999658365602647,0.0041728366720829441,-0.10857424349886181,0.015570900883678832,-0.0094138914231245846,-0.00052032366446631026,0.0029342378859913247,-0.010191027087639892,-0.027421342092532681,0.0011527818387259232
25.694,254668.054020958,1,36,1,37,254668011684458,254668.020684458,410f16602a5c9cf5,0.0044877791215109947,-0.11787037498409941,0.07006967215463028,-0.15969617011769488,0.84340167160594182,0.073856303165366427,0.50765741723850466,-0.0062065689689568496,-0.086470641797285225,0.076318562190739611,0.41119228411031472,-0.30674370128609862,-0.48345278357402793,0.70929726720464048,-0.010628753271145319,-0.15175148867676302,-0.020326150519999336,-0.0094138913917338474,-0.00052032365806367381,0.0029342378857266766,-0.010191026985729624,-0.027421341818319258,0.001152781827198105
5.774,254668.154030541,1,39,0,40,254668111694041,254668.12069404099,410f1660f72e6ff7,0.0039453207293352367,-0.13359947420811019,0.06663010031565908,-0.15768099801382945,0.84365073585834716,0.078960552862990391,0.5071049428422908,-0.0067849956413699869,-0.10228600566783064,0.073239786429847714,0.41441087520674474,-0.30274379342646712,-0.48505384041315797,0.70804844039979287,-0.0052489508226651353,-0.15898934590191399,-0.035565390429665049,-0.0094138913917338474,-0.00052032365806367381,0.0029342378857266766,-0.010191026985729624,-0.027421341818319258,0.001152781827198105
246.113,254668.254040125,2,1,1,2,254666711706916,254666.72021142099,410f1655c2fe349b,0.0041216855091045475,-0.028665594182653572,-0.0036454661661497701,-0.094677708184879195,0.84782969052281754,0,0.52174807509544796,-0.0006446795228731314,0.0044836292652300049,0.00057019272169406342,0.36893159215513688,-0.36893159215513688,-0.53255885980585838,0.66645335521288773,-0.041498276567603486,-0.040698119157288964,0.02446068476938601,-0.0094168999040068375,-0.00031742435863974124,0.002514830043886254,-0.015562470638665607,-0.025330338202842591,0.0005822959105315907
