timestamp_ns,wx,wy,wz,ax,ay,az
248602607957750,-0.0005784385721199214,-0.0019627497531473637,0.0023491743486374617,0.04369418029785156,0.12569558715820311,9.689184481048583
248602617929750,-0.0019382486352697015,-0.0004034689045511186,0.002544117858633399,0.040102877807617184,0.15547347030639647,9.700257663726806
248602627900750,-0.003413107246160507,-0.0020626182667911053,0.0008807073463685811,0.045938744354248044,0.14784195251464843,9.714024323272705
248602637871750,-0.002924417145550251,-0.0028357338160276413,0.0007571366732008755,0.04938040924072265,0.16519991455078123,9.715371061706543
248602647843750,-0.0031369375064969063,-0.0013755226973444223,0.000559530162718147,0.042945992279052735,0.17462708358764648,9.702053314971923
248602657814750,-0.004485029727220535,-0.0013222594279795885,0.0011638014111667871,0.03681085052490234,0.16265607528686524,9.712378309631347
248602667785750,-0.0024586303625255823,-0.0014863101532682776,-4.6871635277057067e-05,0.03845686416625976,0.1566705711364746,9.70414824142456
248602677757750,-0.0025624935515224934,-0.002519882982596755,0.0021664814557880163,0.05626373901367187,0.15517419509887695,9.704297879028319
248602687728750,-0.0020687435753643513,-0.0025590313598513603,0.001535312389023602,0.040102877807617184,0.1566705711364746,9.695469260406494
248602697699750,-0.0010519486386328936,0.00046099317842163146,-0.0009020126308314502,0.028730419921875,0.1514332550048828,9.703250415802001
248602707671750,-0.0019238675013184547,-0.0008455536444671452,0.0008695221040397882,0.044592005920410155,0.16265607528686524,9.671227968597412
248602717642750,-0.002620816696435213,-0.000993625377304852,-0.0012397015234455466,0.033818098449707026,0.15547347030639647,9.71641852493286
248602727613750,-0.004060255363583565,-0.004656270612031221,-0.0010269149206578732,0.03247136001586914,0.17776947326660156,9.709086282348633
248602737584750,-0.0003022687742486596,0.0032594427466392517,0.0018666095566004515,0.043544542694091797,0.17462708358764648,9.712527947235106
248602747556750,-0.008205199614167213,-0.009252887219190598,0.0013028184184804559,0.027682956695556638,0.1815104133605957,9.706542443084716
248602757527750,-0.00019734023953787982,0.002700711600482464,0.002566754585132003,0.03815758895874023,0.17866729888916014,9.73676923904419
248602767498750,-0.004051200579851866,-0.00439075380563736,0.0018964370246976614,0.046238019561767575,0.15981296081542967,9.701903677368163
