timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 9.175111563007483063e-11, -1.035259451182557391e-10, -6.990533060675624333e-12, 5.296101700685361680e-01, -7.722873270708359265e-03, -2.745726917076544028e-03, 8.482015597557680531e-01, 2.087411252596187150e-02, 1.776510516542814319e-02, -4.923518111928867208e-03, -2.089975495880881922e-03, -1.862590053978385469e-03, -1.999888634005692306e-04, 4.524800821468819706e-02, -3.046105712929317311e-02, -1.009503788160358712e-01, 0
5073368957500, 3.540052498127906891e-04, 2.886137244116860831e-04, -6.770204556941421899e-05, 5.297912531873445463e-01, -7.907859336001738307e-03, -3.845329004767668660e-03, 8.480824884713454859e-01, 2.159583927236809545e-02, 1.658584225736924392e-02, -3.173892931565324652e-03, -2.089992117281091241e-03, -1.862605068750094626e-03, -1.999882146669912787e-04, 4.524808393595630002e-02, -3.046111062503780234e-02, -1.009505458522573368e-01, 0
5073385625750, 7.194032906195073785e-04, 5.342533069145521995e-04, -9.990266506018245568e-05, 5.306685524885107474e-01, -8.163931403695189395e-03, -5.135239089774599856e-03, 8.475245524132474229e-01, 2.229477685394157596e-02, 1.255550116862889747e-02, -4.735680590331455084e-04, -2.089907140925783419e-03, -1.862684310075933764e-03, -1.999928703483759898e-04, 4.524805131222610355e-02, -3.046062750220973614e-02, -1.009520365517932311e-01, 0
5073402293958, 8.234044792320981436e-04, 6.405647197400686933e-04, -1.245317153101649593e-04, 5.324585502110655844e-01, -8.781466383221886440e-03, -6.441477657681615038e-03, 8.463860144879972180e-01, 6.590242376372857855e-03, 8.600606044238092579e-03, -2.467197162767701193e-03, -2.089907140925783419e-03, -1.862684310075933764e-03, -1.999928703483759898e-04, 4.524805131222610355e-02, -3.046062750220973614e-02, -1.009520365517932311e-01, 3
5073418962083, 9.027931745049023234e-04, 6.832839421831182238e-04, -1.180595119055494055e-04, 5.345625345308228082e-01, -9.729716952657688211e-03, -7.328919503443943363e-03, 8.450411328585822890e-01, 6.840779493342834423e-03, 8.674613720461897895e-03, -2.541163874443175784e-03, -2.089907140925783419e-03, -1.862684310075933764e-03, -1.999928703483759898e-04, 4.524805131222610355e-02, -3.046062750220973614e-02, -1.009520365517932311e-01, 3
5073435630375, 9.340220567745341398e-04, 7.282237021426978896e-04, -1.039719036562414267e-04, 5.360972174759270903e-01, -1.071453838840449521e-02, -7.983465820468098328e-03, 8.440504939606312540e-01, 7.059480838117184083e-03, 8.779319782981926529e-03, -2.547084042417168109e-03, -2.089907140925783419e-03, -1.862684310075933764e-03, -1.999928703483759898e-04, 4.524805131222610355e-02, -3.046062750220973614e-02, -1.009520365517932311e-01, 3
5073452298625, 9.763369487811023604e-04, 7.742138738441085594e-04, -7.463891776164715511e-05, 5.366794014697744419e-01, -1.157500588226001090e-02, -8.835072097725106890e-03, 8.436605838712025740e-01, 7.449138648825238442e-03, 9.244465965488017981e-03, -2.285839749530871844e-03, -2.089907140925783419e-03, -1.862684310075933764e-03, -1.999928703483759898e-04, 4.524805131222610355e-02, -3.046062750220973614e-02, -1.009520365517932311e-01, 3
5073468966916, 1.034831061214313078e-03, 8.009445617544368526e-04, -3.206187536549005845e-05, 5.366951101063350826e-01, -1.257190292633885743e-02, -1.000180545484666457e-02, 8.436232985950561369e-01, 7.115637122335949707e-03, 8.926422622717714028e-03, -1.648541982956571285e-03, -2.089907140925783419e-03, -1.862684310075933764e-03, -1.999928703483759898e-04, 4.524805131222610355e-02, -3.046062750220973614e-02, -1.009520365517932311e-01, 3
5073485635166, 1.177398178871030474e-03, 9.138638770365689135e-04, -2.117501475734475996e-05, 5.368752264616529768e-01, -1.370981178184886747e-02, -1.116029127111019606e-02, 8.434764253797489841e-01, 7.619311378088543252e-03, 8.944649680592872687e-03, -1.862483518694302851e-03, -2.089907140925783419e-03, -1.862684310075933764e-03, -1.999928703483759898e-04, 4.524805131222610355e-02, -3.046062750220973614e-02, -1.009520365517932311e-01, 3
5073502303458, 1.122957289740275991e-03, 8.255822933636327004e-04, 5.958315344929904570e-05, 5.375319577062483978e-01, -1.455058470087954546e-02, -1.224483939118240980e-02, 8.430289074744914402e-01, 5.971936856408436092e-03, 6.218995753424843946e-03, -1.507945700551554385e-03, -2.089907140925783419e-03, -1.862684310075933764e-03, -1.999928703483759898e-04, 4.524805131222610355e-02, -3.046062750220973614e-02, -1.009520365517932311e-01, 3
