timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, -6.940075511609950458e-10, 2.747050444456761600e-10, -4.086050017210196129e-09, 5.297299558908311612e-01, -2.963915726545200864e-03, -5.642855623618455059e-03, 8.481424097496098602e-01, -9.059737375995316044e-04, -5.006949514131676243e-02, 1.359448314483157130e-02, -3.899792084485133314e-03, -4.374136904328557174e-03, -1.226054579034939864e-03, 8.959069759690201085e-02, -7.975909305904056723e-02, -5.690942463863459672e-02, 0
5073368957500, 2.650836398018089125e-07, -8.339644200754404426e-04, 2.442826329904964071e-04, 5.299179158733788864e-01, -3.135538882578010021e-03, -6.726101170187724979e-03, 8.480164682335945558e-01, 9.329309855076597458e-04, -5.025419509931478707e-02, 1.576133791877753348e-02, -3.899792244528219303e-03, -4.374137158547435761e-03, -1.226054661253912813e-03, 8.959211277104608961e-02, -7.976047439866471023e-02, -5.691019135836341419e-02, 0
5073385625750, 3.059467565357580453e-05, -1.694238683006163166e-03, 5.311406373987098088e-04, 5.308063266009743764e-01, -3.385073689381529020e-03, -8.005298143642858993e-03, 8.474485825807538397e-01, 2.642357842302274929e-03, -5.330655743325678209e-02, 1.873700232870166918e-02, -3.899771435459480334e-03, -4.374149128793182635e-03, -1.225954879275612192e-03, 8.958027135626578374e-02, -7.978301855444563939e-02, -5.692199050993403120e-02, 0
5073402293958, 1.798798741340631785e-04, -1.575719702179659851e-03, 5.403731016527665246e-04, 5.325719905759660477e-01, -3.954746881998962016e-03, -9.302895247292775061e-03, 8.463243414738054193e-01, 9.473884519578685756e-03, 8.962045972013948578e-03, -3.141216535323395156e-04, -3.899771435459480334e-03, -4.374149128793182635e-03, -1.225954879275612192e-03, 8.958027135626578374e-02, -7.978301855444563939e-02, -5.692199050993403120e-02, 3
5073418962083, 4.545190284959417341e-04, -1.473397328861894735e-03, 6.222984195259758863e-04, 5.346295345485452266e-01, -4.830447394253633078e-03, -1.017754391292061827e-02, 8.450114467664197049e-01, 1.337223831146825033e-02, 9.803770346167504229e-03, 1.035404233518532821e-03, -3.899771435459480334e-03, -4.374149128793182635e-03, -1.225954879275612192e-03, 8.958027135626578374e-02, -7.978301855444563939e-02, -5.692199050993403120e-02, 3
5073435630375, 6.800506900800873345e-04, -1.404684467350210842e-03, 7.281855688845164341e-04, 5.360956203866141800e-01, -5.720164547811163423e-03, -1.081692627741639989e-02, 8.440685751914629442e-01, 1.504001819841846270e-02, 1.073667525507373231e-02, 1.706709273435833918e-03, -3.899771435459480334e-03, -4.374149128793182635e-03, -1.225954879275612192e-03, 8.958027135626578374e-02, -7.978301855444563939e-02, -5.692199050993403120e-02, 3
5073452298625, 8.175622191910881078e-04, -1.280416076360063821e-03, 7.897885171979038971e-04, 5.365609754930182884e-01, -6.473143595295174912e-03, -1.167432085306506669e-02, 8.437559648515646771e-01, 1.475198074069378022e-02, 1.082624160790816685e-02, 1.790931964278281302e-03, -3.899771435459480334e-03, -4.374149128793182635e-03, -1.225954879275612192e-03, 8.958027135626578374e-02, -7.978301855444563939e-02, -5.692199050993403120e-02, 3
5073468966916, 1.609331224498502123e-04, -6.170735287934605087e-03, 2.437525898935772890e-03, 5.365328311792408877e-01, -7.035694555703887743e-03, -1.256762712337817882e-02, 8.437565257924793949e-01, 2.450537616546503115e-03, -4.090447494707601106e-02, 2.268617611658384214e-02, -3.899084304148329929e-03, -4.374301335659715011e-03, -1.225189407443636348e-03, 8.947270693698533561e-02, -7.992212086862870990e-02, -5.701483484612562130e-02, 0
5073485635166, 3.178782792543160228e-04, -5.941596244226386020e-03, 2.467848360740895405e-03, 5.366226989619323762e-01, -8.085204762908349690e-03, -1.372835890563423727e-02, 8.436718796928764919e-01, 9.460698005421727327e-03, 1.319248342127404654e-02, 1.909142192747388103e-03, -3.899084304148329929e-03, -4.374301335659715011e-03, -1.225189407443636348e-03, 8.947270693698533561e-02, -7.992212086862870990e-02, -5.701483484612562130e-02, 8
5073502303458, 5.007044270090512013e-04, -5.833824636185147572e-03, 2.563519009983813036e-03, 5.373085221786717547e-01, -9.214152257301891358e-03, -1.468394714470049219e-02, 8.432075860003886980e-01, 1.046932752973530820e-02, 1.105392542247433940e-02, 3.281399388076062986e-03, -3.899084304148329929e-03, -4.374301335659715011e-03, -1.225189407443636348e-03, 8.947270693698533561e-02, -7.992212086862870990e-02, -5.701483484612562130e-02, 8
5073518971583, 9.899938997031967024e-04, -6.150064365455732741e-03, 3.031975277778377678e-03, 5.383427177444637390e-01, -1.006104806814819494e-02, -1.541594037840035049e-02, 8.425249209047317445e-01, 1.624325359017187928e-02, 4.843049182917495699e-03, 9.658833070599970663e-03, -3.899084304148329929e-03, -4.374301335659715011e-03, -1.225189407443636348e-03, 8.947270693698533561e-02, -7.992212086862870990e-02, -5.701483484612562130e-02, 8
5073535639833, 3.127017795046103553e-04, -8.927060524299859287e-03, 4.092669818159397170e-03, 5.393871017598145245e-01, -1.048696762643587001e-02, -1.574109265523341433e-02, 8.418454703609024037e-01, 2.082000416964990830e-03, -4.445608878867900182e-02, 2.644730242106988274e-02, -3.898411354481415205e-03, -4.374437186394882285e-03, -1.224308661699983125e-03, 8.947001058521426853e-02, -7.994297371503339411e-02, -5.703003078017335886e-02, 0
5073552308125, 5.719992831677959706e-04, -9.083157355504509201e-03, 4.314087537594935018e-03, 5.399618614560259822e-01, -1.094444429200249445e-02, -1.635698731061519320e-02, 8.414593610378360289e-01, 1.503974951600966538e-02, -8.783743569272490365e-03, 1.294942017484125574e-02, -3.898411354481415205e-03, -4.374437186394882285e-03, -1.224308661699983125e-03, 8.947001058521426853e-02, -7.994297371503339411e-02, -5.703003078017335886e-02, 12
5073568976333, 4.080555807098084145e-04, -1.034108397931821251e-02, 4.992318264060117451e-03, 5.402572364048500164e-01, -1.141160407833037918e-02, -1.678978828225633976e-02, 8.412550129502888163e-01, 3.387007980284328576e-03, -3.999357011879918489e-02, 2.787010473284070450e-02, -3.897733196795806661e-03, -4.374516394213853569e-03, -1.223766985456272187e-03, 8.947721291350485551e-02, -7.992356178406276324e-02, -5.703579881888286296e-02, 0
5073585644625, 6.940351604938861576e-04, -1.044924381928554434e-02, 5.231300469820893487e-03, 5.404723300241126571e-01, -1.193464337173438285e-02, -1.725188183787965818e-02, 8.411002302573387102e-01, 1.690964820415119529e-02, -6.055702257949906707e-03, 1.374878304681250753e-02, -3.897733196795806661e-03, -4.374516394213853569e-03, -1.223766985456272187e-03, 8.947721291350485551e-02, -7.992356178406276324e-02, -5.703579881888286296e-02, 14
5073602312875, 5.441657756105147160e-04, -1.163923574958982375e-02, 5.949076605239291167e-03, 5.408930569157248680e-01, -1.227980128114835277e-02, -1.759830722225597111e-02, 8.408175825015609117e-01, 5.358364297444257601e-03, -3.878380091360669052e-02, 2.916568962547065602e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 0
5073618981000, 9.666402773955019151e-04, -1.174452531866304605e-02, 6.280393724196326605e-03, 5.414401728129442093e-01, -1.247139644295849545e-02, -1.806225306125936944e-02, 8.404527104777534952e-01, 2.457255464981137130e-02, -4.454132020849244609e-03, 1.951426481916422248e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073635649291, 1.435427773006214998e-03, -1.190825446724104800e-02, 6.683284849530995303e-03, 5.420863025220201692e-01, -1.283406588207215010e-02, -1.869909393592577088e-02, 8.400167089153137701e-01, 2.520383277391076773e-02, -4.104541191147241010e-03, 2.106664558135662793e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073652317541, 1.831212006810027182e-03, -1.205179640593399479e-02, 6.968967589260382199e-03, 5.427053940792103681e-01, -1.373503914994248648e-02, -1.954640521285400459e-02, 8.395833144960263006e-01, 2.306625364203328254e-02, -2.604085937116926933e-03, 1.909519860076053233e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073668985791, 1.730261681573406519e-03, -1.199444004962583847e-02, 6.834005538774559456e-03, 5.430449506505345969e-01, -1.529915293844894865e-02, -2.074353419862332362e-02, 8.393079430586098955e-01, 1.412398850378375134e-02, 9.662902303828440611e-04, 1.234186393558751177e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073685654083, 1.489829516545625957e-03, -1.184620239050570602e-02, 6.703767207668250017e-03, 5.431362471468146325e-01, -1.750823325595843999e-02, -2.230100587506449183e-02, 8.391657428306338318e-01, 7.798399455771788495e-03, 3.767551387927745108e-03, 8.539673397777867297e-03, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073702322208, 1.755781676841523462e-03, -1.203933496665447397e-02, 6.991751432635345126e-03, 5.432832626841014312e-01, -1.995960660741191370e-02, -2.382772260903937359e-02, 8.389738674277414932e-01, 8.669670235546361042e-03, 3.087532964271889370e-03, 9.724819627282676321e-03, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073718990416, 2.275176267105763570e-03, -1.243946392416367050e-02, 7.481812072832930670e-03, 5.435994260297268843e-01, -2.146845579046458702e-02, -2.501233793697381705e-02, 8.386972948430507779e-01, 1.137367136856862020e-02, 1.717304858264117121e-03, 1.229059250726716526e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073735658708, 2.851554320064987168e-03, -1.296591486660005586e-02, 7.964027763789164119e-03, 5.441080216380662637e-01, -2.164245701859765156e-02, -2.544506389265528343e-02, 8.383499350311937048e-01, 1.390803308162074509e-02, 4.576020362798759547e-04, 1.444178028908447466e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073752327000, 4.186847287062969367e-03, -1.410733236100936497e-02, 9.189295970945232303e-03, 5.448051819625282510e-01, -2.123742502246149175e-02, -2.536695891212218876e-02, 8.379097820653144124e-01, 2.074902559563188489e-02, -2.489385247270413555e-03, 1.983036235341412851e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073768995166, 5.894338331979390860e-03, -1.573923259085655696e-02, 1.065143970534282447e-02, 5.459088620385007529e-01, -2.079455143240712886e-02, -2.549651310323783338e-02, 8.371983210674341924e-01, 2.663840507440793856e-02, -7.144950905235106231e-03, 2.480359647869827960e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073785663541, 6.823324893504414956e-03, -1.671125499692418734e-02, 1.138566208323340233e-02, 5.471239765515708564e-01, -2.064244540817114157e-02, -2.590321586826059216e-02, 8.363959989966768260e-01, 2.656639500235451895e-02, -8.942677330535038147e-03, 2.561213927177406063e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
5073802331666, 6.446348862953223818e-03, -1.640189493117846439e-02, 1.096099152711336837e-02, 5.481177756231901954e-01, -2.085971142052944066e-02, -2.651194446023051599e-02, 8.357205832611016572e-01, 2.103979897465535834e-02, -6.258435240622684664e-03, 2.213556070597866299e-02, -3.896688671251486834e-03, -4.374653241796080602e-03, -1.223121339586240395e-03, 8.950087074455513603e-02, -7.987067254377795689e-02, -5.705265203295414173e-02, 16
