timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 5.532419835643752896e-09, -5.153539925561450854e-09, -8.913247001008399633e-10, 5.339096542575607618e-01, -7.478329208020280394e-03, -1.498310836024170558e-03, 8.455071322865747030e-01, 1.177949597581536417e-01, 4.534103638942830333e-02, 2.722049035618136908e-02, -2.487835620895221828e-03, -5.164941454205466357e-04, 8.710597130899645551e-04, 1.042791757185862755e-01, -7.380244501585217498e-02, -6.264999962011616463e-02, 0
5073368957500, 1.960066635996345757e-03, 7.418066625573566542e-04, 4.710096090818148128e-04, 5.340925989171233512e-01, -7.661380891534444980e-03, -2.613304004989405911e-03, 8.453872306032101935e-01, 1.173846128966113261e-01, 4.342842955638505364e-02, 2.935977493959774157e-02, -2.487836180398511014e-03, -5.164941076396745634e-04, 8.710597708682421602e-04, 1.042808139682895457e-01, -7.380326615611364216e-02, -6.265096561948919895e-02, 0
5073385625750, 3.912608989286870016e-03, 1.428598683572424033e-03, 9.839097772768614063e-04, 5.349760977866561129e-01, -7.918525805814341512e-03, -3.920582916422419434e-03, 8.448209874142690312e-01, 1.168283358608199346e-01, 3.865516548552234977e-02, 3.225841546881524219e-02, -2.487813397018784345e-03, -5.165267938667158620e-04, 8.711270386556586127e-04, 1.042976556234786051e-01, -7.378037295903665249e-02, -6.264290044261676405e-02, 0
5073402293958, 4.071623532559983868e-03, 1.606755680051946472e-03, 9.368319944335816527e-04, 5.367476772866225376e-01, -8.467334182344127616e-03, -5.209033882611687795e-03, 8.436842425607283813e-01, 1.053374160032010537e-02, 1.234267924581531652e-02, -3.656851351217061969e-03, -2.487813397018784345e-03, -5.165267938667158620e-04, 8.711270386556586127e-04, 1.042976556234786051e-01, -7.378037295903665249e-02, -6.264290044261676405e-02, 3
5073418962083, 4.309035972328185971e-03, 1.728595717605622582e-03, 9.488592019659237249e-04, 5.388507862477646126e-01, -9.336784325060697859e-03, -6.087257503230949530e-03, 8.423274897061845401e-01, 1.247219305479403684e-02, 1.235269025327620854e-02, -2.868046213255359515e-03, -2.487813397018784345e-03, -5.165267938667158620e-04, 8.711270386556586127e-04, 1.042976556234786051e-01, -7.378037295903665249e-02, -6.264290044261676405e-02, 3
5073435630375, 4.462359063106342144e-03, 1.857716036769419248e-03, 9.566310627693742213e-04, 5.403466479891360086e-01, -1.022395429229889727e-02, -6.730424766588697510e-03, 8.413534763391633531e-01, 1.267657533405070619e-02, 1.225824692033001921e-02, -2.696396272393929670e-03, -2.487813397018784345e-03, -5.165267938667158620e-04, 8.711270386556586127e-04, 1.042976556234786051e-01, -7.378037295903665249e-02, -6.264290044261676405e-02, 3
5073452298625, 4.575476233678013767e-03, 2.029069771726515689e-03, 9.638209814828037738e-04, 5.408580623442952318e-01, -1.097791355099853559e-02, -7.593315821647504162e-03, 8.410079567792886346e-01, 1.234437629390460964e-02, 1.191612158000618371e-02, -2.282396352629269005e-03, -2.487813397018784345e-03, -5.165267938667158620e-04, 8.711270386556586127e-04, 1.042976556234786051e-01, -7.378037295903665249e-02, -6.264290044261676405e-02, 3
5073468966916, 4.721774685590846010e-03, 2.322605889437484323e-03, 9.427986884499750964e-04, 5.408103147152841794e-01, -1.182785256191842480e-02, -8.744174850627601733e-03, 8.410159599005897491e-01, 1.224979035055934716e-02, 1.200728134698506033e-02, -2.106915092227610534e-03, -2.487813397018784345e-03, -5.165267938667158620e-04, 8.711270386556586127e-04, 1.042976556234786051e-01, -7.378037295903665249e-02, -6.264290044261676405e-02, 3
5073485635166, 4.901965199792219542e-03, 2.681602864777936704e-03, 9.105164425041896437e-04, 5.409528055192914797e-01, -1.287770248811574703e-02, -9.913038933488599672e-03, 8.408959261635997606e-01, 1.233438363091758985e-02, 1.226890383260093725e-02, -2.094587798189060171e-03, -2.487813397018784345e-03, -5.165267938667158620e-04, 8.711270386556586127e-04, 1.042976556234786051e-01, -7.378037295903665249e-02, -6.264290044261676405e-02, 3
5073502303458, 5.086508169829929635e-03, 2.970010921463125779e-03, 9.108006722675571817e-04, 5.416940770572584718e-01, -1.400401464385514320e-02, -1.086868919459830357e-02, 8.403887707782220495e-01, 1.244556219043082418e-02, 1.236489257065096457e-02, -2.121921117853101113e-03, -2.487813397018784345e-03, -5.165267938667158620e-04, 8.711270386556586127e-04, 1.042976556234786051e-01, -7.378037295903665249e-02, -6.264290044261676405e-02, 3
5073518971583, 5.357260490676759614e-03, 2.504012688573125939e-03, 1.302391010228305581e-03, 5.428040866283930788e-01, -1.490540198828121596e-02, -1.158303248385096802e-02, 8.396471794090430985e-01, 1.215588848441057253e-02, 1.019548613815254162e-02, -1.118023525681960525e-03, -2.487813397018784345e-03, -5.165267938667158620e-04, 8.711270386556586127e-04, 1.042976556234786051e-01, -7.378037295903665249e-02, -6.264290044261676405e-02, 3
5073535639833, 1.980957307133464004e-02, 6.851088121165265291e-03, 6.523371972274692211e-03, 5.434916462409078441e-01, -1.509938435358557270e-02, -1.192649212740666022e-02, 8.391940168066176486e-01, 9.616961490089084852e-02, 3.243683295220634727e-02, 3.926942509746576826e-02, -2.484761055357789360e-03, -5.173411508459036315e-04, 8.723736529031548984e-04, 1.044081660227834385e-01, -7.349098172005079366e-02, -6.275292475819782556e-02, 0
5073552308125, 1.990312964973385557e-02, 6.793966550584516588e-03, 6.632199241311258382e-03, 5.440628410026164818e-01, -1.559221048971000390e-02, -1.254654680470700633e-02, 8.388057535421915567e-01, 5.229420693031802334e-03, -3.333945515533179131e-03, 6.400151513185513806e-03, -2.484761055357789360e-03, -5.173411508459036315e-04, 8.723736529031548984e-04, 1.044081660227834385e-01, -7.349098172005079366e-02, -6.275292475819782556e-02, 12
